"accepted_species","trait_OU_scaled"
"t48",0.122916669379429
"t49",-0.04123640684677
"t9",NA
"t10",-2.6123524852572
"t62",-0.968486472075093
"t63",NA
"t38",-0.0806343635841527
"t19",NA
"t21",0.553215479811976
"t54",NA
"t25",-1.91633902759847
"t26",-1.42803415227198
"t15",NA
"t23",NA
"t24",1.19335524132387
"t85",NA
"t86",-0.196404444816608
"t58",NA
"t59",0.985612145538966
"t42",NA
"t43",NA
"t67",0.84589990871432
"t68",0.611728000621315
"t12",-2.43946036791323
"t13",-0.887670229344896
"t51",-0.77498331543758
"t52",-0.866057713007534
"t22",-0.934588391158216
"t71",2.07474051917305
"t72",2.36196962972012
"t17",1.16477707068834
"t8",0.167035460687846
"t53",-0.0458903869426927
"t91",-0.78064360137534
"t92",-1.01368851874768
"t16",-0.35437291024384
"t3",1.55911836824192
"t39",1.19552340597907
"t73",-0.0161751257366997
"t74",0.202926095432346
"t35",1.6395477888836
"t36",-0.142609870225935
"t84",0.312368414298512
"t89",-0.0834075394986691
"t90",-0.317120650173233
"t64",0.367364168180307
"t60",-0.510678657441344
"t61",-0.832811432650582
"t27",0.918246020237374
"t33",0.67446489961522
"t34",-0.155747453082871
"t5",0.411107792790653
"t55",-1.06349386052153
"t56",-0.995283569045964
"t37",0.794101390975875
"t46",0.905529530159351
"t97",0.813358166306706
"t98",0.792624554914167
"t41",-0.344900823479634
"t4",1.33611484433571
"t7",0.355723732578328
"t11",0.313088465252182
"t40",0.877571348913311
"t57",-0.354974391689982
"t69",-0.721137316085922
"t70",-1.0595623682144
"t20",0.268126676798247
"t66",0.243617176895021
"t82",0.335241128600337
"t83",0.0470934004199836
"t77",-0.624452924941128
"t95",-1.33419361078805
"t96",-1.41882027744294
"t99",-0.871137540698626
"t100",-0.880596037634999
"t2",-1.90655112475521
"t29",0.586294507011655
"t32",1.00429151831754
"t65",1.04915132755895
"t50",1.1376966616848
"t87",1.04930156816913
"t30",-0.416717361512186
"t78",-0.819362908843972
"t79",0.0271444642729432
"t44",-0.25768229384726
"t45",-0.624445251118807
"t28",-0.162743821417198
"t6",-1.57910804862076
"t1",-0.349710864136802
"t80",-0.253387519799556
"t81",-0.916086535384105
"t47",-0.101913413636937
"t31",-0.110505182146216
"t75",0.0380610659330204
"t76",0.0498716658386943
"t14",2.55132554470282
"t88",2.34200180058558
"t93",1.33924323577213
"t94",1.3454576842682
"t18",1.63331810998888
