,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-0.26310453,7.4753513,4.2198086,-0.4365975,4.612204,6.2881713,11.452537,1.348873,0.010266766,-0.030322704,2.449962,4.498306,0.07315454,-0.90704286,0.08817496,-0.2342558
t2,-0.26873797,6.8510146,4.0569305,-0.4668337,4.199824,5.557599,10.5286045,1.5836123,0.009039588,-0.029001575,2.5875123,4.0941577,0.068633586,-0.80661964,0.09158329,-0.21774481
t3,-0.19412372,10.5573015,5.6124096,-0.43505794,6.319163,9.491131,16.574091,1.1081319,0.014589603,-0.045177273,1.9427704,7.251848,0.104817115,-1.4457333,0.08904292,-0.3087926
t4,-0.1821405,9.203541,5.0993905,-0.43936008,5.426108,8.148598,14.469088,1.4149857,0.012246298,-0.03954983,2.1000206,5.956823,0.09771494,-1.2199295,0.09459553,-0.27821508
t5,-0.22964196,8.248165,4.64635,-0.4574899,4.915321,7.1167197,12.78002,1.4604682,0.010973068,-0.034545634,2.2921193,5.1725836,0.08680126,-1.0360292,0.081665754,-0.25273284
t6,-1.0294924,3.2996042,1.7044574,-0.8967417,0.194549,-0.95714396,0.44510806,7.6154256,0.48873755,-0.009107068,9.80067,-1.1101755,0.016263584,6.675766,0.0012724105,0.5801415
t7,-1.3731034,4.643338,2.581147,-1.1988306,0.2873796,-1.3480818,-0.11819863,10.458143,1.0341347,-0.005560236,12.774596,-1.6493181,0.015887845,9.509894,0.0031265984,1.314862
t8,-0.85446876,2.7432687,1.3362032,-0.7265079,0.17087066,-0.76593703,0.765812,6.7357645,0.20459643,-0.0021618595,8.346823,-0.94521093,0.012037886,5.5003443,0.14653656,0.5128277
t9,-1.1450766,2.845622,2.1094248,-0.9340495,0.25174305,-1.1030506,-0.07642342,8.245599,1.109663,0.18186525,10.904472,-1.2962939,0.003753386,7.855643,0.7769704,1.4170957
t10,-1.5525717,4.4449067,2.983405,-1.311713,0.3462775,-1.5259497,-0.22420871,11.390505,1.4070247,0.15615086,14.375732,-1.8077095,0.0056521376,10.686723,0.62988085,1.8596257
t11,-0.3472615,-0.008470704,0.8788159,-0.2579447,0.027429022,0.2526286,3.1617641,-0.04547061,0.002997035,0.6751053,3.06557,1.5506889,0.00011609846,-0.12573124,0.04560912,-0.026356852
t12,-0.076285526,3.3235173,1.7353604,0.7182287,1.6007946,3.2293816,6.755956,0.022206374,0.0054599196,-0.0002051671,0.7741863,2.678984,0.030437822,-0.4929888,0.38929647,-0.051529158
t13,-1.627075,9.871613,4.5893936,-1.5725774,0.30057803,-1.3328956,-0.60742587,11.576783,0.037548933,-0.009578155,12.293514,-2.00252,0.03588585,10.988523,0.1368532,1.6133775
t14,-1.3878802,8.373384,3.8399854,-1.3653796,0.25152016,-1.1634387,-0.48304695,10.005608,0.067846686,-0.009443279,10.6714115,-1.7111002,0.031216046,9.53165,0.11745171,1.3201157
t15,-0.34008366,2.3921187,1.554284,-0.42182264,0.19327764,0.30895594,4.0243073,2.3165517,0.0030057481,-0.0022127598,3.5427184,0.08832239,0.024002843,-0.06843757,0.08809447,-0.067352064
t16,-1.6724176,13.676305,6.4646726,-1.4699174,0.2435111,-0.9782058,-0.8595233,10.71173,0.00357341,-0.016168304,9.619434,-1.8534346,0.057633616,9.262265,0.27750847,0.77433795
t17,-0.8323041,-0.056947418,4.279122,-0.29990458,0.18624432,-0.5923927,2.1497629,4.5661893,0.0034386874,2.7287269,9.598569,4.1194305,1.3885206,1.3247072,0.01425498,0.46750236
t18,-0.7589358,-0.00034008754,1.1234405,-0.38933584,0.16077426,-0.6129425,1.6342508,4.318307,0.12147945,0.9087227,7.52711,-0.4486198,0.0035751401,4.5298634,2.092684,1.936978
t19,-1.5528874,13.838256,6.60501,-1.3164062,0.20951177,-0.7889136,-0.8587845,9.629587,0.0045138435,-0.01587848,8.04447,-1.6403338,0.057957415,8.128012,0.3023143,0.28703856
t20,-0.96383893,2.8133774,2.0456994,-0.7063832,0.16800626,-0.818933,0.4854856,5.826137,0.30342472,-0.013965851,8.439551,-0.8830681,0.01777884,5.2531757,0.048790902,0.10847338
t21,-1.0353984,12.55699,5.7810235,-0.7385422,0.098106414,-0.14898841,-0.6576905,5.393106,0.0066290097,-0.021906927,3.0749626,-0.88980615,0.051979713,3.6355424,0.318188,-0.046715043
t22,-1.3466159,0.8501599,1.2011799,-0.87290144,0.32620394,-1.074676,2.707246,9.34315,0.0009497223,3.7228053,12.241245,-0.8790338,0.028871076,10.219612,7.809408,8.630391
t23,-1.4995327,14.383829,6.950811,-1.2035229,0.18235013,-0.6298178,-0.86990064,8.848587,0.005629421,-0.015281728,6.774182,-1.5031352,0.0596938,7.2234936,0.3344653,-0.007472551
t24,-0.1572831,4.4541917,2.7080033,-0.20241947,2.8740337,3.955466,7.4839916,0.9636436,0.0066758725,-0.0113894995,1.4016323,2.78386,0.04546592,-0.55677927,0.10173757,-0.1355257
t25,-0.15131335,4.7343283,2.8330708,-0.19844294,3.0186434,4.2488213,7.9425097,0.90575963,0.007141429,-0.012414289,1.3711287,3.0033805,0.048817415,-0.59939307,0.09961412,-0.14226598
t26,-0.98792315,-0.017029928,0.61033213,-0.5234094,0.24665228,-0.69482905,3.663529,6.042543,0.0011431148,3.4452353,8.885658,-0.2527034,0.037205838,6.996293,7.883961,8.646166
t27,-0.46565068,-0.0867748,-0.024669878,0.8010193,0.116718374,-0.14346525,5.9611588,1.070061,0.0017394072,3.1594946,4.422018,2.6266468,0.041363537,1.8424424,7.465594,8.874661
t28,-0.68832284,-0.07835284,-0.011470967,-0.041010916,0.18073866,-0.33950165,6.476691,3.11739,0.0016138204,4.3508224,6.462781,1.6053648,0.05575849,3.9970717,8.860367,10.7560215
t29,-0.57255226,12.416189,5.09318,-0.17238478,0.026748898,7.099117,0.008346051,-0.2942357,0.012814029,-0.032142743,-0.32884383,1.6368495,0.075327724,-0.48542318,0.32793662,-0.20936505
t30,-0.8479317,12.638878,5.840878,-0.42491737,0.04927144,2.3736744,-0.49696073,2.4305315,0.008806065,-0.027217137,0.7118852,-0.45848963,0.048620857,0.9038062,0.31858572,-0.11169521
t31,-0.9270969,12.773276,5.8281713,-0.517648,0.080182575,1.3404669,-0.53481656,3.1622286,0.008317205,-0.03191041,1.7031512,-0.58362126,0.05331834,1.5978208,0.3386504,-0.09803144
t32,-1.3445226,14.338726,6.8026876,-1.0169045,0.15872532,-0.41174415,-0.8162216,7.4251094,0.006698804,-0.022279022,5.3424325,-1.2487514,0.06111112,5.7653513,0.3664549,-0.03173297
t33,-0.76037383,-0.08913815,3.5181458,-0.7843404,0.25064826,-0.5580093,2.7360709,1.7448137,0.004279518,0.78960353,15.061794,4.26851,6.762584,1.1536788,0.11980543,-0.021610448
t34,-0.6300089,-0.0923028,3.6118407,-0.8248202,0.21532115,-0.38644794,2.9594324,1.2602698,0.0038970949,0.78041786,14.085919,4.681473,7.242397,0.29056156,0.124036156,-0.023185277
t35,-1.0975927,-0.010317541,0.81521344,-0.5720397,0.26953164,-0.7466657,4.3495927,6.918798,0.0014556424,4.4841423,9.615374,-0.2872511,0.049218398,7.913434,9.025238,10.134404
t36,-1.0906899,-0.011891779,0.79981786,-0.568252,0.26734057,-0.738837,4.3788295,6.7986436,0.0014737024,4.456307,9.553672,-0.2606421,0.049314257,7.8460813,9.05568,10.1485615
t37,-0.8842208,-0.04040404,0.38417804,-0.3053547,0.22164345,-0.52552617,5.3954225,4.946238,0.001602775,4.4883595,7.929446,0.33459777,0.054462485,5.9722695,9.069373,10.506191
t38,-0.69798404,-0.0040061763,0.97636324,-0.32743368,0.15228865,-0.5868815,1.396903,3.9554927,0.29392588,0.8253042,7.1149926,-0.4177618,0.0038207395,4.2492185,1.7880791,1.5093278
t39,-0.5130862,-0.050086286,10.150929,-0.04259561,0.00085309334,-0.05848011,5.8312125,6.945042,0.006321575,5.523086,3.6410244,11.276188,0.021422807,-0.75390774,0.087035514,-0.09599814
t40,-0.666174,-0.09591578,3.6689832,-0.79899275,0.2279114,-0.41588408,3.0118082,1.3494473,0.0041191583,0.7697671,14.574135,4.860139,7.376123,0.28862998,0.12403593,-0.021300014
t41,-0.46488655,-0.012087495,-0.04923998,3.2197769,0.08518143,1.1560048,9.459968,-0.13404238,0.0053589526,2.4771974,3.0473537,5.9899483,0.07178036,-0.19179937,9.210807,9.990199
t42,-0.62187487,12.961863,5.302807,-0.26094452,0.012644224,7.520744,-0.08237676,-0.32519382,0.012460468,-0.032485813,-0.37295637,1.6934587,0.08197667,-0.5575813,0.3363548,-0.21925874
t43,-0.9725494,-0.010957442,0.70461684,-0.36296543,0.23224482,-0.6378328,4.9719496,5.553399,0.0018504119,4.423948,8.709111,-0.0044634314,0.049031522,6.662798,9.46734,10.692644
t44,-1.0526559,14.413522,6.732562,-0.6146558,0.0864563,1.4011344,-0.6899553,3.7595568,0.009298408,-0.021402732,1.3931952,-0.715223,0.05369661,2.0516336,0.35517594,-0.09416096
t45,-1.0583022,14.396568,6.6698675,-0.63625157,0.09037613,0.98609966,-0.68592346,4.1228385,0.008871163,-0.021436438,1.6975757,-0.76565695,0.05352552,2.3213837,0.35250014,-0.08970875
t46,-0.6183236,13.208494,5.4323406,-0.300073,0.0027971803,7.397909,-0.045442577,-0.2865994,0.012688766,-0.034240857,-0.35873002,1.5917128,0.07989489,-0.5083914,0.33620203,-0.21287788
t47,-1.1918621,15.004229,6.9981117,-0.7501107,0.11410746,-0.0543801,-0.8014687,5.3414273,0.008637382,-0.019201832,2.7202344,-0.9353438,0.0584548,3.55783,0.37074813,-0.07504478
t48,-0.45218974,0.17873333,-0.02846243,3.060434,0.06546201,1.1988579,9.304406,-0.09604892,0.0050513013,2.7554882,2.7743914,5.502899,0.074624,-0.18561713,8.435377,9.09372
t49,-0.71420723,-0.09321245,3.86969,-0.9192013,0.23794739,-0.44255787,3.1646013,1.661358,0.004444495,0.95030236,15.180996,4.8982186,7.5796323,0.4273039,0.13789375,-0.021122726
t50,-1.0366122,14.129209,6.4810348,-0.61136055,0.10523909,1.4484999,-0.63821775,3.4969885,0.00878013,-0.03393706,1.8604108,-0.6771386,0.061422855,1.7062616,0.39437705,-0.10466345
t51,-0.3139416,-0.11161179,4.2925735,-0.8365881,0.15168782,0.3966044,4.463086,-0.03293075,0.0059835496,0.6791314,12.531187,5.9012585,8.69449,-0.35148388,0.171645,-0.008998426
t52,-0.3211038,-0.10321697,4.276128,-0.85343075,0.14703926,0.31411195,4.261849,-0.008821847,0.0056276894,0.7870796,12.411728,5.9224772,8.836003,-0.3404806,0.17111199,-0.0090322085
t53,-0.3434095,-0.1048701,4.4181895,-0.83679104,0.14942136,0.21184829,4.2924533,-0.029317254,0.0060398597,0.8718569,12.4907465,6.089168,8.641543,-0.34409124,0.16412199,-0.00780523
t54,-0.6165035,12.685574,5.392179,-0.25092053,0.0246375,6.1140294,-0.26124045,-0.115056776,0.010195583,-0.040931474,-0.19714034,0.25767455,0.061293066,-0.31804806,0.35545188,-0.1737054
t55,-0.3315432,-0.09607356,4.363984,-0.8048982,0.14731358,0.19440877,4.3634305,-0.024542525,0.0063191885,0.884622,12.536181,6.135235,8.633027,-0.33587572,0.16564068,-0.0017096313
t56,-0.4369694,-0.105497174,4.3172927,-0.8607502,0.1743455,-0.09754143,3.5663843,0.16551605,0.005438748,0.92732966,12.948616,6.01449,8.384462,-0.24278536,0.15079996,-0.013988815
t57,-0.5753268,-0.09278864,3.954187,-0.8355657,0.20968388,-0.3171027,3.0647457,0.7376503,0.0048500896,0.8629954,14.178777,5.5065875,7.8786535,-0.059562042,0.13982517,-0.019571852
t58,-0.94638616,14.121175,6.6915097,-0.4554004,0.087237515,3.0512807,-0.5245073,2.3555753,0.0097525185,-0.038277835,0.84806126,-0.48219764,0.058888875,0.4727345,0.38973898,-0.13337834
t59,-0.5730951,12.971929,5.1378,-0.18909761,0.0002155738,7.8364305,-0.053898703,-0.30597386,0.012522245,-0.044468995,-0.32445043,1.6629543,0.078223445,-0.5569174,0.3523533,-0.21246438
t60,-0.5806297,13.104806,5.2276,-0.17325135,0.009790076,7.871348,-0.03119124,-0.32384807,0.012678687,-0.043268606,-0.32294965,1.7931099,0.08220884,-0.58007556,0.38225797,-0.22692798
t61,-1.0591973,-0.16711862,8.634895,-0.23022507,0.19194372,-0.62536055,3.74408,8.622398,0.004227253,4.924132,8.796537,7.7325153,0.00043875555,-0.14335237,0.047705173,-0.030608252
t62,-0.57088464,-0.07115014,11.25759,-0.004776787,0.0037069493,-0.075487465,6.49063,7.9888825,0.006275147,6.380426,3.3634896,12.130759,0.032983452,-0.8453592,0.086173624,-0.10539583
t63,-0.64190173,-0.10466086,4.124714,-0.9626482,0.22317636,-0.34804654,3.361813,1.2716522,0.004813102,0.9864678,14.927465,5.3608704,8.121052,-0.033056535,0.15150422,-0.01947047
t64,-0.55130064,-0.048867032,-0.062278077,2.2147267,0.12807721,1.0045837,10.549992,-0.10170353,0.004765228,3.0474625,3.7550395,7.384731,0.091787025,-0.083745785,11.238777,12.294897
t65,-0.44469762,0.18846789,-0.030634142,3.4366367,0.06875492,1.1370862,9.305548,-0.077026114,0.0047677374,2.7103481,2.9372697,5.3225493,0.073213,-0.17023943,8.630802,9.288716
t66,-0.22770506,9.062606,4.6319857,-0.09269165,4.3349667,7.1040354,13.357166,-0.15042399,0.0158882,-0.041373376,1.1965379,5.8822775,0.061530337,-1.079285,0.10848378,-0.26278746
t67,-0.4048604,-0.0061742845,-0.042694148,3.1147704,0.09451392,0.9702734,9.524321,-0.035293344,0.0036817528,3.5109515,3.3813434,5.2439837,0.083823174,-0.060671814,9.474066,10.810811
t68,-0.39877784,0.034503184,-0.050948314,3.2911866,0.09942344,1.1414518,9.685261,-0.03689413,0.003934369,3.5911288,3.3845978,5.189949,0.08600323,-0.062012903,9.387779,10.866044
t69,-0.49495634,-0.045008507,-0.025118371,1.5449909,0.11653818,-0.0722022,7.8747888,0.5261357,0.002597599,4.119287,4.5662003,3.9906726,0.060380444,1.4622487,9.856664,11.660968
t70,-0.4630911,0.11422983,-0.05478114,3.0916436,0.09291879,1.0628823,9.700594,-0.093178414,0.004800828,2.7023418,3.2510934,6.1134486,0.07589596,-0.15007782,9.505817,10.505741
t71,-0.55859506,-0.10311479,-0.04323909,0.68466616,0.13831198,-0.14773564,7.224145,0.95094377,0.0023041347,3.5676668,4.800607,3.4118454,0.052519962,1.765962,8.696571,10.484367
t72,-0.64573795,13.968639,5.884297,-0.303804,0.028915707,7.527729,-0.14244652,-0.29160565,0.013241638,-0.03548664,-0.34221932,1.2425086,0.072592065,-0.4382393,0.37327257,-0.21419741
