"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155","t156","t157","t158","t159","t160","t161","t162","t163","t164","t165","t166","t167"
"t1",0,1.86908086964582,3.49341234148198,2.91423089807952,2.45508886162343,4.58803752936131,4.94940572930265,6.45392771181507,7.85488840164655,6.69192692911594,11.3069779697612,12.3723397415066,7.21810187754501,7.72154941458941,8.26206776847246,8.2707962272,10.9916685199482,9.95138977022683,8.79198276781323,8.8039715358888,10.4615144942386,8.74316164646522,9.20611107343134,9.2680841383832,9.39062408480716,9.9454091607319,11.6585815282398,11.3204574731342,12.9418485405203,11.4725329919544,11.1395572614943,9.76307876642938,11.2266607291573,11.5834584938478,9.97638483278282,10.0130816191101,10.6780253727916,10.0245588322143,13.0990944919332,11.5188849079553,13.0990944919332,13.0990944919332,10.4775595483866,11.1133019276628,11.0205370428784,13.0990944919332,10.6225308390967,13.0990944919332,11.4681632166117,11.1465055030048,13.0990944919332,13.0990944919332,13.0990944919332,12.4909256612528,13.0990944919332,12.5315930088062,11.990643587961,11.6183054983989,13.0990944919332,13.0990944919332,11.3334130089185,13.0990944919332,11.7445371259175,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,12.2003362532086,13.0990944919332,11.8994265944241,13.0990944919332,13.0990944919332,12.4552819833924,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,12.081344158326,13.0990944919332,13.0990944919332,13.0990944919332,12.2704071459763,12.5229077787102,12.4684750770043,13.0990944919332,12.9564285176241,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,12.3577622101321,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,12.4880343497508,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,12.735001378733,12.8566593234144,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0196333215911,13.0990944919332,13.0990944919332,12.7529669123874,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,12.9562680089825,13.0990944919332,13.0990944919332,13.0990944919332,12.9750541760873,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332,13.0990944919332
"t2",1.86908086964582,0,2.68368396814106,2.1045025247386,1.64536048828251,4.29288233773956,4.65425053768089,6.15877252019331,7.55973321002479,6.39677173749419,11.0118227781394,12.0771845498848,6.92294668592326,7.42639422296765,7.9669125768507,7.97564103557824,10.6965133283265,9.65623457860507,8.49682757619148,8.50881634426705,10.1663593026168,8.44800645484346,8.91095588180958,8.97292894676145,9.09546889318541,9.65025396911014,11.3634263366181,11.0253022815125,12.6466933488986,11.1773778003327,10.8444020698725,9.46792357480763,10.9315055375355,11.2883033022261,9.68122964116107,9.71792642748836,10.3828701811698,9.72940364059255,12.8039393003115,11.2237297163335,12.8039393003115,12.8039393003115,10.1824043567649,10.818146736041,10.7253818512566,12.8039393003115,10.327375647475,12.8039393003115,11.1730080249899,10.851350311383,12.8039393003115,12.8039393003115,12.8039393003115,12.1957704696311,12.8039393003115,12.2364378171844,11.6954883963393,11.3231503067771,12.8039393003115,12.8039393003115,11.0382578172968,12.8039393003115,11.4493819342957,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,11.9051810615868,12.8039393003115,11.6042714028024,12.8039393003115,12.8039393003115,12.1601267917707,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,11.7861889667043,12.8039393003115,12.8039393003115,12.8039393003115,11.9752519543545,12.2277525870885,12.1733198853826,12.8039393003115,12.6612733260024,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.0626070185103,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.192879158129,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.4398461871113,12.5615041317926,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.7244781299693,12.8039393003115,12.8039393003115,12.4578117207656,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.6611128173607,12.8039393003115,12.8039393003115,12.8039393003115,12.6798989844655,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115,12.8039393003115
"t3",3.49341234148198,2.68368396814106,0,3.63539136544963,3.17624932899353,5.91721380957572,6.27858200951706,7.78310399202947,9.18406468186095,8.02110320933035,12.6361542499756,13.701516021721,8.54727815775942,9.05072569480381,9.59124404868687,9.59997250741441,12.3208448001627,11.2805660504412,10.1211590480276,10.1331478161032,11.790690774453,10.0723379266796,10.5352873536457,10.5972604185976,10.7198003650216,11.2745854409463,12.9877578084542,12.6496337533486,14.2710248207347,12.8017092721688,12.4687335417087,11.0922550466438,12.5558370093717,12.9126347740622,11.3055611129972,11.3422578993245,12.007201653006,11.3537351124287,14.4282707721477,12.8480611881697,14.4282707721477,14.4282707721477,11.8067358286011,12.4424782078772,12.3497133230928,14.4282707721477,11.9517071193111,14.4282707721477,12.7973394968261,12.4756817832192,14.4282707721477,14.4282707721477,14.4282707721477,13.8201019414672,14.4282707721477,13.8607692890206,13.3198198681754,12.9474817786133,14.4282707721477,14.4282707721477,12.6625892891329,14.4282707721477,13.0737134061319,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,13.529512533423,14.4282707721477,13.2286028746385,14.4282707721477,14.4282707721477,13.7844582636069,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,13.4105204385404,14.4282707721477,14.4282707721477,14.4282707721477,13.5995834261907,13.8520840589247,13.7976513572187,14.4282707721477,14.2856047978385,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,13.6869384903465,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,13.8172106299652,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.0641776589475,14.1858356036288,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.3488096018055,14.4282707721477,14.4282707721477,14.0821431926018,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.2854442891969,14.4282707721477,14.4282707721477,14.4282707721477,14.3042304563017,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477,14.4282707721477
"t4",2.91423089807952,2.1045025247386,3.63539136544963,0,1.55802530188896,5.33803236617326,5.6994005661146,7.20392254862702,8.6048832384585,7.44192176592789,12.0569728065731,13.1223345783185,7.96809671435696,8.47154425140136,9.01206260528441,9.02079106401195,11.7416633567602,10.7013846070388,9.54197760462518,9.55396637270075,11.2115093310505,9.49315648327717,9.95610591024329,10.0180789751952,10.1406189216191,10.6954039975438,12.4085763650518,12.0704523099462,13.6918433773323,12.2225278287664,11.8895520983062,10.5130736032413,11.9766555659692,12.3334533306598,10.7263796695948,10.7630764559221,11.4280202096035,10.7745536690263,13.8490893287452,12.2688797447672,13.8490893287452,13.8490893287452,11.2275543851986,11.8632967644748,11.7705318796903,13.8490893287452,11.3725256759087,13.8490893287452,12.2181580534237,11.8965003398167,13.8490893287452,13.8490893287452,13.8490893287452,13.2409204980648,13.8490893287452,13.2815878456182,12.740638424773,12.3683003352108,13.8490893287452,13.8490893287452,12.0834078457305,13.8490893287452,12.4945319627294,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,12.9503310900205,13.8490893287452,12.6494214312361,13.8490893287452,13.8490893287452,13.2052768202044,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,12.831338995138,13.8490893287452,13.8490893287452,13.8490893287452,13.0204019827882,13.2729026155222,13.2184699138163,13.8490893287452,13.7064233544361,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.1077570469441,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.2380291865627,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.484996215545,13.6066541602263,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.769628158403,13.8490893287452,13.8490893287452,13.5029617491993,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.7062628457944,13.8490893287452,13.8490893287452,13.8490893287452,13.7250490128992,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452,13.8490893287452
"t5",2.45508886162343,1.64536048828251,3.17624932899353,1.55802530188896,0,4.87889032971717,5.24025852965851,6.74478051217092,8.1457412020024,6.98277972947179,11.597830770117,12.6631925418624,7.50895467790087,8.01240221494526,8.55292056882831,8.56164902755585,11.2825213203041,10.2422425705827,9.08283556816909,9.09482433624466,10.7523672945945,9.03401444682107,9.49696387378719,9.55893693873906,9.68147688516302,10.2362619610878,11.9494343285957,11.6113102734901,13.2327013408762,11.7633857923103,11.4304100618501,10.0539315667852,11.5175135295131,11.8743112942037,10.2672376331387,10.303934419466,10.9688781731474,10.3154116325702,13.3899472922891,11.8097377083112,13.3899472922891,13.3899472922891,10.7684123487425,11.4041547280187,11.3113898432342,13.3899472922891,10.9133836394526,13.3899472922891,11.7590160169676,11.4373583033606,13.3899472922891,13.3899472922891,13.3899472922891,12.7817784616087,13.3899472922891,12.8224458091621,12.2814963883169,11.9091582987547,13.3899472922891,13.3899472922891,11.6242658092744,13.3899472922891,12.0353899262733,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,12.4911890535644,13.3899472922891,12.19027939478,13.3899472922891,13.3899472922891,12.7461347837483,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,12.3721969586819,13.3899472922891,13.3899472922891,13.3899472922891,12.5612599463321,12.8137605790661,12.7593278773602,13.3899472922891,13.24728131798,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,12.648615010488,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,12.7788871501066,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.0258541790889,13.1475121237702,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3104861219469,13.3899472922891,13.3899472922891,13.0438197127432,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.2471208093383,13.3899472922891,13.3899472922891,13.3899472922891,13.2659069764431,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891,13.3899472922891
"t6",4.58803752936131,4.29288233773956,5.91721380957572,5.33803236617326,4.87889032971717,0,1.16896367055424,2.67348565306666,4.07444634289814,2.91148487036753,7.52653591101275,8.59189768275816,3.43765981879661,3.941107355841,4.48162570972405,4.49035416845159,7.21122646119983,6.17094771147842,5.01154070906483,5.02352947714039,6.68107243549019,4.96271958771681,5.42566901468293,5.48764207963479,5.61018202605876,6.16496710198349,7.87813946949142,7.54001541438582,9.16140648177191,7.69209093320602,7.35911520274587,5.98263670768098,7.44621867040888,7.80301643509944,6.19594277403442,6.23263956036171,6.89758331404316,6.2441167734659,9.31865243318484,7.73844284920689,9.31865243318484,9.31865243318484,6.69711748963824,7.3328598689144,7.24009498412998,9.31865243318484,6.84208878034832,9.31865243318484,7.68772115786329,7.36606344425635,9.31865243318484,9.31865243318484,9.31865243318484,8.71048360250442,9.31865243318484,8.7511509500578,8.21020152921261,7.83786343965048,9.31865243318484,9.31865243318484,7.55297095017011,9.31865243318484,7.96409506716905,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,8.41989419446015,9.31865243318484,8.11898453567573,9.31865243318484,9.31865243318484,8.67483992464404,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,8.3009020995776,9.31865243318484,9.31865243318484,9.31865243318484,8.48996508722786,8.74246571996184,8.68803301825593,9.31865243318484,9.1759864588757,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,8.57732015138369,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,8.70759229100237,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,8.95455931998463,9.07621726466596,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.23919126284267,9.31865243318484,9.31865243318484,8.97252485363896,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.17582595023407,9.31865243318484,9.31865243318484,9.31865243318484,9.19461211733888,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484,9.31865243318484
"t7",4.94940572930265,4.65425053768089,6.27858200951706,5.6994005661146,5.24025852965851,1.16896367055424,0,1.60634696930797,2.92148792689671,1.7585264543661,6.37357749501132,7.43893926675673,2.28470140279518,2.78814893983957,3.41448702596536,3.33739575245016,6.05826804519841,5.01798929547699,3.8585822930634,3.87057106113896,5.52811401948876,3.80976117171538,4.2727105986815,4.4205033958761,4.54304334230007,5.01200868598206,6.72518105348999,6.38705699838439,8.00844806577048,6.53913251720459,6.20615678674445,4.82967829167955,6.29326025440746,6.65005801909801,5.04298435803299,5.07968114436028,5.74462489804173,5.09115835746447,8.16569401718341,6.58548443320546,8.16569401718341,8.16569401718341,5.54415907363681,6.17990145291297,6.08713656812855,8.16569401718341,5.68913036434689,8.16569401718341,6.53476274186186,6.21310502825492,8.16569401718341,8.16569401718341,8.16569401718341,7.55752518650299,8.16569401718341,7.59819253405636,7.05724311321118,6.68490502364905,8.16569401718341,8.16569401718341,6.40001253416868,8.16569401718341,6.81113665116762,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,7.26693577845872,8.16569401718341,6.9660261196743,8.16569401718341,8.16569401718341,7.52188150864261,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,7.14794368357617,8.16569401718341,8.16569401718341,8.16569401718341,7.33700667122643,7.58950730396041,7.5350746022545,8.16569401718341,8.02302804287427,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,7.42436173538226,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,7.55463387500094,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,7.80160090398321,7.92325884866453,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.08623284684124,8.16569401718341,8.16569401718341,7.81956643763753,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.02286753423264,8.16569401718341,8.16569401718341,8.16569401718341,8.04165370133744,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341,8.16569401718341
"t8",6.45392771181507,6.15877252019331,7.78310399202947,7.20392254862702,6.74478051217092,2.67348565306666,1.60634696930797,0,4.51182964165186,3.34886816912126,7.96391920976647,9.02928098151189,3.87504311755033,4.37849065459473,2.41534794472947,4.92773746720532,7.64860975995356,6.60833101023215,5.44892400781855,5.46091277589412,7.11845573424392,5.40010288647053,5.86305231343665,3.42136431464022,3.54390426106418,6.60235040073721,8.31552276824515,7.97739871313955,9.59878978052564,8.12947423195975,7.7964985014996,6.4200200064347,7.88360196916261,8.24039973385316,6.63332607278814,6.67002285911543,7.33496661279688,6.68150007221963,9.75603573193857,8.17582614796061,9.75603573193857,9.75603573193857,7.13450078839197,7.77024316766812,7.67747828288371,9.75603573193857,7.27947207910204,9.75603573193857,8.12510445661701,7.80344674301008,9.75603573193857,9.75603573193856,9.75603573193856,9.14786690125815,9.75603573193856,9.18853424881152,8.64758482796634,8.27524673840421,9.75603573193856,9.75603573193856,7.99035424892384,9.75603573193857,8.40147836592278,9.75603573193856,9.75603573193856,9.75603573193857,9.75603573193856,9.75603573193856,8.85727749321388,9.75603573193856,8.55636783442946,9.75603573193857,9.75603573193857,9.11222322339777,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193856,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,8.73828539833132,9.75603573193857,9.75603573193857,9.75603573193857,8.92734838598159,9.17984901871556,9.12541631700966,9.75603573193857,9.61336975762943,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.01470345013742,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.1449755897561,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.39194261873836,9.51360056341968,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.6765745615964,9.75603573193857,9.75603573193857,9.40990815239268,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.61320924898779,9.75603573193857,9.75603573193857,9.75603573193857,9.6319954160926,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857,9.75603573193857
"t9",7.85488840164655,7.55973321002479,9.18406468186095,8.6048832384585,8.1457412020024,4.07444634289814,2.92148792689671,4.51182964165186,0,1.70835120030443,6.74631784992001,7.81167962166542,3.01487550678568,3.51832304383007,6.31996969830926,4.06756985644067,6.43100840010709,5.39072965038568,4.5887563970539,4.60074516512947,6.25828812347926,4.18250152662407,5.002884702672,7.32598606822,7.44852601464396,5.38474904089075,7.09792140839868,6.75979735329308,8.73862216976098,7.2693066211951,6.93633089073495,5.55985239567005,6.66600060931614,7.0227983740067,5.41572471294168,5.45242149926897,6.11736525295042,5.46389871237316,8.5384343720921,6.95822478811415,8.5384343720921,8.89586812117391,5.9168994285455,6.91007555690347,6.81731067211905,8.89586812117391,6.41930446833739,8.5384343720921,6.90750309677055,6.94327913224542,8.5384343720921,8.5384343720921,8.5384343720921,8.28769929049349,8.5384343720921,7.97093288896505,7.42998346811987,7.41507912763956,8.89586812117391,8.89586812117391,6.77275288907737,8.5384343720921,7.18387700607631,8.5384343720921,8.5384343720921,8.89586812117391,8.5384343720921,8.5384343720921,7.63967613336741,8.5384343720921,7.33876647458299,8.89586812117391,8.5384343720921,7.8946218635513,8.5384343720921,8.5384343720921,8.89586812117391,8.5384343720921,8.5384343720921,8.5384343720921,8.89586812117391,8.5384343720921,8.5384343720921,8.5384343720921,8.89586812117391,8.89586812117391,7.52068403848486,8.5384343720921,8.5384343720921,8.5384343720921,7.70974702613512,8.31968140795091,8.265248706245,8.5384343720921,8.39576839778296,8.89586812117391,8.5384343720921,8.5384343720921,8.5384343720921,7.79710209029095,8.89586812117391,8.5384343720921,8.5384343720921,8.89586812117391,8.28480797899145,8.89586812117391,8.5384343720921,8.89586812117391,8.5384343720921,8.5384343720921,8.1743412588919,8.29599920357322,8.89586812117391,8.89586812117391,8.89586812117391,8.5384343720921,8.5384343720921,8.89586812117391,8.89586812117391,8.89586812117391,8.89586812117391,8.5384343720921,8.45897320174993,8.89586812117391,8.5384343720921,8.19230679254622,8.5384343720921,8.89586812117391,8.89586812117391,8.89586812117391,8.89586812117391,8.89586812117391,8.5384343720921,8.5384343720921,8.89586812117392,8.5384343720921,8.5384343720921,8.5384343720921,8.5384343720921,8.5384343720921,8.5384343720921,8.5384343720921,8.5384343720921,8.5384343720921,8.39560788914133,8.89586812117391,8.89586812117391,8.89586812117391,8.77182780532795,8.89586812117391,8.89586812117391,8.89586812117391,8.89586812117391,8.5384343720921,8.5384343720921,8.5384343720921,8.5384343720921,8.89586812117391,8.89586812117391,8.89586812117392,8.89586812117392,8.5384343720921,8.5384343720921,8.89586812117391,8.89586812117391,8.89586812117391,8.89586812117391
"t10",6.69192692911594,6.39677173749419,8.02110320933035,7.44192176592789,6.98277972947179,2.91148487036753,1.7585264543661,3.34886816912126,1.70835120030443,0,5.5833563773894,6.64871814913482,1.85191403425508,2.35536157129947,5.15700822577865,2.90460838391006,5.26804692757649,4.22776817785507,3.42579492452329,3.43778369259886,5.09532665094866,3.01954005409346,3.8399232301414,6.16302459568939,6.28556454211336,4.22178756836014,5.93495993586807,5.59683588076248,7.57566069723037,6.10634514866449,5.77336941820434,4.39689092313944,5.50303913678554,5.85983690147609,4.25276324041107,4.28946002673836,4.95440378041981,4.30093723984255,7.37547289956149,5.79526331558354,7.37547289956149,7.73290664864331,4.7539379560149,5.74711408437286,5.65434919958845,7.73290664864331,5.25634299580678,7.37547289956149,5.74454162423994,5.78031765971482,7.37547289956149,7.37547289956149,7.37547289956149,7.12473781796289,7.37547289956149,6.80797141643445,6.26702199558927,6.25211765510895,7.7329066486433,7.7329066486433,5.60979141654676,7.37547289956149,6.0209155335457,7.37547289956149,7.37547289956149,7.73290664864331,7.37547289956149,7.37547289956149,6.47671466083681,7.37547289956149,6.17580500205238,7.73290664864331,7.37547289956149,6.7316603910207,7.37547289956149,7.37547289956149,7.73290664864331,7.37547289956149,7.37547289956149,7.37547289956149,7.73290664864331,7.37547289956149,7.37547289956149,7.37547289956149,7.73290664864331,7.73290664864331,6.35772256595425,7.37547289956149,7.3754728995615,7.37547289956149,6.54678555360452,7.1567199354203,7.1022872337144,7.37547289956149,7.23280692525236,7.73290664864331,7.37547289956149,7.37547289956149,7.37547289956149,6.63414061776035,7.73290664864331,7.3754728995615,7.3754728995615,7.73290664864331,7.12184650646084,7.73290664864331,7.37547289956149,7.73290664864331,7.37547289956149,7.37547289956149,7.01137978636129,7.13303773104261,7.73290664864331,7.73290664864331,7.73290664864331,7.37547289956149,7.37547289956149,7.73290664864331,7.73290664864331,7.73290664864331,7.73290664864331,7.37547289956149,7.29601172921932,7.73290664864331,7.37547289956149,7.02934532001561,7.37547289956149,7.73290664864331,7.73290664864331,7.73290664864331,7.73290664864331,7.73290664864331,7.37547289956149,7.37547289956149,7.73290664864331,7.37547289956149,7.37547289956149,7.37547289956149,7.37547289956149,7.37547289956149,7.37547289956149,7.37547289956149,7.37547289956149,7.37547289956149,7.23264641661072,7.73290664864331,7.73290664864331,7.73290664864331,7.60886633279734,7.73290664864331,7.73290664864331,7.73290664864331,7.73290664864331,7.37547289956149,7.37547289956149,7.37547289956149,7.37547289956149,7.73290664864331,7.73290664864331,7.73290664864331,7.73290664864331,7.37547289956149,7.37547289956149,7.73290664864331,7.73290664864331,7.73290664864331,7.73290664864331
