accepted_species,estimate
t239,0.04327087
t240,0.04327087
t197,-0.47157145
t73,0.43589175
t168,-0.39206862
t154,-0.25302616
t65,-0.17568135
t19,-0.28985852
t172,0.19242847
t107,0.09401032
t148,0.36350328
t261,0.45314258
t151,0.49050727
t86,0.17793792
t273,0.46636313
t202,-0.35159585
t242,-0.27129838
t132,0.30334187
t163,-0.4874252
t328,-0.41432732
t278,0.26977918
t139,-0.24950999
t207,0.33583665
t79,0.51122946
t91,0.5301111
t100,0.59537244
t298,-0.51260936
t214,0.04519593
t169,-0.3529357
t63,0.35503525
t44,0.1911148
t38,0.38084897
t32,0.36072385
t26,0.007267932
