"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106"
"t20",-0.0373622963573408,-0.0169997725657198,0.00235536877301898,0.0838028162629815,0.1060864411075,0.0508018635555277,-0.15945734568452,0.265281843743932,-0.0487785436665713,0.00278397781611967,-0.0636038250467542,0.0708662584150632,-3.49610759194758e-16,-0.00746401401652593,0.0103459042752686,-0.000566343553508884,0.0244962466546945,-0.0182395712768074,-0.00211460740331576,-0.00948964859159118,-0.0159775899731775,0.00683293224417932,-2.33103467084383e-18,-0.260377243395699,0.011489753876917,-0.00554783403558526,0.00404161542969582,-0.000442601567661355,0.000280730999178013,-0.000257321299135079,4.3338433226207e-16,0.000104403384133698,1.40187340902376e-16,-1.2490009027033e-16,2.36789754470834e-16,-1.66296954479438e-16,-0.00212160159171242,0.000868053116246651,-0.000600071742854405,0.0339639318858639,-0.00708785688452014,0.000704577915641335,-0.0132419798784596,0.00712116777320604,-0.00594610575536102,0.131922569208368,-0.0974030444923224,0.0126545344924003,-0.552533874437113,0.157098615809699,-0.000478779030955013,-0.00011896197671589,-0.00557657696338972,0.000406677926379106,0.00188705157510256,1.26914483933168e-15,0.000263242261868187,-0.0307899232234491,-0.000484690292422638,-0.000503244781344542,0.000443416346508206,4.66745752335489e-06,0.0180677309212599,-2.60208521396521e-18,2.43294967505747e-16,0.656943890965335,-5.78614384404267e-05,2.60812455256964e-05,-0.000532479410847787,7.16376729139555e-15,1.60129206729903e-14,5.48606299277665e-17,-1.61762964134837e-16,-5.26922255827955e-17,-2.27682456221956e-17,-2.33970828822372e-16,2.38524477946811e-18,-1.38561037643647e-16,-2.05998412772246e-17,-1.82742276172432e-16,1.27285335049798e-16,-1.69731850102606e-16,-3.16587034365767e-17,-3.62868914603742e-17,-1.06902334207071e-16,3.77302356024956e-17,2.25514051876985e-17,2.43687990793273e-16,2.33103467084383e-16,-6.0281640790194e-17,4.22838847269347e-16,1.92445885616177e-16,-8.66277535815918e-17,2.94252469612566e-16,-7.05273513201821e-17,-3.51281503885303e-17,-5.61616725347491e-17,2.32019264911898e-17,-1.40946282423116e-16,-2.60208521396521e-17,1.40729441988618e-16,4.26633554873046e-17,-2.81892564846231e-17,-1.08853898117545e-16,-1.11889664200504e-16,-1.13732807893729e-16
"t60",-0.037733825187317,-0.0174140845623001,0.0024407143482741,0.0880041604951106,0.114211651393624,0.056045347495007,-0.176463351864017,0.300521531205478,-0.0554971145477984,0.00322392628777722,-0.0746683842519582,0.0911229632216097,-3.38297787876637e-16,-0.0100704368576243,0.014161088693416,-0.00078467530231895,0.0384403782519226,-0.0295736781404906,-0.00346909678713243,-0.0166559544883994,-0.0284525152554392,0.0121679245269951,1.20039311927365e-16,-0.463673651803692,0.0209975343645698,-0.0117060057053998,0.0103135107397699,-0.00131303938416851,0.000844218915031289,-0.000828128210807684,-2.382231063951e-16,0.000375485445124267,-3.83954981270453e-16,7.87245008579677e-16,-7.79441699994337e-16,-5.59886618112416e-17,0.0122178069712982,-0.00274971862629667,0.00184284845951326,-0.0730913771634517,0.0101993489508284,-0.000606356574146736,0.00935798988599156,-0.00497035238953113,0.00412324170144185,-0.0749652210770144,0.0482563230146024,-0.00543960948064919,0.234967741421542,-0.0625234851327278,0.000169414626636897,4.16117736464672e-05,0.00191003786203427,-0.000138781298057059,-0.000631532064592489,-5.43383389378857e-16,-8.61680483967011e-05,0.0100050498260469,0.000154250487441936,0.000155737732826122,-0.000136806802634134,-1.36402684577423e-06,-0.005072992559954,7.17590622697535e-16,-3.72054165723607e-16,-0.184454344914598,1.00440848881786e-05,-4.52254627804353e-06,9.18656855827843e-05,0.238350845217362,0.647028783915815,0.00212690691159887,-0.00995287669746336,-0.00538602870283537,-0.000270976570783702,-0.0178243727537086,0.00153262290234788,0.0193499115429732,0.00728469595089247,-0.0275048668139533,0.0138424983407392,-0.0316535842345091,0.00103420272908741,-0.0035067325975367,-0.0121856148384755,0.00463371060275613,-0.0112385094779697,0.0239004737350458,0.026179041877885,0.0137761914922355,0.133405236648334,0.0139884542304862,-0.00929876838935475,0.0159890804690069,0.00723297940599436,-0.000475415822880176,0.00861130949895927,0.0158950804292361,0.00596586006314262,-0.0113736699774579,0.0182590807973345,0.000569333927759179,-0.00817411538605391,-0.0216325288778004,0.0117188004700467,0.00845350449177835
"t61",-0.037733825187317,-0.0174140845623002,0.00244071434827402,0.0880041604951107,0.114211651393625,0.0560453474950068,-0.176463351864017,0.300521531205477,-0.0554971145477981,0.00322392628777687,-0.0746683842519579,0.0911229632216102,-5.30105118337642e-16,-0.0100704368576242,0.0141610886934156,-0.000784675302318751,0.0384403782519226,-0.0295736781404898,-0.00346909678713131,-0.0166559544883998,-0.0284525152554388,0.0121679245269948,-7.22460158199497e-17,-0.46367365180369,0.0209975343645696,-0.0117060057053995,0.0103135107397697,-0.00131303938416872,0.000844218915032116,-0.000828128210807091,-3.15595433394747e-16,0.000375485445124877,-3.05883333071273e-16,3.80755018920764e-16,-5.0212123096603e-16,9.84182556573208e-17,0.0122178069712989,-0.00274971862629475,0.00184284845951206,-0.0730913771634507,0.0101993489508288,-0.000606356574145759,0.00935798988598809,-0.00497035238952937,0.0041232417014397,-0.0749652210770141,0.0482563230146002,-0.005439609480644,0.234967741421528,-0.0625234851327242,0.000169414626639888,4.16117736432456e-05,0.00191003786202978,-0.000138781298058151,-0.000631532064599208,-1.00653956270696e-15,-8.6168048402935e-05,0.0100050498260473,0.000154250487442193,0.000155737732820743,-0.00013680680262913,-1.36402685191633e-06,-0.00507299255995344,-8.30663984898378e-16,-2.84826616987928e-17,-0.184454344914572,1.00440848850876e-05,-4.52254628326299e-06,9.18656855811398e-05,-0.238350845217368,-0.647028783915829,-0.00212690691159932,0.00995287669746336,0.00538602870283577,0.000270976570783567,0.0178243727537088,-0.00153262290234782,-0.0193499115429735,-0.00728469595089247,0.0275048668139531,-0.0138424983407393,0.0316535842345091,-0.00103420272908767,0.00350673259753669,0.0121856148384753,-0.00463371060275598,0.0112385094779698,-0.0239004737350459,-0.026179041877885,-0.0137761914922358,-0.133405236648335,-0.0139884542304864,0.00929876838935468,-0.0159890804690071,-0.00723297940599415,0.000475415822880463,-0.00861130949895947,-0.0158950804292363,-0.0059658600631428,0.0113736699774577,-0.0182590807973343,-0.000569333927759324,0.00817411538605406,0.0216325288778009,-0.0117188004700454,-0.00845350449177895
"t43",-0.0373622963573414,-0.0169997725657202,0.00235536877301925,0.0838028162629825,0.106086441107501,0.0508018635555275,-0.159457345684521,0.265281843743931,-0.0487785436665714,0.00278397781612023,-0.0636038250467552,0.0708662584150627,-3.30100298563816e-16,-0.0074640140165271,0.0103459042752665,-0.000566343553509872,0.0244962466547007,-0.018239571276818,-0.00211460740331199,-0.00948964859155562,0.0159775899731791,-0.00683293224417893,1.29453394116941e-16,0.260377243395706,0.0114897538769244,-0.00554783403559012,0.0040416154296982,-0.000442601567660991,0.000280730999177668,-0.000257321299133935,2.448714633607e-17,0.000104403384132127,-1.45219460659491e-16,1.88803055125275e-16,-2.33078033310989e-16,1.65093358252556e-16,-0.00212160159171769,0.000868053116245153,-0.000600071742854135,0.033963931885866,-0.00708785688452021,0.000704577915634064,-0.0132419798784665,0.00712116777321666,-0.00594610575535811,0.131922569208397,-0.0974030444923171,0.0126545344923893,-0.552533874437208,0.157098615809736,-0.000478779030962315,-0.0001189619766784,-0.0055765769634386,0.000406677926360129,0.0018870515751153,1.38178523672075e-14,0.000263242261858612,-0.0307899232234485,-0.000484690292323625,-0.000503244781433214,0.000443416346509386,4.66745712139202e-06,-0.0180677309212547,-4.44243808613537e-16,6.21315539546769e-16,-0.656943890965236,-5.78614384416286e-05,2.60812455012395e-05,-0.000532479410852894,4.51577897753597e-15,-5.84764631116419e-15,1.63030711833149e-16,7.87417508044469e-16,4.73477141055106e-16,2.92915601554471e-16,7.26790791591961e-16,2.75937433137814e-16,6.52300051300593e-16,-1.63919040557878e-15,-8.64953383753307e-16,6.77301685918556e-17,9.96783551588138e-16,-1.30327224803425e-16,-2.78462744652451e-16,-2.25748506943282e-16,-1.43179436088541e-15,5.38716945218398e-16,-1.59041994577718e-16,1.9122332453993e-15,-1.24934214188257e-16,-1.0702213566775e-14,-2.43259738886683e-16,1.37316516380893e-15,3.45302440479633e-16,1.98770579612875e-16,-8.76727016875175e-16,7.90259551849797e-16,-4.17118441807356e-16,-4.91595431020492e-16,5.32453337191708e-16,-3.93907706066658e-16,-6.30619370090974e-17,-4.84555268130335e-16,-7.0615023428401e-16,1.30368431448327e-15,-5.36289325745157e-16
"t70",-0.0377338251873168,-0.0174140845623001,0.00244071434827321,0.0880041604951107,0.114211651393623,0.0560453474950064,-0.176463351864015,0.300521531205477,-0.0554971145477981,0.00322392628777743,-0.0746683842519587,0.0911229632216083,-4.85968414767869e-16,-0.0100704368576259,0.014161088693414,-0.00078467530232063,0.0384403782519321,-0.0295736781405061,-0.00346909678712535,-0.0166559544883396,0.0284525152554409,-0.0121679245269935,1.76572011346323e-16,0.463673651803691,0.0209975343645849,-0.0117060057054087,0.0103135107397724,-0.00131303938417357,0.000844218915031742,-0.000828128210807361,4.78051263513366e-17,0.000375485445122783,-3.06690049416017e-16,1.09621735147245e-15,-3.87338211835461e-16,3.25571387188793e-16,0.0122178069713017,-0.00274971862629543,0.00184284845951033,-0.0730913771634541,0.0101993489508298,-0.00060635657414218,0.00935798988598931,-0.00497035238953543,0.00412324170143969,-0.0749652210770281,0.0482563230146007,-0.00543960948063833,0.234967741421575,-0.0625234851327402,0.000169414626639314,4.1611773633161e-05,0.0019100378620463,-0.000138781298052379,-0.000631532064600209,-3.80714156343408e-15,-8.61680483988884e-05,0.0100050498260492,0.000154250487414035,0.000155737732849478,-0.000136806802631272,-1.36402673417252e-06,0.00507299255995199,3.22475802456305e-16,-5.94499659485675e-16,0.184454344914551,1.00440848871013e-05,-4.52254627463179e-06,9.18656855808405e-05,0.420025412548967,-0.0406032385614728,0.0507301829331377,-0.00685253582626726,-0.00952823899049793,-0.0110608245770258,3.291740949822e-05,0.0107430554371195,0.00261523626607714,-0.00444816601366516,-0.00910468856668034,0.0120264609334018,0.0266631351263149,-0.00373964024899563,-0.00467748774437458,-0.00957477586252931,-0.00107568044229181,0.00929249104506713,-0.00213403401331673,0.0218819333117122,-0.0141524418701698,-0.561136634440219,-0.00583069924787405,-0.00298719811417765,0.0133410408607483,0.0149308649767279,-0.00671140618497266,-0.00959030771728014,-0.0113729408527023,-0.00102345219931022,0.00631116733106417,0.0174984536689252,0.00691326563990594,-0.00184512554548668,-0.0038647813826571,0.0289889844252928,0.0167062363079541
"t71",-0.0377338251873169,-0.0174140845623003,0.00244071434827331,0.0880041604951103,0.114211651393623,0.0560453474950062,-0.176463351864015,0.300521531205476,-0.0554971145477978,0.00322392628777755,-0.0746683842519586,0.0911229632216079,-6.58873506188168e-16,-0.0100704368576256,0.0141610886934137,-0.000784675302320476,0.0384403782519317,-0.0295736781405059,-0.00346909678712609,-0.016655954488339,0.0284525152554409,-0.0121679245269935,-5.23742200224648e-17,0.463673651803687,0.0209975343645845,-0.0117060057054085,0.0103135107397721,-0.00131303938417358,0.000844218915031222,-0.000828128210807449,2.0567012651985e-16,0.000375485445122046,1.06065104144011e-17,1.40304342783882e-16,-6.64911506640664e-16,-2.45486215867064e-16,0.0122178069713027,-0.00274971862629526,0.00184284845951011,-0.0730913771634542,0.0101993489508268,-0.000606356574141662,0.00935798988599106,-0.00497035238953515,0.00412324170143808,-0.0749652210770188,0.0482563230146017,-0.00543960948064156,0.234967741421558,-0.0625234851327367,0.000169414626642323,4.16117736338876e-05,0.00191003786204957,-0.000138781298052492,-0.000631532064597007,-4.71626166588349e-15,-8.61680483984494e-05,0.0100050498260425,0.000154250487412643,0.000155737732848195,-0.00013680680262916,-1.36402673595632e-06,0.00507299255995081,-9.97254908861001e-17,2.44890206378528e-16,0.18445434491454,1.00440848871567e-05,-4.52254627401721e-06,9.18656855854604e-05,-0.420025412548974,0.0406032385614753,-0.0507301829331388,0.00685253582626673,0.00952823899049802,0.0110608245770256,-3.29174094988198e-05,-0.0107430554371196,-0.00261523626607791,0.00444816601366633,0.00910468856668027,-0.0120264609334018,-0.0266631351263161,0.00373964024899559,0.00467748774437471,0.00957477586252929,0.00107568044229286,-0.00929249104506758,0.00213403401331701,-0.0218819333117131,0.0141524418701698,0.561136634440231,0.00583069924787425,0.0029871981141767,-0.0133410408607484,-0.0149308649767281,0.00671140618497338,0.00959030771727969,0.0113729408527026,0.00102345219931035,-0.00631116733106473,-0.0174984536689252,-0.00691326563990615,0.00184512554548694,0.0038647813826578,-0.0289889844252929,-0.0167062363079546
"t21",-0.0916848153676604,-0.144398748012634,-0.00229306801724316,-0.0428976712499392,-0.042890484981301,-0.00833551798123987,0.0317016645776434,0.00315677689984414,5.08223519127629e-05,-5.85442018125764e-05,-0.0108492705887101,-0.00445961624065028,-5.22946786853292e-18,-0.00133466366381897,0.000141747756684928,-0.0425330776865055,-0.000165356514489387,0.000239508500089934,3.33805908534395e-05,0.000370289633484403,-8.95117313604032e-16,-1.01654795692241e-15,-1.26764847619628e-16,-1.77635683940025e-15,-0.00219601498448655,0.000412586391434367,-0.000693062266360481,0.000142505750696008,-0.000384764250455152,0.0701624115830692,5.52987360531414e-16,-3.19946233726251e-05,1.98941640874836e-15,6.18204328467981e-16,2.86477227091192e-15,1.99946636214369e-15,-0.34728251873601,-0.00169351468682948,0.00105307798017347,-0.0177692311797848,0.00414482165521513,0.000294302741462202,-0.760475327559996,-0.342607740483151,0.0200752590900244,-0.110473227617885,-0.0240070339206869,0.144379544520726,0.000872455118991533,2.66784019183619e-05,-6.29976914509714e-06,-1.9544801834764e-06,-0.00153359546821772,9.68829228706257e-06,0.0236491334213175,4.67549202267344e-15,3.4150404740664e-05,-0.0178253318724451,0.30502336954188,7.73900267485234e-05,-1.54315477825877e-06,2.91337643317374e-08,3.06872582900297e-15,2.32109090721282e-16,3.4983055742484e-15,2.3037127760972e-14,-1.06807473719831e-05,5.60743446481933e-06,-0.0718125184790282,-1.18832437160553e-15,2.04178961592064e-15,-1.20433740855237e-15,1.52794052715331e-15,4.65623609428189e-17,-7.81874972703899e-16,1.90784735035199e-15,-1.53723865223527e-15,-2.13719819382492e-15,-2.21743955756318e-15,-1.01000171514894e-15,-1.79796042925805e-15,1.7477705945684e-15,-8.85170952734147e-16,-1.33650086470217e-15,1.47142085355704e-15,3.36805671875644e-16,-2.42767610543097e-16,4.79019138510213e-16,-2.30989166800038e-17,-8.06033628003777e-16,2.70104036548458e-15,4.60197752382892e-16,2.56149625855348e-15,1.74638538477121e-15,-8.07239098655373e-16,4.55743893715185e-16,-9.46952371504278e-16,-1.65893102101105e-15,-3.74472594766973e-16,9.45432966840948e-16,5.06196002979758e-16,4.85870080919998e-16,-2.92038530058791e-16,2.77433019518169e-16,3.13111510791344e-16,-8.6081500518444e-16
"t88",-0.10005790899769,-0.180973164804067,-0.00326085194948766,-0.0720524034577174,-0.107359213631308,-0.0387187357479291,0.164690689382478,0.119621539299705,-0.0163193109971747,0.000488601072601831,0.0529652551051082,0.00768074554925718,-8.80531466585917e-17,0.00279551225942555,-0.000413720037044485,0.270140074443687,2.42322931354871e-05,-4.37807210404845e-05,-6.34879939142696e-06,-7.70505076778082e-05,2.32452945780892e-16,7.0603245472256e-16,2.05382757564615e-16,-1.22124532708767e-15,0.000461453824791742,-8.75095061049725e-05,0.000175344682788083,-6.51456433502328e-05,0.000196454028122013,-0.115886251864906,-7.74590190735168e-16,-1.27966218633152e-05,2.03268617200236e-16,-1.65209133423787e-16,1.526732406296e-16,2.00863065882663e-16,-0.00199562401249742,-2.31786534749624e-05,1.50307515496768e-05,-0.000402381808334747,0.000152760902140022,2.01743399834584e-05,-0.0682704133091661,-0.0313275854802361,0.00185359740829035,-0.0142557461822346,-0.00418080142706399,0.0390232445766832,0.000246103130324749,1.03063077471349e-05,-7.27985493776634e-06,-2.81743581109646e-06,-0.00404536637381321,2.99032792455559e-05,0.786367265037662,-7.61631616885901e-14,-0.000111530734524681,0.0426517280358866,-0.413580473085862,-6.61066540006393e-05,1.2669578387977e-06,-1.40486988389569e-08,-8.302386556025e-15,4.44974141846217e-15,-3.69126085260582e-15,-2.35922392732846e-14,9.02107291013167e-07,-4.72648543735776e-07,0.00599540542161215,-4.62487926463155e-15,-6.37477476300492e-16,1.49997642601848e-15,1.78631238431767e-15,7.67167091977228e-16,4.24556354796555e-18,7.15418181681344e-16,5.96609777657465e-16,-1.17411227680622e-15,-1.17010917128234e-15,5.84752657735266e-16,-1.83393967552895e-15,1.36307415835611e-15,-2.85545096715376e-16,-2.51715583708092e-16,2.05384909581756e-15,-5.5966826040379e-16,2.97900295088695e-17,6.65644290112488e-16,-8.17353054004665e-16,5.72378956056353e-16,-5.36795707205759e-15,3.21638124515691e-17,2.01195159669183e-16,-5.13026265279556e-16,3.29705236336797e-17,-2.09572663232403e-17,-2.95864190366293e-16,-2.51870793820602e-16,-2.60835004006061e-16,-1.51300145265978e-16,2.7772632793175e-15,1.59941629922147e-16,3.18326565580534e-16,-8.26487098854214e-16,3.17024625141246e-15,2.82998138995343e-15
"t110",-0.101052879903765,-0.185383774001775,-0.00337900724161666,-0.0756646561620668,-0.115581906162045,-0.0427150668830905,0.182254827737602,0.135511905557335,-0.0185670707584501,0.000565814078357974,0.0621791223607076,0.00987624166779394,9.72431632171387e-17,0.0037717010754434,-0.000566284587884795,0.37428208243754,3.8026173037109e-05,-7.09861505578044e-05,-1.0415455626757e-05,-0.000135236804272203,7.73686670285656e-16,1.04950770296597e-15,-1.42384711960111e-16,6.66133814775094e-16,0.000843307232471759,-0.000184646254950568,0.000447449615276376,-0.000193263652182444,0.000590779810429261,-0.372952704409341,-2.80006494771416e-15,-4.60228880072552e-05,-1.10877814605261e-16,1.10880735924282e-16,-6.68695472875954e-17,-4.23700225373848e-17,0.01149233157969,7.34226673497214e-05,-4.61601427979483e-05,0.000865937448453487,-0.000219821276354227,-1.73619459364943e-05,0.0482460963634637,0.0218656748877384,-0.00128535052116303,0.00810085166307587,0.00207129156153035,-0.0167743200109201,-0.000104656563811187,-4.10179475953884e-06,2.57595639798713e-06,9.85512381893182e-07,0.00138558169115138,-1.02046746115305e-05,-0.263170413024746,2.51383279910797e-14,3.65077615683778e-05,-0.0138594910116879,0.131620109929974,2.04578384116782e-05,-3.90893235335891e-07,4.10561890290032e-09,3.14635470455293e-15,-1.19591549098332e-15,9.70588807455077e-16,8.27116153345742e-15,-1.56595520780448e-07,8.19583255315883e-08,-0.00103435366360731,-0.302078807404428,0.141688090308769,-0.0357943607948204,0.0687317207258113,-0.00484600845031014,-0.014648330263664,-0.0518305640046802,0.0189984993747639,-0.0244838525465511,-0.0426686286646628,0.0753151851267121,-0.0840792227258506,0.0293791392308275,-0.00613188052003006,-0.0638347060149392,0.115528706307209,-0.00659488022921274,-0.033676361232514,0.035905909167212,0.00741427237177591,0.0608659658407554,-0.220489307228403,0.0279111687368614,-0.0752960201613676,-0.0325654511077103,0.0252228778679863,-0.00689299788988302,-0.0658611487485879,0.0117374036217175,-0.0559821662153973,-0.0272181130731568,0.440351668792143,0.0278056023869791,-0.0162677637519061,-0.149590363229041,0.215251867897355,-0.104186792183399
"t111",-0.101052879903765,-0.185383774001774,-0.00337900724161658,-0.0756646561620667,-0.115581906162045,-0.0427150668830903,0.182254827737601,0.135511905557335,-0.01856707075845,0.000565814078358055,0.0621791223607072,0.00987624166779366,1.07016468590964e-16,0.0037717010754437,-0.000566284587884908,0.374282082437538,3.80261730371645e-05,-7.09861505581739e-05,-1.04154556268396e-05,-0.000135236804272547,6.59194920871187e-16,9.25474974433627e-16,2.0967170433802e-16,5.55111512312578e-16,0.000843307232472387,-0.00018464625494965,0.000447449615276301,-0.000193263652181014,0.00059077981042838,-0.372952704409339,-2.98838119077927e-15,-4.60228880081783e-05,8.47622203996579e-17,6.50709223114103e-16,-2.36202491477137e-16,-3.63432624446124e-17,0.0114923315796895,7.34226673512971e-05,-4.61601427987472e-05,0.000865937448453986,-0.000219821276353772,-1.73619459358455e-05,0.0482460963634607,0.0218656748877367,-0.00128535052116316,0.00810085166307594,0.00207129156153277,-0.0167743200109183,-0.000104656563811902,-4.10179476096045e-06,2.5759563914096e-06,9.85512384237622e-07,0.0013855816911487,-1.02046746116737e-05,-0.263170413024737,2.53505507245018e-14,3.65077615712048e-05,-0.0138594910116896,0.131620109929967,2.04578384151421e-05,-3.90893232910436e-07,4.10561834729223e-09,2.27942664743352e-15,-2.1647996064789e-15,1.32040060129483e-15,7.85482789922298e-15,-1.56595530761125e-07,8.19582983462344e-08,-0.00103435366360372,0.302078807404432,-0.14168809030877,0.0357943607948193,-0.0687317207258124,0.00484600845031007,0.0146483302636641,0.0518305640046802,-0.0189984993747644,0.0244838525465522,0.0426686286646632,-0.0753151851267131,0.0840792227258522,-0.0293791392308284,0.00613188052003028,0.0638347060149396,-0.115528706307211,0.00659488022921271,0.0336763612325143,-0.0359059091672122,-0.00741427237177495,-0.0608659658407561,0.220489307228407,-0.0279111687368617,0.0752960201613683,0.0325654511077111,-0.0252228778679861,0.00689299788988312,0.0658611487485884,-0.0117374036217174,0.0559821662153977,0.0272181130731568,-0.440351668792147,-0.0278056023869792,0.0162677637519059,0.149590363229042,-0.215251867897357,0.104186792183398
