"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107"
"t20",-0.0228368339930347,-0.0142981678265144,0.053905045993772,0.0788122443441581,0.0696863950538027,-0.14132294873832,0.228847902193758,-0.0776136652059891,0.0513779604320672,-0.00482530641042158,0.0676803397318533,-0.0117906141903974,-6.08480327145645e-18,0.0223672225206209,-0.000272170684257882,0.00562501069759611,5.54792476403176e-06,-1.17199912001075e-16,0.000973777239185195,-0.312104681010022,0.00403193447869386,-1.03032174472995e-17,-2.33673807505093e-16,0.0122065578675316,-0.0101410176073653,0.0113273026317624,-0.000168945349420143,0.000326182495864852,-0.00450265833616624,0.00174890399080595,5.99874512071665e-17,-0.000926953001344102,6.17995238316738e-16,-2.01146608050373e-16,-3.887339126811e-16,5.84129634476787e-16,-2.59666420310278e-16,0.000934046800697061,-0.00129374731599525,0.0251294235600914,-0.0111833885154954,0.0151199569771649,-0.00102049544080753,0.0285012294142284,-0.00546598789385841,0.0944624381965005,-9.98612034219463e-05,-0.0617622907254345,0.0737250677640934,-0.0213789415732256,-0.00521595702554401,-0.0680757815233479,-0.845507535017956,0.219683724200846,-0.0253302814328678,-0.0383211178484789,-0.00150138173037548,-6.55576092995198e-17,-0.00264875740367775,-0.00878396089144838,-0.00129731682397165,0.0382099406567338,2.86432265026167e-06,6.10893533331903e-17,2.52181417913121e-15,-0.00139132251593874,0.000245539387448091,-0.00113546745470798,4.84055684459117e-05,-0.000530440148461625,-1.27678358337324e-16,-4.46220090151808e-15,-7.61923076714188e-17,3.82723366887383e-17,2.58921031316695e-17,1.34007388519208e-16,-8.84980023291293e-17,-4.90601483049691e-18,1.47776756109774e-16,-7.73849300611529e-18,-9.75781955236954e-18,-6.55671263810609e-17,3.85433872318597e-17,-1.9388245349472e-16,8.99718396573518e-17,-3.83875331695649e-17,7.81506478454708e-17,4.63496428737553e-17,-4.51570204840213e-17,4.16875735320676e-17,-1.36392633298676e-16,1.25753899481162e-16,4.35645985431832e-17,1.35647244305093e-16,-3.23905399030044e-17,-6.54858112181245e-17,2.54516459990972e-17,8.34293571727596e-17,1.19641709733775e-16,-6.20976794291073e-17,2.51047013039019e-16,5.23669649310499e-17,2.82095852753572e-17,-4.69739955683153e-15,2.94022076650913e-17,2.84332019734324e-17,-1.0842021724855e-19
"t60",-0.0230763727580169,-0.0146172195370312,0.0563015286550833,0.0831792720710143,0.0744385787677399,-0.15399884642557,0.25364437177952,-0.0871746812173439,0.0577973424735145,-0.00549742973714311,0.0809491260065741,-0.0148070284852934,2.67498357021026e-16,0.02949149714404,-0.000376894978896527,0.00780045569164527,8.32125493256361e-06,-2.78403041015087e-16,0.00149624024938546,-0.511452885457702,0.00661375003118434,-2.20242675816274e-17,-1.54149021648043e-16,0.0249554210782688,-0.021230616788967,0.0244764481570668,-0.000491408571437213,0.000981450593467463,-0.0140591782596113,0.00563303405461962,-1.48230413133927e-16,-0.00677665677584702,1.67048773803651e-17,-2.63454131924488e-16,3.98356433226674e-16,3.24156446488683e-16,1.12792588894136e-16,-0.00947608056199803,0.00404376342460766,-0.0663860269075045,0.0202618272497377,-0.0135407244481699,0.000878087481364003,-0.0234780952104047,0.00351617271482908,-0.0478203510966146,4.77615895342695e-05,0.0277449568383448,-0.0296107275912469,0.00854178966730826,0.00206514442625657,0.0241358946260174,0.296071940247399,-0.0758523366321781,0.00863262248684336,0.0128381108044828,0.000496125217366849,2.11167646579748e-16,0.000866821747739001,0.00282186132472184,0.000400148192527201,-0.0116690703826266,-8.37075144722785e-07,-2.8683423462037e-18,-1.22318124294977e-15,0.000328730894762099,-5.3693705389695e-05,0.000225419435455584,-8.39479781186926e-06,8.53466499364531e-05,0.0100891856220403,0.0996785532421481,0.0224557344985138,0.0589715757794293,0.0670312311997774,0.00439699283025416,-0.031234418134214,0.0513731744974217,0.0295061610874402,0.0434992401156223,0.0372648694845642,-0.0311408303707805,0.0224515052545801,-0.054749484680982,-0.0397596644614701,-0.017561421234955,-0.0290564633612798,0.0302727759203309,0.0214795833029564,-0.0121800214227726,-0.0108115268568267,0.0265360112468791,0.00225090272183367,-0.0563995371365317,-0.0505923998338777,-0.0433449676686956,0.029762235848121,0.0528439238060381,0.0287756896260157,0.00663713188238191,-0.127779572669123,-0.145366980965114,0.0917559632163684,-0.630466976988115,0.0207026661157457,-0.0126060427072253,0.0895571419248048
"t61",-0.0230763727580173,-0.0146172195370304,0.056301528655083,0.0831792720710139,0.0744385787677398,-0.15399884642557,0.25364437177952,-0.0871746812173435,0.0577973424735146,-0.00549742973714317,0.0809491260065743,-0.0148070284852934,-2.83131555093833e-18,0.0294914971440396,-0.000376894978896459,0.00780045569164478,8.32125493214412e-06,9.38339222558538e-17,0.0014962402493854,-0.511452885457701,0.00661375003118296,-3.35885464360502e-17,-2.4032934022263e-16,0.0249554210782684,-0.0212306167889675,0.0244764481570662,-0.000491408571436665,0.000981450593466427,-0.014059178259612,0.00563303405462094,-8.93095138483811e-17,-0.00677665677584695,-4.54437597819059e-16,4.54691758366809e-16,6.51117599680355e-16,4.65007934246764e-16,5.0326765243568e-16,-0.00947608056199752,0.00404376342460846,-0.0663860269075052,0.0202618272497368,-0.0135407244481728,0.000878087481366049,-0.0234780952104034,0.00351617271482906,-0.0478203510966118,4.77615895365284e-05,0.0277449568383399,-0.0296107275912473,0.0085417896673096,0.00206514442625245,0.0241358946260146,0.296071940247392,-0.0758523366321792,0.00863262248684084,0.0128381108044835,0.000496125217371849,1.39870416692114e-17,0.000866821747744407,0.00282186132472649,0.000400148192527868,-0.0116690703826232,-8.37075150837204e-07,1.70933725853313e-16,-6.84685851029852e-16,0.000328730894765323,-5.36937053843762e-05,0.000225419435456868,-8.39479780475995e-06,8.53466499443375e-05,-0.0100891856220404,-0.0996785532421472,-0.0224557344985138,-0.0589715757794294,-0.0670312311997774,-0.00439699283025353,0.031234418134214,-0.0513731744974217,-0.0295061610874402,-0.0434992401156222,-0.0372648694845636,0.0311408303707804,-0.0224515052545803,0.0547494846809818,0.0397596644614701,0.017561421234955,0.0290564633612795,-0.030272775920331,-0.0214795833029565,0.0121800214227727,0.0108115268568266,-0.026536011246879,-0.00225090272183363,0.056399537136532,0.0505923998338776,0.0433449676686957,-0.029762235848121,-0.0528439238060379,-0.0287756896260157,-0.00663713188238193,0.127779572669124,0.145366980965113,-0.0917559632163686,0.630466976988119,-0.0207026661157457,0.0126060427072257,-0.089557141924805
"t42",-0.0232012749292142,-0.0147916492742863,0.057733648455861,0.0859070617346326,0.0775651687698143,-0.163107801291243,0.272902833966396,-0.095080867963531,0.0631455558142505,-0.00609303866361363,0.096142043582684,-0.0194757406704751,5.98451756439203e-16,0.0455569800636606,-0.000778964127920868,0.0163169263235223,0.0121754755963159,7.04851691148519e-13,-0.00591567717007712,0.306736821876404,-0.00387548077787758,4.97060415775184e-17,2.22953640954817e-16,0.00687248273810271,-0.00634388897494386,0.00795300985880871,-0.000215721444578411,0.000436682212075675,-0.00633576973578786,0.00256244789603462,-1.45029108934886e-15,-0.00334844695407992,0.44082473028358,0.0460073289537924,-0.217784800333666,-0.000933819374348814,-0.0782674362551334,-0.00471798807604392,0.00195195880937118,-0.0316761827849093,0.00928670052359291,-0.00519244302317297,0.000330961116867177,-0.00867276034026373,0.00112051423845766,-0.0121390770609612,1.12610926762051e-05,0.00595107407335912,-0.00511304854767009,0.00145719827480943,0.000344788117190985,0.00289106032756764,0.0337887349079662,-0.0081632384989466,0.000876197238668587,0.00119823447916794,4.30057629135455e-05,-5.34245082702808e-16,7.10153739391659e-05,0.000205171806392091,2.07324084691141e-05,-0.00054345334867292,-1.89929274711104e-08,2.75358226450772e-15,-2.63967267571892e-16,-3.59664014546552e-05,8.86949368596269e-06,-5.44157305010163e-05,3.03410703786907e-06,-3.71690576026595e-05,0.0142542820699671,-0.672163828140572,0.00611101947423873,-0.0510165173678575,0.0834876433355451,0.00178932405931281,0.0431790685175954,-0.0383574480223706,-0.0215453742141378,0.0138825657698589,0.0680369970393144,0.0221429857831148,0.0187158169650743,-0.0221023912514563,-0.0142137372951339,0.0459937389044834,-0.00750379967098261,-0.0237530180562285,-0.0374211869926769,0.00461124079619818,-0.00627154118856433,0.0165845624042651,0.00605546704996836,0.0335927580488757,0.00347876252223048,-0.0259504317056335,-0.0045285676704833,-0.0024172612240023,-0.056571325105851,-0.0255785285256965,-0.0129759637623489,-0.103278283597631,-0.0125033182665988,-0.0829251825898471,-0.0102345701913305,-0.00526473936500014,0.0047618114008713
"t43",-0.0232012749292139,-0.0147916492742858,0.057733648455861,0.0859070617346323,0.077565168769814,-0.163107801291243,0.272902833966395,-0.0950808679635304,0.0631455558142504,-0.00609303866361343,0.0961420435826843,-0.0194757406704747,2.82202010740336e-16,0.0455569800636601,-0.000778964127921066,0.0163169263235227,0.012175475596315,7.04770705656133e-13,-0.00591567717007727,0.3067368218764,-0.00387548077787801,-1.28840640518644e-17,9.7328625689391e-17,0.00687248273810273,-0.00634388897494311,0.00795300985880908,-0.00021572144457762,0.000436682212076413,-0.00633576973578776,0.00256244789603374,-1.2048748267794e-15,-0.0033484469540801,0.440824730283574,0.0460073289537913,-0.217784800333662,-0.000933819374348395,-0.0782674362551328,-0.00471798807604443,0.00195195880937233,-0.0316761827849085,0.00928670052359221,-0.00519244302317545,0.000330961116866203,-0.0086727603402623,0.00112051423845641,-0.0121390770609611,1.1261092681276e-05,0.00595107407336035,-0.00511304854766823,0.00145719827480755,0.000344788117187264,0.00289106032755972,0.0337887349079616,-0.00816323849894034,0.000876197238665916,0.00119823447916583,4.30057629130142e-05,7.11637229868887e-16,7.10153739398491e-05,0.000205171806395745,2.07324084661694e-05,-0.000543453348672802,-1.89929306328307e-08,2.3053318623887e-15,7.76227248288006e-17,-3.59664014578726e-05,8.869493685777e-06,-5.44157305085848e-05,3.03410704474994e-06,-3.71690576043759e-05,-0.0142542820699674,0.67216382814058,-0.00611101947423859,0.0510165173678587,-0.0834876433355467,-0.00178932405931272,-0.0431790685175958,0.0383574480223709,0.0215453742141378,-0.0138825657698592,-0.0680369970393154,-0.0221429857831153,-0.0187158169650748,0.0221023912514566,0.0142137372951343,-0.0459937389044843,0.00750379967098301,0.0237530180562287,0.0374211869926772,-0.00461124079619781,0.00627154118856427,-0.016584562404265,-0.00605546704996855,-0.0335927580488762,-0.00347876252223082,0.0259504317056337,0.00452856767048305,0.00241726122400241,0.0565713251058519,0.025578528525697,0.0129759637623495,0.103278283597633,0.0125033182665988,0.0829251825898475,0.0102345701913308,0.00526473936500038,-0.00476181140087161
"t70",-0.023201274929214,-0.0147916492742859,0.0577336484558613,0.0859070617346323,0.0775651687698143,-0.163107801291243,0.272902833966395,-0.0950808679635308,0.0631455558142506,-0.00609303866361345,0.0961420435826845,-0.0194757406704753,-1.14762982727698e-16,0.0455569800636601,-0.000778964127920259,0.0163169263235232,0.0121754755963156,7.04602681068886e-13,-0.0059156771700781,0.306736821876402,-0.00387548077787825,2.67755692945074e-16,4.5064865784719e-17,0.00687248273810294,-0.00634388897494403,0.00795300985880927,-0.000215721444577811,0.000436682212078237,-0.00633576973579144,0.00256244789603389,1.35395572828486e-15,-0.00334844695408548,-0.440824730283577,-0.0460073289537922,0.217784800333665,0.000933819374348938,0.0782674362551331,-0.00471798807603662,0.00195195880937239,-0.0316761827849073,0.00928670052359414,-0.00519244302317622,0.000330961116866673,-0.00867276034026322,0.0011205142384569,-0.0121390770609575,1.12610926793106e-05,0.00595107407335949,-0.00511304854767053,0.00145719827480932,0.000344788117190064,0.00289106032756479,0.033788734907964,-0.00816323849894597,0.000876197238667314,0.00119823447916812,4.30057629132196e-05,-1.35591068852492e-16,7.10153739383742e-05,0.000205171806394711,2.07324084692612e-05,-0.000543453348671247,-1.89929265448507e-08,-1.5516653411754e-15,-7.45597995076312e-16,-3.59664014568158e-05,8.86949368181429e-06,-5.4415730503779e-05,3.03410703561633e-06,-3.71690576040452e-05,-0.135937867337033,-0.0794457531162119,0.042887355218888,0.025233318951651,-0.160402167451661,-0.00518515333140086,-0.00956877287028679,-0.025949222739575,-0.0359117296409542,-0.0525338848268423,-0.191403627388365,0.0996685626345689,-0.117278302808816,-0.0226028809759389,0.0605448577253349,-0.137508009697881,0.0269374998535486,-0.0226438441644698,-0.14258915299148,0.056292896027689,0.0453182815990213,0.0923517158082624,-0.0163892091537408,0.00597238546147329,0.0512548384838504,-0.0810051258010435,-0.0653185054993383,-0.0892074720421825,0.0904840592813803,-0.0260618396517928,0.315660792997661,0.350715743371199,0.0611762509325845,-0.217761400235754,0.0135835246186317,-0.0387099946672147,-0.13175793147106
"t71",-0.023201274929214,-0.014791649274286,0.0577336484558612,0.0859070617346323,0.0775651687698141,-0.163107801291243,0.272902833966395,-0.0950808679635308,0.0631455558142505,-0.00609303866361321,0.0961420435826845,-0.0194757406704754,2.55629171072816e-18,0.0455569800636603,-0.000778964127920416,0.0163169263235233,0.0121754755963157,7.0473416528174e-13,-0.00591567717007803,0.306736821876402,-0.00387548077787827,-1.56502936045806e-16,1.28612155684756e-16,0.00687248273810318,-0.00634388897494331,0.00795300985880955,-0.000215721444576894,0.000436682212078245,-0.00633576973579106,0.00256244789603429,1.31970409401831e-15,-0.00334844695408529,-0.440824730283576,-0.0460073289537919,0.217784800333664,0.000933819374349227,0.0782674362551332,-0.00471798807603635,0.00195195880937287,-0.0316761827849072,0.00928670052359491,-0.00519244302317582,0.00033096111686684,-0.00867276034026325,0.00112051423845549,-0.0121390770609595,1.1261092679972e-05,0.00595107407335799,-0.00511304854767021,0.00145719827480781,0.000344788117189818,0.00289106032756586,0.0337887349079613,-0.00816323849894383,0.000876197238668041,0.00119823447916544,4.3005762914444e-05,-1.92516425543226e-16,7.10153739388768e-05,0.000205171806394094,2.07324084692181e-05,-0.00054345334867216,-1.89929293164814e-08,-3.4916294262732e-15,5.94211721198522e-16,-3.59664014544857e-05,8.86949368674161e-06,-5.4415730507158e-05,3.03410704318024e-06,-3.7169057603564e-05,0.135937867337033,0.0794457531162109,-0.0428873552188884,-0.0252333189516512,0.160402167451661,0.0051851533314013,0.00956877287028673,0.0259492227395753,0.0359117296409546,0.0525338848268424,0.191403627388365,-0.0996685626345692,0.117278302808816,0.0226028809759385,-0.0605448577253349,0.137508009697881,-0.0269374998535492,0.0226438441644699,0.14258915299148,-0.0562928960276892,-0.0453182815990215,-0.0923517158082624,0.0163892091537409,-0.005972385461473,-0.0512548384838506,0.0810051258010435,0.0653185054993387,0.0892074720421829,-0.0904840592813807,0.0260618396517923,-0.315660792997662,-0.3507157433712,-0.0611762509325845,0.217761400235753,-0.0135835246186318,0.038709994667215,0.13175793147106
"t21",-0.0794477846633803,-0.135893633382449,-0.0289660931996452,-0.0326039324711669,-0.0381569878972422,0.0571084547596128,0.0240979910114107,0.0053659096423973,-0.000933321909238755,5.26945127324319e-07,-0.00245464638898654,-0.000410903737576206,9.66802241214937e-17,-6.80743847520189e-05,0.0456173916200159,0.000490789541541491,-0.000715121919870186,-4.07818633677081e-14,0.000360230565965512,-0.000956262639113192,9.95657966396113e-06,-1.26939303498233e-15,5.10974196952345e-16,-0.00194929997283443,0.0021608912900247,-0.00769768437338482,0.000178830560091134,-0.00167292377242215,0.0715306690000058,0.0596585296637185,-4.51872799911924e-16,0.226057296137872,-3.77916131165154e-15,-7.43069852347518e-17,-2.49309009277209e-20,-7.7884865255668e-15,-1.73031500299127e-16,-0.000173313143064109,-0.000791805861614705,0.0194870915294008,0.00931912519110289,0.672316311825633,0.0184253574893395,-0.345481974270711,0.00021705826819186,-0.0110194765304456,-0.52830616121779,0.0311218005989763,0.00106167898154603,-0.000231655491096387,0.00187170762903197,0.000153801568598483,0.00159321540614837,-0.000272786432154247,-0.000848425354894502,-0.00474723420795653,-0.142775858519748,1.84907165816624e-14,-3.8279078423784e-07,-0.000432824914525875,-1.4792597131303e-05,0.0037999290067931,2.20096053326652e-08,1.537039404275e-15,-8.93394661411635e-16,-0.147215592211174,3.12499973214146e-06,-0.000224240107879245,1.77228152091784e-06,-0.0481761686254958,-3.73615684547027e-18,2.69030288570378e-15,-8.11701943926323e-16,-8.26125793296749e-16,-1.79425350880405e-15,1.33884621559835e-15,-2.45682670109361e-16,2.91373303394612e-16,-5.15133056698169e-16,-1.49239089055485e-15,-1.24478390951069e-15,-4.77854049471524e-16,-1.43508777291616e-16,-2.53048209646459e-16,-3.61018768481118e-16,-8.39210158129496e-16,-1.60803358488502e-16,-7.9661837151603e-17,5.3243930849789e-16,7.56200792652663e-16,8.09414511473627e-17,-7.87755059347588e-16,-4.31519639463013e-16,-2.1753165102367e-17,-2.45861092737693e-16,2.97568342752587e-16,-1.14764074147211e-15,-4.97708576841148e-16,-4.56497926532263e-16,-2.89702371479571e-16,-1.09152792685169e-15,1.53760800955113e-15,1.33920090924791e-16,4.05308528901096e-15,3.11523690895058e-17,3.38620206861868e-16,7.63265016596758e-17
"t88",-0.087134989448108,-0.166828593632383,-0.0453301579283922,-0.0587130865044789,-0.0828940334058496,0.185912336477929,0.132940859332483,0.0623991060304987,-0.012444225789711,-4.25763917106699e-05,0.00786256299291643,0.000778581655702534,3.26375396906465e-17,0.000118449929072562,-0.272588427304656,-0.0034943978248668,-3.26400501327591e-07,9.51996250577133e-16,-3.63099669552154e-05,0.000181289337192747,-1.89302876684588e-06,-1.78570069840478e-16,-4.61495435895644e-17,0.000411131452460956,-0.000457511263587052,0.00164446694793219,-7.16164624043377e-05,0.00085842523616469,-0.0570555183155586,-0.101654870127937,-2.73159755965461e-16,0.00285983062539683,1.32727377488446e-16,-2.50325089369073e-16,-2.30186639396586e-16,-5.8730932771918e-16,2.82649655020529e-17,-3.97331085793184e-07,-1.10355859774217e-05,0.000339653587835026,0.000260801328050587,0.04380240657741,0.00126332237158889,-0.0250720331056973,2.2524317896155e-05,-0.00182004246978587,-0.100935618635612,0.00718240426568485,0.000390220424351273,-8.75826263658059e-05,0.000744723992815629,0.000171917863522019,0.00224427158035596,-0.000545809520545754,-0.00279086974275367,-0.103685149124062,0.88001454145127,-2.81677048743621e-14,1.23555603477127e-06,0.00072989878109308,1.21017529997308e-05,-0.00275831211679836,-1.06133167352475e-08,-5.84876589376913e-15,2.9280357067814e-15,0.0259791028845247,-4.40616362310423e-07,2.49648586324007e-05,-1.49424122225014e-07,0.00354393385762324,1.73678450001352e-15,1.4401997277596e-15,-6.68509332320703e-17,-7.68045600201018e-15,2.80593699822084e-15,1.00989680488867e-14,-5.65160601066337e-16,-7.27720624238674e-16,-3.76726142544969e-15,2.66273545319577e-16,-5.18856612318754e-15,-1.04696076114775e-15,-5.6939056515278e-16,-7.18338578463152e-16,5.54753499740094e-16,3.72642699735897e-17,-1.35995747875168e-15,2.2838024371928e-15,2.37089533274363e-15,2.44491095912127e-15,1.73829505415805e-15,7.28255940837283e-16,8.57473089410836e-18,-5.36782833498156e-16,-3.24309277949528e-15,1.90814074856658e-15,-5.49452255621439e-16,-1.87279969480688e-16,3.32300166959532e-16,-3.11908503532083e-15,-6.86739360425879e-16,1.15016570634219e-15,8.11874311638966e-16,-3.37335360267618e-15,9.69735150974523e-16,2.65892132075183e-15,-6.59195832709066e-17
"t110",-0.0880489606126541,-0.170551234799232,-0.0473454226500364,-0.0619664093710968,-0.0885468968554461,0.202587659042526,0.147345465813655,0.0700858819386889,-0.0139990605648242,-4.85069137545814e-05,0.00940402493500947,0.00097776761820445,-1.4035977706544e-16,0.000156177895656723,-0.377473458747916,-0.00484583885564898,-4.89563556478718e-07,1.84728669524527e-15,-5.57914395881173e-05,0.000297082870754348,-3.10521391699652e-06,1.42314776880455e-16,1.25334242036231e-17,0.000840528396786139,-0.000957817715136037,0.00355342408564342,-0.000208309631508286,0.00258291590800813,-0.178151137129329,-0.327419542902002,7.21517329338282e-17,0.0209073065810775,2.52384367356471e-16,-1.32194414789003e-16,-1.42854567311917e-16,6.12870070049957e-16,-4.16154353967552e-16,4.03099862611661e-06,3.44930562434197e-05,-0.000897284896621338,-0.000472514341077701,-0.0392273813032373,-0.00108702843252358,0.0206532697877355,-1.44894927597153e-05,0.000921372257350613,0.0482754605557449,-0.00322649134295936,-0.000156727026998806,3.4992956520251e-05,-0.000294857222812737,-6.0952534743846e-05,-0.000785878083541858,0.000188456963026717,0.000951135302728895,0.0347359760875908,-0.29079706834851,9.01139573377028e-15,-4.04343122244774e-07,-0.000234481137470514,-3.73270006056103e-06,0.000842370798670147,3.1016581527284e-09,2.2460033364333e-15,-4.96045427047648e-16,-0.00613814096918723,9.63524638785524e-08,-4.95616524839355e-06,2.59140722593143e-08,-0.000570211141137803,0.104005705873065,0.020798425098088,0.00349716730234259,-0.365089353586436,0.163507957476904,0.416789128403363,-0.041699619230257,-0.0116226869898542,-0.119463337062724,0.0165981742368842,-0.168537624143379,-0.0145071357967473,-0.0255384368336576,-0.0154794697070388,0.0290826545900343,0.0266246442637025,-0.0528024343821843,0.159755426685971,0.0715972937808663,0.121460636990267,0.0804217518993373,-0.00300838714449284,0.025379395617744,0.00570678025547748,-0.128226082002534,0.0859629978443614,0.00298042023570104,-0.0316509441388886,0.0106152942395244,-0.122401905780211,0.0146086824752397,0.049786310681031,0.0512083373828778,-0.0214999826620058,0.0523782196012032,0.0606699368264788,-0.0060570308065772
