,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
t1,2.7731693,0.0024463632,3.5332289,4.2543774,-0.48334947,-0.0076202615,5.626207,3.617314,1.8240635,-0.39906505,1.921252,0.059966527,0.0004283203,5.560694,0.030211847,6.2181535,0.043347746,-0.012832042,-0.02622578
t2,3.6464863,0.0029948326,4.2387724,4.439619,-0.3908402,-0.0022188677,5.8888702,4.540231,3.0965774,-0.30245718,1.89251,-0.002263226,0.0010279207,5.241851,0.041587226,5.8157945,0.039924186,-0.015049861,-0.05707328
t3,-0.006288602,0.0021117944,3.2468913,5.3628774,-0.93337804,-0.026821041,5.611928,2.884863,-0.22550285,-0.66689384,1.4571705,1.8829094,1.9302083,7.344132,0.90472156,6.341163,0.07544527,-0.005455508,2.6251736
t4,-0.038282435,0.0036008812,3.7712572,6.486507,-1.0427462,-0.032199156,5.821937,3.7220242,-0.39377815,-0.7191148,0.6733329,2.843489,3.806396,9.579806,2.4519267,6.274526,0.23554313,-0.003326505,5.2002115
t5,0.07749987,0.009454591,4.7493777,4.931541,-1.1824845,-0.024942923,5.4821835,2.597228,-0.382862,-0.91802794,-0.03150096,4.3924017,3.3656855,10.160362,2.6124659,5.768184,0.1305788,-9.379948e-05,4.917676
t6,-0.0047355113,0.009413275,4.7811055,5.1849236,-1.2112365,-0.025940934,5.6445484,2.7718866,-0.39755177,-0.90924037,-0.008771094,4.440563,3.4719994,10.307176,2.742681,5.865977,0.1438406,-0.0008423244,5.2234106
t7,30.129744,0.0107876435,20.795958,12.996345,16.139149,6.6155477,5.482219,21.527655,25.806326,11.229022,4.2564588,-0.025402324,0.0111315185,4.3495846,0.074321166,-0.0026047288,0.5461543,-0.010973637,-0.40281484
t8,32.35957,0.010696576,22.68243,13.803799,17.604792,7.177309,5.6155014,22.902746,27.809317,12.237461,4.418614,-0.028337678,0.0122238165,4.6573963,0.0713955,-0.0031412754,0.6001384,-0.010759534,-0.43334255
t9,0.47869748,0.014611706,5.9209332,2.9931402,-1.2915621,-0.017100697,5.4924,0.71301407,-0.2913726,-1.1403676,-0.016784383,5.144123,1.802111,9.674655,1.3015231,5.416724,1.5467931,0.25171283,2.9746928
t10,1.3479671,0.019931644,7.067844,1.6429634,-1.4392724,-0.014131865,6.0039616,-0.063042186,-0.28751758,-1.4371133,-0.00059290987,6.1706977,1.392264,11.134558,0.78068924,5.7176743,2.7537098,0.55125916,3.1599674
t11,-0.30925167,3.353341,-0.16735122,9.880267,0.086337104,-0.0445258,4.143892,7.8951626,-0.45784494,0.17925788,-0.25894755,-0.008348039,6.2456074,8.167548,4.914199,2.8728013,0.8606144,-0.029178798,7.5054784
t12,-0.30078605,3.4146833,-0.07243107,12.010245,-0.11619304,-0.05479149,5.12696,9.171096,-0.58228934,-0.058296833,-0.23116428,-0.0072495164,8.603017,10.983345,5.9866204,3.8349032,1.0102458,-0.029514035,9.778715
t13,1.4529964,0.019897068,7.9125023,0.33792502,-1.3988106,-0.0061248383,6.4940653,-0.15321866,-0.19172908,-1.490864,-0.015968593,5.837352,1.235398,10.92614,0.56688046,5.070965,3.7752998,0.15041155,2.2553768
t14,1.0155028,0.020849396,8.190973,1.0994072,-1.5120448,-0.008182126,6.428035,-0.09013367,-0.24099015,-1.5423918,0.12513746,6.3587904,1.5109143,11.481647,0.8053604,5.4623475,3.6352046,0.2306416,2.7977958
t15,3.9661958,0.018902335,6.6940045,-0.04791484,-1.0193872,-0.008797433,6.6797748,-0.30258396,-0.09918634,-1.3082601,-0.09212688,4.6851344,0.021610979,10.079864,0.002809965,4.6675663,2.8835456,0.43655956,1.7686439
t16,-0.2521555,6.125671,-0.22377338,12.292739,-0.10606857,-0.054218225,3.3893564,7.6514773,-0.40992227,0.36884156,1.745996,-0.00526693,5.3967824,8.317645,3.9521213,4.414178,0.9690536,-0.030430876,8.857207
t17,-0.4042122,3.435492,-0.17267717,11.860709,0.059703257,-0.055136837,4.6063495,9.778049,-0.5679517,-0.053785156,-0.4234445,-0.007395186,6.9363956,9.518157,6.3234878,3.2622116,1.0723562,-0.033647157,9.509157
t18,-0.29610002,3.0200374,-0.2498319,9.392825,0.620683,-0.043174956,3.7413552,7.7254596,-0.42136228,0.3206024,-0.378629,-0.00903172,5.1997604,6.808372,4.8171144,2.4876218,0.85457635,-0.029149223,6.5388355
t19,-0.16430552,3.2091973,-0.24373426,10.021976,0.4800719,-0.04649927,4.353756,7.6427374,-0.43492833,1.1055443,-0.19870813,-0.013493039,8.41321,8.975515,4.812041,2.5749989,0.8868696,-0.02928766,7.633795
t20,-0.18367493,3.2981172,-0.2337374,10.439364,0.39442596,-0.04833077,4.511512,7.94236,-0.45998758,0.9929756,-0.19528748,-0.013350174,8.624887,9.358162,5.0332265,2.7515976,0.9129676,-0.029642677,8.077421
t21,-0.31924304,1.7824235,-0.48178166,9.145335,2.7603104,-0.04315911,2.2424629,8.268116,-0.42482376,-0.100156635,-0.6883705,-0.014630353,3.2494824,4.580986,5.355684,1.1202513,0.95178664,-0.035688344,6.3399653
t22,-0.31257024,3.4703753,-0.31187028,9.292373,0.9419558,-0.041874304,4.24188,8.150835,-0.42318553,0.8715332,-0.36375773,-0.013436057,5.374659,6.8507905,4.5728717,3.0576518,0.83199435,-0.03430196,5.700178
t23,-0.0060469005,3.3931313,-0.41549215,9.93725,1.4214045,-0.04715592,3.9794645,7.3799624,-0.37242946,2.7445486,-0.11526724,-0.019867761,10.069502,8.517977,4.2888527,1.8474629,0.91304123,-0.032590374,6.602715
t24,-0.41946244,1.8452731,-0.45830557,11.367002,2.5322526,-0.055311177,2.6798832,10.16107,-0.5441617,-0.2195886,-0.7949905,-0.012962065,4.2499833,6.417138,6.887831,1.4464267,1.1911411,-0.04172587,9.301088
t25,-0.09457942,9.1144705,-0.49105182,13.146669,0.18913881,-0.055268362,1.2522748,6.4060025,-0.2442386,1.4533694,4.4497185,-0.0060117855,3.0875435,5.6453524,1.6480412,4.8177714,1.0547973,-0.0369572,6.75751
t26,-0.2066052,3.2240114,-0.40216053,7.3133736,1.4945977,-0.032171216,3.3307102,6.6421943,-0.29012752,1.557248,-0.25224808,-0.0152531825,3.8672123,4.524502,3.188447,2.6206174,0.65883976,-0.03232165,2.9414942
t27,0.15322542,8.785357,-0.52514786,11.473008,0.9765427,-0.041993957,0.18268913,4.84602,-0.11652302,1.8291168,4.7159066,-0.0046221735,1.8895425,3.6839054,0.54901487,4.063296,0.91979074,-0.034853145,4.550807
t28,20.083296,0.026492124,12.61266,-0.014864864,4.5876055,3.3856108,9.115765,2.1430979,10.268806,-0.14118923,-0.6916718,-0.01225564,0.004275854,9.948541,0.078616016,-0.0010325174,0.07581046,0.49518412,-0.16000731
t29,0.18222721,3.1389706,-0.45985675,8.207671,1.8725389,-0.038505767,3.3344567,6.214085,-0.27820724,3.2093403,-0.1321214,-0.020592133,8.925084,6.8309374,3.2457151,1.1020702,0.7628263,-0.032717083,4.590095
t30,-0.002543316,8.934332,-0.5243151,11.803651,0.90837777,-0.044208255,0.2977041,5.061079,-0.12655304,1.8101734,4.588288,-0.004633889,2.0745952,3.933006,0.758285,4.1936693,0.93949795,-0.03526276,4.8330026
t31,-0.32085615,1.2927461,-0.5783681,9.097891,3.7491221,-0.042827215,1.6992128,8.484774,-0.4155486,-0.1996125,-0.9624976,-0.016383616,2.139811,3.6192017,5.5479975,0.37550956,1.018621,-0.040892437,6.015253
t32,-0.3355459,1.4045377,-0.5796274,9.539459,3.9213934,-0.04690077,1.8289502,8.992959,-0.47865525,-0.26481298,-0.7973019,-0.016909067,2.8260353,4.411288,6.2652235,0.52744466,1.1597302,-0.04310034,8.520365
t33,6.8939624,0.029050658,17.536901,-0.13208704,-1.2654227,4.1658363,11.942945,1.7671822,4.7424393,-1.2748586,1.290035,4.0245714,0.0011723973,11.344361,0.028415227,2.9242265,9.318976,-0.020697797,-0.114515826
t34,0.8372474,2.8809433,-0.43553695,7.3732495,2.4898927,-0.033493876,2.6564226,5.331493,-0.24156731,3.3929486,-0.10386912,-0.020910304,8.418105,5.7872367,2.160862,0.24106804,0.7198827,-0.03413571,3.5669112
t35,-0.17814068,0.07685494,-0.5123115,5.833217,5.8370624,-0.021980295,0.27543467,6.1106915,-0.19086832,-0.3273868,-0.61221355,-0.011588938,0.27968478,1.5363885,4.6116686,-0.0012223454,0.81917423,-0.034214087,4.7968607
t36,-0.24139382,0.8563673,-0.5805094,7.315435,4.9202924,-0.032968923,0.90172684,7.2500196,-0.32499707,-0.27750617,-0.7985376,-0.01613368,1.3438691,2.5173702,5.2902884,-0.00045696247,0.9867883,-0.038671408,6.145311
t37,1.8662685,2.355924,-0.37888187,6.091465,3.623098,-0.02313059,1.5576646,3.7278008,-0.19026636,3.5575912,0.059303917,-0.021377902,7.39283,4.0724316,0.45195863,-0.00094768405,0.65978116,-0.03362477,2.0875278
t38,8.34926,0.029750682,19.316593,-0.12751894,-1.1777763,4.604169,12.62876,2.850149,6.2849607,-1.0936487,1.0981462,3.2076674,0.0021823652,10.896167,0.033250343,2.3369892,9.635213,-0.022504775,-0.15383336
t39,1.8135093,0.28092715,0.46227846,3.4579632,4.4708242,-0.0020970532,-0.004206703,3.0671988,2.857218,1.0953908,-0.10993247,-0.0104534635,1.6850213,0.793257,0.0012421272,-0.00073280564,0.320397,-0.02138279,-0.044167917
t40,-0.16104949,2.7599423,-0.3443212,5.582586,1.5304933,-0.027155302,2.951609,5.5977774,-0.22770603,1.6371868,-0.41465643,-0.014245201,3.3520615,3.082856,2.485386,2.1029742,0.52455264,-0.0300224,1.4814354
t41,0.5570605,10.518557,-0.5072208,13.170501,1.0024544,-0.048212595,-0.027940981,5.420593,-0.121016465,1.7092603,6.338673,-0.002796455,1.3114094,3.8831663,0.22377063,4.178235,1.0863075,-0.03832416,4.985034
t42,2.3884814,2.2626495,-0.33663705,5.6893153,4.3135314,-0.016959742,1.0995057,3.126251,-0.15154809,3.6871428,0.60909605,-0.021614227,7.1197467,3.6463172,0.004104684,-0.0014323964,0.6317585,-0.033321593,1.6179862
t43,2.9508197,2.9813764,-0.47689214,8.299409,3.960656,-0.033391193,1.992604,4.731171,-0.25147715,4.4296327,0.041447867,-0.026080305,9.737114,5.754022,0.9730844,-0.0007995341,0.89431375,-0.034544908,3.5096061
t44,3.3154612,2.9107804,-0.45936275,8.106253,4.297303,-0.030177549,1.6787909,4.3860416,-0.2295294,4.4698477,0.17083576,-0.025720587,9.538932,5.4740205,0.61409396,-0.001121501,0.8917145,-0.03449373,3.147455
t45,6.1031055,2.8062673,-0.11001957,6.524708,7.577367,0.2658151,-0.012329795,2.1855893,-0.00019038771,5.7751884,1.9431447,-0.02841373,7.4752584,3.901012,0.033905223,-0.0029804306,0.8461799,-0.038977128,0.34528372
