"accepted_species","trait_ARD"
"t3","0"
"t4","0"
"t22","0"
"t23","0"
"t10","1"
"t2","1"
"t7","0"
"t8","0"
"t14","1"
"t24","0"
"t25","1"
"t40","0"
"t44","1"
"t45","1"
"t49","1"
"t51","1"
"t52","1"
"t54","1"
"t55","1"
"t46","1"
"t43","1"
"t39","1"
"t58","0"
"t59","1"
"t41","0"
"t42","0"
"t29","1"
"t37","0"
"t53","0"
"t70","1"
"t71","1"
"t63","1"
"t64","1"
"t65","1"
"t74","1"
"t101","0"
"t102","0"
"t80","0"
"t81","1"
"t73","0"
"t62","1"
"t21","0"
"t15","1"
"t6","0"
"t16","1"
"t17","0"
"t12","0"
"t11","0"
"t9","0"
"t5","0"
"t18","0"
"t19","1"
"t20","1"
"t26","0"
"t27","0"
"t28","0"
"t66","1"
"t67","1"
"t68","1"
"t69","1"
"t86","1"
"t92","1"
"t93","1"
"t125","1"
"t126","1"
"t76","1"
"t271","0"
"t305","0"
"t339","0"
"t340","0"
"t265","1"
"t299","1"
"t300","0"
"t194","1"
"t209","1"
"t247","0"
"t248","0"
"t301","1"
"t302","1"
"t159","0"
"t160","0"
"t154","1"
"t167","0"
"t168","1"
"t170","0"
"t179","1"
"t207","1"
"t208","0"
"t309","1"
"t310","1"
"t197","1"
"t192","0"
"t193","1"
"t177","1"
"t164","0"
"t151","0"
"t185","1"
"t211","1"
"t229","1"
"t237","1"
"t273","1"
"t329","1"
"t330","1"
"t246","1"
"t180","0"
"t149","0"
"t146","1"
"t195","0"
"t232","0"
"t290","1"
"t291","0"
"t263","0"
"t264","0"
"t253","0"
"t254","0"
"t251","1"
"t252","0"
"t236","1"
"t298","1"
"t318","1"
"t319","1"
"t292","1"
"t293","1"
"t241","0"
"t255","0"
"t256","0"
"t349","0"
"t350","0"
"t196","0"
"t188","0"
"t181","0"
"t182","0"
"t152","1"
"t153","1"
"t110","0"
"t75","0"
"t34","0"
"t60","1"
"t61","1"
"t56","1"
"t57","0"
"t77",NA
"t84",NA
"t226",NA
"t267","1"
"t268",NA
"t220",NA
"t221",NA
"t176",NA
"t174",NA
"t260",NA
"t261",NA
"t269",NA
"t270",NA
"t275",NA
"t347",NA
"t348",NA
"t276",NA
"t186",NA
"t216",NA
"t217",NA
"t214",NA
"t215",NA
"t306",NA
"t307",NA
"t128",NA
"t129",NA
"t130",NA
"t127",NA
"t107",NA
"t103",NA
"t96",NA
"t97",NA
"t98",NA
"t94",NA
"t79",NA
"t72",NA
"t91","0"
"t105","1"
"t116","0"
"t117","1"
"t112","0"
"t124","1"
"t155","1"
"t156","1"
"t150","1"
"t136","1"
"t143","0"
"t144","0"
"t132","1"
"t133","0"
"t119","0"
"t118","0"
"t134","0"
"t140","0"
"t141","0"
"t135","1"
"t165","0"
"t166","0"
"t142","1"
"t147","1"
"t148","0"
"t137","0"
"t138","0"
"t212","1"
"t213","0"
"t198","0"
"t178","0"
"t145","0"
"t131","1"
"t113","1"
"t111","0"
"t100","1"
"t88","1"
"t85","0"
"t89","1"
"t90","1"
"t87","0"
"t78","0"
"t82","1"
"t109","0"
"t161","1"
"t351","0"
"t352","0"
"t322","0"
"t222","0"
"t187","1"
"t202","0"
"t337","0"
"t338","0"
"t315","0"
"t210","1"
"t294","1"
"t295","0"
"t303","1"
"t304","1"
"t327","1"
"t328","1"
"t258","0"
"t259","1"
"t235","1"
"t285","1"
"t286","1"
"t313","1"
"t314","1"
"t262","1"
"t219","0"
"t169","1"
"t171","1"
"t172","1"
"t266","0"
"t311","0"
"t331","0"
"t332","0"
"t312","0"
"t274","0"
"t341","0"
"t342","0"
"t287","1"
"t345","1"
"t346","1"
"t325","0"
"t326","0"
"t335","1"
"t336","1"
"t316","1"
"t320","1"
"t321","1"
"t244","1"
"t245","0"
"t249","0"
"t250","1"
"t183","0"
"t205","1"
"t206","1"
"t175","1"
"t317","1"
"t323","1"
"t324","1"
"t272","0"
"t203","1"
"t201","1"
"t190","0"
"t191","0"
"t280","1"
"t283","0"
"t284","0"
"t238","1"
"t343","1"
"t344","1"
"t227","1"
"t223","1"
"t233","0"
"t234","1"
"t162","0"
"t157","0"
"t158","0"
"t224","0"
"t296","0"
"t297","0"
"t218","1"
"t288","1"
"t289","1"
"t242","0"
"t243","1"
"t240","0"
"t106","0"
"t108","1"
"t120","1"
"t121","0"
"t173","0"
"t279","0"
"t333","0"
"t334","0"
"t308","0"
"t163","1"
"t189","0"
"t199","1"
"t204","0"
"t230","0"
"t231","0"
"t139","0"
"t277","0"
"t278","0"
"t257","1"
"t200","0"
"t225","0"
"t239","0"
"t281","0"
"t282","0"
"t228","0"
"t184","0"
"t104","1"
"t114","1"
"t122","1"
"t123","1"
"t115","1"
"t99","1"
"t95","1"
"t83","1"
"t50","0"
"t48","0"
"t47","1"
"t38","0"
"t36","0"
"t35","1"
"t31","0"
"t30","0"
"t32","1"
"t33","0"
"t13","0"
"t1","0"
