"accepted_species","trait_BM_trend_scaled"
"t58",0
"t64",NA
"t65",0
"t66",0
"t173",0
"t186",NA
"t187",NA
"t184",0
"t185",0
"t247",0
"t248",0
"t82",0
"t54",0
"t38",1
"t31",1
"t61",0
"t88",0
"t110",0
"t111",0
"t108",0
"t79",0
"t77",0
"t13",1
"t14",1
"t5",NA
"t29",1
"t50",0
"t137",0
"t138",0
"t32",1
"t161",0
"t162",0
"t87",0
"t89",0
"t120",0
"t121",0
"t97",0
"t106",0
"t107",0
"t19",NA
"t42",0
"t43",0
"t59",0
"t60",NA
"t25",NA
"t26",0
"t23",0
"t24",1
"t22",1
"t17",1
"t15",1
"t27",1
"t149",0
"t150",NA
"t227",0
"t228",0
"t219",0
"t163",0
"t164",0
"t127",0
"t119",0
"t154",0
"t198",0
"t199",0
"t99",0
"t114",0
"t134",0
"t192",0
"t196",0
"t251",0
"t252",0
"t263",NA
"t264",0
"t197",0
"t201",NA
"t240",NA
"t241",0
"t209",0
"t94",0
"t105",0
"t122",0
"t212",0
"t213",0
"t235",0
"t236",0
"t156",NA
"t157",0
"t242",0
"t243",0
"t214",0
"t215",0
"t139",0
"t126",0
"t165",0
"t166",0
"t118",0
"t116",0
"t104",0
"t123",0
"t124",NA
"t36",0
"t41",0
"t55",0
"t56",0
"t69",0
"t70",0
"t46",0
"t85",0
"t151",0
"t176",0
"t231",0
"t232",0
"t144",0
"t113",0
"t191",0
"t204",0
"t205",0
"t188",0
"t257",0
"t258",0
"t148",0
"t52",0
"t53",0
"t83",0
"t84",0
"t45",0
"t47",0
"t100",0
"t101",0
"t152",0
"t181",0
"t182",NA
"t143",0
"t125",NA
"t102",0
"t103",0
"t57",NA
"t76",0
"t217",0
"t218",0
"t170",0
"t216",0
"t220",0
"t221",0
"t253",0
"t254",0
"t147",0
"t189",0
"t190",0
"t171",0
"t117",0
"t75",0
"t68",0
"t91",0
"t92",0
"t48",0
"t49",0
"t72",0
"t73",0
"t44",0
"t71",0
"t93",0
"t174",0
"t175",0
"t194",0
"t195",0
"t172",0
"t244",0
"t245",0
"t246",0
"t183",0
"t131",0
"t140",0
"t141",0
"t158",0
"t225",0
"t226",0
"t81",0
"t62",0
"t63",0
"t51",0
"t98",0
"t180",0
"t229",0
"t230",0
"t95",0
"t96",0
"t78",NA
"t74",0
"t86",0
"t233",0
"t234",NA
"t129",0
"t130",0
"t37",1
"t223",NA
"t224",0
"t159",0
"t160",0
"t153",0
"t177",0
"t210",0
"t211",0
"t206",0
"t249",0
"t250",NA
"t237",0
"t238",0
"t178",0
"t179",NA
"t202",0
"t203",0
"t155",0
"t167",0
"t222",0
"t261",NA
"t262",NA
"t128",0
"t115",0
"t90",0
"t39",0
"t132",0
"t133",0
"t255",0
"t256",0
"t169",0
"t109",0
"t112",0
"t168",0
"t207",0
"t208",0
"t200",0
"t239",0
"t259",0
"t260",NA
"t193",0
"t40",1
"t80",NA
"t135",0
"t136",0
"t142",0
"t145",0
"t146",0
"t67",0
"t12",1
"t9",1
"t10",1
"t11",1
"t20",1
"t21",1
"t16",1
"t30",1
"t34",1
"t35",1
"t33",1
"t28",1
"t18",1
"t8",1
"t7",1
"t6",1
"t3",1
"t4",NA
"t2",1
"t1",1
