"accepted_species","trait_BM_trend_scaled"
"t4",-3.08270077372864
"t12",-2.53942069691912
"t13",-2.66558565464033
"t11",-1.84738870653356
"t16",-2.28732181344219
"t17",-2.14546668792282
"t45",-0.922086680799217
"t61",-0.65671069400055
"t62",-0.58910878080752
"t40",-0.965720312372619
"t115",0.728987857647713
"t212",0.743337229166011
"t213",0.74016617888217
"t174",0.534851991878142
"t204",0.707754109430114
"t227",NA
"t228",0.689248586153936
"t217",0.718717015582905
"t190",0.728676926033146
"t114",0.0804658464109667
"t84",0.573031967727533
"t122",0.675296195735624
"t123",0.273040504610227
"t107",0.055309105104678
"t172",0.722650734100223
"t173",0.725379374096443
"t100",0.689042733212163
"t184",0.725788050232934
"t185",0.772938710283594
"t75",-0.389777510303506
"t79",-0.232341905990808
"t133",0.767122560400875
"t134",0.871009761729833
"t208",0.823749333290045
"t209",0.807932762898242
"t85",0.678592702391438
"t71",0.191733838580411
"t82",0.0122323965976064
"t83",-0.132415916792347
"t66",-0.380882788036949
"t67",-0.542153349367551
"t130",0.740943700121754
"t144",0.582720573264749
"t145",0.809502758796354
"t215",0.748273458454342
"t216",0.73891870093643
"t194",0.720908438841712
"t195",0.775639174018367
"t199",0.734765626452336
"t200",0.730083859431363
"t154",0.486123506072042
"t60",-0.584597833884254
"t50",-0.150981299646299
"t39",-1.02274315508074
"t31",-1.2410755558459
"t29",-0.986373926866886
"t28",NA
"t117",0.332150632447656
"t179",0.628884961136669
"t180",0.694545774678788
"t171",0.532020826843706
"t148",0.64426476357951
"t147",0.705242531731142
"t21",NA
"t41",-0.768821830443642
"t95",-0.0470933250011492
"t96",NA
"t151",0.823398222341817
"t188",0.915568779222786
"t189",0.913370609313247
"t170",0.854058674102088
"t186",0.782585490448356
"t187",0.799773134410701
"t138",0.799787715630452
"t73",-0.148815156462957
"t88",-0.16548170949247
"t90",0.199834935986966
"t91",-0.096799195397556
"t125",NA
"t237",0.785872521322481
"t238",0.783391735191677
"t124",0.474174111424141
"t76",-0.117860946575319
"t77",-0.0968879555899646
"t72",-0.225065950737692
"t58",0.0207323398795145
"t7",-2.48533425179048
"t6",-2.69121542782175
"t3",-2.95404067869113
"t9",-2.49723982816269
"t10",-2.73472739629462
"t14",-2.60039561793798
"t15",-1.7809488649462
"t8",-2.34034260223243
"t23",-1.77017556840017
"t51",0.685147715682161
"t120",0.776637831874701
"t163",0.850473210168233
"t164",0.663675972735656
"t162",0.647158639558464
"t113",NA
"t63",-0.443582455182706
"t64",-0.653676484541678
"t49",-0.935471018583456
"t104",0.674018884219192
"t105",0.00967076829502459
"t35",-0.386963758917061
"t36",-1.16893018527746
"t44",0.292844673405789
"t101",-0.091226846406352
"t110",0.229696357131044
"t159",0.814080200869113
"t160",0.800527364734212
"t146",0.661372042238527
"t165",NA
"t166",0.78067991012879
"t214",0.783631204188214
"t231",0.805912148188488
"t232",0.812642166086223
"t94",0.0992558089580539
"t55",-0.721041755137936
"t56",-0.495496648377892
"t43",NA
"t59",-0.360270259038824
"t108",0.104653213478829
"t127",0.27458894335066
"t128",NA
"t37",-1.13933428301954
"t38",-0.947707957381669
"t48",-0.909841420621059
"t131",0.733964667142834
"t132",0.68205811884547
"t47",0.0601213569668997
"t34",-1.24631709369358
"t25",-1.34907245774284
"t26",NA
"t42",-0.940391147347555
"t54",-0.547195301303934
"t80",0.143866770446512
"t81",-0.268260117822855
"t74",NA
"t119",0.537522019786089
"t137",0.477057461746198
"t168",0.634731561545483
"t169",0.65571677839159
"t193",0.653537110449186
"t225",NA
"t226",0.652888393385682
"t157",0.688249973816064
"t158",0.657502852400243
"t116",0.235020597054593
"t106",0.716664780642248
"t70",-0.303293731032653
"t111",0.228360454713028
"t112",0.0263709137083495
"t141",0.707398501819901
"t142",0.639145351909297
"t102",NA
"t103",-0.0805680990724286
"t121",0.540373860895786
"t135",NA
"t136",0.58636708037861
"t93",-0.181432363088728
"t210",0.633037708813163
"t211",0.632352655901056
"t183",0.643129443876989
"t196",0.671157676378264
"t219",NA
"t220",0.670884447448894
"t223",0.655028117475571
"t224",NA
"t203",0.639394106031965
"t218",0.660284079327644
"t229",0.643920397112973
"t230",0.636332074505651
"t139",0.647486138073287
"t140",NA
"t197",0.63349354560591
"t198",0.652820938340138
"t97",0.314088394232642
"t98",-0.201822981983074
"t86",-0.0536485612472803
"t191",0.730461549288057
"t192",0.742932758131063
"t118",0.43106848653091
"t221",0.733678468638128
"t222",0.739341785119343
"t149",0.830022370856445
"t143",0.612331523502058
"t129",0.71068676517825
"t206",0.737651629732304
"t207",0.730819619933565
"t177",NA
"t178",0.75387578585014
"t78",-0.413883414682741
"t65",-0.0636683938394827
"t92",-0.122040833235128
"t235",0.726849161904863
"t236",NA
"t126",0.430048008088563
"t161",0.766406130197157
"t233",NA
"t234",0.741565859087207
"t205",0.74832846792463
"t152",0.762639106358511
"t153",0.764973940778001
"t201",NA
"t202",0.719472084214197
"t89",NA
"t57",-0.545488916782487
"t32",-1.39609931259628
"t33",-1.17981222496264
"t27",-1.29230000753617
"t30",-1.3654829341693
"t52",-0.798993164848847
"t53",-0.461611983078469
"t22",-1.35036498530431
"t68",NA
"t69",-0.367932924202483
"t150",NA
"t175",0.442511523370979
"t176",0.551698439239309
"t167",0.560137059954803
"t155",0.565123867806553
"t99",0.499497582414039
"t181",0.709418374049459
"t182",0.731909835946932
"t156",0.725087883583977
"t109",0.514366404487376
"t87",0.53383474353005
"t46",-1.00433741465264
"t24",-1.32884562614899
"t20",-1.98924987046628
"t19",-1.02512893813809
"t18",-2.49699219941708
"t5",-2.1929167623056
"t1",-3.49578891054911
"t2",-3.44695673885922
