"accepted_species","trait_ARD"
"t52","0"
"t53","0"
"t85","0"
"t90","0"
"t91","0"
"t76","1"
"t77","1"
"t66","1"
"t62","1"
"t31","0"
"t32","1"
"t9","0"
"t78","0"
"t79","0"
"t7","1"
"t56","0"
"t57",NA
"t10","0"
"t81","1"
"t86","1"
"t87","1"
"t73","1"
"t72","1"
"t34","1"
"t4","1"
"t25","0"
"t13","1"
"t46","0"
"t94","0"
"t99","0"
"t100","0"
"t40","1"
"t22","0"
"t58","1"
"t59","1"
"t92","0"
"t93",NA
"t16","0"
"t12","0"
"t63","0"
"t64","0"
"t5","0"
"t44","0"
"t45","0"
"t43",NA
"t28","0"
"t29","1"
"t30","1"
"t65",NA
"t11","0"
"t41",NA
"t42","1"
"t37","1"
"t38","0"
"t47","1"
"t48","1"
"t97","1"
"t98","1"
"t80","1"
"t33",NA
"t70","1"
"t71","1"
"t51","1"
"t14","0"
"t6","1"
"t23","1"
"t74","1"
"t75","1"
"t60","1"
"t61","1"
"t39","1"
"t54","1"
"t55","0"
"t26","1"
"t19","0"
"t20","0"
"t15","1"
"t8","1"
"t1","0"
"t49","1"
"t50","0"
"t2",NA
"t24","0"
"t83","1"
"t84","1"
"t3","1"
"t67","1"
"t95","1"
"t96","1"
"t27","0"
"t82","1"
"t35",NA
"t36","0"
"t17","0"
"t18","0"
"t88",NA
"t89","0"
"t21",NA
"t68","0"
"t69","0"
