"accepted_species","trait_ARD"
"t40","1"
"t41","1"
"t19","0"
"t60","1"
"t69","1"
"t70","1"
"t39","1"
"t9","1"
"t23","1"
"t24","0"
"t1","0"
"t61","0"
"t188","0"
"t189","0"
"t91","0"
"t35","0"
"t58","0"
"t150","0"
"t151","0"
"t81","0"
"t45","1"
"t46","0"
"t13","0"
"t26","0"
"t27","0"
"t20","0"
"t14","0"
"t17","0"
"t18","0"
"t15","0"
"t12","0"
"t8","0"
"t30","1"
"t31","1"
"t32","1"
"t36","1"
"t128","1"
"t167","0"
"t168","1"
"t127","1"
"t171","1"
"t217","1"
"t221","1"
"t222","1"
"t198","1"
"t215","1"
"t216","1"
"t103","1"
"t223","0"
"t224","0"
"t205","1"
"t206","1"
"t133","0"
"t84","1"
"t71","1"
"t89","1"
"t241","1"
"t242","1"
"t209","1"
"t210","1"
"t125","1"
"t85","1"
"t76","1"
"t77","1"
"t131","1"
"t132","1"
"t139","1"
"t140","1"
"t135","0"
"t136","0"
"t56","1"
"t62","1"
"t63","1"
"t16","1"
"t37","1"
"t141","1"
"t142","1"
"t207","0"
"t208","0"
"t177","0"
"t232","0"
"t233","0"
"t211","0"
"t195","0"
"t239","0"
"t240","0"
"t186","0"
"t187","0"
"t220","0"
"t235","0"
"t236","0"
"t143","0"
"t193","0"
"t194","0"
"t184","0"
"t129","0"
"t134","0"
"t196","0"
"t197","0"
"t190","1"
"t199","1"
"t200","1"
"t191","1"
"t192","1"
"t174","0"
"t225","0"
"t226","0"
"t227","0"
"t201","1"
"t202","1"
"t154","1"
"t155","0"
"t203","0"
"t204","0"
"t118","0"
"t146","1"
"t185","1"
"t212","1"
"t218","1"
"t219","1"
"t165","1"
"t126","1"
"t111","1"
"t112","1"
"t50","1"
"t51","1"
"t28","1"
"t105","1"
"t106","1"
"t113","1"
"t114","1"
"t43","1"
"t44","1"
"t21","1"
"t6","0"
"t2","0"
"t29","1"
"t82","0"
"t130","0"
"t175","0"
"t176","0"
"t166","1"
"t104","0"
"t79","0"
"t108","0"
"t109","0"
"t152","0"
"t153","0"
"t230","0"
"t231","0"
"t49","1"
"t74","0"
"t80","0"
"t96","0"
"t97","0"
"t59","0"
"t110","1"
"t120","0"
"t178","0"
"t179","0"
"t102","0"
"t54","1"
"t66","1"
"t67","1"
"t116","0"
"t117","0"
"t22","0"
"t47","0"
"t65","0"
"t83","1"
"t90","1"
"t237","1"
"t238","1"
"t234","1"
"t162","1"
"t163","1"
"t156","1"
"t157","1"
"t145","0"
"t172","0"
"t173","0"
"t107","0"
"t93","0"
"t94","0"
"t95","1"
"t147","0"
"t148","0"
"t88","0"
"t55","0"
"t38","0"
"t25","0"
"t3","0"
"t4","0"
"t5","0"
"t213","0"
"t214","0"
"t99","0"
"t100","0"
"t98","0"
"t158","0"
"t159","0"
"t64","0"
"t48","0"
"t180","1"
"t181","1"
"t144","1"
"t119","1"
"t115","1"
"t123","0"
"t124","1"
"t34","0"
"t169","1"
"t170","1"
"t121","1"
"t101","1"
"t92","1"
"t75","0"
"t137","0"
"t138","0"
"t149","0"
"t160","0"
"t161","0"
"t57","0"
"t10","0"
"t11","0"
"t164","1"
"t182","1"
"t183","1"
"t122","1"
"t228","1"
"t229","1"
"t78","0"
"t33","0"
"t42","1"
"t52","1"
"t53","1"
"t72","0"
"t73","0"
"t68","0"
"t86","1"
"t87","1"
"t7","1"
