"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153"
"t1",0,1.52300477392125,3.71118843251185,3.52067689096067,4.06399220850155,5.08524409804325,4.91951043728951,7.03031272401401,4.12450564731442,4.32001316342142,4.68549502887266,5.85655243829077,4.9395586907998,7.03031272401401,5.51217063255493,5.08931814671933,7.03031272401402,5.03099037132065,4.9957820937027,7.03031272401401,5.7952639329706,7.03031272401401,5.37970826135191,5.22909657754387,5.57119890082983,7.03031272401401,5.97492825170582,7.03031272401401,5.69039213472535,6.14597973952497,6.71087319992379,5.52958633169286,7.03031272401401,5.71130220284488,5.81431183347766,7.03031272401401,6.64223195634746,5.82347593071538,5.88682350583332,7.03031272401401,7.03031272401401,5.77140757400063,7.03031272401401,6.06557252599632,5.70102854419641,7.03031272401401,5.79714974844291,7.03031272401401,6.55307123202992,6.47407208399387,7.03031272401401,7.03031272401401,7.03031272401401,6.58288710804429,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,6.72960211410261,6.06218048516785,6.7261376343893,7.03031272401401,7.03031272401401,6.28857483586481,6.71869278421928,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,6.59254513398094,7.03031272401401,6.61818843548898,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,6.84411227617994,6.77927723088905,6.62810891453715,7.03031272401401,7.03031272401401,6.85119196230079,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,6.95808533241939,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,6.72652665434193,7.03031272401401,7.03031272401401,6.71555176169143,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,6.90350211707537,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,6.97624096266105,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401,7.03031272401401
"t2",1.52300477392125,0,3.55990895396453,3.36939741241335,3.91271272995423,3.76204289721597,4.76823095874219,6.87903324546669,3.9732261687671,4.1687336848741,4.53421555032534,5.70527295974345,4.78827921225248,6.87903324546669,4.18896943172765,4.93803866817201,5.70711152318674,3.70778917049337,4.84450261515538,6.87903324546669,4.47206273214333,6.87903324546669,5.22842878280459,5.07781709899655,5.41991942228251,6.87903324546669,5.8236487731585,6.87903324546669,5.53911265617803,5.99470026097765,6.55959372137647,5.37830685314554,6.87903324546669,5.56002272429756,5.66303235493034,6.87903324546669,6.49095247780014,4.5002747298881,4.56362230500604,6.87903324546669,6.87903324546669,5.62012809545331,6.87903324546669,5.91429304744899,5.54974906564909,6.87903324546669,5.64587026989559,6.87903324546669,6.4017917534826,6.32279260544655,6.87903324546669,6.87903324546669,6.87903324546669,6.43160762949697,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.57832263555529,5.91090100662053,6.57485815584198,6.87903324546669,6.87903324546669,6.13729535731749,6.56741330567196,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.44126565543362,6.87903324546669,6.46690895694166,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.69283279763262,6.62799775234173,6.47682943598983,6.87903324546669,6.87903324546669,6.69991248375347,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.80680585387207,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.57524717579461,6.87903324546669,6.87903324546669,6.56427228314411,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.75222263852805,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.82496148411373,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669,6.87903324546669
"t3",3.71118843251185,3.55990895396453,0,4.5398496713164,5.08316498885728,7.12214827808653,5.93868321764524,8.04948550436974,5.14367842767015,5.33918594377715,5.70466780922839,5.17415776173318,4.2571640142422,8.04948550436974,7.5490748125982,6.10849092707506,9.06721690405729,7.06789455136392,6.01495487405843,8.04948550436974,7.83216811301388,8.04948550436974,4.69731358479432,4.11750719717794,6.59037168118556,8.04948550436974,6.99410103206155,5.91872334364809,4.57880275435942,7.1651525198807,7.73004598027952,6.54875911204859,8.04948550436974,6.73047498320061,6.83348461383339,8.04948550436974,7.66140473670319,7.86038011075865,7.92372768587659,8.04948550436974,8.04948550436974,6.79058035435636,8.04948550436974,7.08474530635205,6.72020132455214,5.91872334364808,4.68556036807698,8.04948550436974,7.57224401238565,7.4932448643496,8.04948550436974,8.04948550436974,8.04948550436974,7.60205988840002,8.04948550436974,8.04948550436974,5.91872334364808,8.04948550436974,7.74877489445834,7.08135326552358,7.74531041474503,5.91872334364808,5.91872334364809,7.30774761622054,7.73786556457501,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,5.91872334364808,6.34791804745642,6.34791804745642,5.91015045742335,5.91872334364808,5.50659905512306,6.34791804745642,6.34791804745642,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,7.86328505653567,7.79845001124478,7.64728169489288,8.04948550436974,8.04948550436974,7.87036474265652,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,5.84649595205347,5.91872334364809,8.04948550436974,5.91872334364808,5.91872334364808,8.04948550436974,8.04948550436974,7.74569943469766,8.04948550436974,8.04948550436974,7.73472454204716,8.04948550436974,5.91872334364809,5.91872334364809,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,5.79191273670944,5.91872334364808,8.04948550436974,5.91872334364809,8.04948550436974,8.04948550436974,6.34791804745642,6.34791804745642,6.34791804745642,6.34791804745642,6.34791804745642,6.34791804745642,8.04948550436974,8.04948550436974,8.04948550436974,8.04948550436974,5.91872334364808,8.04948550436974,8.04948550436974,7.99541374301678,8.04948550436974,8.04948550436974,8.04948550436974,5.91872334364808,5.91872334364808,5.91872334364808,5.91872334364808,5.91872334364808,5.91872334364808,5.91872334364808,5.91872334364808,6.34791804745642,6.34791804745642
"t4",3.52067689096067,3.36939741241335,4.5398496713164,0,2.3356010296128,6.93163673653535,3.18657322739847,5.29737551412297,2.39611446842567,2.59162198453268,2.95710384998392,6.68521367709532,5.76821992960435,5.30192154512527,7.35856327104702,3.35638093682828,8.87670536250611,6.87738300981274,3.26739091481396,5.29737551412297,7.6416565714627,5.30192154512527,6.20836950015646,6.05775781634842,3.84280772194108,5.30192154512527,4.24199104181478,7.85897396281856,6.5190533735299,4.41758856063622,4.98248202103504,3.80119515280411,5.29737551412297,3.97836499295383,4.08137462358662,5.29737551412297,4.90929474645642,7.66986856920747,7.73321614432541,5.29737551412297,5.30192154512526,4.04301639511188,5.29737551412297,4.33263531610527,3.97263736530766,7.85897396281856,6.62581098724746,5.30192154512526,4.82468005314117,4.74568090510512,5.29737551412297,5.30192154512527,5.30192154512527,4.85449592915555,5.29737551412297,5.29737551412297,7.85897396281856,5.29737551412297,4.99666490421157,4.3337893062791,4.99774645550055,7.85897396281856,7.85897396281856,4.55563762597376,4.99030160533054,5.30192154512527,5.30192154512527,5.29737551412297,5.29737551412297,5.29737551412297,5.29737551412297,5.29737551412297,5.29737551412297,5.29737551412297,5.30192154512527,5.30192154512527,5.30192154512527,7.85897396281856,7.85897396281856,7.85897396281856,7.42120637278549,7.85897396281856,7.44684967429353,7.85897396281856,7.85897396281856,5.30192154512527,5.30192154512527,5.29737551412297,5.30192154512527,5.30192154512527,5.30192154512527,5.30192154512527,5.1157210972912,5.04634002099801,4.89517170464611,5.29737551412297,5.29737551412297,5.11825475240975,5.30192154512527,5.30192154512527,5.30192154512527,5.30192154512527,7.78674657122394,7.85897396281856,5.29737551412297,7.85897396281856,7.85897396281856,5.30192154512527,5.30192154512527,4.99813547545319,5.30192154512527,5.30192154512527,4.98716058280269,5.30192154512527,7.85897396281856,7.85897396281856,5.30192154512527,5.30192154512527,5.29737551412297,5.29737551412297,7.73216335587992,7.85897396281856,5.30192154512527,7.85897396281856,5.30192154512526,5.30192154512526,7.85897396281856,7.85897396281856,7.85897396281856,7.85897396281856,7.85897396281856,7.85897396281856,5.29737551412297,5.29737551412297,5.29737551412297,5.29737551412297,7.85897396281856,5.29737551412297,5.29737551412297,5.2478497837723,5.30192154512527,5.30192154512527,5.30192154512527,7.85897396281856,7.85897396281856,7.85897396281856,7.85897396281856,7.85897396281856,7.85897396281856,7.85897396281856,7.85897396281856,7.85897396281856,7.85897396281856
"t5",4.06399220850155,3.91271272995423,5.08316498885728,2.3356010296128,0,7.47495205407623,3.73443457594164,5.84523686266615,1.74825816167968,1.94376567778668,2.30420725599489,7.2285289946362,6.31153524714523,4.64902495113624,7.9018785885879,3.90424228537146,9.42002068004699,7.42069832735362,2.61449432082493,5.84523686266615,8.18497188900358,4.64902495113624,6.75168481769734,6.6010731338893,3.18991112795206,4.64902495113624,4.78985239035795,8.40228928035944,7.06236869107078,3.7646919666472,4.32958542704602,3.14829855881508,5.84523686266615,4.52622634149701,4.6292359721298,5.84523686266615,5.4571560949996,8.21318388674835,8.27653146186629,5.84523686266615,4.64902495113624,3.39011980112286,5.84523686266614,4.88049666464845,3.31974077131863,8.40228928035944,7.16912630478834,4.64902495113624,4.17178345915214,4.09278431111609,5.84523686266614,4.64902495113624,4.64902495113624,4.20159933516652,5.84523686266614,5.84523686266614,8.40228928035944,5.84523686266615,5.54452625275475,3.68089271229007,4.34484986151152,8.40228928035944,8.40228928035944,5.10349897451694,4.33740501134151,4.64902495113624,4.64902495113624,5.84523686266615,5.84523686266615,5.84523686266615,5.84523686266615,5.84523686266615,5.84523686266615,5.84523686266615,4.64902495113624,4.64902495113624,4.64902495113624,8.40228928035944,8.40228928035944,8.40228928035944,7.96452169032638,8.40228928035944,7.99016499183441,8.40228928035944,8.40228928035944,4.64902495113624,4.64902495113624,5.84523686266615,4.64902495113624,4.64902495113624,4.64902495113624,4.64902495113624,4.46282450330217,5.59420136954118,5.44303305318928,5.84523686266615,5.84523686266615,5.66611610095292,4.64902495113624,4.64902495113624,4.64902495113624,4.64902495113624,8.33006188876482,8.40228928035944,5.84523686266615,8.40228928035944,8.40228928035944,4.64902495113624,4.64902495113624,4.34523888146416,4.64902495113624,4.64902495113624,4.33426398881366,4.64902495113624,8.40228928035944,8.40228928035944,4.64902495113624,4.64902495113624,5.84523686266615,5.84523686266615,8.2754786734208,8.40228928035944,4.64902495113624,8.40228928035944,4.64902495113624,4.64902495113624,8.40228928035944,8.40228928035944,8.40228928035944,8.40228928035944,8.40228928035944,8.40228928035944,5.84523686266615,5.84523686266615,5.84523686266615,5.84523686266615,8.40228928035944,5.84523686266615,5.84523686266615,4.59495318978327,4.64902495113624,4.64902495113624,4.64902495113624,8.40228928035944,8.40228928035944,8.40228928035944,8.40228928035944,8.40228928035944,8.40228928035944,8.40228928035944,8.40228928035944,8.40228928035944,8.40228928035944
"t6",5.08524409804325,3.76204289721597,7.12214827808653,6.93163673653535,7.47495205407623,0,8.33047028286419,10.4412725695887,7.5354654928891,7.7309730089961,8.09645487444734,9.26751228386545,8.35051853637447,10.4412725695887,3.23368732001724,8.500277992294,4.75182941147633,2.75250705878296,8.40674193927738,10.4412725695887,3.51678062043291,10.4412725695887,8.79066810692659,8.64005642311855,8.98215874640451,10.4412725695887,9.38588809728049,10.4412725695887,9.10135198030003,9.55693958509965,10.1218330454985,8.94054617726754,10.4412725695887,9.12226204841955,9.22527167905234,10.4412725695887,10.0531918019221,3.54499261817769,3.60834019329563,10.4412725695887,10.4412725695887,9.18236741957531,10.4412725695887,9.47653237157099,9.11198838977109,10.4412725695887,9.20810959401759,10.4412725695887,9.9640310776046,9.88503192956855,10.4412725695887,10.4412725695887,10.4412725695887,9.99384695361898,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.1405619596773,9.47314033074253,10.137097479964,10.4412725695887,10.4412725695887,9.69953468143948,10.129652629794,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.0035049795556,10.4412725695887,10.0291482810637,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.2550721217546,10.1902370764637,10.0390687601118,10.4412725695887,10.4412725695887,10.2621518078755,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.3690451779941,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.1374864999166,10.4412725695887,10.4412725695887,10.1265116072661,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.31446196265,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.3872008082357,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887,10.4412725695887
"t7",4.91951043728951,4.76823095874219,5.93868321764524,3.18657322739847,3.73443457594164,8.33047028286419,0,4.25751293220524,3.79494801475451,3.99045553086152,4.35593739631276,8.08404722342416,7.16705347593319,6.70075509145411,8.75739681737586,3.07745277510239,10.275538908835,8.27621655614159,4.6662244611428,5.01844735239708,9.04049011779154,6.70075509145411,7.6072030464853,7.45659136267726,5.24164126826993,6.70075509145411,3.96306288008888,9.2578075091474,7.91788691985874,5.81642210696507,6.38131556736389,5.20002869913295,6.32256095799983,3.69943683122794,3.80244646186073,5.01844735239708,4.63036658473053,9.06870211553631,9.13204969065426,5.01844735239708,6.70075509145411,5.44184994144073,6.32256095799983,5.35782075998213,5.3714709116365,9.2578075091474,8.0246445335763,6.70075509145411,6.22351359947002,6.14451445143396,6.32256095799983,6.70075509145411,6.70075509145411,6.25332947548439,5.01844735239708,5.01844735239708,9.2578075091474,5.01844735239708,4.71773674248568,5.73262285260795,6.39658000182939,9.2578075091474,9.2578075091474,4.27670946424787,6.38913515165938,6.70075509145411,6.70075509145411,5.01844735239708,5.01844735239708,5.01844735239708,5.01844735239708,5.01844735239708,5.01844735239708,5.01844735239708,6.70075509145411,6.70075509145411,6.70075509145411,9.2578075091474,9.2578075091474,9.2578075091474,8.82003991911434,9.2578075091474,8.84568322062238,9.2578075091474,9.2578075091474,6.70075509145411,6.70075509145411,5.01844735239708,6.70075509145411,6.70075509145411,6.70075509145411,6.70075509145411,6.51455464362004,6.07152546487487,5.92035714852297,5.01844735239708,5.01844735239708,4.83932659068386,6.70075509145411,6.70075509145411,6.70075509145411,6.70075509145411,9.18558011755279,9.2578075091474,5.01844735239708,9.2578075091474,9.2578075091474,6.70075509145411,6.70075509145411,6.39696902178203,6.70075509145411,6.70075509145411,6.38599412913153,6.70075509145411,9.2578075091474,9.2578075091474,6.70075509145411,6.70075509145411,5.01844735239708,5.01844735239708,9.13099690220876,9.2578075091474,6.70075509145411,9.2578075091474,6.70075509145411,6.70075509145411,9.2578075091474,9.2578075091474,9.2578075091474,9.2578075091474,9.2578075091474,9.2578075091474,5.01844735239708,5.01844735239708,5.01844735239708,5.01844735239708,9.2578075091474,5.01844735239708,5.01844735239708,6.64668333010114,6.70075509145411,6.70075509145411,6.70075509145411,9.2578075091474,9.2578075091474,9.2578075091474,9.2578075091474,9.2578075091474,9.2578075091474,9.2578075091474,9.2578075091474,9.2578075091474,9.2578075091474
"t8",7.03031272401401,6.87903324546669,8.04948550436974,5.29737551412297,5.84523686266615,10.4412725695887,4.25751293220524,0,5.90575030147902,6.10125781758602,6.46673968303726,10.1948495101487,9.27785576265769,8.81155737817861,10.8681991041004,5.18825506182689,12.3863411955595,10.3870188428661,6.7770267478673,7.12924963912158,11.151292404516,8.81155737817861,9.71800533320981,9.56739364940177,7.35244355499443,8.81155737817861,6.07386516681338,11.3686097958719,10.0286892065832,7.92722439368957,8.49211785408839,7.31083098585746,8.43336324472433,5.81023911795244,5.91324874858523,7.12924963912158,6.74116887145503,11.1795044022608,11.2428519773788,7.12924963912158,8.81155737817861,7.55265222816523,8.43336324472433,7.46862304670663,7.48227319836101,11.3686097958719,10.1354468203008,8.81155737817861,8.33431588619452,8.25531673815847,8.43336324472433,8.81155737817861,8.81155737817861,8.36413176220889,7.12924963912158,7.12924963912158,11.3686097958719,7.12924963912158,6.82853902921018,7.84342513933245,8.5073822885539,11.3686097958719,11.3686097958719,6.38751175097237,8.49993743838388,8.81155737817861,8.81155737817861,7.12924963912158,7.12924963912158,7.12924963912158,7.12924963912158,7.12924963912158,7.12924963912158,7.12924963912158,8.81155737817861,8.81155737817861,8.81155737817861,11.3686097958719,11.3686097958719,11.3686097958719,10.9308422058388,11.3686097958719,10.9564855073469,11.3686097958719,11.3686097958719,8.81155737817861,8.81155737817861,7.12924963912158,8.81155737817861,8.81155737817861,8.81155737817861,8.81155737817861,8.62535693034454,8.18232775159937,8.03115943524747,7.12924963912158,7.12924963912158,6.95012887740836,8.81155737817861,8.81155737817861,8.81155737817861,8.81155737817861,11.2963824042773,11.3686097958719,7.12924963912158,11.3686097958719,11.3686097958719,8.81155737817861,8.81155737817861,8.50777130850653,8.81155737817861,8.81155737817861,8.49679641585603,8.81155737817861,11.3686097958719,11.3686097958719,8.81155737817861,8.81155737817861,7.12924963912158,7.12924963912158,11.2417991889333,11.3686097958719,8.81155737817861,11.3686097958719,8.81155737817861,8.81155737817861,11.3686097958719,11.3686097958719,11.3686097958719,11.3686097958719,11.3686097958719,11.3686097958719,7.12924963912158,7.12924963912158,7.12924963912158,7.12924963912158,11.3686097958719,7.12924963912158,7.12924963912158,8.75748561682565,8.81155737817861,8.81155737817861,8.81155737817861,11.3686097958719,11.3686097958719,11.3686097958719,11.3686097958719,11.3686097958719,11.3686097958719,11.3686097958719,11.3686097958719,11.3686097958719,11.3686097958719
"t9",4.12450564731442,3.9732261687671,5.14367842767015,2.39611446842567,1.74825816167968,7.5354654928891,3.79494801475451,5.90575030147902,0,0.612352207539666,2.36976098205079,7.28904243344908,6.3720486859581,4.71457867719214,7.96239202740077,3.96475572418433,9.48053411885986,7.4812117661665,2.68004804688083,5.90575030147902,8.24548532781645,4.71457867719214,6.81219825651021,6.66158657270217,3.25546485400796,4.71457867719214,4.85036582917082,8.46280271917231,7.12288212988365,3.8302456927031,4.39513915310192,3.21385228487099,5.90575030147902,4.58673978030988,4.68974941094267,5.90575030147902,5.51766953381247,8.27369732556122,8.33704490067917,5.90575030147902,4.71457867719214,3.45567352717876,5.90575030147902,4.94101010346132,3.38529449737454,8.46280271917231,7.22963974360121,4.71457867719214,4.23733718520805,4.158338037172,5.90575030147901,4.71457867719214,4.71457867719214,4.26715306122243,5.90575030147902,5.90575030147902,8.46280271917231,5.90575030147902,5.60503969156762,3.74644643834598,4.41040358756743,8.46280271917231,8.46280271917231,5.16401241332981,4.40295873739741,4.71457867719214,4.71457867719214,5.90575030147902,5.90575030147902,5.90575030147902,5.90575030147902,5.90575030147902,5.90575030147902,5.90575030147902,4.71457867719214,4.71457867719214,4.71457867719214,8.46280271917231,8.46280271917231,8.46280271917231,8.02503512913925,8.46280271917231,8.05067843064729,8.46280271917231,8.46280271917231,4.71457867719214,4.71457867719214,5.90575030147902,4.71457867719214,4.71457867719214,4.71457867719214,4.71457867719214,4.52837822935807,5.65471480835406,5.50354649200215,5.90575030147902,5.90575030147902,5.7266295397658,4.71457867719214,4.71457867719214,4.71457867719214,4.71457867719214,8.39057532757769,8.46280271917231,5.90575030147902,8.46280271917231,8.46280271917231,4.71457867719214,4.71457867719214,4.41079260752006,4.71457867719214,4.71457867719214,4.39981771486957,4.71457867719214,8.46280271917231,8.46280271917231,4.71457867719214,4.71457867719214,5.90575030147902,5.90575030147902,8.33599211223367,8.46280271917231,4.71457867719214,8.46280271917231,4.71457867719214,4.71457867719214,8.46280271917231,8.46280271917231,8.46280271917231,8.46280271917231,8.46280271917231,8.46280271917231,5.90575030147902,5.90575030147902,5.90575030147902,5.90575030147902,8.46280271917231,5.90575030147902,5.90575030147902,4.66050691583918,4.71457867719214,4.71457867719214,4.71457867719214,8.46280271917231,8.46280271917231,8.46280271917231,8.46280271917231,8.46280271917231,8.46280271917231,8.46280271917231,8.46280271917231,8.46280271917231,8.46280271917231
"t10",4.32001316342142,4.1687336848741,5.33918594377715,2.59162198453268,1.94376567778668,7.7309730089961,3.99045553086152,6.10125781758602,0.612352207539666,0,2.5652684981578,7.48454994955608,6.5675562020651,4.91008619329915,8.15789954350777,4.16026324029133,9.67604163496686,7.6767192822735,2.87555556298784,6.10125781758602,8.44099284392345,4.91008619329915,7.00770577261722,6.85709408880918,3.45097237011497,4.91008619329915,5.04587334527783,8.65831023527932,7.31838964599065,4.02575320881011,4.59064666920893,3.40935980097799,6.10125781758602,4.78224729641689,4.88525692704967,6.10125781758602,5.71317704991947,8.46920484166822,8.53255241678617,6.10125781758602,4.91008619329915,3.65118104328577,6.10125781758602,5.13651761956833,3.58080201348154,8.65831023527932,7.42514725970822,4.91008619329915,4.43284470131506,4.353845553279,6.10125781758602,4.91008619329915,4.91008619329915,4.46266057732943,6.10125781758602,6.10125781758602,8.65831023527932,6.10125781758602,5.80054720767462,3.94195395445299,4.60591110367443,8.65831023527932,8.65831023527932,5.35951992943682,4.59846625350442,4.91008619329915,4.91008619329915,6.10125781758602,6.10125781758602,6.10125781758602,6.10125781758602,6.10125781758602,6.10125781758602,6.10125781758602,4.91008619329915,4.91008619329915,4.91008619329915,8.65831023527932,8.65831023527932,8.65831023527932,8.22054264524625,8.65831023527932,8.24618594675429,8.65831023527932,8.65831023527932,4.91008619329915,4.91008619329915,6.10125781758602,4.91008619329915,4.91008619329915,4.91008619329915,4.91008619329915,4.72388574546508,5.85022232446106,5.69905400810916,6.10125781758602,6.10125781758602,5.9221370558728,4.91008619329915,4.91008619329915,4.91008619329915,4.91008619329915,8.5860828436847,8.65831023527932,6.10125781758602,8.65831023527932,8.65831023527932,4.91008619329915,4.91008619329915,4.60630012362707,4.91008619329915,4.91008619329915,4.59532523097657,4.91008619329915,8.65831023527932,8.65831023527932,4.91008619329915,4.91008619329915,6.10125781758602,6.10125781758602,8.53149962834067,8.65831023527932,4.91008619329915,8.65831023527932,4.91008619329915,4.91008619329915,8.65831023527932,8.65831023527932,8.65831023527932,8.65831023527932,8.65831023527932,8.65831023527932,6.10125781758602,6.10125781758602,6.10125781758602,6.10125781758602,8.65831023527932,6.10125781758602,6.10125781758602,4.85601443194618,4.91008619329915,4.91008619329915,4.91008619329915,8.65831023527932,8.65831023527932,8.65831023527932,8.65831023527932,8.65831023527932,8.65831023527932,8.65831023527932,8.65831023527932,8.65831023527932,8.65831023527932
