,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,-1.7190715,5.2908344,4.814176,5.1474905,1.332103,5.2350593,6.2936707,2.0954456,7.342977,5.9903197,4.4877563,6.2589946,1.3162897,5.5884905,5.0406957
t2,-1.7454025,5.2906523,4.799526,5.150132,1.33121,5.21747,6.290226,2.0776768,7.3497066,5.977867,4.4927607,6.2703285,1.3061708,5.5868587,5.041855
t3,-1.590677,5.3999457,4.9228725,5.15442,1.3494176,5.22456,6.189772,2.1878793,7.350882,6.033497,4.578732,6.22854,1.4516487,5.6635737,5.08985
t4,-1.9307338,5.2024198,4.6222043,5.16699,1.3190197,5.1570964,6.347546,1.9382174,7.404275,5.9339776,4.439939,6.412008,1.1464747,5.5137205,4.9917064
t5,-1.9313148,5.188442,4.6039586,5.170199,1.3186578,5.156773,6.357586,1.9274911,7.403487,5.932454,4.423347,6.4131613,1.1299325,5.4976325,4.9693775
t6,10.527598,5.9009385,7.2086806,3.0784168,7.2950163,11.242856,1.9838723,2.7316167,7.194776,5.0360756,1.6703498,7.7727804,-0.15226674,6.308991,7.5787783
t7,-2.5164444,7.84992,4.929937,5.9717364,0.02214793,3.6978822,5.8693676,2.8792958,8.590874,6.908682,5.469671,6.74636,2.6897595,6.9753942,5.2974153
t8,-3.4202485,10.51322,3.694142,5.431221,-1.0030608,2.1834726,6.6253424,4.0931153,8.273309,8.081682,5.716805,7.743419,3.5021636,8.333272,5.93572
t9,-1.867314,5.063408,4.630015,5.1625366,1.3777423,5.2300477,6.401025,1.933023,7.3469753,5.9134674,4.367572,6.3318524,1.0648547,5.4382205,4.9164824
t10,-1.7318265,5.0445075,4.7166977,5.174966,1.3878275,5.347401,6.3939695,2.0717547,7.3553977,6.019456,4.3477864,6.2784724,1.154376,5.455305,4.8908033
t11,-1.7111297,4.992147,4.713969,5.172198,1.4057565,5.370047,6.422863,2.0576947,7.3429737,5.986023,4.34926,6.2837815,1.1143099,5.4429545,4.897596
t12,6.7637343,5.597609,8.777698,4.7492065,3.4753609,7.2589602,4.265955,5.311673,6.342766,8.825061,4.9695177,6.2213097,2.3756487,5.9529,4.8979335
