,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,9.439554,-0.3846342,2.0572803,0.065938294,15.603665,-0.009323109,0.33104074,3.3344696,-0.040329125,2.1842883,-0.106230155,5.83238,-0.14881599,0.5191096,0.017660024,2.105703,4.2812557
t2,9.69607,-0.45254058,2.008469,-0.020168096,16.834658,-0.022911925,0.3365409,5.3514986,-0.032801524,0.7559399,-0.4833856,3.2680118,-0.06637098,0.6153639,0.014306929,0.0085691195,2.8386006
t3,9.607448,-0.47366267,1.8322251,-0.029122258,17.072168,-0.02326545,0.35300958,6.133551,-0.030571302,0.3108133,-0.5700908,2.535939,-0.041232545,0.6369644,0.010115892,-0.010279431,2.3545759
t4,9.164849,-0.5102156,1.6534785,-0.09565794,16.471346,-0.0018606262,0.38925272,8.201945,-0.012796388,-0.001203309,-0.7805781,1.030801,0.26381862,0.61353546,0.0031436596,-0.024272218,0.7691879
t5,8.616754,-0.3413992,1.7276711,-0.00855246,14.078735,-0.007493839,0.33395562,2.4313464,-0.039759025,3.0325348,0.4353795,6.3619123,-0.09849398,0.45155567,0.01791487,3.1927543,4.541686
t6,8.457728,-0.5192745,1.4322426,-0.14990085,15.410999,0.6095888,0.40409875,9.777336,0.0015685372,-0.046180237,-0.872301,0.13354652,0.9753628,0.57196325,0.22245015,-0.029183121,-0.01680569
t7,10.340213,-0.45861453,1.882264,-0.052680757,17.296719,-0.018214382,0.37400055,5.2022657,-0.040858477,1.4950706,-0.35303357,3.789095,-0.034194935,0.6205608,0.021358477,0.95675844,3.398524
t8,2.151723,-0.23704696,0.010707427,-0.3124965,2.7675126,3.9881463,0.24955924,10.25229,1.3906717,-0.17258641,-0.49259076,-0.10126574,2.339951,0.16256279,0.87718934,0.023089653,-0.11680249
t9,1.002613,-0.23803787,0.043264303,-0.52977484,-0.0072021694,8.637591,0.27059025,12.85526,0.34496966,-0.52236843,-0.65747696,-0.1659774,5.4438343,0.2423942,0.28251168,-0.011170246,-0.13957235
t10,0.20973916,-0.23346055,0.060640763,-0.6008199,-0.09379519,10.6219015,0.25867525,11.5275345,-0.025626764,-0.7746153,-0.77299964,-0.16302687,6.862775,0.29063,0.0045199846,-0.02302021,-0.09978131
t11,1.2309909,-0.21196337,0.0668494,-0.2823859,2.5125353,2.0254383,0.30748862,17.170341,9.103109,1.43648,-0.27992475,-0.18508537,1.587624,0.32044524,0.9776013,0.3200049,-0.31127635
t12,0.15247728,-0.27341595,0.07819902,-0.73971236,-0.1209366,13.379692,0.29493392,13.982627,-0.030920388,-0.9361616,-0.9610691,-0.20100962,8.70253,0.359067,0.005804392,-0.027605195,-0.12992275
t13,0.055301227,-0.20046216,0.11044752,-0.64336956,-0.19354191,13.140057,0.21461464,8.646896,-0.094226435,-1.0500872,-0.7753616,-0.16323873,8.574058,0.34688693,0.021125337,-0.03133678,-0.0011693386
t14,0.0060728765,-0.12648211,0.16464604,-0.034010872,-0.010905385,-0.00637844,0.2158342,14.341934,11.891045,2.5780969,0.4267773,-0.2090211,-0.046308283,0.37218654,0.011179982,1.134088,-0.3166239
t15,0.04687151,-0.1387331,0.16507332,-0.038225215,-0.006604038,-0.009004027,0.23231998,14.807508,12.3794985,2.67925,0.49641454,-0.21668234,-0.02719644,0.38413414,0.009688003,1.2151281,-0.31702328
t16,11.38992,-0.12034087,0.018923534,-0.038711786,14.445561,3.526336,0.94257385,-0.847285,-0.12246215,10.753057,10.191252,20.91303,1.0436211,0.45861793,0.017873714,15.507744,15.58999
t17,11.334415,-0.14336635,0.0017721936,-0.035606705,14.746002,3.1485584,0.88011223,-0.7249011,-0.119041726,10.09569,9.109543,19.719818,0.7950811,0.46377528,0.02005549,14.360458,14.608949
t18,12.385526,-0.13696095,0.015947435,-0.040896073,15.661789,3.756784,1.0335636,-0.889442,-0.1419143,11.791521,10.792659,22.327038,1.6788139,0.48733178,0.018381692,16.80711,17.086224
t19,0.054844763,-0.048566777,0.07456974,-0.30380586,-0.09451296,5.558586,0.15416174,1.8944649,-0.09239039,-0.742267,-0.16039388,-0.0707081,4.0963163,0.18593328,0.017170154,-0.022743206,3.5286164
t20,0.109385006,-0.19864479,0.17238657,-0.7170538,-0.2776687,16.860632,0.17766169,7.1727495,-0.15537196,-1.3302189,-0.88900024,-0.18803807,11.5574255,0.46393576,0.03637587,-0.028853474,2.0546849
t21,0.043290466,-0.11622765,0.052992597,-0.5655442,-0.13557939,7.4228435,0.35778362,8.773986,-0.097595215,-1.0998886,-0.066594474,-0.10759057,4.200835,0.083327025,0.005990261,-0.049634144,1.652241
t22,12.499401,-0.11840853,0.026686857,-0.04121536,15.615859,4.0092587,1.0908153,-0.9805117,-0.14614296,12.4518385,11.683199,23.397957,1.9144883,0.48922077,0.016813371,17.806301,18.014742
t23,12.550266,-0.10502939,0.042230178,-0.042638555,15.226272,4.331714,1.142954,-1.0623283,-0.14777577,12.937041,12.5912285,24.369469,2.129139,0.48107207,0.014819149,18.92346,18.877565
t24,0.0201254,-0.12848394,0.19144993,2.1441615,-0.051344097,-0.024669759,0.19220191,12.0699,11.362597,2.7634318,1.4489031,-0.19168514,-0.17326535,0.3736291,0.016141063,2.2099462,-0.25697815
t25,0.12581958,-0.16333586,0.1820971,-0.66521066,-0.2854706,16.419813,0.15526144,5.3721333,-0.17416023,-1.3412489,-0.79550934,-0.17253527,11.560927,0.45755434,0.03933177,-0.024527904,3.6057045
t26,0.11770496,-0.18599068,0.17720264,-0.70636994,-0.2861033,16.97931,0.16425811,6.4939504,-0.16654187,-1.3506553,-0.8673715,-0.18342622,11.761602,0.46336812,0.037792705,-0.026868042,2.7613084
t27,0.018283175,-0.17033085,0.19829288,4.328286,-0.06633106,-0.03506056,0.20598565,10.432862,11.09977,3.1897762,2.2245572,-0.17418574,-0.27750054,0.39358893,0.019873703,3.2682517,-0.18996146
t28,0.111615166,-0.1692815,0.16775662,-0.6400523,-0.26960772,15.403764,0.16291615,5.520956,-0.1599341,-1.2567313,-0.7663025,-0.1658115,10.630547,0.43044633,0.037145734,-0.024867952,3.0763657
