"accepted_species","traits"
"t5",0
"t9",0
"t14",0
"t15",1
"t16",1
"t17",1
"t20",1
"t21",0
"t22",1
"t23",1
"t24",1
"t25",0
"t26",1
"t30",0
"t31",0
"t32",1
"t35",1
"t36",1
"t37",1
"t38",1
"t39",0
"t40",1
"t41",0
"t43",0
"t44",0
"t45",1
"t46",0
"t47",1
"t48",0
"t49",1
"t50",1
"t51",0
"t52",1
"t53",1
"t54",1
"t55",1
"t56",1
"t57",1
"t58",0
"t59",0
"t60",1
"t61",1
"t62",1
"t63",0
"t64",1
"t65",1
"t66",1
"t67",1
"t68",1
"t69",1
"t70",1
"t71",0
"t72",1
"t73",1
"t77",0
"t78",1
"t79",1
"t80",1
"t81",0
"t82",0
"t83",1
"t84",1
"t85",0
"t86",1
"t87",1
"t88",1
"t89",1
"t90",0
"t91",1
"t92",1
"t93",1
"t94",1
"t95",1
"t96",1
"t97",1
"t98",1
"t99",1
"t100",1
"t101",1
"t102",1
"t103",1
"t104",1
"t105",1
"t106",1
"t107",1
"t109",1
"t110",1
"t111",1
"t112",0
"t113",0
"t114",1
"t115",1
"t116",1
"t117",1
"t118",1
"t119",1
"t120",0
"t121",0
"t122",0
"t123",0
