accepted_species,estimate
t135,0.068249695
t179,1.1153023
t187,1.1153023
t238,-1.0462298
t153,-0.5188027
t165,0.3857397
t166,0.3857397
t45,0.024716256
t152,-1.2874758
t50,-0.20404056
t76,-0.028464396
t210,-0.27739963
t203,-0.31078216
t163,0.18586451
t230,1.3648793
t273,-1.4452852
t215,-0.91049224
t143,-0.3599902
t228,-0.27831465
t97,-0.042047426
t226,0.92820066
t115,0.30211642
t283,0.87117887
t96,-0.18151656
t38,0.023119867
t110,-0.4529685
t87,-0.13758814
t47,0.023119867
t257,0.63275945
t217,-0.28734618
t266,-1.4348624
