"accepted_species","trait_ARD"
"t1","0"
"t2","0"
"t4","0"
"t19","0"
"t20","1"
"t12","0"
"t7","1"
"t9",NA
"t11",NA
"t18","1"
"t21","1"
"t140","0"
"t141","0"
"t107","1"
"t116","1"
"t148","1"
"t236","1"
"t237","0"
"t200","0"
"t166","1"
"t123","0"
"t124","0"
"t113",NA
"t138","1"
"t139","1"
"t36","1"
"t37","0"
"t75","1"
"t84","1"
"t85","0"
"t69","1"
"t133","0"
"t218","0"
"t408",NA
"t409","0"
"t425","0"
"t426","0"
"t131","1"
"t132","1"
"t110","1"
"t160","1"
"t206","0"
"t207","0"
"t247","0"
"t248","0"
"t210","0"
"t203","1"
"t249",NA
"t276","1"
"t277","1"
"t197",NA
"t198","0"
"t108","0"
"t109","0"
"t82","1"
"t136","1"
"t137","0"
"t103","0"
"t94","1"
"t173","1"
"t174","0"
"t134","0"
"t120","1"
"t142","1"
"t143","1"
"t114","0"
"t152","1"
"t154","1"
"t195","1"
"t439","0"
"t440","0"
"t422","0"
"t372","0"
"t351","1"
"t324","1"
"t393","1"
"t394","1"
"t281","1"
"t259","1"
"t325","1"
"t326","1"
"t291","1"
"t268","1"
"t238",NA
"t400","1"
"t401","1"
"t246","0"
"t64","1"
"t58","0"
"t65",NA
"t66","1"
"t67","0"
"t68",NA
"t60","1"
"t76","1"
"t111","1"
"t171","0"
"t172","0"
"t128","0"
"t121","1"
"t122","0"
"t45","0"
"t88",NA
"t96","0"
"t165","0"
"t309","0"
"t402","0"
"t403",NA
"t342","0"
"t250","1"
"t305","1"
"t306","1"
"t273","0"
"t330","1"
"t331","0"
"t313","0"
"t310","0"
"t283","1"
"t211","1"
"t346","1"
"t382","1"
"t416","1"
"t417","1"
"t370","1"
"t371","1"
"t316","1"
"t280","1"
"t258","1"
"t271","0"
"t272","0"
"t72","0"
"t73",NA
"t63","0"
"t70","0"
"t202","1"
"t231","0"
"t232","0"
"t190","1"
"t115","0"
"t178",NA
"t179","1"
"t151","1"
"t234","0"
"t356","0"
"t357","0"
"t256","1"
"t335","1"
"t358","0"
"t361","0"
"t368","1"
"t369","0"
"t235","0"
"t217","0"
"t155",NA
"t219","1"
"t220","0"
"t144",NA
"t97","0"
"t98","0"
"t99","0"
"t125","0"
"t170","0"
"t253","0"
"t254","0"
"t188","0"
"t266","1"
"t267","1"
"t227","0"
"t399","0"
"t441",NA
"t442","0"
"t410","0"
"t411","0"
"t360","1"
"t315","0"
"t321","0"
"t390","1"
"t414","1"
"t415","1"
"t396",NA
"t230","0"
"t406","0"
"t407","0"
"t433","0"
"t434",NA
"t395","0"
"t386","0"
"t387","0"
"t348",NA
"t349","0"
"t375","0"
"t376","0"
"t329","0"
"t333","1"
"t334","0"
"t327","0"
"t429","1"
"t430","1"
"t350","1"
"t347","1"
"t380","0"
"t381","0"
"t378","0"
"t352","1"
"t353","1"
"t364",NA
"t427","1"
"t428","1"
"t365","0"
"t314","0"
"t288",NA
"t187",NA
"t104","1"
"t105","0"
"t204","0"
"t205","1"
"t189",NA
"t354","1"
"t355","0"
"t345","0"
"t296","0"
"t297","0"
"t251","1"
