"accepted_species","Medicinal"
"Ruehssia_bourgaeana",0
"Geniostoma_kaalae",0
"Huernia_andreaeana",0
"Vincetoxicum_dorgelonis",0
"Breonia_cuspidata",NA
"Spermacoce_nesiotica",0
"Galium_bungei",1
"Amphidasya_colombiana",0
"Vangueria_triflora",0
"Aspidoglossum_masaicum",0
"Cynanchica_lycia",0
"Minaria_refractifolia",0
"Ophiorrhiza_cylindrica",0
"Psychotria_ligustrifolia",1
"Bisgoeppertia_scandens",0
"Kadua_st-johnii",0
"Matelea_pauciflora",0
"Tournefortiopsis_conferta",0
"Glossostelma_carsonii",0
"Hymenocoleus_scaphus",0
"Appunia_aurantiaca",0
"Guettarda_tikalana",0
"Guettarda_viburnoides",NA
"Mycetia_fangii",NA
"Ditassa_peruviana",0
"Anthospermum_madagascariense",0
"Marsdenia_tonkinensis",0
"Homollea_leandrii",NA
"Pentagonia_gambagam",0
"Strychnos_panamensis",1
"Strychnos_rubiginosa",0
"Metastelma_giuliettianum",0
"Asclepias_ruthiae",0
"Agouticarpa_velutina",0
"Chaetostachydium_filiforme",0
"Uncaria_lanosa",1
"Deppea_purpusii",0
"Schizozygia_coffeoides",1
"Urophyllum_pallidum",0
"Geophila_melanocarpa",NA
"Duroia_costaricensis",0
"Gardenia_tessellaris",0
"Cynanchum_pedunculatum",0
"Spigelia_ramosa",0
"Spigelia_hirtula",0
"Galium_scabrellum",0
"Psychotria_chaunantha",0
"Psychotria_bryonicola",0
"Psychotria_gigantopus",NA
"Psychotria_zeylanica",0
"Psychotria_thomsonii",0
"Psychotria_denticulata",1
"Psychotria_woronovii",0
"Psychotria_foetens",0
"Bradea_borrerioides",0
"Galium_alboflorum",NA
"Gaertnera_letouzeyi",0
"Alyxia_cylindrocarpa",0
"Huernia_foetida",0
"Huernia_namaquensis",0
"Ixora_amherstiensis",0
"Ixora_umbricola",0
"Ixora_deliensis",0
"Huernia_pulchra",0
"Tabernaemontana_ochoterenae",0
"Mussaenda_subsessilis",0
"Palicourea_jelskii",0
"Plectaneia_stenophylla",0
"Canthium_violaceum",0
"Periploca_laevigata",1
"Hoffmannia_robusta",0
"Timonius_teysmannii",0
"Galianthe_aurelii",0
"Timonius_xanthocarpus",NA
"Psydrax_lynesii",0
"Pavetta_pammalaka",0
"Orianthera_spermacocea",0
"Streblosa_myriocarpa",0
"Pavetta_napieri",0
"Chironia_jasminoides",0
"Streblosa_lanceolata",0
"Rudgea_longiflora",0
"Halenia_gentianoides",0
"Calyptranthera_sulphurea",0
"Globulostylis_rammelooana",0
"Otiophora_multicaulis",0
"Shaolinchiana_lalashaniana",0
"Tricalysia_faranahensis",NA
"Voacanga_diplochlamys",0
"Xysmalobium_patulum",0
"Xysmalobium_woodii",0
"Ophiorrhiza_deflexa",NA
"Ophiorrhiza_nairii",0
"Sipanea_veris",0
"Gentiana_catesbaei",0
"Gentiana_laciniata",0
"Chassalia_longiloba",0
"Gentiana_vandewateri",0
"Argostemma_subcrassum",0
"Argostemma_hirtum",0
