"accepted_species","trait_ARD"
"t40","0"
"t54","0"
"t55","1"
"t14","0"
"t64","0"
"t65","0"
"t27","0"
"t33","1"
"t28","1"
"t9","1"
"t47","0"
"t48","0"
"t1","1"
"t10","1"
"t7","1"
"t29","0"
"t34","0"
"t35","0"
"t58","0"
"t59","0"
"t79","0"
"t86","0"
"t87","0"
"t62","0"
"t63","0"
"t3","0"
"t95","0"
"t96","0"
"t88","0"
"t18","0"
"t66","0"
"t67","0"
"t4",NA
"t75",NA
"t76",NA
"t45",NA
"t46","0"
"t50",NA
"t51",NA
"t81","1"
"t82",NA
"t41","0"
"t42",NA
"t39","0"
"t30","0"
"t31","0"
"t11",NA
"t6",NA
"t56","0"
"t57","0"
"t93","0"
"t94","0"
"t60","0"
"t61","0"
"t23","1"
"t5","1"
"t53","1"
"t73","0"
"t74","0"
"t15","0"
"t36","0"
"t71","0"
"t72","0"
"t68","0"
"t69","0"
"t83","0"
"t91","0"
"t92","0"
"t19","0"
"t13","0"
"t24","1"
"t20","0"
"t77","0"
"t78","0"
"t49","0"
"t43","0"
"t44","0"
"t26","0"
"t8","0"
"t37","0"
"t38","0"
"t97","1"
"t98","1"
"t22","1"
"t84","1"
"t85","1"
"t17","0"
"t16","0"
"t99","1"
"t100","1"
"t89","0"
"t90","0"
"t80","0"
"t70","0"
"t25","0"
"t21","0"
"t12","1"
"t2","1"
"t32","0"
"t52","1"
