,0,1,2,3,4,5,6,7,8,9
t15,3.3048415,-0.23050727,-1.8045161,0.028737029,12.775852,-0.29395768,-0.019013006,-0.8338901,7.644481,-0.18271454
t34,3.3661573,-0.233282,-1.817732,0.029354388,12.92444,-0.29944468,-0.015568042,-0.84828913,7.755739,-0.17962131
t89,3.341242,-0.23361133,-1.8231732,0.030452117,12.975159,-0.30095553,-0.015098267,-0.84931177,7.7855654,-0.18161872
t90,3.3435535,-0.23359713,-1.8231672,0.03020932,12.974103,-0.30087066,-0.015033608,-0.8492947,7.7851033,-0.18152802
t91,3.3459227,-0.23452853,-1.824836,0.030888654,13.002606,-0.301231,-0.015607753,-0.85379374,7.7907057,-0.18347038
t92,3.3466341,-0.23454976,-1.8250254,0.030904254,13.00447,-0.30126747,-0.0156946,-0.8537886,7.7916536,-0.18350194
t71,3.364028,-0.23265217,-1.8176882,0.026571132,12.895914,-0.29686862,-0.017134616,-0.8436487,7.7233467,-0.18102627
t72,3.365442,-0.23262437,-1.8163459,0.026530419,12.893217,-0.29692197,-0.016856715,-0.84391886,7.7228956,-0.1804245
t9,2.942022,-0.20488794,-1.7026651,0.027824074,11.568341,-0.26378766,-0.033065885,-0.7110459,6.983625,-0.16317634
t48,2.941755,-0.20427035,-1.7107768,0.026552156,11.570283,-0.2620334,-0.03347358,-0.70830387,6.9939656,-0.16409174
t55,3.124183,-0.21025355,-1.7211596,0.026555493,11.918027,-0.26371,-0.037664097,-0.72677433,7.0288887,-0.17467806
t56,3.1177657,-0.20986196,-1.7173469,0.011619136,11.902636,-0.26384786,-0.037680905,-0.7255351,7.0266767,-0.17523383
t4,3.12538,-0.21131556,-1.7210909,0.009085471,11.902465,-0.27007037,-0.034353465,-0.734972,7.093204,-0.16621876
t29,3.0305052,-0.21086213,-1.6872607,0.039040864,11.784682,-0.27554098,-0.03151406,-0.743087,7.1219983,-0.16743109
t30,3.0410376,-0.2097283,-1.6718849,0.035969816,11.708027,-0.27431074,-0.029703066,-0.7401046,7.0762525,-0.16317087
t5,2.5989285,-0.20350522,-1.5627451,0.11664179,11.502283,-0.31029603,-0.041629776,-0.71027416,7.1392655,-0.1323182
t3,2.3472643,-0.22992305,-1.703682,0.18169567,13.104192,-0.38740495,-0.039840385,-0.83906925,8.070043,-0.114212036
t8,2.338046,-0.22642717,-1.6981175,0.17507154,13.014162,-0.38414302,-0.042173106,-0.8202509,8.002034,-0.109293684
t13,2.1999822,-0.23175499,-1.715568,0.20573819,13.196079,-0.39009383,-0.047108803,-0.8466066,8.121625,-0.1295456
t21,2.2451448,-0.23252124,-1.7328019,0.20686895,13.225973,-0.38713178,-0.0491227,-0.84849817,8.142571,-0.13877219
t22,2.2032578,-0.23148833,-1.7259333,0.20313337,13.210595,-0.38916633,-0.047652803,-0.8464329,8.113632,-0.1325198
t25,2.2266736,-0.23483565,-1.7467762,0.20952557,13.389909,-0.39683622,-0.043901682,-0.86145574,8.258442,-0.13199162
t20,2.223107,-0.2336513,-1.7440554,0.19971868,13.365168,-0.39366844,-0.04372933,-0.85577047,8.204251,-0.12916838
t75,2.1854932,-0.23486324,-1.7551324,0.21851553,13.402455,-0.40097728,-0.04154882,-0.866557,8.30417,-0.1303275
t47,2.156679,-0.23556966,-1.7538748,0.22347489,13.433491,-0.40488502,-0.040273003,-0.87400246,8.324982,-0.12667158
t85,2.156563,-0.23549461,-1.7568127,0.22466615,13.424989,-0.4039917,-0.040942706,-0.8730452,8.325827,-0.12684754
t86,2.157247,-0.23546565,-1.7569582,0.2249907,13.42039,-0.4036948,-0.040929172,-0.87305206,8.324763,-0.12752736
t33,2.1660807,-0.23402327,-1.7478663,0.21887097,13.360487,-0.40099275,-0.040033672,-0.86729085,8.277519,-0.12599984
t32,2.1679137,-0.2352536,-1.7549193,0.21978907,13.408021,-0.40238866,-0.039649747,-0.8729942,8.300853,-0.12696408
t28,2.1851127,-0.235085,-1.7404147,0.22063848,13.388348,-0.40411532,-0.0399571,-0.86995196,8.304548,-0.12326874
t10,2.5717752,-0.21715413,-1.6558992,0.14027488,12.408965,-0.34368533,-0.046553206,-0.7650187,7.6326594,-0.1394027
t99,2.6235554,-0.2203994,-1.6505235,0.1479783,12.545379,-0.3490183,-0.04910437,-0.77463824,7.7153006,-0.13806269
t100,2.6235445,-0.22039768,-1.6505021,0.14798674,12.545233,-0.34901527,-0.04910293,-0.7746399,7.7152405,-0.13806659
