"accepted_species","trait_OU_scaled"
"t59",-0.77920877001328
"t2",-0.641811423296074
"t34",-0.206569440308146
"t35",0.448216918332627
"t32",-0.595599329236857
"t5",0.397782917973761
"t17",NA
"t40",-0.398020809764916
"t41",0.997490472367136
"t74",NA
"t39",-1.10069707174403
"t23",-1.69197021876019
"t24",1.79465718216041
"t25",-0.124209587269481
"t62",-1.04039313435846
"t63",-0.274579251863779
"t6",1.15064518738105
"t15",0.710902693646829
"t36",0.245629046680216
"t37",0.0328246662268386
"t77",-0.666823249421398
"t78",-1.12439016825105
"t79",0.949335188568304
"t80",NA
"t10",0.860421271901275
"t42",0.622651849490206
"t43",0.236116472348283
"t44",0.495343713015155
"t16",0.222447650141001
"t48",0.948626926899995
"t49",0.106386213877832
"t7",0.396407036442933
"t60",1.07855710682332
"t61",0.533042243025756
"t22",0.864921411078533
"t47",-0.310338901871662
"t91",NA
"t93",-1.10740192774863
"t94",-1.03505886733653
"t45",-0.964042448287095
"t75",-0.492304417929285
"t76",-0.359640553374214
"t81",-1.49453134478169
"t82",-1.38393373103208
"t66",-1.50182597844317
"t67",-0.786456005592437
"t58",NA
"t3",0.899549978624318
"t56",-0.163319566686917
"t57",-0.515075459973545
"t19",0.720542564189673
"t46",-2.38295955159626
"t68",-1.75711454914635
"t69",-2.31324001560527
"t99",1.07479660537841
"t100",1.19314691286985
"t26",0.474387604253484
"t30",0.92042413642325
"t31",0.681553441959766
"t64",1.44946349647101
"t65",1.42117999413153
"t55",NA
"t11",-0.33570716840298
"t18",-0.0115086591726354
"t33",1.40840605586506
"t9",-0.688159304704135
"t28",0.0666781919731861
"t29",-0.417674864212404
"t89",-0.0943454181721703
"t90",-0.192012869692534
"t51",0.936028981768856
"t52",1.831953049602
"t14",-1.0745998600695
"t72",-1.80740109949532
"t73",-1.49252393814573
"t54",0.140227291912044
"t97",NA
"t98",-0.337339513848638
"t83",NA
"t84",0.659990051238303
"t38",-1.58142876057826
"t1",-1.11845533743747
"t8",-1.03099820672027
"t85",0.512343533113372
"t86",0.690274226289015
"t87",0.470663107852063
"t88",0.484845108797154
"t4",0.0924237134799881
"t27",2.07490903189878
"t50",NA
"t70",2.14730117165332
"t71",1.39743498199642
"t20",1.63150750589682
"t12",-0.711639110833926
"t13",0.974950132797757
"t53",NA
"t21",-1.23850807798959
"t95",0.297795361368267
"t96",0.361077827632173
"t92",0.632118781873833
