,0,1,2,3,4,5,6,7,8,9,10,11,12
t1,1.9594215,2.5171542,6.5807166,2.2918282,-0.22728962,1.9972665,0.2560865,8.122138,-0.15437001,-0.030628847,-0.021406824,0.010548264,-0.000698667
t2,3.1212528,-0.24328963,12.319844,2.0637047,-0.5697149,0.3378967,7.251692,8.562628,3.3355167,1.4579912,-0.008046732,0.032480095,1.4642266
t3,1.5625209,-0.02725429,8.901404,2.038968,-0.33977953,0.06793131,2.3856022,8.78956,0.5911278,-0.0018472144,-0.0104839895,0.014877014,-0.013659484
t4,3.349202,-0.28275543,10.264831,2.582946,-0.5045301,0.3367708,6.579254,5.245263,4.771181,1.3520204,-0.02002732,0.023334097,1.9787346
t5,1.699499,0.67216176,9.479199,2.3657005,-0.29125935,0.048620485,1.9118364,9.810556,0.15716985,-0.022326207,-0.018469358,0.017095173,0.2542211
t6,1.0872369,6.134164,2.5533404,1.6341368,-0.21997067,10.302045,-0.40650302,8.90274,-0.30134672,-0.11151001,-0.031808566,1.1832194,-0.0015933529
t7,2.517685,-0.20967352,10.633562,1.7031568,-0.40517822,0.48106062,9.490321,3.9618962,4.643292,2.5556643,-0.025332501,0.044250492,6.457886
t8,2.4533758,-0.19233611,10.742663,1.9215796,-0.40432763,0.49293837,9.848777,3.7515147,4.525493,2.447081,-0.027121758,0.04515297,6.82375
t9,6.6270638,-0.36778134,8.357415,2.672924,-0.5168902,0.1545795,2.9715924,5.7011456,7.5051184,2.7639318,-0.0064845653,0.0090377405,-0.10966927
t10,-0.010138762,-0.01053603,6.219423,1.3896571,-0.10786924,0.34294936,6.525894,0.76844054,1.1313349,0.94894814,-0.022808997,0.029828312,5.1932125
t11,2.0601976,-0.15924327,10.931906,2.4233127,-0.3959848,0.5234612,10.343068,3.0803893,3.9310715,1.765617,-0.03601581,0.04804037,7.894538
t12,0.040047538,-0.03519031,8.010494,1.4966038,-0.16617717,0.42203167,8.614049,1.5393786,2.172687,1.117498,-0.034016844,0.037538446,6.2012024
t13,1.8808804,6.3637657,5.3946013,1.9297774,-0.24294467,7.9076133,-0.2493243,10.948766,-0.25571784,-0.066175275,-0.029541645,0.0065462203,0.48684174
t14,-0.054513708,-0.023558926,-0.046409674,0.0327372,4.329796,1.1556932,-0.12512043,0.0069870413,0.7470843,1.0861546,2.8353386,0.009182151,2.505114
t15,8.009021,-0.48811263,9.38938,3.6265554,-0.73733455,0.110063374,1.6119828,7.182903,9.903363,3.3627965,-0.0054429863,0.38833907,-0.21230447
t16,8.863764,-0.56638116,11.386297,3.7796907,-0.75378317,0.19623677,3.4978218,7.675767,10.974272,3.6668391,0.08894652,0.007575646,-0.10663023
t17,-0.35720864,-0.11559378,-0.04297908,0.08544771,5.448203,0.093864486,1.0526444,0.09304444,2.744992,5.560178,4.4418783,0.011580264,2.9433017
t18,-0.2929513,3.6381607,3.2971826,0.41286656,2.4210877,0.2269026,5.501745,0.10011556,0.4296438,-0.017109424,-0.03449613,0.021332255,3.583815
t19,-0.35440773,3.9294782,4.832005,0.41703448,2.2794132,0.32223544,7.84781,0.057872046,1.2253855,-0.00120893,-0.038432915,0.03015496,4.376486
t20,-0.24073163,-0.002499114,5.4778047,4.481334,-0.2707092,0.34804615,4.9374614,0.05684783,-0.047349285,-0.17615193,-0.033884436,0.02597238,11.839242
t21,-0.20824741,-0.005006121,5.0311966,3.1674154,-0.17740095,0.28843436,4.735861,0.03956915,-0.07560306,-0.05855722,-0.017378686,0.024190756,9.291572
t22,-0.25368738,0.9439588,2.2542806,4.1208487,-0.14429446,0.17597523,2.2804205,0.10717136,-0.13102062,-0.15018761,-0.022077639,0.013790532,10.464244
t23,15.640397,-0.49425375,8.127635,1.0019639,-0.8138566,1.2015163,-0.21615969,8.596958,12.335827,6.8447375,-0.019727824,0.009361661,-0.17051536
t24,15.717101,-0.5142948,8.554469,1.0514846,-0.8241275,0.67182195,-0.19057429,8.712522,12.563235,6.902733,-0.01824827,0.010832286,-0.16230461
t25,4.631308,-0.1109184,-0.12802127,3.351813,-0.9097182,16.08603,-0.7547968,5.008398,5.281902,0.08901317,-0.05468771,12.868544,-0.9177098
t26,-0.3033898,5.964982,1.7123486,0.003933159,4.0660706,0.13147072,4.599747,0.1035898,-0.014639665,0.25100076,-0.028452856,0.019632066,3.0121334
t27,-0.2334654,1.4950378,1.5451676,4.8141155,-0.18417852,0.14961986,1.4669938,0.09413453,-0.1319883,-0.17440449,-0.021023989,0.010199871,11.244009
t28,15.817017,-0.35084036,4.564998,0.4717504,-0.7242621,5.9530816,-0.4661191,7.663436,10.830494,6.7562256,-0.03244582,0.37375307,-0.20469275
t29,-0.26413912,0.5055174,3.1021912,3.1235497,-0.09518261,0.19808027,3.0497046,0.084885456,-0.13930653,-0.05537566,-0.009861273,0.016001545,8.881062
t30,15.708623,-0.2736887,2.6631083,0.21822941,-0.67283624,8.849872,-0.57080525,7.2113767,9.928285,6.683153,-0.037208337,1.476869,-0.23030373
t31,15.989222,-0.29386613,3.3964105,0.43360168,-0.7229852,7.640603,-0.48484537,7.4086256,10.3050785,7.037144,-0.036333084,0.9475995,-0.26190925
t32,15.012682,-0.14636335,-0.010414884,0.0073474487,-0.6435831,12.508087,-0.76616275,6.258208,8.256929,6.4632325,-0.044966105,3.5921123,-0.36651945
t33,15.055729,-0.13936767,-0.0131341405,0.007183179,-0.62115604,12.585115,-0.7676624,6.324055,8.376436,6.38164,-0.048176445,3.5935938,-0.37353927
t34,-0.25329742,2.0061402,0.022427581,4.1051006,-0.027942147,0.039554004,-0.023608176,0.09338296,-0.14119202,-0.11708153,-0.0036269804,0.004545433,9.894896
t35,-0.23491986,1.9619625,-0.00079698383,4.0530515,-0.046926785,0.04065304,-0.022462742,0.09009241,-0.14580692,-0.11021872,-0.0045069065,0.0042641317,9.644419
t36,-0.31695357,-0.1943874,-0.15643987,0.102948904,8.966965,0.05206714,-0.02306542,0.122063406,5.22424,7.679844,6.2822104,0.015001634,4.4014482
t37,-0.44452775,-0.22187106,-0.08508504,0.12147514,7.906045,0.142745,1.4635577,0.14543116,4.670757,8.668369,6.6531157,0.015183528,4.26273
t38,-0.25418168,6.639292,0.91970193,0.008551033,4.823923,0.0771552,3.1884763,0.046840027,-0.0038861572,0.6774661,-0.017992001,0.019292736,2.1543217
t39,-0.2528401,6.784793,0.87810534,0.008956606,4.7681603,0.07881286,3.2784867,0.051365297,0.014100421,0.54162896,-0.019919522,0.019342516,2.1475585
t40,-0.3220105,-0.18409434,-0.15602604,0.101705834,9.029145,0.056090962,-0.019071164,0.13401726,5.096894,7.7472177,6.231696,0.015008682,4.393469
t41,4.061242,-0.10599104,-0.14109619,3.8042943,-1.0212842,17.004915,-0.76053303,5.150656,5.3225913,-0.012077034,-0.054855965,14.139209,-1.0415807
t42,-0.29848778,8.322354,1.1851392,0.012261938,5.8189673,0.10469217,4.189474,0.07551918,-0.009686491,0.5750838,-0.02560257,0.023913547,2.6056893
t43,3.6043777,16.845615,-0.13892889,0.8056824,-0.11053183,30.358685,-1.2665894,18.165936,-0.58938485,-0.22827333,-0.06526087,3.3701024,0.7998273
t44,3.57581,16.555237,-0.1307694,0.80598366,-0.10298262,29.638123,-1.2330792,17.801056,-0.59023297,-0.22379477,-0.0634616,3.163741,0.8127404
t45,-0.2413176,2.359632,0.21666327,5.514511,-0.17910886,0.05490988,-0.007817053,0.07018902,-0.1523881,-0.18217714,-0.013275091,0.0025267054,11.9152975
t46,-0.2940878,8.322407,1.1708919,0.009843215,5.8042607,0.10533337,4.1815352,0.082565345,-0.02938396,0.4689203,-0.026268639,0.024052046,2.7888803
t47,-0.25261274,2.3467593,0.150489,5.3564672,-0.16448636,0.046650514,-0.01293806,0.068356335,-0.15247884,-0.1749077,-0.010903262,0.0023777925,11.777459
t48,-0.24568592,2.242845,0.64302903,5.566262,-0.1657238,0.092449024,0.34749907,0.082993574,-0.14127584,-0.20024702,-0.01760097,0.0057260436,12.275423
t49,15.041614,-0.1377385,-0.011907059,0.012691121,-0.6397675,12.377456,-0.7669704,6.268065,8.173938,6.543958,-0.04400638,3.507293,-0.3835571
t50,15.096646,-0.13181037,-0.010658487,0.0142786745,-0.6361595,12.402476,-0.7756176,6.3272095,8.272592,6.463501,-0.045682576,3.3857558,-0.38500062
t51,3.5963225,16.715773,-0.120118305,0.8343584,-0.1066097,29.600449,-1.2233663,17.90518,-0.60045975,-0.2181079,-0.06400224,3.1080892,0.8300191
t52,3.8160863,17.157114,-0.13623206,0.90015167,-0.1065612,30.599512,-1.2684629,18.360525,-0.61106825,-0.23099913,-0.06645832,3.3062713,0.82191813
t53,15.780176,-0.122647405,-0.035947673,0.007950051,-0.63383645,12.794123,-0.7283217,6.216371,8.4050665,6.8090158,-0.044778984,3.202434,-0.4055583
t54,-0.34294772,8.12084,1.314513,0.00850287,5.595439,0.13643761,5.0094447,0.11715263,0.0618209,0.3802277,-0.032036904,0.024699517,3.2744308
t55,-0.3019324,8.420267,1.144678,0.010003197,5.916819,0.11049721,4.3117676,0.08097972,-0.0068810247,0.6096625,-0.026353503,0.02413493,2.6696784
t56,15.625149,-0.1267746,-0.03672748,0.0066178488,-0.64652526,12.960355,-0.7318281,6.2375336,8.335217,6.746805,-0.04551343,3.446249,-0.4069015
t57,-0.30076593,8.428768,1.1385732,0.010924612,5.923342,0.11005328,4.3078504,0.078594014,-0.0024211963,0.60735303,-0.025810342,0.024200184,2.6272914
t58,-0.24553272,2.3927746,0.16605265,5.427573,-0.16739833,0.046160772,-0.015144932,0.063386746,-0.1469891,-0.17716543,-0.011049064,0.0023451794,11.846217
t59,-0.24022153,2.4417155,0.16020046,5.4272857,-0.16595733,0.045875777,-0.008835276,0.067825995,-0.15425314,-0.17652038,-0.0122596575,0.0026675106,11.795357
t60,-0.25489038,2.0722759,-0.0007622702,4.4270277,-0.060749162,0.042954896,-0.009880673,0.09900923,-0.14259616,-0.13711637,-0.006006064,0.0045619607,10.290093
t61,-0.22200263,2.0728407,-0.012447598,4.5089936,-0.07293722,0.033497963,-0.058890663,0.08068354,-0.19111934,-0.14827529,-0.0052217436,0.0028158766,10.482584
t62,-0.2923515,8.372712,1.1610292,0.010034017,5.843214,0.10445576,4.212148,0.075289145,-0.017946867,0.60166293,-0.02573476,0.024118604,2.6773088
t63,-0.2967961,-0.21420597,-0.16914748,0.112709336,8.735035,0.05709969,-0.023745026,0.14996517,5.1147895,7.527243,6.1883354,0.014176732,4.4504046
t64,-0.34675032,-0.20638883,-0.15685022,0.11018108,9.294379,0.06312862,-0.014026377,0.12588948,5.4842973,8.272898,6.6450534,0.015388053,4.6237345
t65,-0.33801064,-0.20883456,-0.16001198,0.11018615,9.272502,0.060635157,-0.016987292,0.12594502,5.4928927,8.195389,6.6487064,0.015362229,4.654271
t66,-0.30417195,8.447102,1.1222146,0.010684679,5.9263816,0.111091994,4.321557,0.09052879,-0.0043458384,0.6083484,-0.026642056,0.02403093,2.645711
t67,15.757933,-0.12542565,-0.03945391,0.007274973,-0.63432336,12.878197,-0.7257538,6.2315035,8.396999,6.8109474,-0.044559877,3.2350633,-0.4071063
t68,4.1039367,-0.11979632,-0.13700837,3.9724162,-1.0585443,17.188932,-0.7687735,5.168014,5.4714317,-0.01027809,-0.05424379,14.500882,-1.0655656
t69,-0.22695808,2.0178657,-0.012687634,4.516105,-0.07959556,0.033262014,-0.05954702,0.08101214,-0.19142458,-0.15191405,-0.0050642653,0.0025210471,10.539026
t70,-0.22427659,2.0626645,-0.0140966065,4.4893236,-0.07369398,0.0337495,-0.06017856,0.083121635,-0.19345482,-0.15050009,-0.005076655,0.0028824538,10.54419
t71,-0.24405344,2.3750463,0.17694966,5.5531893,-0.18205865,0.053594865,-0.008163109,0.07294709,-0.15835917,-0.18177481,-0.013338949,0.0022990282,11.983919
t72,-0.24696855,2.375387,0.16293575,5.533196,-0.17880358,0.052506585,-0.011208502,0.07033134,-0.15389502,-0.17986834,-0.012206925,0.0022723053,12.000961
t73,-0.19178867,1.9257858,0.14345488,3.2041676,0.51989126,0.03688535,-0.02361725,0.06190953,-0.10090514,-0.049433533,0.42553434,0.006555945,7.8494077
t74,15.896555,-0.1645819,-0.027970618,0.02284247,-0.63150644,13.311486,-0.78948206,6.4859405,8.697712,6.9655457,-0.044169396,3.2946997,-0.3144619
t75,-0.19455057,1.9885427,0.21281293,3.184263,0.5140576,0.040286366,-0.021130519,0.060373142,-0.11728739,-0.059108518,0.3661483,0.0065977313,7.8451705
t76,-0.23620664,2.4119833,0.17333901,5.5741353,-0.18369582,0.05828382,-0.006896706,0.07254419,-0.15438192,-0.17919418,-0.013327468,0.0027505136,12.013837
t77,-0.328684,-0.20574902,-0.16557285,0.104591526,9.0657,0.05637021,-0.03031774,0.13201545,5.32887,7.988232,6.3579154,0.01419501,4.524385
t78,-0.29831812,8.341194,1.1978109,0.011132688,5.941893,0.10550098,4.2190194,0.07846668,-0.020285934,0.6577124,-0.02483578,0.024270523,2.6831996
t79,-0.30885237,8.364559,1.267607,0.008166697,5.863628,0.11516174,4.5226784,0.09086268,-0.01519692,0.5842611,-0.028234934,0.024220081,2.8415687
t80,-0.25169614,2.0526602,-0.0019600063,4.405246,-0.06898753,0.040316213,-0.012417239,0.09383245,-0.13398832,-0.13891475,-0.0061361366,0.0047192527,10.290265
t81,-0.3067427,8.455995,1.1573055,0.010340119,5.969058,0.11119822,4.3357043,0.09302008,-0.012367579,0.6099362,-0.026802469,0.024186952,2.7136276
t82,-0.3461361,-0.20993014,-0.15695772,0.11195958,9.310469,0.06405634,-0.011747175,0.12556806,5.5117455,8.337354,6.7293797,0.015515775,4.6061916
t83,15.232787,-0.15231515,-0.017256435,0.004436835,-0.6062063,12.540665,-0.73177975,6.2952003,8.531121,6.6587567,-0.051004797,3.321751,-0.3945273
