"accepted_species","sorted"
"t56",1.41066145197608
"t64",1.40872710582067
"t65",1.40779403193231
"t85",1.44598294369751
"t86",NA
"t21",1.22508644345951
"t22",1.221621355894
"t39",1.2627659937882
"t61",1.27168608273721
"t53",1.27240349952838
"t97",1.22417427424797
"t98",1.22464871999732
"t10",1.25438155807508
"t79",1.252860113745
"t80",1.24668310915287
"t31",NA
"t48",1.28021604909849
"t28",1.28536983717191
"t17",1.27059515623128
"t24",1.05793524130518
"t25",1.07990303690303
"t87",1.0667455080394
"t88",1.06280257686903
"t7",1.06132126399691
"t62",1.07947275800555
"t63",1.07760748604717
"t26",1.08395947890181
"t38",NA
"t91",NA
"t92",1.05581334155987
"t34",1.01054430086391
"t35",1.00594695869684
"t75",0.998154017724166
"t76",1.00485450768717
"t23",1.05342928113337
"t2",1.05346983617262
"t3",1.02362172626764
"t77",1.02249473231311
"t78",1.01974061362207
"t1",0.697937891681167
"t4",0.728568087812144
"t70",-0.554441751270068
"t71",-0.548688504659796
"t68",-0.551069890940358
"t69",-0.542398199276421
"t42",-0.542799423661765
"t43",-0.537629207821106
"t89",-0.547531349443085
"t90",-0.546531935269015
"t99",-0.555696299103666
"t100",-0.55701490720136
"t47",-0.537836778180298
"t95",-0.541373190912456
"t96",-0.541497714848875
"t14",-0.549275889017182
"t32",-0.572106014830434
"t33",-0.566243992581657
"t5",NA
"t29",-0.527132027710928
"t30",-0.534095255663595
"t49",-0.54275581611016
"t50",-0.538138325827883
"t18",-0.529978219451672
"t54",NA
"t55",NA
"t8",-0.529008967734057
"t6",-0.355150782749904
"t9",-0.356466231775787
"t57",-0.340662434119811
"t59",-0.336290590138061
"t60",-0.342506829019058
"t12",0.0132369541592317
"t36",-0.946120457690651
"t37",-0.945505921411595
"t58",-0.950053237625483
"t72",-0.949323627700047
"t73",-0.948881863772416
"t74",-0.951414764692962
"t15",-0.949115502285305
"t44",NA
"t45",-1.20867203862431
"t40",-1.20696599824704
"t27",-1.20970501941035
"t41",-1.20092780079986
"t13",-1.16804899505704
"t20",-1.18633872612924
"t51",-1.19593707252055
"t52",-1.19183348989386
"t66",NA
"t67",-1.18660310895375
"t81",-1.17380256471606
"t82",-1.17756432844037
"t19",-1.17750879894307
"t83",-1.16827338503712
"t84",-1.16721642596744
"t16",-1.16825339167833
"t93",-1.18616858116063
"t94",-1.18442532576242
"t46",-1.17987746914708
"t11",NA
