"accepted_species","traits"
"t47",0
"t52",0
"t78",1
"t81",0
"t85",1
"t93",NA
"t95",0
"t97",1
"t99",0
"t103",NA
"t104",0
"t105",0
"t107",1
"t113",0
"t114",1
"t116",0
"t119",0
"t121",0
"t124",0
"t126",1
"t127",0
"t128",1
"t130",0
"t133",1
"t134",1
"t136",NA
"t137",0
"t138",1
"t140",0
"t141",0
"t142",NA
"t144",0
"t145",0
"t147",0
"t148",1
"t149",1
"t152",NA
"t153",NA
"t154",0
"t156",1
"t157",0
"t159",0
"t161",NA
"t162",NA
"t165",1
"t166",1
"t167",1
"t168",0
"t169",1
"t170",0
"t171",0
"t172",1
"t173",1
"t175",0
"t176",1
"t177",0
"t178",0
"t179",1
"t181",1
"t183",0
"t184",0
"t185",0
"t186",1
"t187",1
"t188",0
"t189",1
"t190",1
"t191",0
"t192",0
"t193",0
"t194",1
"t196",0
"t198",1
"t199",1
"t201",NA
"t202",1
"t203",1
"t205",1
"t207",1
"t208",1
"t209",1
"t210",0
"t211",0
"t212",0
"t213",0
"t214",0
"t215",NA
"t216",1
"t217",0
"t218",0
"t219",1
"t220",1
"t221",0
"t222",0
"t223",0
"t224",0
"t225",1
"t226",1
"t227",0
"t228",0
