"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120"
"t2",-0.0463585132652621,-0.0322860118573509,0.00141106002023506,-0.0298260019658673,0.000658354455535165,-0.0336165570029017,0.0178163671974571,7.90482411344152e-06,-0.0185058237042769,0.0262867646460805,-0.00266527119304501,0.0483185394036247,-0.000329700137461202,0.0717054983324208,-0.00904709998835246,0.0203249359076766,-0.0203437343547461,6.25282942844414e-05,0.00347896663972052,-0.00625074857455801,-0.194814161369784,0.0307512553922571,-1.28588885864491e-05,0.0240776122437507,-0.105374237579185,0.0246322008439209,-0.0419177596851312,2.6496712186924e-05,-0.0028375535108939,0.46684851522428,-0.00795596596370526,0.0126993653559439,-0.0551390165900273,0.0959743641615206,-0.0302415823366086,0.0406603391493874,-2.22228280623542e-05,0.400857603688663,-3.952096170898e-05,0.0121134301990508,-0.00192746362688273,-0.15378147117642,0.0467971065263208,-0.00120750139188105,-0.00715407051300168,0.0394697197702719,0.0088432693200959,-0.0779356931917305,-9.86355307457947e-05,-6.07770187038321e-05,0.112727212383824,0.000361288320744704,-0.607737316416581,0.231468985962092,7.3589363738277e-05,0.0272605965317441,-0.0304841368154579,-0.00021217835516891,-0.000934983071580983,-0.0126201804718541,-0.0179297866222252,0.0283745870671339,3.82502637642677e-06,3.21487915386576e-05,-0.240261681569661,0.00139021699813417,0.000862994399491937,0.00442301375866592,2.96106345535832e-06,-0.000512163838096777,-8.190036678516e-05,-2.98986607085323e-16,-0.000175293594279796,-0.000180136601915955,-1.92480534642744e-05,-0.000109670027363716,-7.41083324123548e-05,0.000755948740511383,2.67829144395556e-07,0.000105714453097528,-0.00216411980303295,-7.59865861892614e-16,-1.37692402193542e-07,-2.42839982119343e-16,-2.96940051487581e-15,-2.3878658856772e-15,-1.47689122082431e-07,-9.35581685245403e-16,-3.77457315196706e-08,9.85570687363212e-18,-1.72504874673738e-16,-1.43255271257868e-11,-5.07903254674358e-05,0.000132008574356967,1.42944563703568e-16,2.70171350746778e-06,1.04822485694221e-06,-0.0010491607738374,5.97712248059351e-05,3.5264197542935e-16,8.26324610217481e-17,2.57857038256034e-08,1.37859444677095e-16,5.745214726296e-17,3.51041880184944e-17,-9.95808717086404e-18,-4.85802063722673e-06,1.41895023437696e-17,-7.34008180995573e-17,1.98982466415586e-17,-1.34362977926474e-17,4.483777239197e-17,-4.62297121474759e-17,1.05083888302198e-05,4.75855527063504e-17,-1.58965318201278e-18,-2.32754058027929e-17,1.31946574780678e-16,3.68016557849175e-17,5.30219251927135e-17
"t84",-0.0986565976447911,0.0142972607939055,-0.118112145012847,0.0201774708145419,-0.000340496998861176,0.0641842686977617,0.00217230204300449,0.103799791648974,0.000415233549925356,0.000388632989776955,-6.67665770859912e-05,0.0230426631447334,-4.85029617091396e-05,0.0227365941058919,-0.168654672966688,0.507169762068318,0.0133244714787009,-2.14111873614764e-05,-0.00108811494850027,0.0018683025089173,0.0612413883140131,0.00609347725610906,-0.0037980745481156,-0.00294427324357811,0.0226748437654601,-0.193590713603675,-0.0575617435673745,1.94591177547659e-07,0.0012231678398024,-0.0169511546228746,0.000231423928155598,-0.000510967011767288,0.00226279713859473,-0.0042701887900634,0.000837892125109874,-0.00178929439943726,1.0345067158152e-06,-0.0189615450623438,1.44583790647139e-06,-0.00064597987289332,0.000110298981216312,-0.0126074860742519,-0.000950231161866422,-0.000927587546460372,-0.00105003250219403,0.00938111664962449,0.0254844234989818,0.000381822454351761,-1.34675690963483e-05,-6.18014827444206e-06,0.00269051737782821,2.47000207328684e-05,-0.0560293617430745,-0.0828309053089895,6.41020121308735e-06,-0.326265481750159,0.00745511419313008,8.91804484248809e-06,-0.0493214872249908,0.000274232696675157,0.000242360260606729,0.0017083362009077,1.11753219288573e-06,5.67291336084119e-07,-0.00136974706081082,-0.00189973790038161,8.4680508561082e-06,-3.04746476625971e-07,-2.2790951072882e-10,3.92643279466742e-08,-3.36175526102436e-05,-1.22105471056153e-16,6.63011637425944e-09,4.3469122857178e-09,3.92560314563619e-12,-0.00021554587431782,-0.000151908117467118,5.58061104109515e-11,5.46496248620617e-14,2.77547941016116e-06,-6.30932406038391e-10,-5.49049586804812e-15,-1.09061849993434e-13,-2.23308995705149e-13,7.48656531575646e-14,0.707106781185833,-4.12538392608603e-09,5.13050597410032e-15,-8.44244761855899e-13,3.71505225049393e-15,-1.06180024595747e-14,-1.98753068582936e-15,-0.000278804908557407,0.000724410782480328,-2.37802515109126e-15,3.53379185825372e-10,3.84283869114345e-08,-0.000239184409691642,1.0396928448314e-08,-2.69226505293715e-16,3.07822829556723e-16,6.52862386798136e-12,-1.14360492055652e-15,-1.34931656517591e-15,-9.06016544340162e-16,-6.95296134631255e-16,-1.14177933302345e-06,4.48885547725572e-16,6.60444690096697e-16,-9.40758716827792e-17,1.12159936112241e-16,1.05385691428004e-16,3.36039528426248e-16,8.20448644269558e-09,2.49607180010459e-16,-5.41236587879167e-17,-3.63243098057692e-16,-1.8561673271316e-16,1.84086096539762e-16,-1.47492346192211e-16
"t49",-0.0986565976447896,0.0142972607939047,-0.118112145012841,0.0201774708145402,-0.000340496998861149,0.0641842686977533,0.00217230204300429,0.103799791648957,0.000415233549925311,0.00038863298977692,-6.67665770859652e-05,0.023042663144726,-4.85029617091849e-05,0.0227365941058839,-0.168654672966614,0.50716976206808,0.0133244714786944,-2.14111873617297e-05,-0.00108811494849971,0.00186830250891583,0.0612413883139718,0.00609347725610427,-0.00379807454811245,-0.00294427324357568,0.0226748437654404,-0.193590713603499,-0.0575617435673209,1.94591177791906e-07,0.00122316783980192,-0.016951154622855,0.000231423928155089,-0.000510967011766249,0.00226279713859173,-0.00427018879005774,0.000837892125109176,-0.0017892943994345,1.03450671646175e-06,-0.0189615450623094,1.44583790620276e-06,-0.000645979872891131,0.000110298981216454,-0.0126074860742126,-0.000950231161863779,-0.00092758754645604,-0.00105003250219198,0.0093811166495848,0.0254844234988761,0.00038182245434993,-1.34675690958536e-05,-6.18014827417471e-06,0.00269051737781467,2.47000207309269e-05,-0.0560293617427412,-0.0828309053084663,6.41020121313658e-06,-0.326265481747864,0.00745511419307637,8.91804484319426e-06,-0.0493214872246138,0.000274232696675205,0.000242360260602863,0.00170833620088786,1.11753219382025e-06,5.67291340518484e-07,-0.00136974706079203,-0.00189973790036389,8.46805084925512e-06,-3.04746473610154e-07,-2.27910073181038e-10,3.92643313437777e-08,-3.36175526101564e-05,3.44343837119194e-17,6.63011715424804e-09,4.346910511177e-09,3.92307731371627e-12,-0.00021554587429778,-0.000151908117453785,5.58031913050223e-11,1.6322100469564e-14,2.77547942036687e-06,-6.30908092696253e-10,6.09810541881046e-15,-1.17087850142139e-13,2.22958100224983e-13,-7.52443177812738e-14,-0.707106781187262,-4.12537283886266e-09,-6.23296455032389e-15,-8.43144498418375e-13,-3.58658766883644e-15,1.09195373965136e-14,-1.44343685926663e-15,-0.000278804908548677,0.000724410782489119,2.54607799930122e-15,3.5338131264167e-10,3.84283936893832e-08,-0.000239184409701964,1.03969367412053e-08,9.9075526308998e-16,-1.85318151210509e-16,6.52434492396754e-12,8.15691243663015e-16,1.28351240366485e-15,5.53281643694737e-16,9.91606794875204e-16,-1.14177932971895e-06,-2.18989793532877e-16,-4.3334309429691e-16,2.31221717409485e-16,-3.43351057539166e-16,1.76601823132709e-18,-1.1301671124624e-16,8.20448892005498e-09,-2.42107425024448e-16,1.03412082308277e-17,5.41821227999799e-16,3.87651939378402e-16,-1.03969849762802e-16,1.79849908074385e-16
"t71",-0.0980889260542266,0.0140080975489071,-0.115576616248912,0.0195638133736601,-0.000327554377676495,0.0606961231123691,0.0020365394963465,0.0964474561097382,0.000382710003511644,0.000348058411108021,-5.90990318474621e-05,0.0197420640838753,-4.09194645628699e-05,0.0190768796848778,-0.135696889020795,0.401086862313478,0.0103314595882959,-1.61011794759573e-05,-0.000810603105737441,0.00131337127166502,0.0428443465872807,0.00407467936937705,-0.00250929312721649,-0.00182209637121894,0.0136779093942998,-0.113858363706995,-0.0333968268011224,1.0950914784732e-07,0.000641497360781918,-0.00796297151036621,0.000102136031834687,-0.000208132166822566,0.000862254308387347,-0.00118476527553478,0.00023001863417999,-0.000399212174720011,1.38244469145429e-07,-0.00214752893810086,9.55023004949481e-08,1.02133400307382e-07,-5.25187454715047e-06,0.00518527158125801,0.000499811341311707,0.000840163672889227,0.000989017853042424,-0.00912086849064512,-0.0261253543602714,-0.000411873853748496,1.58659906116601e-05,7.55990853762692e-06,-0.00373211949517237,-4.19565814716477e-05,0.108675358772765,0.178068665281003,-1.5740908239005e-05,0.83249803423983,-0.0193201803521321,-2.49719896395392e-05,0.143749913193012,-0.000872308233973482,-0.000787913774540933,-0.00762826048084169,-5.21543954737981e-06,-2.68423056817454e-06,0.00663869276041469,0.0101480543325663,-4.88128180370799e-05,2.01997513841448e-06,1.56312760839357e-09,-2.96657752898885e-07,0.000258669002237767,8.78870580067787e-17,-6.61166998303165e-08,-4.94945194616137e-08,-9.88275291756687e-11,0.00797097728299271,0.0102040859692367,-4.14539126986015e-09,-3.78029805011594e-12,-0.000292732554152603,-6.89985823750872e-08,-8.0187834044395e-16,-7.53123283307351e-12,5.86772843546133e-16,-2.11239615264459e-15,1.39033468573703e-12,-8.51169347599348e-08,2.18124504953211e-15,-1.3914775393938e-11,-1.09564489353655e-16,-3.7834409321129e-16,-1.49863294508723e-14,-0.00241913560745668,0.0062741587124665,-2.60583941148387e-16,2.93010235973387e-09,2.96192671713518e-07,-0.00177935354306446,7.52710492745796e-08,-7.81759495248248e-16,-3.65320929147953e-17,4.20933969538061e-11,4.20515450825561e-16,-3.70835294286081e-17,4.91730312383035e-16,-3.70715345750888e-16,-6.08370763391167e-06,-2.7526764729988e-16,-2.48099180119065e-16,-1.48031894482763e-16,4.83498439332814e-16,-1.27373778316885e-16,-2.56915307374058e-16,3.49707982142295e-08,-3.87682992085135e-17,5.97042318483707e-17,-4.80277763489904e-16,-2.29365761987926e-16,-8.28155160424034e-17,-3.63885089038394e-17
"t54",-0.0996459902230966,0.0149281710114797,-0.12375933725956,0.0217745660483214,-0.000379417844341998,0.0792907698109602,0.00290733808278204,0.156184410842897,0.000731446815094822,-0.00314210445585861,8.42107230653762e-05,-0.000375341525734596,-5.15614751178152e-06,0.00304329596793695,-0.0371884716758289,0.112700176687235,0.00280526332991417,-3.63356818778027e-06,-0.000165530038003195,-2.34311240123707e-05,-0.00191814000509069,-0.00160289582263828,0.00537133201555464,0.00339133406875338,-0.0414974940792839,0.605460066155743,0.25823408879018,-3.93392193500928e-06,0.00578072781551024,-0.0389476149427152,0.000449359087243441,-0.000864440285637787,0.00353797127772276,-0.00548576911439957,0.00107212728632822,-0.00215215659394361,1.14588211301945e-06,-0.02067403580745,1.52433186121989e-06,-0.000653201608866123,0.000108554726891182,-0.0105155076779641,-0.000759933757947338,-0.000735723103268114,-0.000884526479045668,0.00876616391913397,0.0542930339591383,5.59243229263096e-06,-5.16778951819974e-06,-2.52408028635924e-06,0.0011123055462561,8.55315917704081e-06,-0.01569758556756,-0.0181460941675518,8.1283214440663e-07,-0.03166185276324,0.000629992838773057,1.31322611188011e-07,0.0196916331890433,-2.51260640300828e-05,-2.77619889064119e-05,-0.000868922555298038,-6.42697615089787e-07,-3.38397992128204e-07,0.00086928210784866,0.00151956480949334,-7.97909833243516e-06,3.7694234772726e-07,2.99954861050775e-10,-6.11578192611165e-08,5.39918070657908e-05,3.34140731303107e-17,-1.59853743825591e-08,-1.26899472147296e-08,-3.15808648958084e-11,0.00270125464942611,0.00366417293395862,-1.49891249060083e-09,-1.39217895208864e-12,-0.00010793728770238,-2.80155334946366e-08,1.21615068821796e-16,-3.15867074626734e-12,1.10507261287239e-15,-5.54294267333636e-16,3.01128487431308e-15,-4.47416424902564e-08,1.92159005182657e-15,-8.18849248091964e-12,2.3769975844374e-16,1.92674262157904e-15,-6.6804998726583e-14,-0.185136677865136,0.666725703465089,-3.4478186285546e-15,-8.4200484181271e-09,-2.33697883899863e-07,0.000893959691680482,-2.70187950558487e-08,4.36366330544628e-17,9.5066910090573e-16,-1.67191797939787e-12,-8.71758507270759e-16,-1.6063044086855e-16,4.72155072066051e-17,3.49322749087381e-16,-1.03443045567043e-06,-1.64080224219537e-16,3.02966530595054e-16,-3.83351869549467e-16,1.14647581499455e-15,-4.5018559757584e-17,-6.90293757418148e-18,1.02594256647724e-08,5.62974465977049e-16,2.44449599414563e-16,6.1663055825313e-16,-6.82727243573681e-16,-8.23916712374888e-17,2.93780020063278e-17
"t55",-0.0995775914020625,0.0148922515380578,-0.123443339836569,0.0216959321495907,-0.000377707796704128,0.0787813905834509,0.00288589208454118,0.154880697825936,0.000724704683157128,-0.00310368596566793,8.30803266634768e-05,-0.00036909011710784,-5.06263465712841e-06,0.00298652276838135,-0.0363515015451982,0.109992032794341,0.00273307474515629,-3.53076944588319e-06,-0.000160720179478886,-2.26441522748217e-05,-0.00185302292472445,-0.00154321271696595,0.00516678304698737,0.00324734135102375,-0.0396682858821517,0.577830321457715,0.246239054010202,-3.74418404421467e-06,0.00547950153410973,-0.0367059341748749,0.000422241658253267,-0.000809418289660669,0.0033038403381489,-0.00506927125229566,0.000990437550055078,-0.00197804241894695,1.04400256079614e-06,-0.0187988955825364,1.37981877562636e-06,-0.000587582957897464,9.72177149259333e-05,-0.00911634305007117,-0.000652440181217878,-0.000612612405202333,-0.000734462648701536,0.00726200346406807,0.0447963617103117,4.59565817027136e-06,-4.21550468253619e-06,-2.05216802223532e-06,0.000893780300902036,6.72756929116731e-06,-0.0121547493794252,-0.0138670888811841,6.099009320484e-07,-0.0236257711366003,0.000469023517979634,9.66339113938567e-08,0.0144001170487646,-1.8117561388694e-05,-1.9946240452819e-05,-0.000589920966813755,-4.32658311211578e-07,-2.27200032765362e-07,0.000580912217911345,0.000996054365914095,-5.14979944376084e-06,2.36290003748692e-07,1.86670973793699e-10,-3.72775411950905e-08,3.27799818281158e-05,-2.81983967249611e-17,-9.16984753355902e-09,-7.07073629959136e-09,-1.49775715037304e-11,0.00120284068804918,0.00151522476917499,-6.13817151620677e-10,-5.55717693214756e-13,-4.29507829451654e-05,-9.40053516149467e-09,-5.63619819756624e-17,-9.8800495757527e-13,-1.12629935625408e-15,-6.86697898102503e-16,8.08385297089058e-15,-6.02966549004247e-09,-7.16199542208683e-16,-3.25756731556562e-13,-2.4488947998434e-16,-2.0612086309889e-15,5.91423146386276e-14,0.191532141879499,-0.695975858606168,3.74385711327432e-15,1.09857148899551e-08,4.66180044849932e-07,-0.00227747436364111,8.54198219854473e-08,-1.03990743908664e-16,-9.81748869520748e-16,3.47167346214897e-11,5.77686186096083e-16,4.41987003256186e-17,-8.98857614546533e-17,-2.83466619052639e-16,-3.97023816443858e-06,2.15057344789352e-16,-3.6445600758956e-16,2.07336207539266e-16,-1.43019032863503e-15,2.12181737357125e-16,3.25374994578164e-17,2.0681257735038e-08,-6.6313738033171e-16,-2.56769330008416e-16,-4.79449029462635e-16,9.22417050005847e-16,1.60103055868504e-16,1.49212531906277e-16
"t52",-0.10297041860873,0.0168807646341552,-0.141113108694134,0.0264366312767197,-0.00048813694198039,0.117617209848899,0.00468304339910225,0.276457579134388,0.00142445465310437,-0.00967664228650933,0.000344353740466912,-0.0330929994915045,4.92847145702371e-05,-0.0207373121105864,0.076398892655971,-0.177115984614946,-0.00344127355940157,3.27464258255272e-06,0.000137448364370615,1.28453388746671e-05,0.001022447707198,0.000769244259050089,-0.474312022046215,-0.000805439892692588,0.00873793739595059,-0.112606321769776,-0.0448701347115758,5.85077730066848e-07,-0.000585819455001094,0.00185253566249383,-1.091459881419e-05,-3.99588199156801e-07,6.27080147662905e-05,-0.000410670491740926,8.17928129291223e-05,-0.000215694124994229,1.58377028440826e-07,-0.00302797338190449,2.51935270141828e-07,-0.000125053273807438,2.28433235475152e-05,-0.00417673567976471,-0.000375597924540994,-0.00123120203930113,-0.00187979556731799,0.0240520433769825,0.300074857874375,-0.00158899973995107,1.50784422505266e-05,5.09162780101132e-06,-0.00106425100831658,-4.16155770442521e-06,0.00566488121791031,0.00551790718979472,-2.24123063438112e-07,0.00895696832323222,-0.000182543097707339,-5.67075062167402e-08,-0.0236772221984199,-2.48507814830552e-06,-1.51695997529892e-06,1.66870752238597e-05,1.12507013561282e-08,5.72206285572561e-09,-1.37493074811867e-05,-1.67301635222182e-05,5.6980666469377e-08,-1.39160692951695e-10,3.53195360853581e-13,-3.2572457784371e-10,3.27383753030064e-07,-7.72235237893166e-16,-2.4162579790178e-10,-2.38599712822649e-10,-1.00859157485501e-12,9.41656788482655e-05,0.000137341568313231,-5.66195435805147e-11,-6.07601448163422e-14,-4.16183775959643e-06,-1.16941416966609e-09,-3.07078167313108e-15,-1.31593540773835e-13,4.94299155153054e-15,1.38579746003478e-14,-5.14445919186315e-15,-1.98608117911092e-09,0.707106781186546,-2.82914185422086e-13,2.16523456305872e-15,7.40731866089805e-14,-4.74389571214619e-15,-0.000764448269492149,0.000654354285807384,-9.65961830366557e-15,9.86077382312842e-11,1.10996533577822e-08,-6.89063650058276e-05,2.98415326520032e-09,-1.36558095168718e-15,6.9990561871866e-17,1.83854561519293e-12,1.14237338749444e-15,-8.64198059717971e-16,-7.74679174918918e-16,-3.48033640426749e-16,-3.12067653729835e-07,-2.13341908719823e-16,9.61824688161227e-16,2.05311063933208e-16,-1.73566661984185e-15,4.44404379574277e-16,-1.02875764574493e-16,2.20692146709099e-09,-1.06699761491452e-16,3.94505177905294e-17,-5.44603522323092e-16,1.11421728172009e-16,1.52565719210843e-16,6.48931083444482e-17
"t53",-0.10297041860873,0.0168807646341552,-0.141113108694134,0.0264366312767197,-0.000488136941980393,0.117617209848899,0.00468304339910218,0.276457579134387,0.00142445465310477,-0.00967664228650941,0.000344353740466954,-0.0330929994915046,4.9284714570344e-05,-0.0207373121105864,0.0763988926559707,-0.177115984614945,-0.00344127355940146,3.27464258271506e-06,0.000137448364370756,1.28453388744147e-05,0.00102244770719799,0.00076924425905037,-0.474312022046213,-0.000805439892692706,0.00873793739595037,-0.112606321769775,-0.0448701347115757,5.8507772972962e-07,-0.000585819455001434,0.00185253566249344,-1.09145988143292e-05,-3.99588199256548e-07,6.27080147658429e-05,-0.000410670491740615,8.1792812929608e-05,-0.000215694124993536,1.58377028155776e-07,-0.003027973381905,2.51935271089044e-07,-0.000125053273807203,2.28433235466809e-05,-0.0041767356797649,-0.000375597924541556,-0.00123120203930143,-0.00187979556731807,0.0240520433769826,0.300074857874373,-0.00158899973995272,1.50784422508644e-05,5.09162780098037e-06,-0.00106425100831471,-4.16155770460358e-06,0.00566488121791087,0.00551790718979517,-2.24123063343322e-07,0.00895696832323454,-0.000182543097709187,-5.67075051953133e-08,-0.0236772221984163,-2.48507814569737e-06,-1.51695997824015e-06,1.66870752231572e-05,1.12507052535938e-08,5.72205926402978e-09,-1.37493074746364e-05,-1.67301635265724e-05,5.69806601263606e-08,-1.39161561180795e-10,3.55824490982519e-13,-3.25721232104226e-10,3.27383747457197e-07,7.12444664342534e-16,-2.41624137784966e-10,-2.38598990323874e-10,-1.00459582398128e-12,9.41656788434032e-05,0.000137341568312894,-5.66136107720168e-11,-4.64956930061417e-14,-4.16183775505296e-06,-1.16940974243494e-09,2.64303509698581e-15,-1.3723876198532e-13,-4.78229570943116e-15,-1.40400952383587e-14,6.63264230849691e-15,-1.98595701120044e-09,-0.707106781186549,-4.26891218040584e-13,-2.34268566592675e-15,-7.398170571676e-14,3.38351405059079e-15,-0.000764448269488594,0.000654354285811083,9.89634261891696e-15,9.86029248714819e-11,1.10996617349221e-08,-6.89063650122742e-05,2.98415143591409e-09,1.68154473935561e-15,3.86036705006492e-16,1.83301860069495e-12,-1.19320246269184e-15,8.543412678441e-16,8.84119391066384e-16,4.52246117196641e-16,-3.12067655648838e-07,1.89722453139166e-16,-8.5514207637361e-16,-9.44235196868395e-17,1.40369729735084e-15,-5.05929879595175e-16,9.55253600472748e-17,2.20692216095158e-09,2.57490000217338e-16,6.92359232664475e-17,4.86507514935201e-16,-9.02889808218237e-17,-2.02164032341053e-16,4.55325834739875e-17
"t20",-0.102137095132517,0.0163996683641533,-0.136843762429032,0.0253021615864545,-0.000461930406559313,0.108569785909768,0.00426833734322679,0.248680594203389,0.00126603477179388,-0.0082372251107371,0.00028793176049916,-0.0263044746533229,3.82299687381265e-05,-0.015945766402485,0.054868982456387,-0.12359257848846,-0.00232216823502112,2.09520443370033e-06,8.64901138658437e-05,7.26747572081955e-06,0.000573213232445885,0.000394924351370311,-0.237662817433965,-0.000351475540520976,0.00359991422684667,-0.0437332246021601,-0.0168661000711885,2.03850832614961e-07,-0.000168457673984061,0.000369655683586878,-1.6728612320608e-06,-3.89263050300237e-08,3.37984130814595e-06,4.9656329997691e-05,-1.03005183393449e-05,4.63089604012881e-05,-5.89771572134962e-08,0.00123805927262595,-1.24519615587399e-07,7.70382019386769e-05,-1.61007005727878e-05,0.00597209284008543,0.000629611866679964,0.00315442733378225,0.00498611495800785,-0.0656457388541337,-0.859755940198635,0.00477537724078922,-4.93449366868829e-05,-1.72974718121064e-05,0.00411599575316619,2.01696874239335e-05,-0.0322464841142752,-0.0358849891680634,1.75433624673786e-06,-0.0741963860967575,0.00154791153660899,5.42661652670393e-07,0.241938767481976,2.95552750024311e-05,1.87755731005084e-05,-0.000427529705041526,-3.30368930241502e-07,-1.75842478211625e-07,0.000459163755483799,0.000838092292937749,-4.47855752820728e-06,2.14298031969012e-07,1.7066270062002e-10,-3.47652327645177e-08,3.06743371848993e-05,1.31376261120914e-16,-8.94047845875952e-09,-7.02091855394596e-09,-1.63838199565113e-11,0.00136854593415163,0.00180840028793416,-7.37314461492656e-10,-6.79384277726664e-13,-5.25875753162586e-05,-1.29588109782849e-08,7.15163838118489e-16,-1.43371621803604e-12,-3.78974474059725e-16,-5.83553641116085e-16,2.47949606700791e-15,-1.73972658822839e-08,1.29574239499687e-15,-2.91396662311254e-12,1.05726801015176e-16,-1.28985582428874e-17,-3.02836628819771e-15,-0.00488965024508034,0.00418182677170573,-1.96011018980979e-16,6.17015250963831e-10,6.69600784319835e-08,-0.00040813781920154,1.74241920142476e-08,-1.18446450364438e-16,-6.51143439570182e-16,1.0062690046165e-11,1.1088604422254e-16,-4.45621327213991e-17,3.895468858268e-17,-1.49413709550964e-16,-1.52625502165502e-06,9.21115068841666e-17,-1.04669361532974e-16,-5.95949961583799e-17,5.88321452467705e-17,1.85083900510844e-16,-9.6758936926995e-17,9.30937131249953e-09,-2.59115843778486e-16,-7.21822139102864e-17,-1.62675788406714e-16,-2.11647926278892e-17,1.13303736226162e-16,-8.85604980074215e-17
"t27",-0.102227707111133,0.0164525607091565,-0.137313572600752,0.025427817480639,-0.000464848673997487,0.109588326237151,0.00431526313432179,0.251839328718387,0.00128412622281527,-0.00840370144872149,0.000294483567994816,-0.0270982647858336,3.95234898275219e-05,-0.0165062920089415,0.0573556943378004,-0.129695575888649,-0.00244686732720641,2.2184950950614e-06,9.16564188130492e-05,7.57574126583269e-06,0.000594288220013006,0.000280727663551562,0.272872594024334,-0.000485259418788981,0.00495283856970818,-0.0607631564278296,-0.023633410918598,2.92806376563037e-07,-0.000262453526324541,0.000701497262770218,-3.75389234286844e-06,-1.21127754777739e-07,1.70610826453546e-05,-6.27627404552328e-05,1.22303105579528e-05,-1.9887689438107e-05,-7.43522109461177e-10,7.93935744733409e-05,-1.89609707209553e-08,1.77544642474582e-05,-4.29850340177417e-06,0.00201996733924937,0.00020590230346782,0.000746480114780065,0.00111902221155984,-0.0140279446818591,-0.166752110078545,0.00082421349122899,-6.37373423800073e-06,-1.86325115704244e-06,8.249508343975e-05,-4.01363478058975e-06,0.0140237388969293,0.0256122846123008,-2.33193133440811e-06,0.119253852564703,-0.00269461150313111,-1.46270769142577e-06,-0.851538146590966,-0.000233405988913284,-0.000201884453045859,-0.001793861713306,-1.22952746309229e-06,-6.33358539442959e-07,0.00156897535922443,0.00241576842372112,-1.16891135770969e-05,4.88891763556105e-07,3.79262320476375e-10,-7.24656673431142e-08,6.32630332258998e-05,2.82978796712653e-16,-1.64223178608929e-08,-1.23756108224194e-08,-2.5372331394151e-11,0.00206136604352085,0.00265763641805518,-1.08056997529492e-09,-9.89642948419597e-13,-7.64869200191242e-05,-1.8235838065506e-08,1.56705067925624e-16,-1.99643574015267e-12,-3.18487172697828e-17,-8.05096306177697e-16,4.09599950817905e-15,-2.31333029882561e-08,-2.10931066826854e-15,-3.82354294834193e-12,5.45422710509912e-16,4.69817446741403e-16,-3.72379613958936e-15,-0.130514500283608,-0.029396343983878,7.48545504876245e-16,5.8875855017175e-10,7.35905429493692e-08,-0.000455383330518685,1.95616191111083e-08,2.78529209930936e-16,5.4398524707671e-16,1.13606121613269e-11,-1.63244615199418e-16,3.99546811965543e-16,1.43929091655389e-16,-3.0136195188424e-17,-1.69920709608476e-06,-8.00454063492368e-17,1.67230280851898e-16,1.91535761521766e-16,-4.84914690505281e-16,-6.58986001334836e-17,2.21167967222473e-16,1.00963005525542e-08,-6.35026732044707e-16,3.70652833577111e-18,-1.70794983793623e-16,-5.09843485788248e-16,3.82244579130723e-17,9.38616242971365e-17
