accepted_species,estimate
t35,-0.22825934
t111,0.49033678
t120,0.43347743
t258,-0.8805782
t113,-1.0709097
t164,-0.22704622
t305,-1.070932
t307,-0.80731994
t225,-0.60953254
t134,0.6597725
t289,1.297932
t314,0.10276728
t320,0.337293
t263,-0.45823935
t50,0.22920507
t139,0.16394813
t157,-0.8670214
t274,-0.08336846
t249,-0.22636487
t83,0.27785563
t297,-0.95623773
t204,0.9532241
t150,0.07406375
t273,-1.4932262
t237,-1.4107015
t301,-0.18615691
t167,-0.7662155
t47,0.66260576
t9,0.824452
t46,0.69188476
t64,0.30498195
t6,1.649583
t4,2.2477055
