"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104"
"t111",-0.0772932792897145,0.0660673152558849,-0.23707687263136,0.060178900546505,-0.00539663393412033,-0.019820261068144,0.00996606333333001,-0.00298344017411346,0.0201171414832555,-0.000702746366910335,0.00115714854090588,-0.0173036746041826,0.00330036335818647,-0.24341191887103,0.306458137056161,-0.110220744195462,0.000150024625237796,-0.0014535685333407,-0.000928322474781675,9.19899384963929e-07,-0.000499393025601317,0.000557263320777174,-0.00161547793421106,0.101504772163206,-0.00130178455880977,4.64136241359725e-05,-6.57070935120451e-06,4.67845667350381e-06,-7.77814245040837e-08,3.26966230887322e-10,1.4232093470646e-05,-1.97738176457957e-07,2.35312133558581e-07,-0.0470254972445053,8.5425995984491e-07,-0.000576614939237768,0.000569812281233402,-1.8555351077412e-05,5.63941845840527e-05,1.73714985047207e-05,0.000333229139998129,-2.74868068972825e-05,-3.11169544708053e-05,0.000176676472510687,2.33248057791528e-05,-8.70471299688165e-07,-3.1708709089145e-08,-1.96048601420192e-06,-6.97531569898805e-08,-3.90579647045754e-05,0.0106185517447805,2.84955063109433e-05,1.2668282140238e-05,3.12439337351215e-05,-0.0717354659842955,9.27188859406896e-06,4.70301926949353e-05,-4.26167954843785e-16,-0.000469280907024068,-1.70508305245191e-05,0.0131211651834524,-1.19378358501333e-08,-3.67364548992081e-09,-9.63933129864601e-08,-2.38826427833945e-06,-1.76044883545894e-05,8.85809467947013e-06,-2.08717128803763e-07,-8.02460897475436e-16,-5.17613549922077e-07,-9.77712250390426e-16,-3.04063573653415e-08,-1.01987548510708e-16,-1.19995391802962e-15,-5.50329344607421e-16,-1.64778719539404e-16,-1.32105281888184e-16,-1.10555621764074e-15,-1.7041828936713e-15,-4.15169917985303e-06,5.4504120392391e-15,1.32643489851849e-15,1.79719638024317e-09,2.30337326170904e-16,6.8334304029488e-16,0.857784414464903,-3.318195207339e-14,-8.28973515176602e-15,-2.36171843524684e-06,3.1081386715263e-15,3.38499255382731e-15,2.0656730081949e-15,1.93795823450454e-16,4.13199070821978e-16,5.66021962265887e-17,7.88930974203685e-07,-2.29376516405934e-15,-5.99490809790494e-16,-7.90655586105389e-16,-8.56144679474044e-16,-2.56813871092863e-15,-7.33741185103776e-17,-3.81692190958296e-15,-1.2947558790251e-15
"t112",-0.07785257424574,0.0670557405677093,-0.241411200803934,0.0619012639217414,-0.00558085216094135,-0.02085577534112,0.0105805379236272,-0.00317007548366632,0.0219420763469343,-0.000772318613671676,0.00127525809911085,-0.0191265042388804,0.00367743531661314,-0.27147620997643,0.347625607269589,-0.127824993623227,0.000177339254484696,-0.00177367124638127,-0.00114340182144097,1.13419561763242e-06,-0.000625599224362381,0.000732826734895445,-0.00212758826269307,0.135175231312741,-0.00176366312658867,6.41061924999639e-05,-9.7727352445377e-06,7.13503926424361e-06,-1.20882748039909e-07,5.10297916559704e-10,2.34289240683914e-05,-3.28961593115151e-07,4.09710659061132e-07,-0.101754081753267,1.9504866583734e-06,-0.00139599760313863,0.00166835516844498,-7.02782185792121e-05,0.000217300389877761,9.04311476666432e-05,0.00176801238528391,-0.000147725012217235,-0.000314385103307816,0.00206680300626473,0.000410328682103669,-1.91741512436384e-05,-9.51391487106684e-06,2.52890833226281e-05,8.60241375487372e-07,0.000463997820829748,-0.0905131595496227,-0.000129204557927737,-5.37241556244565e-05,-0.000127415666278577,0.267001757393692,-2.49367307757169e-05,-9.6794498601161e-05,4.26699946473092e-16,0.000696858483470456,2.49993218399059e-05,-0.0188488876477971,1.4963814125104e-08,4.51909963885427e-09,1.05792811593509e-07,2.37092311752846e-06,1.49521976665188e-05,-6.82142905893219e-06,1.49323787558623e-07,7.53917790641654e-16,3.68477818869239e-07,7.1876778194822e-16,2.05091056793973e-08,2.18552804984171e-16,4.86282573920981e-16,-4.18934007556273e-17,2.28861067114507e-16,2.86967868932489e-16,4.63775493641571e-16,8.15590088313394e-16,2.02179409328156e-06,-2.51138253333465e-15,-3.90306440581394e-16,-7.89718141158205e-10,2.97631845209026e-16,-1.29523984598279e-16,-0.311422438407,1.2062516445221e-14,3.07131360534933e-15,6.94369160260148e-07,-5.92052218928465e-16,-1.73635536851883e-15,-1.0408353794891e-15,-1.36769808743274e-16,-2.13199332639876e-16,4.84730077760061e-16,-1.10637934442473e-07,6.75338149645032e-16,-7.24881538791232e-17,1.01074128450884e-15,7.60059984656957e-16,4.43547582440217e-16,-1.33678309422154e-15,0.70710678118655,1.00126459319779e-15
"t113",-0.0778525742457397,0.0670557405677092,-0.241411200803934,0.0619012639217412,-0.00558085216094142,-0.02085577534112,0.010580537923627,-0.00317007548366632,0.0219420763469345,-0.000772318613671715,0.0012752580991111,-0.0191265042388804,0.0036774353166131,-0.271476209976431,0.347625607269588,-0.127824993623227,0.000177339254484816,-0.00177367124638116,-0.00114340182144098,1.13419561749937e-06,-0.000625599224362618,0.000732826734895142,-0.00212758826269326,0.13517523131274,-0.00176366312658831,6.41061924996468e-05,-9.77273524474823e-06,7.13503926400368e-06,-1.20882748199221e-07,5.10297961477644e-10,2.34289240679444e-05,-3.28961593167342e-07,4.09710658660862e-07,-0.101754081753267,1.95048665860488e-06,-0.00139599760313853,0.00166835516844471,-7.02782185787553e-05,0.000217300389877908,9.04311476675465e-05,0.00176801238528372,-0.000147725012216492,-0.000314385103308535,0.00206680300626455,0.000410328682103588,-1.91741512437978e-05,-9.51391487133107e-06,2.52890833229345e-05,8.60241375606396e-07,0.000463997820829158,-0.0905131595496229,-0.000129204557926987,-5.37241556244698e-05,-0.000127415666277687,0.267001757393692,-2.4936730775826e-05,-9.67944986013488e-05,1.79597306550064e-16,0.000696858483471643,2.4999321840029e-05,-0.0188488876477983,1.49638139203182e-08,4.5190991699254e-09,1.05792811658668e-07,2.37092311756012e-06,1.49521976668898e-05,-6.82142905875721e-06,1.49323787481008e-07,-2.86055560835314e-16,3.68477820035297e-07,2.45393785770256e-16,2.0509105659311e-08,-1.54285511060634e-16,8.60367333435682e-16,4.79591809389096e-16,-2.1784744730976e-17,-6.97416211832054e-17,5.02784992112443e-16,3.63567399950129e-16,2.0217940921689e-06,-1.40774166646223e-15,-6.46323866499556e-16,-7.89718191082402e-10,-5.67842402972288e-16,-4.63965458150831e-16,-0.311422438407006,1.23056113644896e-14,3.03562791454353e-15,6.94369161010033e-07,-1.80611085083007e-15,-9.11422615413218e-16,-5.30858367643529e-16,3.26820676959158e-17,-2.20781839625245e-16,-4.19903101224152e-16,-1.10637933578711e-07,8.80622003797593e-16,7.33090759928457e-16,-8.20430639423176e-17,-1.08914669729198e-16,5.18846075343004e-16,1.47470385597204e-15,-0.707106781186546,5.48728553647345e-17
"t9",-0.0753406042015277,0.0626228553216519,-0.221984654663948,0.0541962909240193,-0.00475758048189126,-0.016242995818926,0.00784780767802365,-0.00234018856925121,0.0138659733582432,-0.00046485176149918,0.000753547262449886,-0.0110790219709376,0.00201511070502291,-0.147775184331258,0.166711178602113,-0.0507596218099338,5.81571098473745e-05,-0.000384439977349307,-0.000211419824613042,2.05765761403835e-07,-8.02476631522216e-05,-1.98918132751644e-05,6.75404096077534e-05,-0.00889883007024335,0.000207401997318898,-1.11731265812208e-05,3.70241590724057e-06,-3.16601604404867e-06,5.93723777906961e-08,-2.55966323685427e-10,-1.4731976454508e-05,2.14768280926383e-07,-3.08642877800543e-07,0.117992196373159,-2.4263008320666e-06,0.0018562948147212,-0.00261769917159759,0.000127687958508707,-0.000397860697731833,-0.000184115393246484,-0.00361862018271184,0.000303405367342431,0.00072423921910293,-0.00483828391922671,-0.000992500077594168,4.69654515848287e-05,2.43512366701354e-05,-6.98089532584251e-05,-2.38197449205204e-06,-0.00128821264774794,0.258327730384719,0.000397994285760625,0.000167175718598078,0.000398918561759594,-0.848418076279935,8.39842838098757e-05,0.000343525767081506,-5.17654718831572e-16,-0.00263246585181522,-9.46477001740349e-05,0.0716123773302351,-5.80599730334661e-08,-1.75781130696968e-08,-4.16610441786108e-07,-9.38867314947861e-06,-5.88448429106995e-05,2.63799331392195e-05,-5.64245522492443e-07,4.76983954798268e-16,-1.38964222953364e-06,-3.99896524750186e-16,-7.5452961116741e-08,8.89419687593778e-17,-4.59787059897791e-16,2.1355327619071e-16,-4.1952929148837e-16,-5.27883562753605e-17,-1.25019267494714e-15,5.03292993983332e-16,-4.83869043068293e-06,-1.60498595171524e-15,-2.19037001979852e-16,1.24668227534841e-09,-1.3228976052913e-16,1.46699910183405e-16,-0.264669255941682,9.43410178644567e-15,2.41337563800567e-15,4.03220888436943e-06,-6.48131908042232e-16,-1.01036778942816e-15,-4.29736986165465e-16,-8.93853577563998e-17,1.05213967132087e-17,-3.53852051415027e-18,-1.15950720171495e-05,5.89016769058231e-16,-3.44441057050364e-16,-1.37289469370079e-16,3.17883234752078e-16,2.25228424038878e-15,-4.55185995407495e-17,3.82753343096908e-16,2.71240201042088e-16
"t15",-0.0791684951906297,0.0696600607396397,-0.253427994480957,0.0675553803944331,-0.00624776675471413,-0.0263141234399624,0.0147190756615734,-0.00446028563184381,0.0740258900854566,-0.0121508524622169,-0.026508727911317,0.101527094746609,-0.00496410719576445,0.327122512914948,-0.0525145369794909,-0.0235683803823253,5.30527256424327e-05,-0.000683248941217652,-0.000456040526662012,4.53836680001226e-07,-0.000260196619223301,0.000316856055970542,-0.000919922181839305,0.0583568986587802,-0.000755835235058866,2.70788249474516e-05,-3.6993360548416e-06,2.54878216086635e-06,-4.09831650072088e-08,1.70799281148829e-10,6.35067035417735e-06,-8.43285775398465e-08,7.49014374802413e-08,0.0673107500784943,-2.44491167559114e-06,0.00373478097074748,0.00805847305882336,-0.000152665126466421,0.000462792343833438,0.0001609343155628,0.00313014942427918,-0.000260687081075146,-0.000539112087588429,0.00358029899900049,0.000736654454309681,-3.51284437579285e-05,-1.94954126970537e-05,8.90235001047014e-05,3.16864306120365e-06,0.00178278877815813,-0.750161690728023,0.000193653157228427,6.25612985023019e-05,0.000128423609094742,-0.192384515043606,4.32079997726697e-06,-2.49002306280419e-06,-6.10049527968181e-16,0.418107572044284,-2.10650709277637e-06,-0.00089634737729315,1.89584851362241e-09,5.84859520478017e-10,1.45801890665101e-08,3.26370298906901e-07,1.91214239507402e-06,-7.98954975718372e-07,1.60010335695193e-08,4.50459662188647e-17,3.92171776718284e-08,-8.66318568026673e-17,2.01403377066112e-09,7.11757283685986e-17,1.48417041201576e-16,-7.15299773857733e-16,-7.36184628313419e-16,-5.20915559601681e-16,8.92086711431054e-16,2.56416361207807e-16,8.13393239853466e-08,9.9919578274207e-18,-1.48661552746253e-16,-1.78673031345431e-11,6.96931953010194e-17,-5.33371393400777e-16,-8.64183485281833e-05,-4.95452424182878e-16,1.23470426925319e-16,9.25759005842151e-09,-5.37014251582366e-18,7.04497114373798e-19,2.35130261363165e-16,6.07149436043396e-17,2.57121206579217e-16,-3.78623198738643e-17,-2.27929145547151e-07,-5.59186503938743e-17,2.31237322005718e-16,-2.2797957063626e-16,-5.26448893615016e-17,2.2875885176133e-16,-1.63113146175378e-17,2.8229108202241e-16,5.80156841108366e-16
"t116",-0.080138404146763,0.071440191102694,-0.261372297032657,0.070910515656093,-0.00662024779817572,-0.0287673023400826,0.0163569486963225,-0.00496440425902036,0.0865877935008995,-0.0144247910908318,-0.0316434232210377,0.121908561102776,-0.00605738083663694,0.399923144942612,-0.0664758726073491,-0.0312783664503648,7.34640120451391e-05,-0.00101940101448498,-0.000696224112792801,6.94636827649136e-07,-0.000414634367851096,0.000576865296376459,-0.00168209904099326,0.110291617067158,-0.00150654766957262,5.74828484021296e-05,-1.04201431139147e-05,8.05917526245471e-06,-1.42656420369338e-07,6.08192068771088e-10,3.17559925504745e-05,-4.57817318123688e-07,6.42621273384272e-07,-0.353706086594939,9.33767269649455e-06,-0.0110567537302603,-0.0141611624220801,0.00018071964020324,-0.000537088105167522,-0.00014273574402311,-0.00273977502731141,0.000226192449138529,0.00035030452302571,-0.00223288104026739,-0.000422216379952652,1.94835936576021e-05,9.621120114349e-06,-3.55895095563728e-05,-1.2554710989124e-06,-0.000700924920896718,0.271742969173178,-5.48880349029035e-05,-1.7116097067935e-05,-3.43802505739466e-05,0.0487996145526563,-8.66487330865894e-07,3.84357246712493e-07,9.33388458724596e-17,-0.0407474224426813,2.00671509542312e-07,8.22402116030709e-05,-1.30035912746431e-10,-3.8274069236331e-11,-6.7963518318672e-10,-9.9588867649445e-09,-1.23917685198138e-08,-6.3252292958544e-09,2.93668796258195e-10,-4.66288719982763e-17,7.47004622332035e-10,5.50759832579037e-16,5.32973814414579e-11,2.14026171224936e-16,-2.87462575208773e-16,2.03126201742453e-16,6.68708045502404e-16,-1.35413654982216e-16,1.30015827895629e-16,2.15346029531991e-16,5.46521787695875e-09,-1.29822722743598e-16,2.34085746971679e-16,-1.40375844299009e-12,-2.42285373363036e-16,-2.89217592722315e-17,-8.45441880892306e-06,-1.99648035329775e-16,3.34144535340043e-16,1.07770697414411e-09,2.39642322035845e-17,2.64233068880154e-16,1.3225547155243e-17,-2.6973487525212e-17,-4.24995303537914e-16,1.16660075450534e-16,-3.70037556545557e-08,2.45642480875789e-17,5.81923419755313e-17,1.51907878943856e-16,2.12339402393258e-16,-1.48522248672209e-15,-2.37582742701773e-16,-5.51165123140267e-16,0.707106781186547
"t117",-0.080138404146763,0.0714401911026941,-0.261372297032657,0.0709105156560934,-0.0066202477981756,-0.0287673023400821,0.0163569486963223,-0.00496440425902039,0.0865877935008995,-0.0144247910908321,-0.0316434232210375,0.121908561102776,-0.00605738083663697,0.399923144942611,-0.0664758726073491,-0.0312783664503647,7.34640120452462e-05,-0.001019401014485,-0.000696224112792889,6.94636827765542e-07,-0.000414634367851126,0.000576865296376287,-0.00168209904099335,0.110291617067157,-0.00150654766957275,5.74828484023768e-05,-1.04201431139447e-05,8.05917526229151e-06,-1.42656420366494e-07,6.08191958700984e-10,3.17559925507226e-05,-4.57817318352749e-07,6.42621273365289e-07,-0.353706086594939,9.33767269670072e-06,-0.0110567537302603,-0.0141611624220802,0.000180719640203051,-0.000537088105167223,-0.000142735744023071,-0.0027397750273113,0.000226192449138815,0.000350304523026214,-0.0022328810402673,-0.000422216379953065,1.94835936587578e-05,9.62112011422231e-06,-3.55895095562105e-05,-1.25547109913642e-06,-0.000700924920896792,0.271742969173176,-5.48880349029719e-05,-1.71160970667625e-05,-3.43802505743611e-05,0.0487996145526557,-8.66487330009439e-07,3.84357246097527e-07,-1.44722749937305e-16,-0.0407474224426816,2.00671509504792e-07,8.22402116026121e-05,-1.30035804156882e-10,-3.82737011804962e-11,-6.79635072731016e-10,-9.95888634659259e-09,-1.23917680764437e-08,-6.32522949559197e-09,2.9366867100476e-10,-2.13920436524932e-17,7.47005003844674e-10,-5.92911833304994e-16,5.32980203428507e-11,-1.16471857791143e-16,4.3939544058556e-16,1.39123701349895e-16,-7.11039824430473e-16,3.76902054729272e-16,-4.97212499185987e-16,-3.72584929563579e-16,5.4652174268988e-09,2.67429914350454e-16,-1.30402255554791e-16,-1.40383886203415e-12,1.45501148571952e-16,1.60324902198297e-16,-8.45441881058839e-06,5.04595559376979e-16,-3.30405724174069e-16,1.07770661166292e-09,7.767679868827e-17,-5.03666024131e-16,-6.67358828981607e-17,-3.23520329558427e-17,2.59597586097753e-16,7.589342145505e-17,-3.70037552006963e-08,3.80139349253502e-16,-2.73275289256254e-16,5.59534264431358e-17,-1.96446722017015e-16,1.11799012472129e-15,2.31515146107383e-16,5.30301247052772e-16,-0.707106781186548
"t7",-0.0773131282962449,0.0662765050652039,-0.23836929292607,0.0612493606224966,-0.00555083028200071,-0.0217909422218124,0.0117219028667974,-0.00353845478817733,0.0515625930038392,-0.0081109092064891,-0.0174081337665364,0.065495652230743,-0.0030446897683288,0.199412603935248,-0.0283792807653239,-0.0104944763079687,1.90155119385312e-05,-0.000138208165083228,-6.98301667370694e-05,6.69902022237389e-08,-1.55900510358576e-05,-7.73159117132697e-05,0.000233971830992473,-0.0194782242525814,0.000351717890498567,-1.69886989136273e-05,5.39201955174785e-06,-4.7303936933198e-06,9.09331384357858e-08,-3.94412779814134e-10,-2.48328869039048e-05,3.69432695829843e-07,-5.84669656075192e-07,0.458983759047893,-1.27957778835803e-05,0.0159277605201906,0.0228243872298792,-0.000313903011383092,0.000935602578321962,0.000254498986805609,0.00488570462307615,-0.000403367283292893,-0.000600577235431701,0.00377392382324498,0.00068602616351952,-3.1040501518649e-05,-1.39231331897215e-05,3.61244102860227e-05,1.24385583791697e-06,0.000679395218254453,-0.194347730840627,-2.23528687686275e-05,-1.06745535622398e-05,-2.62887794629196e-05,0.0557556675011741,-2.89112308879533e-06,2.75114988321512e-06,1.6726306017355e-15,-0.786191621514229,4.04083254508784e-06,0.00177527297807302,-4.64412971275539e-09,-1.47533582322536e-09,-4.39972948867428e-08,-1.15639157960086e-06,-8.78314818544686e-06,4.36042483964034e-06,-1.00074622258792e-07,2.49378575188685e-16,-2.47610208441737e-07,4.75299270847294e-16,-1.41220305203598e-08,-1.84113271002753e-16,-1.18289605118741e-15,5.83448590573459e-16,8.39647477695606e-16,8.99008098828847e-16,-1.19637961592331e-15,-4.15947378195569e-16,-1.24411700067937e-06,-4.08477890700448e-16,6.12705615778338e-17,3.86923625963574e-10,1.84617469499047e-17,1.17594585920405e-15,0.00555099460127195,1.35849131345302e-15,-1.31310353236543e-17,7.74317370230317e-07,-9.37127165570047e-17,-2.02267096496946e-16,3.17502518723226e-17,2.39387990779943e-17,-2.44111551942439e-16,-1.2308211318619e-16,-3.11266056435167e-06,-2.14975181622142e-16,-1.48292304027335e-16,8.48593304434458e-17,8.37836391658788e-17,6.75855427475626e-16,1.27248952791916e-17,-6.41423507535005e-16,5.60369441061454e-16
"t6",-0.076085306825758,0.0640397924674938,-0.228419301849905,0.05708870418743,-0.00509135322084941,-0.0188164759515389,0.00975356044382517,-0.00293313492640343,0.0368707522428094,-0.00547174315977938,-0.0114656009821932,0.0419786979701222,-0.0017935166662016,0.116177241581489,-0.0126918126614045,-0.00202762264994117,-2.95644018501775e-06,0.000211683727879069,0.000177684174405468,-1.80885693394164e-07,0.000140689972972735,-0.000326837378635633,0.000964204302778817,-0.068627192177324,0.00104865746099035,-4.46081476619705e-05,1.09977597520764e-05,-9.19224691659793e-06,1.71422049953284e-07,-7.38918019912539e-10,-4.35799686710322e-05,6.41452486367023e-07,-9.75028802800362e-07,0.673938572015245,-1.83458008708646e-05,0.0222845526667869,0.029674188078894,-0.000371008218684361,0.00109873583107022,0.000266353313327973,0.0050749974625175,-0.000416864532097426,-0.0004762642919055,0.00280658841722544,0.000426971154670988,-1.75727009027849e-05,-4.24139425248017e-06,-2.64975013424152e-05,-1.01316923226364e-06,-0.000604181846477866,0.406971942466237,-0.000225380996424804,-7.84902588243999e-05,-0.000168300084634394,0.278867514134125,-8.87564543145683e-06,6.67624760356045e-06,-9.52078493350266e-16,0.451382226252739,-1.96273815692317e-05,0.0126990011468924,-1.17229490259721e-08,-3.64122070735462e-09,-9.95522672472483e-08,-2.49916794252059e-06,-1.8058990897573e-05,8.75267621780614e-06,-1.97768546586906e-07,-3.74216653116715e-16,-4.88843739281127e-07,-4.64288814209252e-16,-2.75947128173846e-08,2.23379000652769e-17,1.00421041016789e-15,-2.50213289501946e-16,-2.09672593280752e-16,-4.33966455640901e-16,-5.18158581915008e-16,1.68963766165015e-16,-2.31569568860726e-06,1.58110328404456e-16,9.83916608135193e-17,7.11778701888622e-10,1.64109720120437e-16,-6.32044658685695e-16,0.0100240440702574,-1.07137247002135e-15,-1.17610939882931e-16,1.37539190981673e-06,1.74705032284413e-16,3.14505494255293e-16,-3.27688212424199e-16,2.76591728025925e-17,1.04691227247986e-16,3.79800085660649e-16,-5.33185919712239e-06,4.29747514912877e-16,1.57000030796741e-16,2.08083156180681e-16,-3.01568851361106e-17,-5.95308638958938e-16,3.13650138783277e-17,3.30327751962468e-16,-6.97925799759257e-16
"t69",-0.0711983766942186,0.0550771725800985,-0.188442554112784,0.0402507426441939,-0.00322620861127182,-0.00669325230390172,0.00175755991893531,-0.000475602471456921,-0.0189733565106079,0.00401274486573233,0.00925153129692512,-0.0367048942881578,0.00165300872857646,-0.104846651294121,-0.0803318481628332,0.0907354320652103,-0.000194072545903501,0.00316147344480347,0.0022940363053529,-2.30440664361062e-06,0.00153026755732249,-0.00298845411017029,0.00880877367475351,-0.626923498572698,0.00977800798508878,-0.000438193623223704,0.000201941847352394,-0.000320145514606334,3.02038256488003e-05,-1.2631884390199e-05,0.000493492938688121,-5.81807136988772e-06,4.26278601584392e-06,-0.141433167593728,-1.14322441082183e-06,0.00621336936227978,0.0205522123368158,-0.000360307606802192,0.00108195132487747,0.00031349339104487,0.00602591308475532,-0.000497874446464621,-0.000722714773286397,0.00448124503489035,0.000783920371383932,-3.47752738654004e-05,-1.40841563976801e-05,2.18993939634084e-05,7.18235635179123e-07,0.000374466815494952,-0.0311501707982506,-5.71809419018744e-05,-1.89773799738041e-05,-3.84827894636341e-05,0.0489373197788437,6.39701043209684e-06,6.36506880935154e-05,-1.94174853207976e-18,-0.000187724950573049,-3.03898082015252e-05,0.0235630933658162,-2.21686613695894e-08,-6.83818594468443e-09,-1.80070289189216e-07,-4.40917825899872e-06,-3.10138672395068e-05,1.48557960212523e-05,-3.33323733340094e-07,-9.9036490984352e-16,-8.23555114467901e-07,4.40051646695968e-16,-4.62880563789601e-08,5.66934913906899e-16,-4.06122190208821e-16,-1.80103780693264e-15,1.67310336831357e-15,-5.20799184360102e-16,-4.78935545942783e-15,-2.86163735841498e-15,-3.80758674729635e-06,3.80085680873002e-15,6.54463112121484e-16,1.16023341669159e-09,-1.69373982357834e-15,-4.077728722644e-15,0.00401162076242582,-0.707106781186547,-6.60265464395044e-14,2.32108716026031e-06,-2.59368262117094e-15,-5.84324901117328e-15,3.38254618749523e-15,3.46242937001253e-15,-1.07552254147572e-15,-3.89092602427063e-15,-8.88661800925751e-06,9.19515101654888e-16,6.48520477695948e-16,-3.24077940603582e-15,-2.59545083427102e-16,-5.76999005689802e-16,-9.09812644260286e-16,1.51685700442558e-16,-2.05427215483731e-16
