"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105"
"t111",-0.0704092039059339,-0.214472009752036,0.0497952114543202,-0.055205417215144,0.0283973510283408,-0.00215739166250197,0.00123673361163656,-0.00719866135728556,0.0916856889032025,-0.0696326564696649,0.0351612818978498,-0.00747976607861223,0.00615947371272647,-0.411194817335688,0.00054897928894539,0.0393629187539421,-0.000199982780050453,8.19767102955039e-06,1.26945062696263e-06,-0.000985053817248467,0.0159727580482628,-0.145237340971653,0.0131910434590641,-3.53652027194285e-05,0.000472125980044145,-4.71535911884458e-05,0.000178281985172912,-9.06439887592601e-06,6.93551883585241e-06,-0.000908122751876558,8.93586715224905e-06,-0.0644104736265963,0.000202320307294835,-0.000843754376220193,0.00129768902009812,-8.48233095651747e-05,5.30179097114847e-05,-2.08892224563052e-07,-0.000333918056255384,6.64925951304264e-05,-0.0100324655055871,2.78779791723031e-05,1.06093041085521e-05,3.94652670981974e-05,3.00469943719843e-06,-7.08574397315006e-05,-2.04477923382936e-05,-1.51489787946176e-06,-1.20944115652783e-05,-1.9970778430344e-06,-0.000265319421852223,0.00114791316277989,2.99678364992118e-05,-0.051901651238663,-6.716849142215e-06,0.0461779919203973,0.00010417305320084,-0.013461555253593,0.000864720808917763,1.47783864351745e-07,-5.1459892853761e-17,2.19483715105822e-08,3.79496390347378e-16,3.6713377454827e-16,1.83329304544132e-16,3.51481261644146e-09,1.34755617958479e-07,5.37851165786976e-08,2.47958675555514e-16,-5.86057072791011e-05,-2.58761975248923e-06,-4.235803778623e-17,-7.35033489800783e-07,3.76314448619843e-16,-8.80019848084095e-18,1.72408532035469e-09,7.21052389493073e-07,5.87399826503692e-08,1.0201117047084e-16,0.000436017459625048,9.17752345190366e-17,-3.09383018161061e-07,-1.77085389891528e-15,-1.13941098602069e-06,-5.13914669382089e-16,-2.48940954513458e-06,0.000282718482650467,-1.49114949661972e-06,-1.04687633486555e-15,-8.07635205509718e-16,-1.00811596259413e-15,-1.18196382592072e-15,-2.07709787068929e-15,-2.05713980402593e-16,0.846885922797769,1.50481846557588e-15,9.80611553002956e-15,2.96762299386651e-16,7.50493606831758e-17,6.20383936829662e-16,2.75356025598983e-16,2.98467683246123e-16,-6.18833301063278e-15,-4.58308847046227e-17,-5.61979676145582e-16
"t112",-0.0706891194549879,-0.216483776112782,0.0504923157642113,-0.0562161554327168,0.0289686595487005,-0.00222217007406796,0.00127910290107561,-0.00751574150889245,0.096138055129179,-0.0731750644436136,0.03699132756902,-0.00790550476741711,0.00652169111202328,-0.43666233868974,0.000584323040013416,0.0420540456613429,-0.000214544074659287,9.033122796139e-06,1.40429779550258e-06,-0.00111583319634981,0.0181782912476003,-0.165452958787183,0.0150728949050472,-4.10410635524988e-05,0.000555000223742623,-5.60201769550223e-05,0.000212330013563916,-1.09027371119911e-05,8.51310880196236e-06,-0.00114008313375312,1.12637380536435e-05,-0.0840262570829896,0.000271039977089287,-0.00113876971437434,0.00192607405282888,-0.000128955688447891,8.21173748969481e-05,-3.26244966955161e-07,-0.000556295629316799,0.00011120764871915,-0.0185565625093469,5.16362297038585e-05,2.06313613597456e-05,7.81305148569348e-05,6.01486302849474e-06,-0.000146371523285434,-4.28691212096199e-05,-3.23540148216741e-06,-2.63659883224721e-05,-4.80954433258805e-06,-0.000722737774588022,0.0031322899061613,8.40839649753642e-05,-0.160109901093353,-2.17561518397609e-05,0.157651372120733,0.000384451197007631,-0.0583843562264182,0.0038761146388847,8.84277102973084e-07,3.42001422204648e-16,1.99936695909561e-07,-3.03816217369241e-16,-1.21305304820351e-16,3.78679842891236e-16,-1.61851395491071e-06,-5.91156339458473e-06,-1.73327423152363e-06,2.81730025789339e-16,0.000664121456419121,1.6447827892284e-05,7.93045437519655e-17,4.31091524116709e-06,-3.38856974570933e-16,2.69148021827532e-16,-6.38999674038331e-09,-2.36695293707616e-06,-1.90928064291896e-07,-1.79046061819672e-16,-0.00124619852369393,-1.72122766722424e-16,6.3864846447529e-07,9.01282098842856e-16,2.09480917361857e-06,7.74943766038427e-16,4.28276934568226e-06,-0.000455657688706945,1.99422796672361e-06,7.33117927926258e-16,1.53650338826963e-15,3.1879159427262e-16,5.39463287516994e-16,1.42319881749248e-15,-2.52640313035546e-16,-0.366479778197441,-6.61208841661337e-16,-4.26684032233567e-15,1.2020190721904e-15,5.68099754000178e-16,3.71807837576589e-16,-5.39498005027418e-16,-2.50823134038253e-15,-0.707106781186546,-4.80894774479228e-15,-8.52367077029584e-16
"t113",-0.0706891194549883,-0.216483776112782,0.0504923157642113,-0.0562161554327168,0.0289686595487004,-0.00222217007406776,0.0012791029010754,-0.0075157415088923,0.096138055129179,-0.0731750644436136,0.0369913275690199,-0.00790550476741711,0.0065216911120234,-0.43666233868974,0.000584323040013481,0.0420540456613429,-0.000214544074659089,9.03312279625753e-06,1.40429779568894e-06,-0.00111583319634971,0.0181782912476002,-0.165452958787183,0.0150728949050473,-4.10410635525539e-05,0.000555000223742708,-5.60201769549618e-05,0.000212330013564,-1.09027371120859e-05,8.51310880210011e-06,-0.00114008313375299,1.12637380537383e-05,-0.0840262570829895,0.000271039977089321,-0.00113876971437408,0.00192607405282878,-0.000128955688448057,8.21173748963802e-05,-3.2624496765099e-07,-0.000556295629316893,0.000111207648719126,-0.0185565625093462,5.16362297036923e-05,2.06313613593974e-05,7.81305148574942e-05,6.01486302861994e-06,-0.000146371523286017,-4.28691212096387e-05,-3.23540148243163e-06,-2.63659883218915e-05,-4.80954433256113e-06,-0.000722737774588451,0.00313228990616096,8.4083964975559e-05,-0.160109901093352,-2.17561518396857e-05,0.157651372120735,0.000384451197007299,-0.0583843562264185,0.00387611463888458,8.84277103159098e-07,4.93894461052454e-17,1.9993669615709e-07,-3.65689166126966e-16,-2.27113429564943e-16,1.70325846684145e-16,-1.61851395435744e-06,-5.9115633943939e-06,-1.73327423162762e-06,-3.1784715058669e-16,0.000664121456419087,1.64478278922335e-05,-1.21815462818046e-16,4.31091524055468e-06,9.46504808624599e-17,-1.95279942953142e-16,-6.38999609557007e-09,-2.36695293719695e-06,-1.90928063987503e-07,-2.88024968941772e-16,-0.00124619852369514,-2.66016480518147e-17,6.38648463969879e-07,2.74365494997691e-16,2.09480917452936e-06,-4.75551184461121e-16,4.28276934537866e-06,-0.000455657688707819,1.99422796620527e-06,7.08609320070634e-17,-7.95009739217621e-16,3.71469783099527e-16,4.28499280747333e-16,3.41552405920469e-16,5.63399074163337e-16,-0.366479778197431,-6.81187630783385e-16,-4.21358714446211e-15,-1.4268686097747e-15,-5.51933197551129e-16,-9.58432717480346e-16,3.66334345922075e-16,2.25365684698322e-15,0.70710678118655,4.7487603461093e-15,1.45640691822075e-15
"t9",-0.0684532415860821,-0.200425723193141,0.0449313041347467,-0.0481576508729233,0.0244147328615882,-0.00170646596901613,0.000941977800831938,-0.00499585053964409,0.060773923235974,-0.0450464638593102,0.0224618711633045,-0.00452739269996605,0.00364825639351835,-0.23470698079066,0.000304132021987403,0.0207300057166722,-9.92235337014206e-05,2.43884514795114e-06,3.40457658310001e-07,-8.71040184263988e-05,0.000839212693439721,-0.00654427152660914,0.000285747345014888,3.47461093790609e-06,-9.39721986509287e-05,1.3324439672274e-05,-5.38773861556203e-05,3.45358691045417e-06,-3.77750755844984e-06,0.000662334860233156,-6.81625412229464e-06,0.0677292844096586,-0.000259025147829758,0.00113494317218414,-0.00286787287379866,0.000206898285443159,-0.000138915248700513,5.64392923476212e-07,0.00112074412008107,-0.000225880423840729,0.0451069753263629,-0.000125783939307561,-5.38918330639544e-05,-0.000208941548708522,-1.63132586772046e-05,0.000412294768792854,0.000122806720314502,9.45870526376431e-06,7.87593638727682e-05,1.57505856783057e-05,0.00259246392685999,-0.0112481167994322,-0.000307367172374139,0.617985127729794,8.60762684881527e-05,-0.639239896942931,-0.0016108254959394,0.258923912904491,-0.0173633764921293,-4.25238644088958e-06,-6.11203837084911e-16,-1.02679530154943e-06,5.96827332788996e-16,-1.12405644382178e-16,-1.20550603805545e-15,9.29145272553959e-06,3.45667944321931e-05,1.02080235953357e-05,-3.91188207865802e-16,-0.00410101262595681,-0.000106963206174803,3.43007186161168e-16,-2.82953136434295e-05,1.12591961840471e-16,-3.00222882700625e-16,4.47053770324528e-08,1.68951006319686e-05,1.36512867544689e-06,9.03348218020568e-16,0.00911484022858827,4.40684952594964e-16,-4.97015299772495e-06,8.56382951066561e-16,-1.66772053086964e-05,4.30342655490055e-16,-3.45373211749677e-05,0.00372022047571379,-1.68141095301861e-05,3.81646482407752e-16,1.5884274812833e-16,4.66695705587759e-16,2.10333078305561e-16,3.00286146853785e-16,-3.59745368205896e-16,-0.119018898021145,-1.50835389055905e-16,-1.08549825653715e-15,-4.28686671776624e-17,-5.60793006832786e-17,-3.22134574864712e-17,-3.3036755142052e-16,-1.91632928079215e-16,1.47078168695651e-15,5.45430982750765e-17,-6.73410535280579e-16
"t12",-0.0722068659748806,-0.230072734032694,0.0562735453373739,-0.0665788934398196,0.0354227319633996,-0.00365944007674448,0.0027334209843188,0.103469178865751,-0.188387081030738,0.0894772959212163,-0.0368272225701333,0.00372909836282773,-0.00233839151696025,0.0976328487254813,-8.63514456630625e-05,-0.00247976159127962,-1.66970085744937e-06,1.22692595005347e-06,1.90721940994424e-07,-0.000104631603239673,0.00143600448837565,-0.0125237917744216,0.000978067428082111,6.28964894270191e-08,-3.98795728475359e-05,7.91251793581308e-06,-3.37988732135117e-05,2.59808894421177e-06,-3.81696547727412e-06,0.000914974228901278,-9.99708329087477e-06,0.18927102179967,-0.00199553384467154,0.0167066008228956,0.00422121101988427,-0.00024285383278778,0.000142129743575215,-5.47869598846752e-07,-0.000849639243673858,0.000170382874662371,-0.277809017162854,0.00114337752572619,-1.50842619242504e-05,-3.14049314282098e-05,-1.70850160710045e-06,1.52286397666322e-05,2.58918500360064e-06,8.2354378305389e-08,9.54822826788114e-08,8.55252507019991e-08,0.000133645776308483,-0.000591049621303392,-2.1926319051487e-05,0.155499368932622,0.000208673322536564,0.201857586252581,0.000181243408286863,-0.00847864263353586,0.000434480021027849,-6.10732755738495e-08,-1.79545372250724e-16,-4.24470003010531e-08,-1.93994678831064e-15,8.89405678402258e-17,1.93518199819743e-15,7.88506479649836e-07,3.21294106119376e-06,9.82601647635834e-07,1.74214614323527e-15,-0.000498059034707989,-1.73837919690793e-05,-3.62739534102473e-15,-4.8929829732886e-06,1.08209811477609e-15,-2.39645049601099e-15,1.52902189964731e-08,9.53102748757649e-06,8.19491623224603e-07,8.11298483751861e-14,0.824598919304837,2.95675633768524e-14,4.81579211493132e-07,6.04857229418763e-15,6.76174034366995e-07,1.64389342930408e-16,6.6122583208671e-07,-9.29230470755486e-06,-5.24356820146851e-07,3.47751561805357e-16,4.92084568210647e-16,-1.09149808174361e-16,1.49596864876955e-16,-4.75999170366157e-16,-8.23907929674709e-16,0.000361612903664099,4.49767834183202e-16,5.49288980244132e-16,3.65770156605035e-16,1.01571358738638e-16,1.96646333398799e-16,-2.30865914653819e-16,2.27837715597246e-16,5.189965241911e-16,-1.82259872749731e-17,1.43469468295328e-16
"t15",-0.073659745036929,-0.241332569271391,0.0604961470785867,-0.0732846884853502,0.0393872079953629,-0.00431118776776839,0.00330524001385324,0.133359949520348,-0.250536165091735,0.120982529820648,-0.0502218910988816,0.00527475474406393,-0.00335645895496336,0.143678972141484,-0.000129656218860741,-0.00385197785405747,-2.69898351456012e-06,2.76415688063983e-06,4.58359562883116e-07,-0.000454549140386529,0.00759299689017962,-0.0694373894766332,0.0064141366501877,-1.84090164922066e-05,0.000255567529126658,-2.61057427163123e-05,9.9105653752379e-05,-5.09821173601313e-06,3.89215334476641e-06,-0.000476365789019166,4.57340523969194e-06,-0.0139032365849384,-0.000246658407778185,0.00285193299392277,0.0027912331720484,-0.000189560719214331,0.000124744232499824,-5.05596219959309e-07,-0.00113482025875948,0.000232659891727815,-0.709680614424879,0.00295030535513326,-5.81106510364247e-05,-0.000145094833719302,-8.96551570832407e-06,0.00012626984048737,2.90248703060078e-05,1.60969329185217e-06,9.0613137368162e-06,-5.10908612807929e-07,-0.000378323839973813,0.00166204653975436,5.57383501897126e-05,-0.303608481864326,-0.00036735898590228,-0.32310424531754,-0.000257984082277652,0.0100523572695015,-0.000499835294888229,5.76209010938831e-08,1.23891053305907e-16,3.39138615803409e-08,8.59961885440066e-16,-9.48593157324117e-17,-1.21747893607278e-15,-4.8739923351711e-07,-1.907575606306e-06,-5.74352110753535e-07,-4.59207204826522e-16,0.000262990452302865,8.22841550316965e-06,1.18939815532392e-15,2.27139902841686e-06,-5.10801587002992e-16,1.00512384337472e-15,-6.20363125050653e-09,-3.70457668877416e-06,-3.1737064953713e-07,-2.97873783964973e-14,-0.303993308531453,-1.08442152057516e-14,-1.54124758981547e-07,-2.38374882145958e-15,-2.04580434811288e-07,6.73562155468841e-17,-1.93450983329701e-07,2.62777671916566e-06,1.33859463922853e-07,-8.86321551409176e-17,-3.00254237556158e-16,2.68752482729436e-16,-2.54035106321158e-17,5.15533798991489e-17,1.37745305869511e-17,-4.33137136244821e-05,-3.7450508284797e-16,-1.5015387240154e-16,-3.77439310554439e-17,-1.44354153017502e-16,-1.97131253968414e-16,-1.71396803359047e-16,-2.1341300021169e-16,7.63986293878563e-16,2.08214354316462e-16,9.93294152877573e-17
"t116",-0.074525057935122,-0.248139417686396,0.0630816468667514,-0.0774400574775028,0.0418562689553294,-0.00472849146285562,0.00367574875594108,0.153271080526156,-0.292470597070716,0.142381033860429,-0.0593501998871994,0.00634291036541314,-0.00406384275430377,0.175962966771917,-0.000160233468496227,-0.00483215040049656,-3.44377289713486e-06,3.97661716301311e-06,6.72216888999825e-07,-0.000757915387948033,0.0130206612215104,-0.119784891058198,0.0112760821034122,-3.59024490174136e-05,0.000549541692195864,-6.14057862085762e-05,0.000238404918200795,-1.35003069055328e-05,1.30804658417335e-05,-0.00231810266724705,2.42452950568015e-05,-0.342907827874261,0.00308276008788346,-0.0248611975107803,-0.004645168891144,0.000257105146415198,-0.000147216197048912,5.63201195681424e-07,0.00086139779756842,-0.000173043747920137,0.334361571303303,-0.00138225984695301,2.25641341618013e-05,5.27712097500502e-05,3.13350441261209e-06,-3.9542182765806e-05,-8.64254763188718e-06,-4.50460120470532e-07,-2.37002313418127e-06,9.74954096026408e-08,4.94887256737298e-05,-0.000216276585325675,-6.65597374154588e-06,0.0268576893992503,2.76308037371207e-05,0.0202072256417151,1.19495894754178e-05,-0.000200822578638229,7.76571804330089e-06,8.14810238826508e-10,2.93119705673897e-16,1.33106745948114e-09,5.58994557372521e-17,3.18932012993442e-16,-2.8678156958079e-16,-3.77096808296598e-08,-1.58714189219674e-07,-4.90762473490642e-08,-3.69233676957814e-16,2.62553295486947e-05,9.44720344396377e-07,2.62374708313136e-16,2.66701986014147e-07,4.9262607474314e-17,-8.32376613343716e-18,-8.36874682783819e-10,-5.19600503529079e-07,-4.46564500426523e-08,-4.3931096841476e-15,-0.0446014325818285,-1.69504389740557e-15,-2.51457692650925e-08,-1.44651043018667e-16,-3.46427993963359e-08,6.98139020809375e-17,-3.34548622595389e-08,4.63824137369133e-07,2.50078450287834e-08,-2.91582179453289e-17,-7.80670432115396e-17,5.55320522717783e-17,7.93963487036887e-17,2.92707219401834e-16,-5.8161562067291e-17,-1.05579695627855e-05,-1.64824959946963e-16,9.7576274310612e-16,1.2309080201096e-16,-3.40044565604448e-16,3.36893730195392e-16,-3.88491026336143e-16,-1.65366697213282e-16,1.16702721103211e-15,5.81337787589647e-17,-0.707106781186548
"t117",-0.074525057935122,-0.248139417686396,0.0630816468667513,-0.0774400574775028,0.0418562689553293,-0.00472849146285578,0.00367574875594121,0.153271080526156,-0.292470597070716,0.142381033860429,-0.0593501998871993,0.00634291036541316,-0.0040638427543039,0.175962966771917,-0.000160233468496178,-0.00483215040049641,-3.44377289713774e-06,3.97661716305954e-06,6.72216888326275e-07,-0.000757915387948056,0.0130206612215104,-0.119784891058198,0.0112760821034122,-3.59024490176036e-05,0.000549541692195868,-6.1405786208548e-05,0.00023840491820074,-1.35003069058179e-05,1.30804658418917e-05,-0.00231810266724692,2.42452950568284e-05,-0.342907827874261,0.0030827600878834,-0.0248611975107805,-0.00464516889114381,0.000257105146414684,-0.000147216197048619,5.6320119559075e-07,0.000861397797568365,-0.000173043747920124,0.334361571303303,-0.00138225984695291,2.25641341619934e-05,5.2771209750018e-05,3.13350441217417e-06,-3.95421827661789e-05,-8.64254763146429e-06,-4.50460120511305e-07,-2.37002313434396e-06,9.74954099097768e-08,4.94887256739496e-05,-0.000216276585326322,-6.65597374155805e-06,0.0268576893992506,2.76308037375822e-05,0.0202072256417142,1.19495894751733e-05,-0.000200822578638188,7.76571804348758e-06,8.14810232164364e-10,-1.72588174754963e-16,1.33106784038758e-09,1.93017413414655e-16,-3.50039505575429e-16,2.39661652967494e-16,-3.77096812391453e-08,-1.5871418947311e-07,-4.90762474465818e-08,-8.67003887905414e-17,2.62553295488537e-05,9.44720344085566e-07,2.44049748248592e-16,2.66701986114653e-07,-1.01291510112829e-17,1.90345379118205e-16,-8.36875241446772e-10,-5.19600503420415e-07,-4.46564500912308e-08,-4.50729071508172e-15,-0.0446014325818285,-1.45518206659265e-15,-2.51457699851247e-08,-2.89929930988507e-16,-3.46427991163505e-08,-1.38385661976867e-16,-3.34548619656059e-08,4.63824137881398e-07,2.50078452490798e-08,-5.74615844459663e-17,1.13943870190151e-16,-1.64325233806814e-16,-9.28465097831578e-17,-1.36020478340621e-16,1.7133836363155e-16,-1.05579695615643e-05,2.54377671464833e-16,-1.087658425982e-15,-1.86892116137948e-16,4.40363426426768e-16,-3.19084482789718e-16,3.14086102405598e-16,2.05183192173765e-16,-1.36547444943772e-15,-2.53045368667488e-16,0.707106781186547
"t7",-0.0705065192043951,-0.216895036586999,0.0513316079334866,-0.0587304250710416,0.0307826004902503,-0.00289647494304053,0.00206394903884422,0.0684620302669501,-0.115586003002511,0.0525682706438884,-0.021134197271318,0.00191776478142661,-0.00114520491325023,0.043656197391891,-3.55804468273009e-05,-0.000870528462467671,-4.62244208504394e-07,-5.81451853643709e-07,-1.24287147362362e-07,0.000308818125310049,-0.00584559273538481,0.0547987663118022,-0.00545631464256389,2.20071605601258e-05,-0.000392133225005323,4.86096624628293e-05,-0.000192933043866687,1.18472123526919e-05,-1.31647635703991e-05,0.00262348032400377,-2.79358884444055e-05,0.446471290252764,-0.00427848363232562,0.0349841146344868,0.00682661706913693,-0.000367674984993801,0.000203677149675041,-7.64956239445125e-07,-0.000916216414118563,0.000179983640153792,-0.0637852888132672,0.000242731960632048,9.48402787484105e-06,3.5463393644627e-05,2.62467679106343e-06,-5.32750290380474e-05,-1.3907240279117e-05,-8.81904950243847e-07,-5.62233274607508e-06,4.74359824036726e-07,0.000465706127711737,-0.00205208266702699,-7.20936856037202e-05,0.446868442594652,0.00057021383745744,0.527062908590153,0.000447689568681463,-0.0191986679151471,0.00096952910144654,-1.23136749480649e-07,-3.99888813285064e-16,-7.7570151741087e-08,6.18146070996575e-16,-1.28175085185122e-16,-1.73207123293752e-16,1.16469223076594e-06,4.5278454484872e-06,1.35751048537377e-06,-7.17706339690439e-16,-0.000585707923044456,-1.53471962765887e-05,2.74151546294032e-15,-4.00748670231744e-06,-3.82411004168652e-16,1.22554348643634e-15,3.1970007131118e-09,-8.13355871113959e-07,-9.32088396612695e-08,-4.66231916707752e-14,-0.471915928673014,-1.71137045822734e-14,-1.82112842436219e-06,-2.97819480346441e-15,-5.72127418381809e-06,-8.54165704620748e-17,-1.16047930248503e-05,0.00123374643767091,-5.5021864170505e-06,-1.52787360643851e-16,-1.73594609498422e-16,-3.97018639382691e-16,-1.56521189405728e-16,2.42287994932209e-16,6.54788881265653e-16,0.00114799266969423,5.73969896846199e-17,-1.33637665090301e-16,-3.32765396272478e-16,2.06984497920259e-16,2.24267696505489e-16,8.33082577929756e-16,-3.89147051854728e-18,-1.00934204723484e-15,-1.96509033842288e-16,7.30454285897135e-16
"t6",-0.0697364490268719,-0.210856326454819,0.0490441163714444,-0.0550634926059061,0.0286061495783632,-0.00253087426143384,0.00174021573633318,0.0511749034587281,-0.0792871853147447,0.0340743482648469,-0.0132512169919526,0.000998402069478974,-0.000537153813216685,0.015966130233078,-9.39938806721486e-06,-3.36562560657172e-05,1.7162083380904e-07,-1.59070591941873e-06,-3.016868376558e-07,0.000554897077670058,-0.0102276055143625,0.0954063677703219,-0.00936544762717957,3.5840525055551e-05,-0.000621196102446781,7.57654059627542e-05,-0.00029976350368231,1.82095759870676e-05,-1.99300371350754e-05,0.00393338590675742,-4.18346303613576e-05,0.66482106071329,-0.00636493997390878,0.0520460566304295,0.0101186663918347,-0.000540572566618342,0.000296030020868362,-1.1037716584802e-06,-0.00112603193651914,0.000216399791446353,0.433626869119859,-0.00186969896944872,8.86971308391596e-05,0.000279768958790323,1.98114604014547e-05,-0.000405682819552114,-0.000111726340718617,-7.89405157644833e-06,-6.04379219584588e-05,-8.98071541151402e-06,-0.0012562828411344,0.00544988206346912,0.000150443977093283,-0.459930147992822,-0.00041768346884609,-0.264334792471588,-0.000116975253569438,-0.000700832340061484,7.59635477457321e-05,-3.87257981617078e-08,4.84598838375395e-16,-3.66344807290297e-08,1.61177033731419e-16,1.41979236524736e-16,-1.13280117321735e-16,7.89957809406581e-07,3.21638248527328e-06,9.81616839180497e-07,-8.41660409659343e-17,-0.000477467381474642,-1.47860867770607e-05,-5.80594824238622e-16,-4.02221407662663e-06,-1.20465480941806e-16,-1.42735761374795e-17,7.67999505473778e-09,3.15208359711639e-06,2.57179077308502e-07,2.57872574073722e-15,0.0291433568205067,1.05377147563659e-15,-9.73747031012452e-07,-5.64700563332017e-16,-3.44013083294164e-06,-3.79160428682157e-17,-7.31940171726097e-06,0.000808689527309718,-3.9116847018776e-06,-1.53456663254061e-16,1.63915815974005e-16,1.80615099692282e-16,2.80940642511254e-17,4.43828642779193e-18,-9.41051324823106e-18,0.000995033751339691,-2.87716570699191e-16,1.94182669678607e-16,3.25203564795295e-16,-1.12861935916171e-16,-1.5412654249435e-16,-3.30572022533506e-16,-2.4703710908996e-17,4.6248964893731e-16,1.60434679553976e-16,4.03906285612942e-17
