accepted_species,estimate
t140,-0.31612015
t164,-0.3544463
t199,-0.22665839
t158,-0.37151563
t209,-0.37079006
t218,-0.37079006
t189,-0.38351852
t122,-0.4000057
t162,-0.4279011
t274,-0.47299203
t295,-0.48757002
t252,-0.45447588
t193,-0.4160174
t302,-0.3969659
t318,-0.3969659
t300,-0.39022574
t379,-0.39076307
t424,-0.4000093
t139,-0.44440958
t167,-0.39540446
t282,-0.48468736
t287,-0.47724888
t471,-0.49061048
t489,-0.49061048
t325,-0.5282866
t481,-0.53194886
t490,-0.53194886
t491,-0.53194886
t374,-0.5323064
t149,-0.408771
t155,-0.40400767
t276,-0.3556146
t394,-0.39764708
t413,-0.39850742
t369,-0.399002
t275,-0.38811246
t261,-0.3556146
t493,-0.3715273
t449,-0.39748478
t288,-0.39389554
t337,-0.3229313
t456,-0.32347965
t224,-0.35533032
t422,-0.34792054
t284,-0.33395568
t453,-0.3203943
t338,-0.33302754
t179,-0.33044952
t147,-0.40998232
