"accepted_species","trait_ARD"
"t14","0"
"t15","0"
"t3","0"
"t5","1"
"t7","1"
"t10","1"
"t11","1"
"t1",NA
"t6","0"
"t36","1"
"t45","1"
"t88","0"
"t89","0"
"t92","1"
"t93","1"
"t114",NA
"t115","1"
"t99","1"
"t103","1"
"t131","0"
"t132","1"
"t52","0"
"t70","0"
"t71","0"
"t86","1"
"t87","0"
"t62","0"
"t129","0"
"t229","1"
"t230",NA
"t111","0"
"t108","1"
"t124","0"
"t162","1"
"t166","1"
"t167","1"
"t196","0"
"t335","0"
"t336","0"
"t263","0"
"t210","0"
"t315","1"
"t316","1"
"t274","1"
"t297","1"
"t324","1"
"t325","1"
"t260","0"
"t261","0"
"t163","1"
"t161","1"
"t69","0"
"t94","0"
"t182","1"
"t183","1"
"t215","0"
"t222","1"
"t238","1"
"t239","1"
"t224","1"
"t225","0"
"t219","0"
"t307","0"
"t308","0"
"t146","0"
"t174","1"
"t175","1"
"t151","1"
"t112","1"
"t113","1"
"t119",NA
"t152","1"
"t172","1"
"t206","1"
"t288","1"
"t293","1"
"t326","1"
"t327","0"
"t214","1"
"t43",NA
"t41","0"
"t42","0"
"t20","1"
"t47","0"
"t128","0"
"t133","0"
"t134","0"
"t109","1"
"t185","1"
"t347","0"
"t348","0"
"t199","1"
"t223","1"
"t272","1"
"t280","1"
"t281","1"
"t345","1"
"t346",NA
"t231","1"
"t150","1"
"t158","1"
"t159","1"
"t181","1"
"t189","1"
"t190","1"
"t135","1"
"t187","1"
"t188","0"
"t164","1"
"t107","1"
"t303",NA
"t304","1"
"t298","0"
"t299","0"
"t273","1"
"t84","1"
"t85","1"
"t83","1"
"t101","1"
"t102","1"
"t76","1"
"t73","1"
"t37","0"
"t31","0"
"t26","0"
"t19","0"
"t17","0"
"t8","0"
"t9","0"
"t13","0"
"t28","1"
"t58","1"
"t59","1"
"t105","1"
"t117",NA
"t165","0"
"t209","0"
"t282","0"
"t283",NA
"t232","0"
"t195","0"
"t289","0"
"t290","0"
"t253","0"
"t254",NA
"t259","1"
"t313","1"
"t314","1"
"t203","1"
"t264",NA
"t265","1"
"t228","0"
"t251",NA
"t252","0"
"t255","0"
"t331",NA
"t343",NA
"t344","1"
"t317","0"
"t318","0"
"t311","0"
"t312",NA
"t266","0"
"t218","0"
"t270",NA
"t271","1"
"t256","1"
"t257","1"
"t244","0"
"t211","1"
"t154","1"
"t197","1"
"t198","0"
"t104","1"
"t305","1"
"t306","1"
"t236","1"
"t194","0"
"t191","1"
"t142",NA
"t143","0"
"t130","0"
"t116","0"
"t106","0"
"t176","1"
"t200",NA
"t207","1"
"t208","1"
"t139","0"
"t245","1"
"t246","0"
"t240","0"
"t334",NA
"t341","1"
"t342","1"
"t234","1"
"t329",NA
"t330","1"
"t227","1"
"t300","1"
"t301","1"
"t302","1"
"t286","0"
"t287",NA
"t91","1"
"t61","1"
"t60","0"
"t97","0"
"t98","0"
"t39","1"
"t21","1"
"t12","0"
"t29","0"
"t33","0"
"t34","0"
"t23",NA
"t38","1"
"t48","1"
"t49","1"
"t120","1"
"t121","0"
"t55","1"
"t56","1"
"t243","0"
"t258","0"
"t320","0"
"t321","0"
"t221","0"
"t247","0"
"t248","0"
"t40",NA
"t32","1"
"t27","0"
"t50","0"
"t51","0"
"t30","1"
"t24",NA
"t25","1"
"t35","0"
"t79","1"
"t80","1"
"t82","1"
"t122","0"
"t123","0"
"t110","1"
"t68","1"
"t63","0"
"t64","1"
"t53","0"
"t95","1"
"t168","1"
"t169","1"
"t149","0"
"t216","0"
"t217","1"
"t294",NA
"t337","0"
"t338","0"
"t237","1"
"t141","1"
"t155","0"
"t156","1"
"t138","1"
"t118",NA
"t126","0"
"t127","0"
"t173","0"
"t226",NA
"t339","1"
"t340","1"
"t328","1"
"t319","1"
"t268","0"
"t269","0"
"t235","0"
"t213","1"
"t193","1"
"t46","0"
"t75",NA
"t96","1"
"t100","1"
"t147","1"
"t148","1"
"t137","0"
"t177","1"
"t178","1"
"t170","1"
"t171","1"
"t275","1"
"t322","1"
"t323","1"
"t267",NA
"t201","1"
"t202","1"
"t153","1"
"t140","1"
"t72","0"
"t90","1"
"t278",NA
"t279",NA
"t291","0"
"t292","0"
"t57","1"
"t44","1"
"t125","1"
"t212","0"
"t262","0"
"t284","0"
"t285","0"
"t179","1"
"t180","1"
"t250","1"
"t332","1"
"t333","1"
"t295",NA
"t296","1"
"t220","1"
"t74","1"
"t67","0"
"t65","1"
"t66","0"
"t54","1"
"t22","1"
"t144","0"
"t145","0"
"t136","0"
"t157","0"
"t184","0"
"t233","0"
"t241",NA
"t242","0"
"t276",NA
"t277","0"
"t249","0"
"t309","1"
"t310","0"
"t186","0"
"t204","1"
"t205","1"
"t192","1"
"t160","0"
"t81","0"
"t77","0"
"t78",NA
"t18","0"
"t16","0"
"t4","1"
"t2","0"
