accepted_species,estimate
t6,-0.476394168961524
t10,0.636360472292029
t40,0.10024062047614912
t252,-0.24245040689032205
t247,-0.09436862555006165
t165,-0.6779794869659898
t344,-0.22397223954556778
t275,-0.8777441033226129
t255,-0.6224179760600935
t258,-0.816069007406009
t112,-0.18239391668057203
t281,-0.1451146758443399
t327,-0.06380268202529871
t394,-0.10602997935937741
t225,-0.2283813704017995
t317,-0.18581727507511825
t29,0.49257310785388
t76,-0.3384002559996421
t321,-0.3906154752070724
t271,-0.492909679005746
t82,-0.10247830429636229
t292,-0.7795144828044215
t198,0.7340422312865057
t297,0.35988564687066027
t180,0.5556095814024308
t267,0.31504174937538254
t216,-2.163422730437445
t223,-0.9077390828040098
t115,-0.22988419396474458
t129,-0.2900194761395979
t197,-0.18728974997612047
t118,-0.2861193485784953
t269,-1.191382754184327
t298,-1.1250686053758494
t319,-1.127081686592195
t203,0.1414307160461049
t183,0.3736623974855663
t137,0.3281461274847831
t91,0.2679879167777651
t16,-0.2834652224240345
