"accepted_species","traits"
"t118",1
"t126",1
"t137",1
"t145",0
"t164",1
"t166",0
"t169",0
"t170",1
"t171",0
"t173",1
"t176",0
"t180",0
"t185",0
"t186",0
"t187",1
"t190",0
"t191",1
"t193",1
"t199",0
"t200",0
"t201",0
"t203",1
"t204",1
"t205",1
"t207",1
"t208",1
"t209",1
"t210",0
"t213",1
"t217",0
"t218",0
"t219",0
"t221",1
"t223",1
"t224",0
"t225",1
"t228",1
"t229",0
"t230",0
"t232",1
"t233",0
"t234",1
"t235",1
"t236",1
"t238",1
"t239",1
"t240",1
"t241",0
"t242",0
"t243",0
"t244",0
"t245",1
"t247",0
"t248",1
"t249",1
"t250",0
"t252",0
"t253",1
"t254",0
"t255",1
"t256",1
"t257",0
"t258",0
"t259",0
"t260",1
"t261",1
"t262",1
"t263",0
"t264",0
"t266",1
"t267",1
"t268",1
"t269",1
"t270",0
"t271",0
"t272",0
"t274",1
"t275",1
"t276",1
"t277",1
"t279",0
"t280",0
"t281",0
"t282",0
"t283",0
"t284",0
"t285",0
"t286",1
"t287",1
"t288",0
"t289",0
"t291",1
"t292",0
"t293",0
"t294",0
"t295",0
"t296",0
"t297",0
"t298",1
"t299",1
