"","t1","t2","t7","t8","t9","t27","t28","t111","t112","t86","t87","t57","t58","t52","t33","t34","t70","t71","t146","t147","t39","t40","t53","t129","t130","t80","t78","t79","t44","t121","t122","t101","t102","t68","t109","t110","t127","t128","t85","t62","t107","t108","t59","t72","t73","t65","t74","t75","t69","t95","t96","t29","t89","t90","t30","t31","t123","t124","t18","t115","t116","t83","t32","t47","t84","t100","t125","t126","t94","t140","t141","t142","t143","t64","t81","t82","t20","t54","t55","t49","t97","t98","t50","t51","t35","t134","t135","t12","t16","t36","t119","t120","t93","t91","t92","t48","t63","t144","t145","t131","t61","t138","t139","t11","t10","t5","t6","t99","t117","t118","t26","t22","t21","t37","t56","t76","t77","t14","t15","t19","t38","t103","t104","t13","t41","t148","t149","t17","t132","t133","t60","t45","t113","t114","t88","t136","t137","t46","t23","t24","t25","t66","t67","t42","t43","t105","t106","t3","t4"
"t1",0,1.1252657966,7.35393543377,4.86724768077,5.01940481257,7.12246102637,6.60403567583,8.81174723459,8.81174723459,8.57986192096,8.81174723456,8.53766058769,8.26216170549,8.81174723379,7.86935618599,7.49511531589,8.26355518739,8.70604383969,8.81174723491,8.81174723491,8.81174723439,7.0616304625,8.81174723459,8.81174723459,8.81174723459,8.81174723459,8.16578413702,8.34893401329,7.27055658219,8.81174723489,8.81174723489,8.42040959048,8.81174723407,8.81174723457,8.81174723457,8.81174723457,8.81174723459,8.81174723459,8.81174723459,8.81174723469,8.81174723469,8.81174723469,8.81174723429,8.81174723467,8.81174723467,8.81174723437,8.81174723427,8.81174723427,8.56941080747,8.37219205836,8.81174723427,7.16158251827,8.81174723427,8.81174723427,8.81174723451,8.14293966051,8.81174723411,8.81174723411,7.09931053177,8.81174723427,8.81174723427,8.81174723417,7.34277533977,8.81174723477,8.81174723457,8.81174723461,8.81174723461,8.81174723461,8.81174723457,8.8117472344,8.8117472344,8.81174723466,8.81174723466,8.11753321475,8.20714481177,8.81174723465,7.47080247457,7.70201957383,8.81174723517,8.81174723487,8.81174723507,8.81174723507,8.8117472354,8.8117472354,8.811747235,8.8117472347,8.8117472347,6.08410526092,6.89771612032,8.81174723522,8.81174723502,8.81174723502,8.81174723502,8.81174723482,8.81174723482,8.81174723443,8.16484329598,8.81174723481,8.81174723481,8.81174723478,8.81174723526,8.81174723479,8.81174723479,5.5508721058,6.77245172557,6.90716374521,5.41256062021,8.81174723485,8.81174723485,8.81174723485,6.63837927465,7.34179671915,8.81174723457,8.81174723437,8.81174723397,8.81174723427,8.81174723427,6.73152160521,6.01708768151,6.50871579121,7.93835628731,8.81174723511,8.81174723511,8.81174723441,8.81174723441,8.811747234834,8.811747234834,8.38796127157,8.81174723463,8.81174723463,7.81618567915,7.65202717533,8.81174723473,8.81174723473,8.81174723473,8.81174723473,8.81174723473,8.81174723463,8.811747235157,8.811747235157,7.69616022586,8.81174723456,8.81174723456,8.81174723406,8.81174723406,8.81174723457,8.45933659925,3.9387237672,4.3714420938
"t2",1.1252657966,0,6.51365312617,4.02696537317,4.17912250497,6.28217871877,5.76375336823,7.97146492699,7.97146492699,7.73957961336,7.97146492696,7.69737828009,7.42187939789,7.97146492619,7.02907387839,6.65483300829,7.42327287979,7.86576153209,7.97146492731,7.97146492731,7.97146492679,6.2213481549,7.97146492699,7.97146492699,7.97146492699,7.97146492699,7.32550182942,7.50865170569,6.43027427459,7.97146492729,7.97146492729,7.58012728288,7.97146492647,7.97146492697,7.97146492697,7.97146492697,7.97146492699,7.97146492699,7.97146492699,7.97146492709,7.97146492709,7.97146492709,7.97146492669,7.97146492707,7.97146492707,7.97146492677,7.97146492667,7.97146492667,7.72912849987,7.53190975076,7.97146492667,6.32130021067,7.97146492667,7.97146492667,7.97146492691,7.30265735291,7.97146492651,7.97146492651,6.25902822417,7.97146492667,7.97146492667,7.97146492657,6.50249303217,7.97146492717,7.97146492697,7.97146492701,7.97146492701,7.97146492701,7.97146492697,7.9714649268,7.9714649268,7.97146492706,7.97146492706,7.27725090715,7.36686250417,7.97146492705,6.63052016697,6.86173726623,7.97146492757,7.97146492727,7.97146492747,7.97146492747,7.9714649278,7.9714649278,7.9714649274,7.9714649271,7.9714649271,5.24382295332,6.05743381272,7.97146492762,7.97146492742,7.97146492742,7.97146492742,7.97146492722,7.97146492722,7.97146492683,7.32456098838,7.97146492721,7.97146492721,7.97146492718,7.97146492766,7.97146492719,7.97146492719,4.7105897982,5.93216941797,6.06688143761,4.57227831261,7.97146492725,7.97146492725,7.97146492725,5.79809696705,6.50151441155,7.97146492697,7.97146492677,7.97146492637,7.97146492667,7.97146492667,5.89123929761,5.17680537391,5.66843348361,7.09807397971,7.97146492751,7.97146492751,7.97146492681,7.97146492681,7.971464927234,7.971464927234,7.54767896397,7.97146492703,7.97146492703,6.97590337155,6.81174486773,7.97146492713,7.97146492713,7.97146492713,7.97146492713,7.97146492713,7.97146492703,7.971464927557,7.971464927557,6.85587791826,7.97146492696,7.97146492696,7.97146492646,7.97146492646,7.97146492697,7.61905429165,3.0984414596,3.5311597862
"t7",7.35393543377,6.51365312617,0,3.492379293,4.7723873976,6.8754436114,6.35701826086,8.56472981962,8.56472981962,8.33284450599,8.56472981959,8.29064317272,8.01514429052,8.56472981882,7.62233877102,7.24809790092,8.01653777242,8.45902642472,8.56472981994,8.56472981994,8.56472981942,6.81461304753,8.56472981962,8.56472981962,8.56472981962,8.56472981962,7.91876672205,8.10191659832,7.02353916722,8.56472981992,8.56472981992,8.17339217551,8.5647298191,8.5647298196,8.5647298196,8.5647298196,10.27052878022,10.27052878022,10.27052878022,10.27052878032,10.27052878032,10.27052878032,10.27052877992,10.2705287803,10.2705287803,10.27052878,10.2705287799,10.2705287799,10.0281923531,9.83097360399,10.2705287799,8.6203640639,10.2705287799,10.2705287799,10.27052878014,9.60172120614,10.27052877974,10.27052877974,8.5580920774,10.2705287799,10.2705287799,10.2705287798,8.8015568854,10.2705287804,10.2705287802,10.27052878024,10.27052878024,10.27052878024,10.2705287802,10.27052878003,10.27052878003,10.27052878029,10.27052878029,9.57631476038,9.6659263574,10.27052878028,8.9295840202,9.16080111946,10.2705287808,10.2705287805,10.2705287807,10.2705287807,10.27052878103,10.27052878103,10.27052878063,10.27052878033,10.27052878033,7.54288680655,8.35649766595,10.27052878085,10.27052878065,10.27052878065,10.27052878065,10.27052878045,10.27052878045,10.27052878006,9.62362484161,10.27052878044,10.27052878044,10.27052878041,10.27052878089,10.27052878042,10.27052878042,7.00965365143,8.2312332712,8.36594529084,6.87134216584,10.27052878048,10.27052878048,10.27052878048,8.09716082028,8.80057826478,10.2705287802,10.27052878,10.2705287796,10.2705287799,10.2705287799,8.19030315084,7.47586922714,7.96749733684,9.39713783294,10.27052878074,10.27052878074,10.27052878004,10.27052878004,10.270528780464,10.270528780464,9.8467428172,10.27052878026,10.27052878026,9.27496722478,9.11080872096,10.27052878036,10.27052878036,10.27052878036,10.27052878036,10.27052878036,10.27052878026,10.270528780787,10.270528780787,9.15494177149,10.27052878019,10.27052878019,10.27052877969,10.27052877969,10.2705287802,9.91811814488,5.47802045477,5.91073878137
"t8",4.86724768077,4.02696537317,3.492379293,0,2.2856996446,4.3887558584,3.87033050786,6.07804206662,6.07804206662,5.84615675299,6.07804206659,5.80395541972,5.52845653752,6.07804206582,5.13565101802,4.76141014792,5.52985001942,5.97233867172,6.07804206694,6.07804206694,6.07804206642,4.32792529453,6.07804206662,6.07804206662,6.07804206662,6.07804206662,5.43207896905,5.61522884532,4.53685141422,6.07804206692,6.07804206692,5.68670442251,6.0780420661,6.0780420666,6.0780420666,6.0780420666,7.78384102722,7.78384102722,7.78384102722,7.78384102732,7.78384102732,7.78384102732,7.78384102692,7.7838410273,7.7838410273,7.783841027,7.7838410269,7.7838410269,7.5415046001,7.34428585099,7.7838410269,6.1336763109,7.7838410269,7.7838410269,7.78384102714,7.11503345314,7.78384102674,7.78384102674,6.0714043244,7.7838410269,7.7838410269,7.7838410268,6.3148691324,7.7838410274,7.7838410272,7.78384102724,7.78384102724,7.78384102724,7.7838410272,7.78384102703,7.78384102703,7.78384102729,7.78384102729,7.08962700738,7.1792386044,7.78384102728,6.4428962672,6.67411336646,7.7838410278,7.7838410275,7.7838410277,7.7838410277,7.78384102803,7.78384102803,7.78384102763,7.78384102733,7.78384102733,5.05619905355,5.86980991295,7.78384102785,7.78384102765,7.78384102765,7.78384102765,7.78384102745,7.78384102745,7.78384102706,7.13693708861,7.78384102744,7.78384102744,7.78384102741,7.78384102789,7.78384102742,7.78384102742,4.52296589843,5.7445455182,5.87925753784,4.38465441284,7.78384102748,7.78384102748,7.78384102748,5.61047306728,6.31389051178,7.7838410272,7.783841027,7.7838410266,7.7838410269,7.7838410269,5.70361539784,4.98918147414,5.48080958384,6.91045007994,7.78384102774,7.78384102774,7.78384102704,7.78384102704,7.783841027464,7.783841027464,7.3600550642,7.78384102726,7.78384102726,6.78827947178,6.62412096796,7.78384102736,7.78384102736,7.78384102736,7.78384102736,7.78384102736,7.78384102726,7.783841027787,7.783841027787,6.66825401849,7.78384102719,7.78384102719,7.78384102669,7.78384102669,7.7838410272,7.43143039188,2.99133270177,3.42405102837
"t9",5.01940481257,4.17912250497,4.7723873976,2.2856996446,0,3.3642847758,2.84585942526,5.05357098402,5.05357098402,4.82168567039,5.05357098399,4.77948433712,4.50398545492,5.05357098322,4.11117993542,3.73693906532,4.50537893682,4.94786758912,5.05357098434,5.05357098434,5.05357098382,3.30345421193,5.05357098402,5.05357098402,5.05357098402,5.05357098402,4.40760788645,4.59075776272,3.51238033162,5.05357098432,5.05357098432,4.90697207671,5.2983097203,5.2983097208,5.2983097208,5.2983097208,7.93599815902,7.93599815902,7.93599815902,7.93599815912,7.93599815912,7.93599815912,7.93599815872,7.9359981591,7.9359981591,7.9359981588,7.9359981587,7.9359981587,7.6936617319,7.49644298279,7.9359981587,6.2858334427,7.9359981587,7.9359981587,7.93599815894,7.26719058494,7.93599815854,7.93599815854,6.2235614562,7.9359981587,7.9359981587,7.9359981586,6.4670262642,7.9359981592,7.935998159,7.93599815904,7.93599815904,7.93599815904,7.935998159,7.93599815883,7.93599815883,7.93599815909,7.93599815909,7.24178413918,7.3313957362,7.93599815908,6.595053399,6.82627049826,7.9359981596,7.9359981593,7.9359981595,7.9359981595,7.93599815983,7.93599815983,7.93599815943,7.93599815913,7.93599815913,5.20835618535,6.02196704475,7.93599815965,7.93599815945,7.93599815945,7.93599815945,7.93599815925,7.93599815925,7.93599815886,7.28909422041,7.93599815924,7.93599815924,7.93599815921,7.93599815969,7.93599815922,7.93599815922,4.67512303023,5.89670265,6.03141466964,4.53681154464,7.93599815928,7.93599815928,7.93599815928,5.76263019908,6.46604764358,7.935998159,7.9359981588,7.9359981584,7.9359981587,7.9359981587,5.85577252964,5.14133860594,5.63296671564,7.06260721174,7.93599815954,7.93599815954,7.93599815884,7.93599815884,7.935998159264,7.935998159264,7.512212196,7.93599815906,7.93599815906,6.94043660358,6.77627809976,7.93599815916,7.93599815916,7.93599815916,7.93599815916,7.93599815916,7.93599815906,7.935998159587,7.935998159587,6.82041115029,7.93599815899,7.93599815899,7.93599815849,7.93599815849,7.935998159,7.58358752368,3.14348983357,3.57620816017
"t27",7.12246102637,6.28217871877,6.8754436114,4.3887558584,3.3642847758,0,0.62782972406,5.19282330082,5.19282330082,4.96093798719,5.19282330079,4.91873665392,4.64323777172,5.19282330002,4.25043225222,3.87619138212,4.64463125362,5.08711990592,5.19282330114,5.19282330114,5.19282330062,3.44270652873,5.19282330082,5.19282330082,5.19282330082,5.19282330082,4.54686020325,4.73001007952,3.65163264842,5.19282330112,5.19282330112,7.01002829051,7.4013659341,7.4013659346,7.4013659346,7.4013659346,10.03905437282,10.03905437282,10.03905437282,10.03905437292,10.03905437292,10.03905437292,10.03905437252,10.0390543729,10.0390543729,10.0390543726,10.0390543725,10.0390543725,9.7967179457,9.59949919659,10.0390543725,8.3888896565,10.0390543725,10.0390543725,10.03905437274,9.37024679874,10.03905437234,10.03905437234,8.32661767,10.0390543725,10.0390543725,10.0390543724,8.570082478,10.039054373,10.0390543728,10.03905437284,10.03905437284,10.03905437284,10.0390543728,10.03905437263,10.03905437263,10.03905437289,10.03905437289,9.34484035298,9.43445195,10.03905437288,8.6981096128,8.92932671206,10.0390543734,10.0390543731,10.0390543733,10.0390543733,10.03905437363,10.03905437363,10.03905437323,10.03905437293,10.03905437293,7.31141239915,8.12502325855,10.03905437345,10.03905437325,10.03905437325,10.03905437325,10.03905437305,10.03905437305,10.03905437266,9.39215043421,10.03905437304,10.03905437304,10.03905437301,10.03905437349,10.03905437302,10.03905437302,6.77817924403,7.9997588638,8.13447088344,6.63986775844,10.03905437308,10.03905437308,10.03905437308,7.86568641288,8.56910385738,10.0390543728,10.0390543726,10.0390543722,10.0390543725,10.0390543725,7.95882874344,7.24439481974,7.73602292944,9.16566342554,10.03905437334,10.03905437334,10.03905437264,10.03905437264,10.039054373064,10.039054373064,9.6152684098,10.03905437286,10.03905437286,9.04349281738,8.87933431356,10.03905437296,10.03905437296,10.03905437296,10.03905437296,10.03905437296,10.03905437286,10.039054373387,10.039054373387,8.92346736409,10.03905437279,10.03905437279,10.03905437229,10.03905437229,10.0390543728,9.68664373748,5.24654604737,5.67926437397
"t28",6.60403567583,5.76375336823,6.35701826086,3.87033050786,2.84585942526,0.62782972406,0,4.67439795028,4.67439795028,4.44251263665,4.67439795025,4.40031130338,4.12481242118,4.67439794948,3.73200690168,3.35776603158,4.12620590308,4.56869455538,4.6743979506,4.6743979506,4.67439795008,2.92428117819,4.67439795028,4.67439795028,4.67439795028,4.67439795028,4.02843485271,4.21158472898,3.13320729788,4.67439795058,4.67439795058,6.49160293997,6.88294058356,6.88294058406,6.88294058406,6.88294058406,9.52062902228,9.52062902228,9.52062902228,9.52062902238,9.52062902238,9.52062902238,9.52062902198,9.52062902236,9.52062902236,9.52062902206,9.52062902196,9.52062902196,9.27829259516,9.08107384605,9.52062902196,7.87046430596,9.52062902196,9.52062902196,9.5206290222,8.8518214482,9.5206290218,9.5206290218,7.80819231946,9.52062902196,9.52062902196,9.52062902186,8.05165712746,9.52062902246,9.52062902226,9.5206290223,9.5206290223,9.5206290223,9.52062902226,9.52062902209,9.52062902209,9.52062902235,9.52062902235,8.82641500244,8.91602659946,9.52062902234,8.17968426226,8.41090136152,9.52062902286,9.52062902256,9.52062902276,9.52062902276,9.52062902309,9.52062902309,9.52062902269,9.52062902239,9.52062902239,6.79298704861,7.60659790801,9.52062902291,9.52062902271,9.52062902271,9.52062902271,9.52062902251,9.52062902251,9.52062902212,8.87372508367,9.5206290225,9.5206290225,9.52062902247,9.52062902295,9.52062902248,9.52062902248,6.25975389349,7.48133351326,7.6160455329,6.1214424079,9.52062902254,9.52062902254,9.52062902254,7.34726106234,8.05067850684,9.52062902226,9.52062902206,9.52062902166,9.52062902196,9.52062902196,7.4404033929,6.7259694692,7.2175975789,8.647238075,9.5206290228,9.5206290228,9.5206290221,9.5206290221,9.520629022524,9.520629022524,9.09684305926,9.52062902232,9.52062902232,8.52506746684,8.36090896302,9.52062902242,9.52062902242,9.52062902242,9.52062902242,9.52062902242,9.52062902232,9.520629022847,9.520629022847,8.40504201355,9.52062902225,9.52062902225,9.52062902175,9.52062902175,9.52062902226,9.16821838694,4.72812069683,5.16083902343
"t111",8.81174723459,7.97146492699,8.56472981962,6.07804206662,5.05357098402,5.19282330082,4.67439795028,0,0.5948659648,1.16233920117,1.39422451477,3.6161978259,3.3406989437,3.890284472,5.1550925022,4.7808516321,5.5492915036,5.9917801559,6.09748355112,6.09748355112,6.0974835506,4.34736677871,6.8524985208,6.8524985208,6.8524985208,6.8524985208,6.20653542323,6.3896852995,5.3113078684,6.8524985211,6.8524985211,8.69931449873,9.09065214232,9.09065214282,9.09065214282,9.09065214282,11.72834058104,11.72834058104,11.72834058104,11.72834058114,11.72834058114,11.72834058114,11.72834058074,11.72834058112,11.72834058112,11.72834058082,11.72834058072,11.72834058072,11.48600415392,11.28878540481,11.72834058072,10.07817586472,11.72834058072,11.72834058072,11.72834058096,11.05953300696,11.72834058056,11.72834058056,10.01590387822,11.72834058072,11.72834058072,11.72834058062,10.25936868622,11.72834058122,11.72834058102,11.72834058106,11.72834058106,11.72834058106,11.72834058102,11.72834058085,11.72834058085,11.72834058111,11.72834058111,11.0341265612,11.12373815822,11.7283405811,10.38739582102,10.61861292028,11.72834058162,11.72834058132,11.72834058152,11.72834058152,11.72834058185,11.72834058185,11.72834058145,11.72834058115,11.72834058115,9.00069860737,9.81430946677,11.72834058167,11.72834058147,11.72834058147,11.72834058147,11.72834058127,11.72834058127,11.72834058088,11.08143664243,11.72834058126,11.72834058126,11.72834058123,11.72834058171,11.72834058124,11.72834058124,8.46746545225,9.68904507202,9.82375709166,8.32915396666,11.7283405813,11.7283405813,11.7283405813,9.5549726211,10.2583900656,11.72834058102,11.72834058082,11.72834058042,11.72834058072,11.72834058072,9.64811495166,8.93368102796,9.42530913766,10.85494963376,11.72834058156,11.72834058156,11.72834058086,11.72834058086,11.728340581284,11.728340581284,11.30455461802,11.72834058108,11.72834058108,10.7327790256,10.56862052178,11.72834058118,11.72834058118,11.72834058118,11.72834058118,11.72834058118,11.72834058108,11.728340581607,11.728340581607,10.61275357231,11.72834058101,11.72834058101,11.72834058051,11.72834058051,11.72834058102,11.3759299457,6.93583225559,7.36855058219
"t112",8.81174723459,7.97146492699,8.56472981962,6.07804206662,5.05357098402,5.19282330082,4.67439795028,0.5948659648,0,1.16233920117,1.39422451477,3.6161978259,3.3406989437,3.890284472,5.1550925022,4.7808516321,5.5492915036,5.9917801559,6.09748355112,6.09748355112,6.0974835506,4.34736677871,6.8524985208,6.8524985208,6.8524985208,6.8524985208,6.20653542323,6.3896852995,5.3113078684,6.8524985211,6.8524985211,8.69931449873,9.09065214232,9.09065214282,9.09065214282,9.09065214282,11.72834058104,11.72834058104,11.72834058104,11.72834058114,11.72834058114,11.72834058114,11.72834058074,11.72834058112,11.72834058112,11.72834058082,11.72834058072,11.72834058072,11.48600415392,11.28878540481,11.72834058072,10.07817586472,11.72834058072,11.72834058072,11.72834058096,11.05953300696,11.72834058056,11.72834058056,10.01590387822,11.72834058072,11.72834058072,11.72834058062,10.25936868622,11.72834058122,11.72834058102,11.72834058106,11.72834058106,11.72834058106,11.72834058102,11.72834058085,11.72834058085,11.72834058111,11.72834058111,11.0341265612,11.12373815822,11.7283405811,10.38739582102,10.61861292028,11.72834058162,11.72834058132,11.72834058152,11.72834058152,11.72834058185,11.72834058185,11.72834058145,11.72834058115,11.72834058115,9.00069860737,9.81430946677,11.72834058167,11.72834058147,11.72834058147,11.72834058147,11.72834058127,11.72834058127,11.72834058088,11.08143664243,11.72834058126,11.72834058126,11.72834058123,11.72834058171,11.72834058124,11.72834058124,8.46746545225,9.68904507202,9.82375709166,8.32915396666,11.7283405813,11.7283405813,11.7283405813,9.5549726211,10.2583900656,11.72834058102,11.72834058082,11.72834058042,11.72834058072,11.72834058072,9.64811495166,8.93368102796,9.42530913766,10.85494963376,11.72834058156,11.72834058156,11.72834058086,11.72834058086,11.728340581284,11.728340581284,11.30455461802,11.72834058108,11.72834058108,10.7327790256,10.56862052178,11.72834058118,11.72834058118,11.72834058118,11.72834058118,11.72834058118,11.72834058108,11.728340581607,11.728340581607,10.61275357231,11.72834058101,11.72834058101,11.72834058051,11.72834058051,11.72834058102,11.3759299457,6.93583225559,7.36855058219
"t86",8.57986192096,7.73957961336,8.33284450599,5.84615675299,4.82168567039,4.96093798719,4.44251263665,1.16233920117,1.16233920117,0,1.1124241432,3.38431251227,3.10881363007,3.65839915837,4.92320718857,4.54896631847,5.31740618997,5.75989484227,5.86559823749,5.86559823749,5.86559823697,4.11548146508,6.62061320717,6.62061320717,6.62061320717,6.62061320717,5.9746501096,6.15779998587,5.07942255477,6.62061320747,6.62061320747,8.4674291851,8.85876682869,8.85876682919,8.85876682919,8.85876682919,11.49645526741,11.49645526741,11.49645526741,11.49645526751,11.49645526751,11.49645526751,11.49645526711,11.49645526749,11.49645526749,11.49645526719,11.49645526709,11.49645526709,11.25411884029,11.05690009118,11.49645526709,9.84629055109,11.49645526709,11.49645526709,11.49645526733,10.82764769333,11.49645526693,11.49645526693,9.78401856459,11.49645526709,11.49645526709,11.49645526699,10.02748337259,11.49645526759,11.49645526739,11.49645526743,11.49645526743,11.49645526743,11.49645526739,11.49645526722,11.49645526722,11.49645526748,11.49645526748,10.80224124757,10.89185284459,11.49645526747,10.15551050739,10.38672760665,11.49645526799,11.49645526769,11.49645526789,11.49645526789,11.49645526822,11.49645526822,11.49645526782,11.49645526752,11.49645526752,8.76881329374,9.58242415314,11.49645526804,11.49645526784,11.49645526784,11.49645526784,11.49645526764,11.49645526764,11.49645526725,10.8495513288,11.49645526763,11.49645526763,11.4964552676,11.49645526808,11.49645526761,11.49645526761,8.23558013862,9.45715975839,9.59187177803,8.09726865303,11.49645526767,11.49645526767,11.49645526767,9.32308730747,10.02650475197,11.49645526739,11.49645526719,11.49645526679,11.49645526709,11.49645526709,9.41622963803,8.70179571433,9.19342382403,10.62306432013,11.49645526793,11.49645526793,11.49645526723,11.49645526723,11.496455267654,11.496455267654,11.07266930439,11.49645526745,11.49645526745,10.50089371197,10.33673520815,11.49645526755,11.49645526755,11.49645526755,11.49645526755,11.49645526755,11.49645526745,11.496455267977,11.496455267977,10.38086825868,11.49645526738,11.49645526738,11.49645526688,11.49645526688,11.49645526739,11.14404463207,6.70394694196,7.13666526856
