,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t1,12.526266,2.299272,5.2124853,8.440172,3.4988568,3.6284108,3.9108307,7.938496,6.217356,8.428908,5.962611,6.8734193,7.4539967,5.490257,3.1703253
t2,12.588484,2.234346,5.201665,8.471714,3.4565077,3.608895,3.877312,7.9379272,6.230145,8.38578,5.9442406,6.9301066,7.4642453,5.4806066,3.1565175
t3,5.0505567,6.9658265,7.166339,5.167697,4.5865273,3.8614383,5.1572385,5.378477,6.986757,8.700321,5.9383783,6.676898,5.739874,6.4328036,5.7937775
t4,5.150911,6.8883204,7.178601,5.2135015,4.6588707,3.8544018,5.151407,5.42086,6.9871063,8.719153,5.967681,6.73573,5.8083596,6.4216943,5.783965
t5,5.0609555,6.870881,7.1528196,5.1210427,4.6155486,3.9631028,5.1070104,5.315991,6.9154363,8.648821,6.050614,6.7937274,5.750562,6.391442,5.749024
t6,5.0247145,6.9804254,7.155854,5.171422,4.5601053,3.8718905,5.1393437,5.3813133,6.9718275,8.689859,5.9279766,6.6470156,5.718051,6.4456754,5.7773795
t7,5.2817364,6.8436823,7.1303463,5.3326583,4.705697,3.8256729,5.0989747,5.5218587,6.9332128,8.687401,5.9396577,6.764297,5.8700137,6.4015527,5.6925073
t8,4.649158,7.291334,7.0994706,5.1000724,4.4077134,3.9498932,5.2543125,5.376378,6.9191017,8.588311,5.7019687,6.489665,5.611868,6.611501,5.844766
t9,4.9856157,6.970032,7.213736,5.1299915,4.5657063,3.9236424,5.2036147,5.374859,7.0290813,8.748313,5.947003,6.65128,5.7413383,6.506289,5.841141
t10,12.405147,2.3868797,5.111452,8.473145,3.5342195,3.525638,3.953248,7.7995925,6.3171906,8.520936,5.828912,6.85129,7.522967,5.6326275,3.1850514
t11,3.542291,7.603118,7.266639,4.9739337,4.1914477,3.7743182,5.6614146,5.675297,7.7481084,9.38486,5.5734487,5.718,5.4608984,7.631386,5.654757
t12,4.576697,7.3426547,7.0797925,5.090842,4.3772426,3.9859676,5.262603,5.3877153,6.897073,8.557961,5.666188,6.456695,5.596986,6.652518,5.8364463
t13,5.0646834,6.9075317,7.266786,5.167833,4.6033297,3.899143,5.2447147,5.4357705,7.1233764,8.851105,5.967158,6.6395802,5.8102393,6.5626144,5.8643503
t14,5.0547028,6.7999945,7.3036523,5.12801,4.6407866,4.0222616,5.2061205,5.386519,7.0414724,8.81816,6.0638347,6.7576985,5.8134856,6.584877,5.813016
t15,12.534668,2.2876048,5.1195116,8.498156,3.4556954,3.5427058,3.8984776,7.85813,6.283443,8.455066,5.862741,6.9263024,7.4773383,5.552435,3.139388
