"accepted_species","Medicinal"
"Tarenna_compactiflora",0
"Sabicea_apocynacea",0
"Sipanea_biflora",0
"Scyphostelma_serpyllifolium",0
"Psychotria_microglossa",0
"Ruehssia_gillespieae",0
"Gentiana_caelestis",0
"Brachytome_kachinensis",0
"Tocoyena_bullata",NA
"Gentianella_gibbsii",0
"Scleromitrion_diffusum",1
"Canthium_bipinnatum",0
"Alibertia_duckeana",NA
"Baissea_subsessilis",0
"Pacouria_boliviensis",0
"Isidorea_ophiticola",0
"Peplonia_adnata",0
"Rothmannia_munsae",0
"Psychotria_asae",0
"Aspidoglossum_araneiferum",0
"Metastelma_sigmoideum",0
"Atractocarpus_carolinensis",0
"Cynanchica_abbreviata",0
"Diplolepis_biflora",0
"Vincetoxicum_schimperi",0
"Randia_alvarocamposii",NA
"Cynanchica_puberula",0
"Picardaea_cubensis",0
"Sherbournia_streptocaulon",NA
"Mouretia_larsenii",0
"Canthiumera_robusta",0
"Adina_eurhyncha",1
"Ophiorrhiza_laxiflora",0
"Bouvardia_tubicalyx",0
"Catesbaea_macracantha",0
"Breonia_perrieri",0
"Marsdenia_taylorii",0
"Oxypetalum_montanum",0
"Rubia_rotundifolia",0
"Oxypetalum_lividum",0
"Strychnos_matopensis",0
"Rauvolfia_rostrata",0
"Pittoniotis_rotata",0
"Atractocarpus_rotundifolius",NA
"Mitrasacme_scopata",0
"Staelia_tocantinsiana",0
"Psychotria_griseifolia",0
"Galium_×_pseudoboreale",0
"Galium_tortumense",0
"Psychotria_amplithyrsa",0
"Galium_californicum",0
"Psychotria_ellipsoidea",0
"Psychotria_puyoana",0
"Gaertnera_calycina",0
"Coprosma_rapensis",0
"Ixora_ruttenii",0
"Huernia_recondita",0
"Hillia_parasitica",0
"Squamellaria_thekii",0
"Hoya_bicolensis",0
"Leptactina_densiflora",NA
"Alseis_mutisii",0
"Hoya_deleoniorum",0
"Vidalasia_tonkinensis",NA
"Arachnothryx_dwyeri",0
"Coffea_boiviniana",0
"Parsonsia_laevis",0
"Ophiorrhiza_modesta",0
"Faramea_campanularis",0
"Parsonsia_aneityensis",0
"Aspidosperma_nanum",0
"Sericanthe_chimanimaniensis",0
"Orthanthera_gossweileri",0
"Petchia_africana",0
"Palicourea_lyristipula",0
"Kopsia_angustipetala",0
"Hydnophytum_puffii",0
"Coussarea_bernardii",0
"Palicourea_weberbaueri",0
"Cordiera_coriacea",NA
"Matelea_carnevaliana",0
"Pentopetia_bidens",0
"Hamelia_axillaris",1
"Gynochthodes_macrophylla",0
"Pavetta_sennii",NA
"Lasianthus_montanus",0
"Pavetta_trichardtensis",0
"Gardeniopsis_longifolia",0
"Rudgea_costanensis",0
"Gentianella_griersonii",0
"Wendlandia_jingdongensis",0
"Gonzalagunia_ciliata",0
"Tricalysia_obstetrix",NA
"Trichostachys_lehmbachii",0
"Sabicea_congensis",0
"Ophiorrhiza_napoensis",0
"Faramea_grayumiana",0
"Exacum_teres",0
"Gentiana_faucipilosa",0
"Ambelania_duckei",0
