"accepted_species","traits"
"t139",0
"t145",1
"t148",1
"t150",0
"t163",1
"t166",0
"t169",0
"t175",0
"t176",1
"t178",1
"t180",0
"t182",1
"t183",0
"t190",0
"t192",0
"t194",0
"t195",0
"t196",0
"t197",1
"t200",0
"t201",0
"t202",1
"t203",0
"t204",0
"t205",0
"t206",0
"t207",0
"t208",0
"t212",0
"t213",0
"t214",0
"t215",0
"t216",0
"t217",0
"t218",0
"t219",0
"t221",0
"t222",1
"t224",0
"t226",0
"t227",0
"t228",0
"t231",1
"t232",0
"t233",0
"t234",0
"t236",0
"t237",0
"t238",0
"t240",0
"t241",0
"t242",0
"t243",0
"t245",0
"t246",0
"t247",0
"t248",0
"t249",0
"t250",0
"t251",0
"t252",0
"t253",0
"t254",0
"t255",1
"t256",0
"t257",0
"t258",0
"t259",0
"t260",0
"t261",0
"t262",0
"t263",0
"t264",0
"t266",1
"t267",0
"t268",0
"t269",0
"t270",0
"t271",0
"t272",0
"t273",0
"t274",0
"t275",0
"t276",0
"t277",0
"t278",0
"t279",0
"t280",0
"t281",0
"t282",0
"t283",0
"t284",0
"t285",0
"t286",0
"t287",0
"t288",0
"t289",0
"t290",0
"t291",0
"t292",0
