,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,7.601675,6.083203,7.022158,5.0819793,7.4624023,6.37629,2.5510356,3.7628338,5.147039,5.15081,5.4696794,6.0538607,5.5547576,4.2711287,4.31036,7.217228,5.27511
t2,7.5808606,6.099923,6.9841743,5.08364,7.43166,6.3828406,2.5854714,3.7833123,5.128778,5.129714,5.485384,6.060447,5.534243,4.28692,4.282023,7.243778,5.2593946
t3,7.6586995,6.04079,7.024119,5.0344152,7.4676323,6.2793946,2.5609837,3.7391088,5.1531706,5.1426044,5.373504,6.12547,5.5459194,4.235713,4.293059,7.232712,5.370523
t4,7.6008496,6.1207857,6.961688,5.0793705,7.3908615,6.3136845,2.6847484,3.7469804,5.06651,5.03754,5.4241114,6.134811,5.4383,4.315994,4.1803026,7.3277416,5.3202896
t5,8.858621,3.0646768,7.016502,4.743059,8.177138,5.1335883,5.417816,4.352014,6.3786907,4.643348,5.0262036,7.4574647,4.57499,2.8633358,5.634538,4.989358,6.208617
t6,8.852647,3.1647933,7.0919704,4.7781243,8.240701,5.159499,5.3584547,4.384781,6.3259106,4.6341434,5.009109,7.409396,4.648331,2.9110906,5.6053243,5.071211,6.1415105
t7,8.812031,3.106493,6.973954,4.743767,8.171248,5.128846,5.415477,4.308319,6.416321,4.6969733,4.992146,7.5008273,4.544003,2.8553455,5.6514606,5.052762,6.191901
t8,8.848297,3.0685759,7.024653,4.7373095,8.178585,5.1571064,5.397044,4.3378477,6.3676248,4.6446157,5.027448,7.4451246,4.5984573,2.8756342,5.6136184,4.99617,6.201742
t9,8.815001,3.205713,6.980684,4.840027,8.268053,5.1302032,5.369602,4.355774,6.3853474,4.7072334,4.953469,7.483854,4.5293627,2.9434166,5.640482,5.070382,6.104898
t10,8.791194,2.921722,7.0568485,4.514264,7.9782724,5.2058687,5.414194,4.3206086,6.3438187,4.648718,5.119284,7.438409,4.6403136,2.7531807,5.593636,5.132178,6.2778144
t11,8.882488,2.652336,6.951341,4.657389,8.024247,5.153287,5.4804115,4.3300233,6.364234,4.594507,5.10287,7.4451246,4.570652,2.8488758,5.609311,4.8112426,6.3307943
t12,8.838562,2.9150653,6.9643507,4.588515,8.029057,5.0346236,5.5553794,4.393905,6.4232373,4.6517797,5.0829477,7.472567,4.473961,2.7286446,5.71145,4.9392757,6.2929196
t13,8.855614,2.7551687,7.0772295,4.499063,7.9693756,5.1903186,5.456826,4.3752465,6.314797,4.5707507,5.1639915,7.4054723,4.664914,2.7311974,5.5922503,4.988601,6.3400745
t14,8.90902,2.7447057,7.0439076,4.574356,8.027192,5.152149,5.495318,4.397482,6.317958,4.5267863,5.143815,7.399974,4.643963,2.762868,5.6073384,4.9124103,6.3369737
t15,8.856554,2.8334563,7.091844,4.5349755,7.996535,5.2011843,5.4211054,4.375724,6.305968,4.57869,5.1450624,7.4117365,4.6668124,2.7669065,5.5885215,5.044178,6.310162
t16,8.86127,2.6533659,7.036853,4.5274124,7.9683557,5.181436,5.4835176,4.3593755,6.3268576,4.5712733,5.1603937,7.406475,4.6440086,2.7620847,5.589581,4.8914304,6.363784
t17,7.577858,-0.096185446,6.1111007,3.8474028,8.126963,5.139076,7.032413,2.56142,7.446915,5.4851804,4.3524785,6.9082766,5.064086,2.7851927,5.096512,3.5500169,6.40025
t18,8.837201,2.6107502,6.9558067,4.591819,7.9917507,5.165926,5.4993653,4.3001504,6.3802514,4.624078,5.1097302,7.4371405,4.5869308,2.8162649,5.596254,4.8185697,6.347278
t19,8.837605,2.6801224,7.0295305,4.487412,7.9383817,5.1941366,5.477807,4.354589,6.3347397,4.5822806,5.1758075,7.3933268,4.666685,2.729921,5.575392,4.9241405,6.3752065
