,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
t1,10.492926,-0.28636268,0.89005446,-0.07208938,0.052409384,-0.2282752,2.5291572,12.995175,15.502433,-0.14069922,0.10989682,1.0529097,15.5945425,0.5980054,-0.066632606,-0.11913527,12.184102
t2,11.318391,-0.2912556,1.3821816,-0.078758776,0.053140603,-0.2608855,2.7887292,14.030805,16.568027,-0.15173253,0.19388203,0.762762,16.731554,0.6001476,-0.07066036,-0.13660187,13.08992
t3,8.800779,-0.25009018,-0.11067268,-0.057365775,0.053237624,-0.15942837,1.7784679,10.322201,12.897487,-0.113040894,0.1842401,1.8081703,13.039076,0.4494782,-0.048625227,-0.07820346,10.033111
t4,6.109591,-0.23519589,-0.57394457,-0.028038507,0.04900741,-0.09285067,0.83264816,6.74913,9.286255,-0.065751895,-0.0036087448,2.9808187,8.857732,0.56939864,-0.042759713,-0.045600455,6.9709496
t5,0.068998426,-0.017442992,-2.610496,-0.0005266974,0.06804258,2.5988815,-0.46941936,-2.4012606,-0.56079924,-0.1139112,-0.15356521,12.116511,-0.23368962,0.4355299,-0.015661728,1.605457,0.709254
t6,0.32271066,-0.017369848,-2.301728,-0.0026955928,0.06560799,2.228438,-0.41607824,-1.9646127,-0.41016084,-0.09420806,-0.12470337,10.570599,-0.121098585,0.34883898,-0.02347097,1.2017087,0.57383776
t7,-0.04148478,-0.022292959,-2.7170835,0.11231254,0.06514332,2.5527425,-0.47354457,-2.7134314,-0.685042,-0.12512226,-0.1696342,12.81191,-0.35332903,0.4859238,-0.002676766,1.7784395,0.8091908
t8,-0.03619959,-0.025943898,-2.7371562,0.12208463,0.065431476,2.549816,-0.46619892,-2.7254214,-0.6847742,-0.1266441,-0.17119658,12.831545,-0.37135425,0.4898769,-0.003038992,1.7989277,0.8163616
t9,1.5997617,-0.047576703,-2.2798972,-0.014661933,0.062343694,1.3690909,-0.40392762,-0.9090143,0.72727394,-0.07647449,-0.06085137,9.82711,3.1890059,0.1764026,-0.051831275,0.0535579,0.17170808
t10,-0.19796403,-0.08299032,-2.9802358,0.71173567,0.055706024,2.5917532,-0.49071208,-4.241582,-1.3708769,-0.18047696,-0.2718134,15.441368,-1.0224135,0.7405754,2.488203,3.3491633,1.1430565
t11,1.4544581,-0.18839149,-0.8019745,-0.01606555,0.007085141,0.8211108,-0.28995237,-2.382908,-1.0084286,-0.039310504,-0.2227919,8.705046,-0.5753895,0.24539787,6.0619564,3.052893,0.24583541
