,0,1,2,3,4,5,6,7,8,9,10
t1,11.50128,18.291046,-0.0010293375,0.10714902,10.299592,3.974861,-0.70171106,1.2350246,3.2215273,0.092239246,0.13452871
t2,10.939113,17.527128,0.06280834,0.07784538,9.926631,3.8851306,-0.6875981,1.2685357,3.133729,0.08398654,0.12789522
t3,-0.7134561,-0.36274472,-0.011349851,2.5078766,0.037271585,0.22532009,0.2631773,0.5645992,2.2095497,2.2870598,2.0340493
t4,-1.3011923,-1.0647002,-0.116219364,7.9769707,0.1586767,0.8231569,2.922563,-0.023139415,3.047676,7.3240113,6.8597107
t5,-0.23150769,-0.13444452,-0.036617365,1.6689187,0.08403447,0.086632475,1.3261071,-0.0313563,0.00044740207,1.6721246,1.1107364
t6,-1.8140534,-1.3172458,-0.055661954,8.920956,0.03521421,0.93201035,1.873182,1.4257253,5.663908,8.230016,7.977954
t7,-0.86537933,-0.16594502,-7.098006e-05,2.636706,0.019812433,0.264688,4.05088,-0.008301417,0.17818128,2.6522095,1.1992513
t8,-0.2793545,-0.7946321,-0.07613072,4.010733,0.087272234,0.21743567,-0.029189719,-0.067825235,0.00014365652,5.911626,6.238669
t9,-0.3579769,-0.65384537,-0.061977226,3.8675573,0.049417086,0.22077912,0.17536882,-0.061631408,8.966908e-05,5.995281,6.0612884
t10,25.500746,41.092514,-0.055142883,0.40200314,24.098274,8.435873,-1.3299164,-0.015821377,9.215779,0.3255326,0.32308838
t11,25.442213,41.39655,-0.059309043,0.42328504,24.123201,8.582924,-1.382352,-0.0059445207,9.463607,0.33775273,0.32935408
t12,6.8092813,9.877713,-0.037237745,0.53496903,0.031868983,3.5935724,-0.4408717,10.591265,0.0018971512,0.18804976,0.05752705
t13,-0.8480242,-0.09869249,-0.019902878,0.8095221,0.012581944,0.033649705,-0.061921332,1.5216608,2.2646723,0.01280299,0.0018514869
t14,-1.1451157,0.8074747,0.48584142,2.4924886,0.05105943,0.25267217,5.842887,-0.027922502,0.14430873,2.2389064,0.004546218
t15,25.546736,41.425934,-0.05911093,0.43062818,24.084661,8.494552,-1.3882407,-0.00024210391,9.421541,0.36810064,0.32732898
t16,7.347076,10.5757,-0.02881083,0.57474095,0.09372204,3.469121,-0.32411262,11.458768,0.0026642764,0.26329005,0.046017032
t17,-0.39763573,-0.69466305,-0.07688224,4.025795,0.07509402,0.24254644,0.086551294,-0.06532789,4.931772e-05,6.078337,6.144381
t18,-1.174905,-1.2625822,-0.12347739,8.8535185,0.13755637,0.7778174,1.594942,-0.039092664,2.5804873,10.109453,10.15594
t19,-0.8805855,-0.15304528,-0.02001146,1.2360336,0.043539304,0.05675154,-0.05321085,1.4035115,2.4122767,0.55238104,0.34552306
t20,-0.8239754,-0.06459237,-0.027874332,0.7299155,0.0443459,0.01799393,-0.064369194,1.6705111,2.1505308,0.007207635,0.0031901589
