,0,1,2,3,4,5,6,7,8,9,10
t1,-0.341009,-3.0144377,5.1831217,8.505839,4.1374393,6.1002736,5.1832547,8.009004,10.763841,6.464473,2.2655032
t2,-0.24685599,-2.917752,5.1725054,8.594146,4.065655,6.069498,5.0882955,8.07768,10.765322,6.399719,2.1626954
t3,-0.12436046,9.826474,12.190193,9.767184,5.530968,3.1986794,6.4063144,6.303913,2.8715909,4.234541,6.4393506
t4,-0.52161586,9.980157,10.031044,8.107227,5.3232102,4.6165776,7.003026,6.8765283,1.940691,5.430053,7.052088
t5,-2.3826363,8.491197,6.9959073,4.6399627,4.4107685,5.7074337,7.2408447,6.393808,3.433919,9.520671,13.756042
t6,-0.5052123,10.092532,10.490016,8.440362,5.4692445,4.1626663,6.9309382,6.6076765,2.0880904,5.279338,6.777874
t7,-2.4121618,8.448343,6.837182,4.53456,4.41385,5.786156,7.172732,6.3510957,3.5587034,9.623966,13.92648
t8,-0.5292094,9.79626,9.292036,7.5692754,5.3602724,5.3602757,7.2930474,7.345322,1.7052076,5.875225,7.6830206
t9,-0.6753797,9.803609,9.129442,7.5142007,5.267803,5.374234,7.2516384,7.313947,1.7019956,5.7307577,7.6747646
t10,12.212527,20.190205,12.7688465,9.460612,2.7504125,4.230771,9.576642,7.75747,5.507179,14.367569,17.047703
t11,12.203347,20.154007,12.838944,9.505641,2.7916663,4.3319526,9.439996,7.770349,5.594907,14.389008,17.071486
t12,-0.31053552,-3.0375059,5.5056,8.808718,4.397148,6.306397,5.1642737,8.319925,10.833553,6.6355977,2.0035229
t13,0.14986254,9.6110525,12.440465,9.904553,5.2570033,2.828678,6.5812306,6.232602,2.7209861,4.1945086,6.4014344
t14,-2.508025,8.438014,6.921348,4.6096287,4.472357,5.667569,7.1736736,6.449754,3.5043283,9.717552,14.048481
t15,12.11566,20.069365,12.934195,9.617621,2.8995943,4.406904,9.387044,7.866863,5.6175427,14.448207,16.9592
t16,-0.23863816,-2.789432,4.802511,8.136818,3.707614,5.8232493,5.0049477,7.723625,10.923368,6.311186,2.3451977
t17,-0.725456,9.779301,9.155323,7.5818934,5.4076896,5.3389525,7.331718,7.321048,1.6427287,5.731889,7.661182
t18,-0.54588705,9.861952,9.552667,7.7854533,5.2464123,5.0124946,7.148215,7.163707,1.8552823,5.639475,7.3990965
t19,-0.14932719,9.807964,12.604653,10.041002,5.4909453,3.216612,6.286644,6.368293,3.0462883,3.8711834,6.4315286
t20,-0.16186981,9.821698,12.675675,10.127296,5.3989987,3.265884,6.244126,6.4599957,3.1346407,3.7609248,6.370906
t21,-2.370643,8.439669,6.887627,4.5362906,4.3975673,5.7539887,7.2050476,6.3807626,3.6383753,9.82658,14.019886
t22,-2.355775,8.448098,6.910185,4.5824943,4.3691497,5.699762,7.2239857,6.3895354,3.6553025,9.911339,14.10043
t23,-2.6125307,9.7689705,-4.8089814,3.5552979,3.525973,3.9320893,4.728048,9.656735,5.9754486,0.5170061,3.041608
t24,-2.4894638,9.715392,-4.9079995,3.5839624,3.501455,4.066329,4.6583138,9.772185,5.9456444,0.62356794,3.1103365
t25,-2.6662955,9.713278,-4.7494044,3.6081026,3.5376081,3.7141178,4.5944276,9.578022,6.048896,0.7126017,2.8692799
t26,-0.7711106,10.099343,9.349928,7.609593,5.105599,5.8080263,6.9628215,7.0226154,1.0994368,5.4540524,6.949532
t27,-0.014377975,9.78689,12.691698,10.061802,5.472751,3.162952,6.3661366,6.314708,2.9429746,3.914667,6.402138
t28,-0.13584901,9.813305,12.436342,9.944835,5.4770236,3.245495,6.319752,6.411538,3.005994,3.9880514,6.40541
t29,-2.3825727,8.47002,6.8061876,4.515769,4.419232,5.748281,7.232629,6.4535317,3.762528,9.950917,13.998215
t30,-0.42142257,9.653853,9.377879,7.642357,5.317378,5.240247,7.264816,7.4329944,1.8991868,5.788399,7.761085
t31,-0.67986214,10.605732,11.056319,8.921953,5.927449,3.2121916,7.0230036,5.816738,2.136422,5.356586,6.2453556
t32,0.13287582,9.618602,12.338977,9.754971,5.3776526,2.725192,6.7269506,6.2910886,2.5946581,4.306917,6.465581
t33,12.330554,20.240946,12.869183,9.54019,2.7592363,4.3244267,9.452967,7.6436048,5.681004,14.305555,17.03303
t34,-0.7076213,10.019018,9.509961,7.7305765,5.128492,5.514109,7.0287604,7.0536776,1.1694134,5.3399878,6.861204
t35,-0.23783943,-2.8944218,4.688614,8.183138,3.8564312,5.68768,5.1225224,7.7670217,10.78847,6.1216745,2.2740755
t36,-0.73565924,10.359617,11.341289,9.046628,6.0969524,2.9568253,7.185076,5.8894486,2.3265138,5.069762,5.9060984
t37,-0.6727021,10.368173,11.2957,8.956725,6.0165005,3.0850327,7.086236,5.957494,2.311555,5.106202,6.0213943
t38,0.03849026,8.662865,10.300355,8.761179,4.5208726,4.1749544,6.0612483,5.4913683,3.6004438,6.1231174,7.229318
t39,-2.3673553,8.314318,6.781965,4.278943,4.390979,5.8367624,7.1956105,6.4536777,3.775538,9.976232,13.727927
