"accepted_species","trait_BM_trend_scaled"
"t355",-1.46853083333163
"t792",-1.39949537264695
"t793",-1.26717449259817
"t801",-1.68010279988205
"t917",-1.53117046357105
"t918",-1.48490517407732
"t556",-1.5093545672742
"t389",NA
"t381",-1.23270131962342
"t382",-1.53615489932908
"t671",-1.46808071977829
"t672",-1.13148046448112
"t479",-1.14792018232067
"t250",NA
"t529",-1.33815822899865
"t169",-0.421687615297558
"t191",-1.09159324414277
"t861",-0.396529093348104
"t862",NA
"t326",-1.40913277139019
"t657",-1.06259266827007
"t993",-1.11543482228332
"t994",-1.11033620042991
"t467",-1.56577537845383
"t528",-1.39929096867644
"t729",-1.2313933497259
"t730",-1.18111146853943
"t501",-1.0859930547553
"t401",-1.38173953507964
"t610",-1.30117435915338
"t611",-1.41489423604987
"t342",-2.61213491044323
"t343",NA
"t462",-1.95397158786042
"t62",-3.14225356260284
"t129",-0.493793178841322
"t438",-1.06373203953751
"t845",-1.29160946847489
"t846",-1.32859787960106
"t29",-0.0984935981665921
"t186",-0.022116973202623
"t692",0.146909182665262
"t693",0.0351339816790303
"t989",-0.26852608224089
"t990",-0.251441985884302
"t704",-0.022168110120702
"t706",0.167609223034991
"t707",0.358488422944139
"t155",-0.280100189120844
"t97",0.426846017578163
"t843",-1.0916180150722
"t844",-1.15297693327408
"t679",-1.27890942758063
"t680",-1.28978846755562
"t267",-0.490287958140741
"t769",-0.432347084337949
"t770",-0.272293990215035
"t999",0.104287204520791
"t1000",0.106494403885909
"t645",-0.420451400092549
"t33",1.3856405781764
"t395",0.376560202180837
"t396",0.555830500928804
"t466",-0.111689613162594
"t987",0.0629729521815264
"t988",0.0118900055706895
"t347",-0.198100201267188
"t115",-0.533157553034361
"t941",-0.867155451434084
"t942",-0.817794837250971
"t552",-0.932189185859624
"t378",-1.10481111835954
"t911",-0.403879341608272
"t912",-0.471517801640094
"t821",0.587947326446677
"t949",0.380926739331684
"t950",0.231300915133001
"t262",-0.384635071205843
"t550",-0.290278735362714
"t756",-0.390841340081493
"t757",-0.792269562839688
"t543",-1.02093814580167
"t544",NA
"t853",-1.18137818521724
"t854",-1.14116985338256
"t281",-1.39743528161179
"t28",-1.09679810331993
"t385",-0.746066628553182
"t386",-0.519164929479678
"t202",-0.107804827817341
"t108",-0.167225108938244
"t953",0.291378683485624
"t954",0.0833458441309974
"t933",0.351691200397373
"t934",0.594976839569189
"t302",0.452574435809845
"t303",0.298703947278665
"t430",0.729574046365935
"t431",0.453081746627928
"t429",0.667088134156185
"t282",0.64281666659655
"t425",0.847831815219537
"t426",0.718940497187863
"t218",1.40229864011632
"t787",0.71695115356064
"t788",0.649705554306719
"t495",0.0289234620875119
"t496",0.243386265480342
"t634",0.272120260069357
"t635",0.0819352096153349
"t745",0.601616177445597
"t746",0.637594775532292
"t563",0.772006153006045
"t126",0.281020941798856
"t127",0.420234706395138
"t682",0.4516847148416
"t683",NA
"t68",NA
"t397",NA
"t398",-0.239282838946383
"t468",1.40526922320424
"t701",0.639567082149465
"t702",0.578564638380157
"t612",0.574624101943601
"t196",0.244812484840497
"t651",0.491303114073726
"t652",0.867293309594826
"t226",0.388218231669529
"t931",0.408301504275752
"t932",0.490298711070824
"t616",0.395059417507725
"t617",0.526406399328126
"t483",0.585029945790215
"t772",0.190605748816105
"t490",0.532412353507834
"t206",1.38901327574951
"t436",1.36358300619944
"t437",0.869732952439636
"t130",0.610638059810396
"t147",NA
"t525",-0.631905218098781
"t526",-0.287374563253116
"t373",NA
"t566",NA
"t567",0.395274802948784
"t209",0.743904688330173
"t477",0.52953812036667
"t478",NA
"t444",-0.0634820561158897
"t445",0.0389010191153853
"t156",0.602617951966213
"t157",-0.352518524392061
"t153",-0.682939173185323
"t453",-0.398271608573258
"t613",-0.968857121711725
"t614",-0.606656444848678
"t17",0.716850649978109
"t773",0.25589292910543
"t774",0.309566958577565
"t48",-0.995799698910249
"t331",-1.24526128694188
"t627",-1.01668682215116
"t628",-0.966432859158423
"t965",-0.262272440135647
"t966",NA
"t841",NA
"t842",NA
"t806",NA
"t296",-0.88635447729147
"t297",-0.698676919897959
"t323",NA
"t738",-0.670001169245795
"t739",-0.715973043747916
"t781",-0.730835153591816
"t782",-0.798680200763407
"t261",NA
"t225",NA
"t927",1.03254402655407
"t928",0.886653310702313
"t341",0.290228276718416
"t568",0.284302814104957
"t253",0.191144591245257
"t254",-0.199463622957628
"t175",0.634012117847987
"t138",0.225844166512243
"t183",0.0321081878245928
"t417",0.420791037514794
"t418",0.0974348692488023
"t461",-0.635374382783035
"t799",-0.626927385728063
"t800",-0.648979101556627
"t474",-0.61096871282561
"t185",-1.25046619136579
"t919",-0.162862697594045
"t920",-0.171969312995173
"t762",-0.738427322344913
"t763",NA
"t207",-0.83307586800869
"t221",NA
"t222",-1.03673130106774
"t311",-0.971817792103649
"t973",-0.592996751087303
"t974",-0.664047041308084
"t674",-0.531971115001613
"t132",NA
"t133",-0.453032534350794
"t98",-0.325568764424498
"t99",-0.885983357196256
"t88",-0.966355767921971
"t47",NA
"t301",-0.725189530750455
"t182",-0.168776682613358
"t345",-0.824476323011112
"t346",-0.595618831826485
"t316",-0.159140597419465
"t317",-0.0758915543458254
"t26",0.387585807373017
"t30",-0.293933049284307
"t201",0.283871729283308
"t423",NA
"t797",-0.0716475829783984
"t798",-0.271488197026796
"t744",-0.461590231353293
"t136",-0.900192657226778
"t60",-0.19075502890522
"t42",0.0581127260370596
"t703",0.246682850602193
"t995",0.307379039626329
"t996",0.297476080656544
"t771",0.47750184670468
"t340",-0.0571815203219566
"t686",-1.07532536811647
"t687",NA
"t553",-0.795255052459321
"t554",-0.68854748469228
"t653",-1.16489683778033
"t654",-1.21066326519982
"t779",-0.173463397873296
"t780",0.283716356742018
"t673",-0.217252533019847
"t573",-0.231957196898826
"t579",-0.0245444316402494
"t838",-0.507163416282443
"t839",NA
"t240",-0.734043192201956
"t241",-0.529555446237862
"t124",-1.20343412536254
"t338",-0.745515655545383
"t339",-0.727782709748598
"t278",-2.33323738419945
"t279",-2.4203761856481
"t427",NA
"t663",NA
"t664",-1.44170534891405
"t783",-1.75958139796795
"t784",-1.68103009796492
"t669",-1.80098465531021
"t144",-2.93125690061443
"t446",-0.978599954893455
"t564",-2.31914615276883
"t565",-2.54163818888676
"t590",-1.50232191229045
"t591",-1.86811723801236
"t748",NA
"t749",-1.39663178570147
"t280",-1.8974860339597
"t215",-0.690422200997641
"t216",-0.544236069891945
"t214",NA
"t851",-1.00136231347779
"t852",-1.16546091480764
"t551",-1.01954547934471
"t541",-1.27962439870431
"t760",-2.40010659574052
"t761",-2.14911706596879
"t211",-1.71834186960516
"t457",-1.64949241357897
"t458",-1.42099931474738
"t66",-0.992970598493002
"t204",-0.431597659472384
"t205",-1.23001845167518
"t402",-0.248543669382099
"t197",-1.49556805639604
"t83",-0.333795985205447
"t84",-0.605899475101775
"t502",0.262948378319965
"t758",-0.0824896507136704
"t759",0.0654241410704894
"t5",-0.536663360917221
"t368",-2.16961877685382
"t369",-1.85753549217909
"t828",-1.36359562448053
"t829",-1.24576472579457
