accepted_species,estimate
t8,-1.1067681105326614
t13,-2.0182153864435572
t172,-0.3650097166402013
t26,-1.8868034268491087
t6,-1.0898742601766231
t48,0.044063948058758136
t60,0.2510365810876283
t196,-0.33373175552078005
t213,-0.5188833836744043
t215,-0.7064626635966715
t233,-0.7068789289697252
t197,-0.6657450180675955
t163,-0.6226290484293817
t121,-0.23099363609812984
t183,-0.6191705353650949
t225,-0.5552647002619225
t242,-0.14045662255255575
t193,0.6330636390259743
t220,0.62498192353089
t133,0.1279432577458044
t151,0.7129090853222129
t137,0.16975722160756224
t145,0.4181980938973673
t128,0.8602842361806207
