,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t1,10.066791,9.639485,5.0647845,7.956745,5.3115425,6.3406196,2.4879706,4.21611,4.979176,6.019066,7.1489367,4.3487554,4.6171384,2.9822063
t2,0.30693862,7.0281253,1.6764871,6.7590876,8.805485,7.562469,3.3127599,13.26338,8.268951,1.8547704,6.5694194,2.198148,3.7591782,3.4132252
t78,0.9857992,4.28283,2.5348306,3.8368912,2.0549493,1.2850236,8.4235735,4.751958,7.3351088,9.072729,12.964288,5.775151,6.220719,4.291802
t91,1.0851873,4.254482,2.5773926,3.804997,2.0291445,1.196781,8.4569645,4.7304726,7.23221,9.074709,12.767973,5.641574,6.2925243,4.2774982
t92,1.077973,4.2272305,2.5603642,3.768995,1.9684968,1.335368,8.498032,4.816493,7.263564,9.129276,12.822476,5.7075377,6.1687856,4.2752275
t88,1.0939747,4.394016,2.4443336,3.8046253,1.638054,1.1531494,8.52435,4.7731586,7.1484785,8.844798,12.7891865,5.829838,6.342963,4.2527018
t89,1.0867741,4.3876452,2.4878435,3.841825,1.754043,1.1361145,8.485147,4.7138085,7.113874,8.873841,12.794998,5.800856,6.365672,4.1861677
t118,1.055883,4.3415356,2.489433,3.8541713,1.6328903,1.208847,8.432479,4.7470026,7.2221336,8.880355,12.9325285,5.859612,6.284858,4.320942
t119,1.0315013,4.4510913,2.425737,3.8449452,1.6594133,1.1365756,8.504712,4.720101,7.095623,8.798313,12.853972,5.875832,6.3618774,4.19265
t106,1.0955782,4.335982,2.5446877,3.851796,1.754741,1.0745008,8.423157,4.704996,7.1620817,8.917262,12.785113,5.75987,6.4214253,4.2744527
t16,1.2825477,4.171221,2.5104554,3.7658029,1.7517357,1.3426261,8.56911,4.8169103,7.208836,9.037881,12.528749,5.6619053,6.171111,4.2712283
t95,0.92465657,4.4393587,2.4801502,3.918729,1.9972738,1.3525872,8.42563,4.6825695,7.2652817,8.93608,13.062197,5.889906,6.132377,4.1068416
t130,1.0460055,4.2847342,2.4791179,3.7922428,1.9197247,1.331233,8.527021,4.8059406,7.283737,8.994104,13.067968,5.8319135,6.185395,4.252757
t131,0.98702437,4.3565984,2.506424,3.849855,1.959066,1.3366035,8.462012,4.7437477,7.2645326,9.004275,13.0399275,5.8208656,6.1646767,4.198337
t21,1.2473487,4.2094345,2.4740136,3.7609003,1.7783092,1.3688762,8.588419,4.835446,7.2238417,9.007243,12.609706,5.7244487,6.151083,4.2121134
t13,0.91279775,4.243581,2.6356223,3.8329844,2.0924778,1.2548004,8.349263,4.7442164,7.349165,9.2081,12.912592,5.6831098,6.243634,4.4085298
t45,1.2272711,4.2666726,2.4360723,3.8013377,1.8203052,1.411023,8.58173,4.80644,7.209678,8.962907,12.724209,5.8035545,6.105265,4.1539073
t80,1.1229626,4.372378,2.4391737,3.85519,1.8814297,1.4088411,8.538228,4.741898,7.116841,8.926611,12.975301,5.887613,6.107826,4.066002
t81,1.1042526,4.3622766,2.3993118,3.8480055,1.9096154,1.3852254,8.540605,4.7668223,7.20324,8.893121,12.9897785,5.9281087,6.138973,4.0799937
t23,1.268504,4.1405835,2.427397,3.6601071,1.7569095,1.4180804,8.692062,4.933674,7.2630773,9.04858,12.583791,5.743695,6.1548066,4.1601353
t76,9.929316,11.6816435,4.4528565,8.194615,5.1888285,6.5370145,2.8305511,4.9871244,4.1594753,6.5786133,6.635873,4.1321435,4.3520975,3.4361856
t77,10.008516,11.738821,4.3690076,8.127102,5.271946,6.4866743,2.897677,5.0062456,4.08458,6.6428432,6.5562153,4.07258,4.288766,3.4989877
t50,10.030983,11.753682,4.3518777,8.121212,5.269602,6.5072227,2.8969553,5.0173693,4.0676627,6.6530747,6.547539,4.0607233,4.3110585,3.4785523
t25,9.964472,11.437017,4.460016,8.120083,5.2422934,6.52927,2.8313563,4.863857,4.1955786,6.563558,6.6575003,4.122672,4.374144,3.4307604
t51,9.952311,11.3436165,4.489653,8.117385,5.22795,6.5399575,2.7883835,4.797487,4.2552085,6.510617,6.7094793,4.162564,4.4230714,3.3881412
t52,9.99402,11.593439,4.442964,8.156377,5.225739,6.5408034,2.7904954,4.891347,4.192303,6.536163,6.668828,4.1404696,4.4110613,3.3939884
t19,9.908879,11.048407,4.5316815,8.076065,5.203976,6.5514536,2.7401402,4.6590734,4.385139,6.4269643,6.78915,4.247522,4.4954486,3.3442798
t53,7.9942284,9.776367,2.4465609,6.1093655,4.0197864,7.2726393,4.4910784,3.539411,5.610829,7.3715754,5.0972543,6.5574374,4.672279,5.019558
t107,8.0405655,9.844001,2.402757,6.152971,4.081615,7.3298206,4.4705443,3.6063666,5.5414634,7.4038286,5.146849,6.578474,4.730625,5.0035243
t108,7.9622273,9.763447,2.3654447,6.0749216,3.9999857,7.35058,4.46311,3.5294266,5.621591,7.337747,5.0672374,6.6383767,4.7499456,5.002576
t96,7.988781,9.757252,2.5509655,6.1057267,4.0070653,7.2122397,4.477219,3.5142713,5.632106,7.402071,5.091001,6.475844,4.6112366,4.997929
t138,7.9502654,9.706487,2.4609246,6.069302,3.9564922,7.200798,4.567385,3.4744732,5.6839767,7.3243384,5.048991,6.531397,4.599318,5.090771
t139,7.997148,9.785441,2.4439528,6.1115813,4.027855,7.2847967,4.4814973,3.5473406,5.6013565,7.38381,5.101401,6.562146,4.6841598,5.0106363
t140,8.028028,9.811592,2.5167975,6.142442,4.0604086,7.259942,4.4661746,3.5675166,5.5771747,7.4230375,5.133323,6.50996,4.658631,4.990972
t8,9.915961,10.39516,4.7120156,8.035974,5.2808495,6.495223,2.654575,4.3906565,4.578148,6.270821,6.9576883,4.2587595,4.533327,3.2404678
t10,9.982297,10.390865,4.7543488,8.061835,5.226728,6.4295516,2.5961008,4.4456,4.5985055,6.223761,6.9838796,4.3171167,4.550722,3.2242224
t11,9.849507,10.404407,4.6725583,8.005381,5.2412324,6.580085,2.6349294,4.3789887,4.54891,6.3069096,6.9257026,4.2565265,4.5327497,3.265015
t12,9.795821,10.48775,4.6110334,8.01296,5.3863835,6.593503,2.7746892,4.3159456,4.4787264,6.37275,6.8849187,4.1497846,4.464418,3.319558
t82,9.952105,13.310585,3.9952269,7.890586,5.4889016,6.3227897,3.6729238,5.6260996,3.359366,7.453776,5.996792,3.5008206,3.6109145,3.9453304
t83,9.986269,13.267824,3.974413,7.8541946,5.4522223,6.2859354,3.6318254,5.5998216,3.3946087,7.4609914,5.985996,3.4653428,3.6543,3.9203598
t87,9.924753,13.322784,4.1221004,7.8472657,5.41102,6.332971,3.6632018,5.5551014,3.3623943,7.644511,6.019214,3.3521218,3.6135185,3.8484046
t102,9.872553,13.311867,4.1611724,7.7799654,5.3781443,6.4081426,3.761992,5.591431,3.4350235,7.6013336,6.0791206,3.4373593,3.5962782,3.9623425
t103,9.990023,13.37316,4.195398,7.8225102,5.3342814,6.357742,3.692222,5.4836884,3.399893,7.7124267,6.038351,3.3065205,3.6921046,3.8092577
t47,9.838024,13.37408,4.1144314,7.9085054,5.42097,6.4016294,3.7417984,5.6651316,3.3916838,7.6968913,6.0364633,3.3400745,3.5056093,3.8753774
t48,9.821525,13.303371,4.268352,7.890507,5.4678264,6.4477644,3.6887138,5.577524,3.4214473,7.5753183,6.1400375,3.4770308,3.5336869,3.8632991
