"accepted_species","estimate"
"t31",0.413187144670631
"t19",0.337038902758056
"t14",0.237106018980417
"t138",0.193653643331737
"t25",0.118022362866329
"t336",0.142065190293313
"t253",0.142216524215784
"t95",0.139108384097876
"t316",0.0950559597123678
"t298",0.104525059007564
"t277",0.104071683396545
"t278",0.104071683396545
"t150",0.103596007773765
"t332",0.103623903387419
"t300",0.0948430330106013
"t314",0.0946751298229216
"t273",0.103687111373631
"t304",0.106588704993523
"t275",0.109698950386293
"t269",0.108577285365022
"t325",0.110905830062624
"t80",-0.161129028527101
"t214",-0.172874867022113
"t296",-0.13504537948933
"t297",-0.13504537948933
"t103",-0.135419325697438
"t59",-0.102476580271397
"t177",-0.102721447691929
"t257",-0.103946818683789
"t195",-0.105734489679298
"t117",-0.114419153120945
"t58",0.425589933215603
"t196",0.421090254601398
"t233",0.424012063242696
"t99",0.424057157587705
"t28",0.331666242149301
