accepted_species,estimate
t142,-1.4129056
t345,-1.4123381
t346,-1.4131213
t318,-1.4123381
t334,-1.4123381
t292,-1.4131213
t221,-1.4129056
t123,-1.4129056
t143,-1.4129056
t329,-1.4127219
t295,-1.4127219
t192,-1.4129777
t325,-1.4126706
t307,-1.4127219
t225,-1.4126706
t226,-1.4132562
t140,-1.4129056
t141,-1.4129056
t197,-1.4129056
t213,-1.4129056
t323,-1.4127699
t324,-1.4087318
t252,-1.4087318
t191,-1.4127699
t171,-1.4129056
t185,-1.4129056
t186,-1.4129056
t183,-1.4129056
t176,-1.4129056
t327,-1.4128486
t357,-1.4129015
t358,-1.4128486
t289,-1.4128486
t355,-1.4128486
t356,-1.4129015
t132,-1.4129056
