"accepted_species","estimate"
"t43",-0.200181899913835
"t231",0.699613049863843
"t276",0.634583258520684
"t104",0.818817085726826
"t85",0.362021552387957
"t86",0.362021552387957
"t242",-0.469016954649555
"t221",1.34306555435915
"t216",1.97970455796227
"t245",0.546263378924598
"t97",0.347129794130096
"t59",0.00210705642764575
"t68",0.0537206136499625
"t138",1.03208411392161
"t198",0.707335173947239
"t173",0.949507433028557
"t258",2.11226078164269
"t225",1.87629175229048
"t105",0.940300183444243
"t84",0.495962231969579
"t126",0.899705537963566
"t127",0.899705537963566
"t283",-0.81340450290631
"t249",1.19237519715114
"t151",0.829949518337795
"t41",-0.185003574010086
"t10",-0.0923604267988801
"t23",-0.0267424243631216
