"accepted_species","trait_ARD"
"t4","1"
"t12","0"
"t13","1"
"t11","0"
"t16","1"
"t17","1"
"t45","0"
"t61","0"
"t62","0"
"t40","0"
"t115",NA
"t212",NA
"t213","0"
"t174",NA
"t204",NA
"t227","0"
"t228","0"
"t217","0"
"t190","0"
"t114","0"
"t84",NA
"t122","0"
"t123","0"
"t107","0"
"t172","0"
"t173","0"
"t100","1"
"t184",NA
"t185",NA
"t75",NA
"t79",NA
"t133",NA
"t134",NA
"t208",NA
"t209","0"
"t85",NA
"t71",NA
"t82",NA
"t83",NA
"t66",NA
"t67",NA
"t130","0"
"t144",NA
"t145",NA
"t215","0"
"t216","0"
"t194","0"
"t195",NA
"t199","0"
"t200","0"
"t154",NA
"t60","0"
"t50",NA
"t39","0"
"t31","0"
"t29","1"
"t28","0"
"t117","0"
"t179","0"
"t180","0"
"t171","0"
"t148","0"
"t147","0"
"t21","1"
"t41","1"
"t95","0"
"t96","0"
"t151","1"
"t188","0"
"t189","0"
"t170","0"
"t186","0"
"t187","0"
"t138","0"
"t73","0"
"t88","0"
"t90","0"
"t91","0"
"t125","1"
"t237","1"
"t238","1"
"t124","0"
"t76","0"
"t77","0"
"t72","0"
"t58","0"
"t7","0"
"t6","1"
"t3","1"
"t9","0"
"t10","0"
"t14","0"
"t15","1"
"t8","0"
"t23","0"
"t51","1"
"t120","0"
"t163","1"
"t164","1"
"t162","1"
"t113","0"
"t63","0"
"t64","0"
"t49","1"
"t104","0"
"t105","0"
"t35","1"
"t36","0"
"t44","0"
"t101","1"
"t110","1"
"t159","0"
"t160","1"
"t146","1"
"t165","1"
"t166","1"
"t214","0"
"t231","0"
"t232","0"
"t94","1"
"t55","0"
"t56","0"
"t43","1"
"t59","1"
"t108","1"
"t127","0"
"t128","0"
"t37","0"
"t38","0"
"t48","1"
"t131","1"
"t132","1"
"t47","1"
"t34","0"
"t25","1"
"t26","1"
"t42","1"
"t54","0"
"t80","1"
"t81","1"
"t74","1"
"t119","0"
"t137","0"
"t168","0"
"t169","0"
"t193","0"
"t225","0"
"t226","0"
"t157","0"
"t158","0"
"t116","0"
"t106","0"
"t70","1"
"t111","0"
"t112","0"
"t141","1"
"t142","1"
"t102","0"
"t103","1"
"t121","1"
"t135","1"
"t136","0"
"t93","0"
"t210","0"
"t211","0"
"t183","1"
"t196","1"
"t219","1"
"t220","1"
"t223","1"
"t224","1"
"t203","1"
"t218","0"
"t229","0"
"t230","0"
"t139","0"
"t140","0"
"t197","0"
"t198","0"
"t97","0"
"t98","0"
"t86","1"
"t191","1"
"t192","1"
"t118","0"
"t221","0"
"t222","0"
"t149","0"
"t143","0"
"t129","0"
"t206","0"
"t207","0"
"t177","0"
"t178","0"
"t78","0"
"t65","0"
"t92","0"
"t235","0"
"t236","0"
"t126","1"
"t161","0"
"t233","0"
"t234","0"
"t205","0"
"t152","0"
"t153","0"
"t201","0"
"t202","0"
"t89","0"
"t57","0"
"t32","0"
"t33","0"
"t27","0"
"t30","1"
"t52","1"
"t53","0"
"t22","0"
"t68","0"
"t69","0"
"t150","0"
"t175","0"
"t176","0"
"t167","0"
"t155","0"
"t99","0"
"t181","0"
"t182","0"
"t156","0"
"t109","0"
"t87","0"
"t46","0"
"t24","0"
"t20","1"
"t19","0"
"t18","0"
"t5","0"
"t1","0"
"t2","0"
