"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109"
"t34",-0.0967564702636338,-0.0984781806405949,0.00269924794513108,-0.0452998583456642,0.0473942420540535,2.10399071015357e-06,-1.53468522726872e-05,0.00159368084905407,-0.00048547751705778,0.000227023779034435,-0.00140842311192043,0.00620049057700462,-0.000208852576464613,0.0214981210101706,-0.0638258035220203,0.0203851988422844,-0.120685565427924,-0.00195729198683088,-0.0227447809455625,0.2717641025786,0.000539003740836833,-0.0520826153654184,-0.00100212710706829,5.97474270761769e-05,-0.00650275930841163,0.227361935742443,-0.000532878775190568,0.000258860541366681,-7.91505919889252e-05,0.00103033958828736,-0.000809112973399047,-1.58944038486375e-16,5.41260881671455e-17,-3.20076810108455e-17,-2.37711326317447e-17,4.57397791517322e-18,2.76964696462533e-15,0.0129721851757279,-0.225375375917647,0.127378387217271,-0.410054270149029,0.182121397644485,-0.132027229421511,0.00459768051973168,-0.0050044362687024,0.0200053712324764,-0.00140565163463957,-9.99818106377964e-07,0.0641617126311468,1.18145118642647e-06,-0.00459003235377591,-0.53271600041038,0.0631683523126046,-0.0692173683831249,-0.00453482586153571,0.000261384977486373,0.00455323942962313,0.00109606611912328,-0.00316390789830747,-0.00445287864437765,-2.01250519659393e-05,-0.000636212994660633,-3.59684274384135e-05,-1.05011783681905e-08,-0.00171683125585294,-0.426010335801746,0.0172443220549996,-0.00402930722436431,0.0298573314831264,0.000159764074296408,0.000544120782164365,-0.230799994449679,0.00596053492478647,3.45481022262506e-16,5.18654028828049e-15,-6.85757874097082e-17,2.95336671785051e-16,4.21320964227867e-16,-2.29850860566927e-17,-1.18720137887163e-16,3.75405002223106e-17,4.22838847269347e-17,-1.30104260698261e-18,2.17490955800592e-16,1.43548367637081e-16,9.06935117284124e-17,1.17093834628434e-17,-4.9325777837228e-16,-3.82723366887383e-17,-3.10081821330854e-17,-3.45589442479755e-17,1.07403777711845e-16,9.71445146547012e-17,-1.17093834628434e-17,-9.61687326994642e-17,6.83047368665868e-17,-1.76724954115137e-17,-2.0212239000561e-16,7.63278329429795e-17,-1.99493199737333e-16,1.47668335892526e-16,-2.33970828822372e-16,3.90312782094782e-18,-3.96275894043452e-17,-4.81385764583564e-17,4.90059381963448e-17,2.10118381027691e-16,1.69542513822722e-15,1.13028076481614e-16
"t53",-0.102858954670358,-0.112154022718147,0.0031416330294106,-0.0679302768249201,0.104110645701096,0.000256279449527013,5.05967492780437e-06,0.000367820932597174,-0.000222046552351561,0.000117712407459664,-0.000770183643506454,0.00402868597192184,-0.000148905162221007,0.0178516224621555,-0.0557105813109697,0.0188317762830966,-0.114196696785831,-0.00186993663169716,-0.0218931544530625,0.267183399019986,0.000558664559108172,-0.0606524511061616,-0.00136793382031504,8.54851609044216e-05,-0.00945404236883933,0.367407133088104,-0.00110843134068412,0.000549713917734526,-0.000185631296620504,0.00293119145225627,-0.00462821399106338,-7.07358500409296e-16,-6.64719998924618e-17,-9.08307509376062e-17,-1.44386877049522e-16,8.92438751071501e-17,2.01779645546418e-15,0.00490652754051797,-0.126087928964958,0.0858439246794308,-0.287822744479545,0.144819650902193,-0.131126879768788,0.00594532064209044,-0.00658311737283769,0.0329890151042362,-0.00903457327912331,5.64492892642051e-05,-0.101911117155055,-1.36291256938731e-06,0.00287352823794553,0.108794060820846,-0.0120182655042737,0.00365236895580684,-4.5412079099391e-06,6.69290984120012e-05,0.00124062570264357,0.000302764764197942,-0.00137534504972052,-0.0019376900069058,-9.07871013720386e-06,-0.000356753993479918,-2.10869782742771e-05,-8.15572777248512e-09,0.0026179332611685,0.555038224848204,-0.0218892604819065,0.00372726850993416,-0.0240356966837309,-0.000124740332920267,-0.000424075970986384,0.497537758786595,-0.0126140344032546,-7.63919173719361e-16,-1.64542885607234e-15,7.88043891219042e-16,1.70731861602489e-15,-1.3743951583477e-15,7.38508156311463e-18,5.0115266932311e-16,5.73892659886918e-16,-4.38703480748942e-16,2.56958668475062e-16,-8.02733777031171e-16,-2.93833481589343e-16,-8.72116370718633e-16,4.69488968430867e-16,-4.4009080184734e-16,-8.91307671437443e-17,3.22001392454645e-16,-1.07801684034442e-15,3.11410788112992e-16,-4.74941593093495e-16,-2.27434632582146e-17,-8.75987692976071e-17,-2.78892942335912e-16,-1.81801371349723e-16,1.05479180780848e-15,3.36302529896125e-16,7.87263874698156e-16,-6.33811862529041e-16,3.45741300138755e-16,2.76680133630307e-16,-2.06230768461118e-16,-1.15257228100536e-16,-1.31147621363668e-16,8.11947982089729e-16,-1.40422717254537e-15,1.41709950780348e-16
"t54",-0.108285198503997,-0.124483806251897,0.00354193119268081,-0.0889723874078135,0.157769322561511,0.000501337880911142,2.52460540634308e-05,-0.000876801000595515,5.47285234805124e-05,8.10436976419527e-07,-8.03259794058429e-05,0.00153341939856911,-7.51132918203012e-05,0.0119333540791359,-0.0396972028414444,0.0142802024036201,-0.0886736707399991,-0.00146531723924094,-0.0172761114619012,0.214905748084232,0.00046970517282356,-0.0554817454186075,-0.00137457022693946,8.80058389227353e-05,-0.00981012845662661,0.400187647300324,-0.00132566554085356,0.00066173404408228,-0.000230052082202422,0.00381072464194272,-0.00670184934669866,1.7957608660653e-16,-7.81402206792926e-17,2.95636383486792e-17,-1.10531294926488e-16,1.45465999953887e-16,1.91429711795444e-15,-0.0065101534833799,0.0690154920734663,-0.0252495876143152,0.0710877171677727,-0.0171255788513634,-0.00812862543185505,0.00129147327716081,-0.00148560274704646,0.0106542610031801,-0.00546834056447509,4.05586957280367e-05,-0.118203295982031,-1.83817469594165e-06,0.00567791102796486,0.557677119177645,-0.0658511752567567,0.0697971492918519,0.00453422501864121,-0.000260870505673786,-0.00455309369443088,-0.00109655136034308,0.00325924165488112,0.00458754140799961,2.08127486579097e-05,0.000677521477730996,3.859151117272e-05,1.1974958134114e-08,-0.000338804947831579,-0.0338530036055539,0.00105910701386429,0.000532669782811308,-0.00615986570239825,-3.54673253175501e-05,-0.000121291574695023,-0.603733412243663,0.015226012276065,2.48612054874586e-16,-2.31670085351753e-18,-4.86198754546428e-16,-7.51596174554877e-16,1.19563120746469e-16,1.18003722983414e-16,-3.21132151988634e-16,-4.77147716865788e-16,2.81585787232652e-16,-2.40947205553272e-16,1.13139954056559e-16,-3.8644475182121e-16,2.73088764894082e-16,-5.9107011067592e-16,1.34439991543689e-15,1.01442472147677e-16,-1.00545667476378e-16,5.40552878975571e-16,2.4246886108208e-16,2.97054736400057e-16,3.07304444020046e-16,5.35584039914814e-16,-5.33774839557227e-17,2.6354854362376e-16,-1.09932959693848e-16,-1.82029062883141e-16,-6.3870338011901e-16,2.94288331217605e-17,-6.18068758952247e-16,-3.93125633799117e-16,1.26137309034141e-16,-5.14680272897674e-16,8.59808069845297e-17,1.20200117387868e-16,-1.31738335118715e-16,-6.18708070886284e-17
"t57",-0.112999527221178,-0.135319550723033,0.00389477983624856,-0.107934195184903,0.206794318779032,0.000728561440159553,4.43339693623546e-05,-0.00207669857584689,0.000328214633592014,-0.000116143793945481,0.000614915182719269,-0.00108496495072921,5.66223623100072e-06,0.00449646553232492,-0.0180559040794346,0.00745511979895628,-0.048370632189967,-0.000812083826716942,-0.00968773990907235,0.12426363215919,0.000289421804870782,-0.0377418985416179,-0.00102029384483794,6.66248660309777e-05,-0.00747326959255144,0.316133192031174,-0.00111435690563766,0.000558478468043634,-0.000197562272102976,0.00336248231687197,-0.0062479766983051,-7.81217035950716e-16,1.91442955576112e-16,2.37437857302111e-16,1.89355801054149e-16,-2.26112555665867e-16,-6.45620133317773e-16,-0.0134805786967083,0.211673079047446,-0.115883442131012,0.371542182605387,-0.164331152879192,0.12243854334078,-0.00466604821733687,0.00511851948643785,-0.0230870606788549,0.00487396389326805,-2.80263188198042e-05,0.0392300922533546,4.77182580842361e-07,-0.000723948414884746,0.0191563502635018,-0.0026816130942925,0.00742730430083342,0.00060446020377551,-6.89343625704421e-05,-0.00124116055047356,-0.000301007320859574,0.0011494266515623,0.00161887172222757,7.50218020074981e-06,0.000278303899005743,1.62864438418697e-05,5.99179325478503e-09,-0.00235189908562126,-0.526990147094103,0.0210036531257011,-0.00422697844541357,0.0301088806075331,0.000160081534365738,0.000545010954132261,0.515120461331334,-0.0129595939423581,-5.77290505729439e-16,5.65610175583876e-16,-2.69802743810093e-16,5.25536347182071e-16,4.32252926713154e-16,-1.94980043110672e-16,1.09791215286274e-17,4.66668238555507e-16,2.86180757159912e-16,1.37454065997683e-16,1.72981412837002e-15,-3.19720258361951e-16,6.71464471675842e-16,4.01383878514651e-16,-8.80201355563058e-16,4.70602435293391e-17,1.38215484092243e-16,-1.09751537270518e-16,-5.69858236883361e-16,7.68853666862109e-16,-1.5720204583693e-16,-4.51901023504111e-16,5.74388489567183e-17,-2.73076889963207e-16,2.72900912238064e-16,6.1562454424966e-16,4.5981659136131e-16,9.09204432767912e-16,6.97755216568067e-16,3.38213144818384e-17,-2.05061203768478e-16,7.98108292541955e-16,-2.38796610246649e-17,2.91285052494788e-16,1.6270888149107e-15,-5.88113478028395e-16
"t85",-0.116970946725531,-0.144531206882579,0.00419545201942682,-0.124372345728245,0.249745771569795,0.000929866750213308,6.14928995627403e-05,-0.00317066674364974,0.000581976354842143,-0.000225608576859437,0.00126894433976039,-0.00361623779495761,8.59113179184998e-05,-0.00351263625628624,0.00614520196606477,-0.000556870346034313,-5.23936230842348e-06,-2.10676737829258e-05,-0.000433168276827919,0.0114382670288155,5.28666453112813e-05,-0.0114517934139587,-0.000398124931933336,2.71491359128443e-05,-0.00308494894465204,0.139783504532396,-0.000542814370349939,0.000273538353402771,-9.90238008259608e-05,0.00174264610647922,-0.00343776771690663,-4.13481231687759e-16,1.07857834885335e-16,2.27716975773571e-16,3.40913348465092e-16,7.70775212073369e-17,-8.37144630997079e-16,-0.0112441393540633,0.193477343874366,-0.112617324725658,0.366474551069983,-0.170100070109997,0.138997892962578,-0.00591344023736901,0.00653175175038579,-0.0321111243735938,0.00917671601797018,-6.01991505625912e-05,0.139006289409582,2.06810655111605e-06,-0.005951988042895,-0.553281990156251,0.065252561993135,-0.0686181311562232,-0.0044542494644958,0.00026034061975969,0.00455294789641616,0.0010970337849053,-0.00333891559607251,-0.00470004740188716,-2.13810259089398e-05,-0.000709746237961639,-4.06174394762678e-05,-1.30577068712144e-08,0.00218554755945577,0.470477794526446,-0.0186220062032207,0.00343275719341206,-0.0235253220116332,-0.000124044949740508,-0.000422117072733029,-0.260291932286362,0.00654093713805778,2.77436814323583e-15,-2.61401893803583e-15,2.09891392654591e-15,-1.81677261080659e-15,-2.59162702082971e-15,-9.26448155498271e-17,2.39300528612472e-16,-6.13298820518157e-16,7.24227951460592e-17,-6.94753741418748e-17,-4.18047019477035e-15,9.11132937513109e-16,-1.43186307294364e-15,-2.38197405462906e-16,-2.35683686787302e-16,-7.90834455674841e-17,1.30272144666252e-16,-2.7708573721024e-16,-6.78417228788601e-17,-1.1718305335537e-15,-1.60114952541588e-16,4.0098742078877e-16,-1.1894400827757e-16,2.64737414031549e-16,1.32714176372122e-15,-7.8658518139677e-16,-2.16312542312761e-16,-5.64626077947463e-16,-1.59290572675458e-16,-4.21723136784177e-17,2.33695248407337e-16,-7.4095447838845e-16,-3.02488094016285e-16,-1.60352142801124e-15,-1.21924287815257e-15,4.96087063421855e-16
"t88",-0.121774547342266,-0.155746722938033,0.00456215366635665,-0.144667564172416,0.303170411143878,0.00118220532119566,8.32179314551338e-05,-0.0045690222699936,0.000910157254226665,-0.000367983443954856,0.00212241989506443,-0.00697762711644433,0.000194303534399633,-0.0148557699621229,0.0411400420003308,-0.0124418690460964,0.072544159814359,0.00117081824685998,0.013560440471227,-0.160862679162094,-0.000317384252566587,0.0318748931184025,0.000691928406566048,-4.31246771488881e-05,0.00476779026957834,-0.18595581531388,0.000577709724531445,-0.000287353301832112,9.84420928460525e-05,-0.00159789672644295,0.00272230420266357,0.164483288226378,-0.00115210181277076,-0.00755569464140329,0.000990631909932049,-0.0179953899654906,-0.471764789511201,0.00362967663496132,-0.0543554530692642,0.0291620229825675,-0.0931593110117256,0.040849333088842,-0.0303035004524104,0.00116943058389319,-0.00128455563107861,0.00592055801269335,-0.00142609071992205,8.85896103733244e-06,-0.0177795808892957,-2.55042133560148e-07,0.000681904168833107,0.0574934448744942,-0.00675448503488304,0.00682933711959052,0.000436428166942095,-2.376697949548e-05,-0.00041393087644936,-9.96432359411819e-05,0.000292479465771217,0.000411671711674125,1.86660658478852e-06,6.06893612916792e-05,3.45787421190363e-06,1.08055698019126e-09,-0.000139106904541749,-0.0294579727102829,0.00116263293777656,-0.00020643519787833,0.00139074976452925,7.30593127639543e-06,2.48562076037227e-05,0.0123572169672896,-0.000310326361706537,0.084375459969067,-0.448090541110336,0.172206625551194,-0.0457413897065677,-0.283569840931871,-0.00523007385329502,0.0208824462874204,-0.00764761706081497,-0.000171158151835727,-0.0129842250292073,-0.302179866021754,0.00791611616481052,-0.138059573981714,-0.0173180562253152,0.00578404423519217,0.0126092937914854,0.0576490755863142,-0.076289171837736,0.0208078383997993,-0.0277903430195005,0.00821995715409614,0.0177734969410669,0.00231342145260357,0.00765001588906583,0.227138067196109,-0.0256493710497681,0.036744918307738,0.00374715264830449,0.00515574240765819,0.0223034063246937,0.0210152688065973,-0.024040912021472,0.000943414860924848,-0.0155938600257776,-0.044686548939424,-0.0111019677003599
"t89",-0.121774547342266,-0.155746722938033,0.00456215366635693,-0.144667564172416,0.303170411143877,0.00118220532119542,8.32179314551341e-05,-0.00456902226999381,0.000910157254226579,-0.000367983443954771,0.00212241989506461,-0.00697762711644452,0.000194303534399812,-0.0148557699621228,0.0411400420003306,-0.0124418690460966,0.0725441598143579,0.00117081824686013,0.013560440471227,-0.160862679162092,-0.00031738425256688,0.0318748931184013,0.000691928406565184,-4.31246771486847e-05,0.00476779026957841,-0.185955815313879,0.00057770972453156,-0.000287353301832904,9.84420928459551e-05,-0.001597896726443,0.00272230420266451,0.164483288226377,-0.00115210181276867,-0.00755569464140323,0.000990631909932195,-0.0179953899654886,-0.471764789511198,0.00362967663496195,-0.0543554530692629,0.0291620229825654,-0.0931593110117206,0.0408493330888408,-0.0303035004524099,0.0011694305838917,-0.00128455563107693,0.00592055801269368,-0.00142609071992104,8.8589610397897e-06,-0.0177795808892902,-2.55042130139307e-07,0.000681904168833606,0.0574934448744924,-0.00675448503488401,0.00682933711959089,0.000436428166941791,-2.37669794977063e-05,-0.00041393087644965,-9.96432359430897e-05,0.000292479465771069,0.000411671711675168,1.86660658931929e-06,6.06893612918342e-05,3.45787421101392e-06,1.08055792657781e-09,-0.000139106904540329,-0.0294579727102734,0.00116263293778359,-0.000206435197877366,0.00139074976451394,7.30593127102815e-06,2.48562076024608e-05,0.01235721696729,-0.00031032636169468,-0.0843754599690657,0.44809054111034,-0.172206625551195,0.0457413897065671,0.283569840931873,0.00523007385329498,-0.0208824462874204,0.00764761706081503,0.000171158151835641,0.0129842250292072,0.302179866021756,-0.00791611616481065,0.138059573981715,0.0173180562253154,-0.00578404423519217,-0.0126092937914855,-0.0576490755863145,0.0762891718377363,-0.0208078383997995,0.0277903430195009,-0.00821995715409595,-0.0177734969410671,-0.00231342145260379,-0.0076500158890657,-0.227138067196111,0.0256493710497683,-0.0367449183077382,-0.00374715264830433,-0.0051557424076583,-0.0223034063246942,-0.0210152688065977,0.024040912021472,-0.000943414860924924,0.0155938600257775,0.0446865489394237,0.0111019677003603
"t113",-0.121774547342266,-0.155746722938033,0.00456215366635693,-0.144667564172416,0.303170411143878,0.00118220532119556,8.32179314551782e-05,-0.00456902226999389,0.000910157254226586,-0.000367983443954882,0.00212241989506472,-0.0069776271164444,0.000194303534399564,-0.0148557699621227,0.0411400420003298,-0.0124418690460965,0.0725441598143583,0.00117081824686018,0.0135604404712271,-0.160862679162094,-0.000317384252565826,0.0318748931184016,0.000691928406566217,-4.31246771482831e-05,0.00476779026957991,-0.185955815313883,0.000577709724531748,-0.00028735330183319,9.84420928461737e-05,-0.00159789672644274,0.0027223042026659,-0.164483288226378,0.00115210181276515,0.00755569464140145,-0.000990631909933122,0.017995389965491,0.471764789511201,0.00362967663496141,-0.0543554530692648,0.0291620229825644,-0.0931593110117221,0.0408493330888409,-0.0303035004524095,0.00116943058389207,-0.00128455563107759,0.00592055801269459,-0.00142609071992105,8.85896103878815e-06,-0.0177795808892897,-2.55042131261406e-07,0.000681904168832774,0.0574934448744955,-0.00675448503488291,0.00682933711959131,0.000436428166941946,-2.37669794977248e-05,-0.000413930876449668,-9.96432359419293e-05,0.00029247946577112,0.000411671711675124,1.86660658888143e-06,6.06893612921255e-05,3.45787421111666e-06,1.08055757035158e-09,-0.000139106904541064,-0.0294579727102782,0.00116263293778083,-0.000206435197879798,0.00139074976452,7.30593127318984e-06,2.48562076033667e-05,0.0123572169672921,-0.000310326361701091,0.532633636912076,0.134273808476519,0.0329453364730286,-0.297019658535583,-0.038709263617015,-0.0399047561905727,0.0196253832072928,-0.00556534228386123,0.0265986536102765,0.000283516584241759,0.0223693995417827,0.0300483566923229,0.0364022312365352,-0.0108465420907434,-0.221208583603963,-0.00786087848961194,0.0144208142962496,0.0707816642036395,-0.0565876216093895,-0.00544563870585327,0.0194812014006565,-0.00385938139068386,-0.005682388261648,0.00098831808311246,-0.0115464486698053,0.0206678786266189,-0.00366972580993466,-0.00183772554955497,0.0204257472489158,-0.00955249820099667,-0.0136961567362655,0.00534563854047809,-0.0444498488001714,-0.186583126527016,-0.0727859901130856,-0.025377064204426
"t114",-0.121774547342266,-0.155746722938033,0.00456215366635686,-0.144667564172416,0.303170411143877,0.00118220532119546,8.3217931455209e-05,-0.00456902226999389,0.000910157254226496,-0.000367983443954979,0.00212241989506476,-0.00697762711644412,0.000194303534399478,-0.0148557699621229,0.0411400420003304,-0.0124418690460965,0.0725441598143583,0.00117081824686036,0.0135604404712269,-0.160862679162093,-0.00031738425256588,0.0318748931184019,0.000691928406565957,-4.31246771484259e-05,0.00476779026958012,-0.185955815313882,0.000577709724531827,-0.000287353301832611,9.84420928462157e-05,-0.00159789672644282,0.00272230420266545,-0.164483288226377,0.0011521018127743,0.0075556946414047,-0.000990631909931541,0.0179953899654884,0.471764789511197,0.00362967663496164,-0.0543554530692635,0.0291620229825633,-0.0931593110117197,0.0408493330888401,-0.0303035004524085,0.00116943058389148,-0.00128455563107789,0.00592055801269401,-0.00142609071992128,8.85896103896115e-06,-0.0177795808892919,-2.55042131225089e-07,0.000681904168833646,0.0574934448744919,-0.00675448503488146,0.006829337119591,0.000436428166941553,-2.37669794962077e-05,-0.000413930876449995,-9.96432359417131e-05,0.000292479465771486,0.000411671711674388,1.86660658783436e-06,6.06893612919509e-05,3.45787421154427e-06,1.08055736003425e-09,-0.000139106904541811,-0.0294579727102782,0.00116263293778084,-0.000206435197876529,0.00139074976452104,7.30593127486792e-06,2.48562076037475e-05,0.0123572169672891,-0.000310326361699401,-0.532633636912079,-0.13427380847652,-0.0329453364730289,0.297019658535585,0.038709263617015,0.039904756190573,-0.019625383207293,0.00556534228386165,-0.0265986536102767,-0.000283516584241671,-0.0223693995417821,-0.0300483566923236,-0.036402231236535,0.0108465420907434,0.221208583603965,0.00786087848961191,-0.0144208142962498,-0.0707816642036395,0.0565876216093894,0.00544563870585374,-0.0194812014006566,0.00385938139068401,0.00568238826164815,-0.000988318083112797,0.0115464486698055,-0.0206678786266187,0.00366972580993463,0.0018377255495551,-0.020425747248916,0.00955249820099692,0.0136961567362654,-0.00534563854047805,0.0444498488001716,0.186583126527017,0.0727859901130864,0.0253770642044255
"t44",-0.0994282854981956,-0.103481529391412,0.00285063842059968,-0.0448666708721815,-0.0799731975012067,0.000337728840086374,-5.84457424557955e-07,0.000925482269785616,-0.000380031800227762,0.000190154556379583,-0.00121625023658696,0.00598359010830302,-0.000217025438625967,0.0267925153282401,-0.115108738799043,0.0270183862241202,-0.168257066961254,-0.00277963157249779,-0.0327587896440849,0.407007704673156,0.000890587836247105,-0.110175208078452,-0.00375842092415508,0.000333947187768784,-0.0459158529808166,-0.426190867550474,-0.00105838007941957,0.000545461693799724,-0.000209735745957974,0.00379509700000707,-0.00722320706366732,-1.43871009437072e-15,-7.19540606595764e-16,-7.45602742901626e-16,-1.4604931519602e-16,1.51020561304307e-15,-1.83152451289881e-15,-0.00741485624802814,0.0856906745149807,-0.0366912022075646,0.110199148585457,-0.0389141641768035,-0.124746506400142,0.000206277798898956,-0.000260178093213491,0.0031378413687649,-0.00216700375162733,1.70448557194607e-05,-0.133885109614447,3.12706521197192e-06,-0.000450710411171323,0.00449105606449403,-0.00055683847228998,0.000526627840807346,2.38857809946131e-05,3.35645476655531e-06,6.46413321935726e-05,1.5902007922789e-05,-8.78768798956008e-05,-0.000123847280179996,-5.86495933013924e-07,-2.4270728116322e-05,-1.4461823657479e-06,-5.78196186023391e-10,7.04312315342565e-05,0.0111968485444832,-0.000414026751410612,-3.11209382841638e-06,0.00857570831354198,6.12996823025965e-07,2.32957881828098e-06,0.00473373620076584,-0.000111532029501916,-0.010820271971219,0.477715661887585,0.137448500028979,0.177318972494255,-0.209988755801536,-0.0142645314364182,0.00940457024142392,0.0344164786600289,-0.0182291633853205,0.0232118841086745,-0.220649779657306,0.00490153190383062,-0.146795586149792,0.0250256371286801,-0.140395166716282,0.0224267309595657,0.057757838273297,-0.0985177604663638,0.12445004640008,-0.0357773053871937,0.00296186663630954,-0.00794128368816218,0.00875536339303762,-0.000376768134625305,0.176239164571556,0.0455170980592115,0.026628213306679,-0.014838688982536,-0.0121062866966073,0.0160258476100494,0.0189334017412957,-0.0320090368433514,0.00395604098318526,0.133343613186139,-0.0131723275841666,-0.00433963613614413
