"accepted_species","trait_OU_scaled"
"t2",1.2001359953161
"t10",0.927961787840354
"t93",0.224977946929002
"t94",0.191727144037666
"t99",-0.576920166241862
"t100",-0.649297046478353
"t13",-0.172315615371617
"t4",0.470288965728475
"t62",-0.666239818467254
"t63",-0.474945866563611
"t47",-0.537616767379686
"t7",0.112254983417728
"t71",-0.269351723974629
"t72",0.690591923504729
"t40",0.548542556328519
"t41",0.778538935626168
"t28",0.37137100933702
"t52",1.77409543860437
"t85",1.25273846789046
"t86",1.30715928867368
"t1",0.601395831354398
"t30",-0.700264075984477
"t31",-0.239872331464166
"t29",-0.571532394610979
"t37",-1.86090694378496
"t38",-1.12880168789722
"t6",-0.514237352227924
"t56",-0.71931393838309
"t57",-0.902320372916629
"t22",-1.41360254201794
"t68",-0.202314066681719
"t69",-0.476146211786002
"t64",-0.98500660177557
"t95",-0.66244801065228
"t96",-0.891494162802385
"t70",-0.547997738642117
"t65",-0.496150758992702
"t32",-2.31173164731492
"t66",-2.23073640789177
"t67",-2.60528229148127
"t33",-2.91184447821248
"t36",-1.56295641142816
"t91",-0.213055416601748
"t92",-0.0152546636789586
"t20",0.66802528838417
"t21",-0.140083863832199
"t97",-0.851549711950099
"t98",-0.929578017721625
"t87",-0.584546424534631
"t88",-0.218140897549722
"t46",0.68086282784973
"t9",0.154131844573284
"t23",0.0564438278392845
"t34",-0.485065629150164
"t25",0.423871550355484
"t79",-1.74487417017164
"t80",-0.727242541412197
"t61",-0.186793231322998
"t83",-0.0257810124726611
"t84",0.011157995337992
"t17",-0.250869561037033
"t89",0.735808084719417
"t90",0.747668541651348
"t12",1.35230304379379
"t73",0.0108792529594261
"t74",-0.288343072579417
"t35",-0.836634856632015
"t24",-1.15245843229356
"t11",1.04221563167786
"t14",0.975046687854205
"t48",-0.283156472126723
"t44",-0.905309124503837
"t54",-0.863549538310867
"t55",0.491569490316848
"t3",1.11355598093262
"t5",2.18488846596713
"t77",0.390380773407459
"t78",0.564143332994823
"t39",1.91921783335677
"t42",2.15817053749313
"t43",0.434731152142524
"t16",-0.272415227063265
"t51",0.478045422300986
"t75",1.12799215883508
"t76",2.06743434823501
"t50",0.635663368672017
"t18",0.322134016561471
"t19",-0.145107101520349
"t59",-0.202557953346505
"t60",0.680210737088873
"t58",0.284888263028062
"t53",0.683291421467392
"t49",0.865678560183315
"t26",0.626257990219773
"t27",1.32505567393254
"t81",0.83476730303922
"t82",1.20376536016092
"t45",1.50995177748512
"t15",-0.217015938001389
"t8",-0.3909585301664
