accepted_species,estimate
t6,-0.0052833804
t72,0.083406664
t47,0.0894103
t60,-0.058987394
t188,-1.002521
t230,-1.1355952
t209,-0.3438368
t293,-0.8178627
t294,-0.8178627
t226,-0.79978997
t143,0.05677092
t23,-0.056331575
t322,-0.27616695
t299,0.93121904
t68,-0.019450331
t325,-0.22983319
t282,0.018139059
t261,-0.12608871
t37,-0.13169037
t133,-0.17190692
t341,-0.32793507
t146,0.061936148
t63,-0.11766975
t199,0.41958696
t317,0.96508557
t346,1.0999825
t345,0.24780694
t231,0.09908521
t108,0.07685903
t121,-0.635887
t269,1.8928186
t153,0.15333624
t333,0.455279
t110,0.04634226
t111,0.04634226
t44,-0.017543344
