accepted_species,estimate
t7,-0.18177734
t118,0.0061725858
t34,0.0061725858
t72,0.0061725858
t233,-0.057483155
t234,-0.057483155
t473,0.0061725858
t468,0.0061725858
t332,0.0061725858
t366,0.0061725858
t367,0.0061725858
t402,0.0061725858
t351,0.0061725858
t258,0.0061725858
t84,0.0061725858
t12,0.0061725858
t1,0.0061725858
t160,0.0061725858
t181,0.0061725858
t173,0.0061725858
t142,0.0061725858
t28,0.0061725858
t126,0.0061725858
t315,0.0061725858
t256,0.0061725858
t330,0.0061725858
t174,0.0061725858
t83,0.0061725858
t124,0.0061725858
t87,0.0061725858
t144,-0.0072997967
t372,0.0061725858
t280,0.0061725858
t274,0.0061725858
t390,-0.13197015
t375,-0.13197015
t290,-0.0072997967
t444,0.0061725858
t203,-0.038234472
t248,0.0061725858
t186,-0.038234472
t56,-0.0072997967
t163,-0.0072997967
t239,-0.0072997967
t449,-0.0072997967
t211,-0.0072997967
t179,-0.0072997967
