accepted_species,estimate
t7,-0.11649304
t118,0.0071981857
t34,0.0071981857
t72,-0.005184982
t233,-0.005184982
t234,-0.005184982
t473,-0.005184982
t468,0.0071981857
t332,0.0071981857
t366,0.0071981857
t367,0.0071981857
t402,0.0071981857
t351,0.0071981857
t258,0.0071981857
t84,0.0071981857
t12,-0.11649304
t1,-0.11649304
t160,-0.005184982
t181,-0.005184982
t173,0.09977534
t142,-0.005184982
t28,-0.11649304
t126,0.0071981857
t315,-0.005184982
t256,-0.005184982
t330,-0.12887618
t174,0.0071981857
t83,0.0071981857
t124,0.0071981857
t87,0.0071981857
t144,0.112158485
t372,-0.15200132
t280,-0.052621767
t274,-0.052621767
t390,-0.15200132
t375,-0.15200132
t290,0.0071981857
t444,0.0071981857
t203,-0.005184982
t248,-0.12887618
t186,-0.052621767
t56,-0.005184982
t163,0.0071981857
t239,-0.005184982
t449,-0.005184982
t211,-0.005184982
t179,-0.005184982
