,0,1,2,3,4,5,6,7,8,9,10
t1,9.50337,7.4293003,2.9231384,6.568098,7.1668706,6.5468974,4.1242375,5.905566,4.474085,7.621106,8.204508
t2,9.536453,7.4797688,2.8789551,6.5515804,7.1859603,6.55615,4.1163545,5.914873,4.510036,7.7006464,8.179276
t3,9.334994,8.045651,2.1683898,6.249345,7.116869,6.564412,3.7295468,6.010336,4.760888,7.8459096,8.389305
t4,15.742817,5.9885488,6.368944,4.997919,6.739543,8.847824,6.3532434,6.4602575,4.762088,5.259204,1.3901153
t5,9.618378,4.463676,6.5145097,7.3079042,7.0892587,5.560582,5.8407307,5.300203,2.9237323,6.473178,8.4938345
t6,10.066894,5.1723013,5.6044154,7.5048585,7.31533,5.9475975,5.6425734,5.7633057,3.6994455,6.9525566,8.361446
t7,-2.1600947,5.2508903,-0.4763846,10.813267,9.465246,7.0825043,9.126704,3.9344893,0.5132811,-1.0667993,11.946175
t8,-2.1549723,5.25444,-0.43774205,10.977694,9.565418,7.177742,9.090012,3.7108643,0.42602217,-0.97071767,11.838641
t9,15.218769,6.2986126,6.0123134,4.8646545,7.0883718,8.8154125,6.223083,6.8662653,4.674241,4.828365,0.85507274
t10,15.929029,5.9231296,6.5414987,5.055955,6.643964,8.845942,6.361459,6.3029046,4.8451114,5.440436,1.6177421
t11,9.453886,8.189817,2.2418952,6.4969726,7.542982,6.6350174,4.223572,6.025069,4.8136683,8.438725,8.458559
t12,9.467418,8.041224,2.3070703,6.0955243,6.9413643,6.4430375,3.44949,5.962916,4.8784294,7.570722,8.221437
t13,9.481313,7.7636557,2.516145,6.410021,7.156773,6.5456686,3.89519,5.986413,4.6874313,7.6794314,8.282957
t14,-2.1152437,5.288179,-0.5241129,10.76725,9.550948,7.1153455,9.214301,4.0920167,0.52815664,-1.10903,11.930879
t15,-2.3448043,5.0149035,-0.37496996,10.613364,9.150335,6.797747,9.049954,4.166991,0.64764863,-1.3185184,12.114735
t16,-2.2988033,4.9320416,-0.36238226,10.52064,9.146598,6.731811,8.957489,4.2725515,0.60292107,-1.3284223,12.079754
t17,9.44642,7.8586197,2.4486065,6.4951143,7.420437,6.589376,4.1772523,5.959978,4.652947,8.01802,8.4087105
t18,9.50369,7.9184933,2.4136238,6.1495795,6.769942,6.39362,3.4006774,5.9685974,4.878938,7.42759,8.150826
t19,9.367481,8.108271,2.224101,6.3891296,7.3881874,6.5929646,4.0269165,6.062822,4.7360406,8.090757,8.474741
t20,9.308575,8.094482,2.2505856,6.438352,7.440283,6.5603557,4.048125,6.1335278,4.683887,8.069615,8.547622
t21,9.684309,4.470077,6.3480034,7.3061295,7.0793505,5.612363,5.7888937,5.226827,2.8113067,6.4684367,8.5671425
t22,9.593013,4.628138,6.3963227,7.3450575,7.152983,5.6194754,5.755303,5.377116,2.7668839,6.38958,8.533219
t23,9.398972,7.9631286,2.2848432,6.22037,7.0097456,6.501369,3.6163335,5.9657254,4.7567596,7.6677055,8.26472
t24,9.421315,7.8444333,2.4111671,6.32854,7.0651646,6.5074434,3.7635546,5.9566884,4.692028,7.664111,8.26319
t25,-2.5062296,4.27041,-0.3198928,9.811867,8.290236,5.948023,8.84004,5.4822083,1.1071502,-2.2109983,12.555236
t26,-2.4650748,4.3087406,-0.3765341,9.850439,8.296399,5.954175,8.931207,5.472193,1.204926,-2.2793844,12.648541
t27,9.615704,7.7839475,2.5330286,6.2677383,6.784277,6.4286966,3.469822,6.07129,4.8589253,7.359503,8.078572
t28,-2.0746973,5.39334,-0.42023388,10.735459,9.584331,7.195597,9.344716,4.049627,0.45477086,-1.2582672,11.923289
t29,9.563878,8.137549,2.2650378,6.669848,7.8647866,6.460957,4.7953577,6.041617,4.8756385,8.535357,8.477634
t30,-2.2320983,4.9768853,-0.34489104,10.560172,9.256632,6.8482666,8.937697,4.2121143,0.49967057,-1.1729563,11.972069
t31,15.336369,6.272211,5.9473925,5.063605,7.118557,8.681732,6.1027,7.064367,4.5588975,4.9240937,0.72526246
t32,15.345949,6.1902637,5.9454446,5.0442147,7.0295086,8.699519,6.067484,6.989574,4.549185,4.9829106,0.8085511
t33,-1.9761889,5.2227945,-0.51338714,11.041585,9.690537,7.3153553,9.052559,3.8611584,0.47325373,-0.96917987,11.699621
t34,9.67058,7.8983784,2.4245758,6.633873,7.8378787,6.599204,4.6272497,5.876473,4.8069124,8.712236,8.671834
t35,9.656686,7.958197,2.3472607,6.6542864,7.928276,6.6515627,4.723253,5.9469404,4.7988887,8.731215,8.668536
t36,15.224985,6.230831,6.0832715,4.7486672,7.0025907,9.315271,6.4768014,7.0567226,4.5840416,4.392126,0.74210155
t37,-2.1564622,4.7259445,-0.6233826,10.269588,8.948402,6.5934396,8.791631,4.876502,0.8281978,-1.6310016,12.11179
t38,-2.3158512,4.7382956,-0.5975965,10.253881,9.037706,6.56358,8.804065,4.8318553,0.69894457,-1.6360283,12.275625
t39,-2.2056975,4.6289754,-0.5371757,10.131784,8.842111,6.5166717,8.736418,4.7521114,0.7658246,-1.5481586,12.1706915
t40,-2.162818,5.196927,-0.41640025,10.8072195,9.665497,7.0488086,9.25882,4.0876365,0.31656775,-1.2029251,11.784698
t41,-2.06153,5.333277,-0.38788235,10.850086,9.653646,7.187535,9.250298,3.9531841,0.40565982,-1.1737195,11.828199
t42,10.037689,5.035699,5.744789,7.541032,7.233096,5.923488,5.7552776,5.6282835,3.6129658,6.898696,8.437037
t43,-2.2696476,4.715287,-0.5018598,10.26641,8.91848,6.4254103,8.849952,4.806746,0.7552424,-1.7511488,12.266675
t44,-2.2563446,4.7813334,-0.5319508,10.313175,9.001094,6.546527,8.861199,4.818956,0.74368536,-1.6506807,12.220283
t45,9.616865,4.5897765,6.3971357,7.3811793,7.1095862,5.6903195,5.8498516,5.336787,2.950483,6.444223,8.383592
t46,9.504306,4.5788727,6.4994893,7.3506293,7.0801554,5.364741,5.7145467,5.3276863,2.869382,6.349188,8.503888
t47,9.45644,8.195515,2.3033218,6.5831122,7.6494083,6.6826334,4.3217587,6.1190176,4.7502313,8.418374,8.527315
t48,9.411734,8.218316,2.1864684,6.4630775,7.6495404,6.561706,4.2458954,6.102832,4.78864,8.394868,8.540809
t49,15.198644,6.1747074,6.1093125,4.7185235,6.903521,9.568575,6.672825,7.023654,4.55948,4.2098894,0.7363584
t50,15.2516985,6.114977,6.1028147,4.722434,6.8689847,9.471167,6.573852,6.929264,4.5577917,4.3876204,0.6400278
t51,-2.0773406,5.3322988,-0.2707197,10.873228,9.697618,7.2657967,9.14196,3.9501073,0.35813484,-0.8655618,11.671703
t52,-2.0719767,5.141716,-0.49880162,10.9973755,9.784297,7.249473,9.151545,4.038627,0.30914596,-0.9522185,11.616395
t53,15.203458,6.253563,6.0640054,4.73512,7.0255065,9.288684,6.4306984,7.0933523,4.5228887,4.330354,0.8241624
t54,15.157183,6.2496862,6.0466075,4.791714,7.0440855,9.252517,6.3880444,7.0174494,4.6311774,4.493755,0.7700134
t55,9.662105,8.161679,2.2806978,6.6611266,7.7724137,6.4731393,4.6931977,6.036857,4.8805985,8.7859745,8.689975
t56,9.669728,8.127757,2.2157364,6.499615,7.8424606,6.7355814,4.5523043,6.0160675,4.8280554,8.839488,8.659847
t57,9.61337,8.117229,2.2268457,6.613388,8.013756,6.630405,4.849817,6.07032,4.7882333,8.859771,8.55919
t58,9.360485,7.7193933,2.3847308,6.2554255,6.7189245,6.478234,3.4010823,6.0107183,4.8202934,7.4094825,8.27005
t59,9.426078,7.724307,2.448619,6.287425,6.620431,6.363661,3.4496589,6.0821214,4.9122767,7.3464622,8.293754
t60,9.503908,4.564282,6.3741217,7.7324333,6.628411,5.4367447,5.7884474,4.892263,2.9280484,6.540556,8.793292
t61,-2.0652082,5.180341,-0.44600168,11.133743,9.638604,7.303018,9.013581,3.9071112,0.22859293,-0.98482394,11.60795
t62,9.429034,8.253198,2.2657812,6.6763906,7.8670945,6.6997,4.6324115,6.183897,4.770256,8.732141,8.527769
t63,9.568216,8.166059,2.1937826,6.5385,7.899327,6.6873,4.5769324,6.083164,4.8705015,8.621255,8.437981
t64,15.310434,6.2925816,6.0744424,4.9300365,7.0798144,8.834936,6.2685027,6.912057,4.673863,4.8145285,0.91946715
t65,15.32189,6.225081,6.0846686,4.8518248,6.987394,8.962187,6.353435,6.9765906,4.622272,4.6918974,0.8517919
t66,9.562835,8.1073065,2.3877053,6.767489,7.8489475,6.599221,4.5806346,5.9984117,4.9917364,8.7553425,8.591992
t67,10.197939,5.0670133,5.5617957,7.434952,7.414268,6.3139906,5.732587,5.624859,3.9057078,7.170876,8.385676
t68,10.110933,5.0999346,5.6059947,7.426621,7.4274287,6.287356,5.6583805,5.6410666,3.8500297,7.096901,8.333917
t69,9.628844,8.123393,2.4036977,6.759322,7.8700323,6.5621133,4.640641,6.006441,4.9045167,8.924572,8.7280035
t70,9.759462,8.020057,2.5485952,6.9330826,7.913538,6.5119467,4.766994,6.0057006,5.0146255,8.79274,8.751439
t71,-2.2426832,4.6832395,-0.4591296,10.180542,8.908493,6.530262,8.780635,4.637904,0.6947621,-1.5032027,12.168157
t72,-2.2018166,4.6302147,-0.5382925,10.117359,8.96708,6.605461,8.690977,4.638077,0.636839,-1.4689797,12.094607
t73,10.117589,4.9804535,5.7196302,7.4492188,7.3661203,5.931389,5.659247,5.761929,3.5898986,6.9521775,8.35338
t74,9.987869,5.0398326,5.7720065,7.515111,7.2591276,5.897918,5.7187066,5.652884,3.566062,6.85535,8.407891
t75,15.831188,6.0316606,6.4502325,5.129687,6.749337,8.758763,6.2858405,6.395653,4.899162,5.4292884,1.5870721
t76,15.711151,6.0069203,6.3304963,5.082918,6.7253184,8.776623,6.312542,6.406808,4.82148,5.4060097,1.5452548
t77,-2.1234553,4.868997,-0.3106906,10.4849415,9.242398,6.8773904,8.817077,4.2928643,0.48572332,-1.1697125,11.8576
t78,-2.1655788,4.8994417,-0.27249378,10.517293,9.292527,6.874806,8.860431,4.234167,0.42870888,-1.1280308,11.886596
t79,9.552581,7.881617,2.457852,6.1471534,6.756986,6.40422,3.3512607,5.9934225,4.881774,7.3647346,8.072813
t80,9.623854,4.4037876,6.490116,7.4409823,7.1363993,5.40395,5.696325,5.404891,2.816095,6.293363,8.217992
