accepted_species,estimate
t1,0.075993426
t16,0.022872487
t116,0.17311724
t147,0.24942254
t275,-1.0847131
t60,0.08986024
t98,-0.075059935
t212,1.1489869
t251,1.1384034
t108,0.06547595
t329,-1.1059994
t207,1.0765232
t254,0.27869907
t240,0.31702468
t263,-1.4584055
t84,0.18618084
t32,0.05186848
t52,-0.023272056
t326,0.08356936
t285,-0.28274065
t161,0.16733015
t307,-0.10107331
t163,-0.099959195
t248,-0.5640035
t156,0.20795442
t152,0.18161575
t284,1.554103
t80,0.077488944
t96,-0.066158995
t286,-0.20927702
t124,0.35807925
t67,-0.016419018
t54,0.013423255
