"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94"
"t1",-0.0265484428256458,0.00467382628565297,0.0542590651103821,-0.0384784336528496,0.00300323280411972,-0.116910703618888,0.10642671989484,-0.0013125256021234,0.0727575222189946,-0.457861598061495,0.0330807723210631,-0.0106778552926498,0.0508683724489209,-0.0830554784465763,-0.0141549003241132,0.0136431916622073,0.00394289041319971,0.139380190651136,-0.584204018831761,0.00493648817483421,-0.00794505806003201,0.000716324869448941,-0.00244245096415542,0.000886620102732929,-0.0021894729049444,0.00114592172162109,-0.055733818343155,3.7001904274716e-06,0.000172908019453595,-0.0078531993208274,0.00425782103504235,-0.00649691266351215,0.00936667726329341,-0.00502888485161678,0.000791248985573615,0.0149666551402478,-0.0183675467456191,-0.0328250798047203,8.9812994489723e-05,0.0116479110607421,0.00204334512249405,1.19771378694726e-14,0.0711062472399264,-0.601761995122751,-0.0106405973433741,0.00693915859720407,0.00176123806647292,0.000591696483750025,-0.00266521795571873,-5.59158038693649e-15,-0.00121314353963561,0.000268843384716598,3.32590908524172e-06,1.45898787547717e-05,3.29384408130873e-16,1.50646153732124e-16,2.01136797455258e-16,-8.54501113145708e-07,-1.5539013436072e-17,-4.1823094632463e-06,-1.21545160953693e-16,-1.91101813556289e-16,-1.00124682724786e-16,4.30709656908159e-17,1.91102767524851e-17,5.13647406039554e-06,3.25390998577278e-05,-1.12748502634016e-16,-1.95236351882701e-05,-6.84779621652177e-17,-2.1688028533585e-16,9.03828977441539e-05,4.77859257035204e-17,9.98749811289156e-17,1.0300956881515e-07,2.02735599736504e-17,-1.81556627034138e-05,-7.18181803736759e-17,-9.79123906276559e-18,-5.3430456791791e-16,4.75905628181896e-06,-5.82576311999676e-06,-1.45547540394169e-16,1.38192436255388e-19,-4.96506488936402e-17,-1.59329877928075e-16,-2.95830119386073e-17,-3.61727184507581e-18,1.41715543694343e-05,1.37637250145221e-16,-3.76879721690426e-17,2.91498810271787e-17,-1.13944994453835e-19,-7.45604045425207e-19
"t11",-0.0263597522553102,0.00461825157300636,0.0529921011789104,-0.0374151993362234,0.00289058292930043,-0.111304263272831,0.100981379581507,-0.0012423662673235,0.0680322273757715,-0.427077970365832,0.030164558916994,-0.00966684905569526,0.0450512718532291,-0.073360399737966,-0.0123074925926582,0.0114590517057542,0.00328414988011178,0.0992658150413784,0.501976706553841,0.00596886223204578,-0.00852538261970624,0.000708111053338784,-0.00235320224880576,0.000812695069506869,-0.00190791498904408,0.000966589673482256,-0.0464769538149289,2.61579504762237e-06,0.000119983115071307,-0.00542888688699239,0.00267545924766849,-0.00364842819197965,0.0051286654023404,-0.00269681813552252,0.000239791187010165,0.00442541360941483,-0.00512859905070023,-0.00783520817372574,1.85605654690408e-05,0.00161051546202663,0.000229894768268516,2.06395330915428e-15,0.00553944085845578,-0.0433690041212514,-0.000364910240433384,-0.000145102787070003,-8.08898364229094e-05,-0.00020499051104252,0.000988541785347516,-0.707106781186548,0.000998102219763123,-0.000257615753054555,-3.24909313647075e-06,-2.30298975888627e-05,-4.03338235384563e-15,1.00806981997165e-15,3.24724549697475e-15,1.23191856074724e-05,-1.73022736461759e-15,-0.000119460737318019,2.05545783419357e-15,-7.12640762450127e-16,-1.73347261968975e-16,-1.11260129118184e-15,-7.44232876863646e-16,1.94527654977199e-05,0.000114990153644124,1.08868109851576e-15,-6.36497121283231e-05,-1.12951475888347e-15,-9.15616559839902e-16,0.000260020739755614,-2.29736767472284e-16,1.87892612309578e-16,2.74681202985775e-07,2.43775669123785e-16,-4.14926813252288e-05,-2.65252274803846e-16,2.970482629786e-16,3.16166944864804e-16,9.6974634124071e-06,-1.17160573141908e-05,-1.7381581310355e-16,-2.82741809239613e-16,-6.94779473438094e-17,-1.16026671094576e-16,-3.65967042978692e-16,3.93560617509204e-16,2.49323145395857e-05,3.6963659142553e-16,-4.61269581905529e-17,-5.30307857025306e-17,-5.52976528909424e-17,-4.44700696299301e-17
"t12",-0.0263597522553104,0.00461825157300655,0.0529921011789102,-0.0374151993362232,0.00289058292930031,-0.111304263272831,0.100981379581507,-0.0012423662673235,0.0680322273757716,-0.427077970365832,0.0301645589169941,-0.00966684905569513,0.0450512718532291,-0.0733603997379658,-0.0123074925926582,0.0114590517057541,0.00328414988011188,0.099265815041379,0.501976706553841,0.00596886223204599,-0.00852538261970585,0.000708111053338851,-0.00235320224880566,0.000812695069506653,-0.00190791498904409,0.000966589673482383,-0.0464769538149285,2.61579504740765e-06,0.000119983115071015,-0.00542888688699333,0.00267545924766876,-0.00364842819197966,0.00512866540233969,-0.00269681813552206,0.00023979118700958,0.00442541360941587,-0.0051285990507007,-0.00783520817372594,1.85605654653191e-05,0.00161051546202797,0.000229894768270788,-1.60943932637745e-16,0.00553944085846011,-0.0433690041212629,-0.000364910240435171,-0.00014510278707329,-8.08898364257201e-05,-0.000204990511045464,0.000988541785343061,0.707106781186548,0.000998102219752188,-0.000257615753044912,-3.24909313573513e-06,-2.30298975887544e-05,4.07644956691684e-15,-9.68811573061136e-16,-3.26979070830476e-15,1.23191856112493e-05,1.74687810691552e-15,-0.000119460737317753,-2.10441787536869e-15,7.38790090188686e-16,1.53463663678145e-16,1.19412748683186e-15,6.79604424933112e-16,1.94527654953374e-05,0.000114990153644687,-1.01632661145918e-15,-6.36497121277737e-05,1.00588353225983e-15,8.13798517285142e-16,0.000260020739756185,3.28987521044297e-16,-1.7476210564007e-16,2.74681202442924e-07,-3.24352760896437e-16,-4.14926813246231e-05,2.30001946334718e-16,-2.07689517401501e-16,-7.8324203037647e-16,9.6974634123645e-06,-1.17160573144439e-05,2.04178553402163e-16,4.47633109116783e-16,1.28319960024242e-16,-1.26237848852094e-16,2.23918844730171e-16,-3.6580772656814e-16,2.49323145394902e-05,-2.21871204773927e-16,-3.49638813037671e-18,7.10995022834053e-17,-1.91722742450965e-17,-3.4925733635264e-17
"t22",0.0916152355720823,-0.00287092052308746,0.0985918456704129,0.174165679526298,-0.0497412033488012,0.00225438500659697,-0.00176804432643138,0.0029629458063418,-9.53934841570192e-05,-0.000212215586280762,0.000267791332468091,0.00492029256807965,-0.0250458693493568,0.0237492939558098,-2.2733341749152e-05,-0.375232786166011,0.0249140458608749,0.0115416685442007,-0.000239869599098663,0.0272400887197889,-0.000324760074349129,4.25611922704266e-05,-0.00766040097349213,0.00212271866478245,-0.000610647964923933,4.31881400546593e-05,-0.0019636303808872,-1.31945954103131e-07,-8.66562025534734e-06,0.000418824558481702,-0.000818084320016418,0.0779680814353253,-0.143034930596727,0.0960565241022998,0.000192070117391412,0.00369575908373959,-0.00489147680720626,-0.0384071223942312,-0.00463289557318724,0.153493672099838,-0.000358660626134826,2.00449594741923e-14,0.000371235761277601,-0.00277037795410146,0.0215225231345393,-0.107548299304865,-0.848841941498314,2.97532440062162e-05,-0.00012244686508088,-2.44446644350375e-15,0.000183578375828386,-0.000488960229369773,-6.39144679408693e-06,-7.4977263965429e-05,1.56550530120552e-15,1.59712394559569e-16,-1.12282604022161e-15,5.90399719777902e-05,-2.17726587490929e-15,-0.0387562528700034,-2.62784024423207e-16,-3.38732481856926e-16,-8.74543308873379e-17,3.70448397251286e-17,8.47050667791514e-16,0.0038686920509837,1.36690420697193e-05,-9.9163727123642e-17,-0.000285540307425897,3.87139554239386e-16,-1.60850907399209e-16,3.18756113046986e-05,-1.60458280924159e-17,1.71650152654402e-16,4.22984044007619e-05,1.09349357810425e-16,-5.25725290816854e-06,-3.19966062427914e-17,1.76395894242159e-16,-1.51887277029312e-15,4.26328787445817e-05,-1.51142316084784e-06,1.10508230070321e-18,-1.57091383113598e-16,-2.32458725098791e-16,1.35989909683294e-16,-7.32173471386257e-17,4.77462055440867e-17,3.27742479288154e-06,1.16350925365921e-16,5.46527616142903e-16,1.23206911698468e-16,7.90590279592896e-17,-2.88930026609293e-16
"t75",0.09330219394615,-0.00296006940801685,0.104714482126006,0.187047522109323,-0.054805650503509,0.00255174620464831,-0.00201779233491335,0.00340131136610656,-0.000112734712078996,-0.000252228982217301,0.000334797441295758,0.0062447015841162,-0.0331726422410485,0.0316081139929238,-3.10754901082684e-05,-0.538697883280342,0.0361248895292609,0.0185350546120154,-0.000424934730791207,0.052617086254449,-0.000659188209995426,9.33631180435815e-05,-0.0175041783763438,0.00547307758735288,-0.00194625832316804,0.000169945274891057,-0.00848706992221084,9.17847402932102e-07,4.62314311797666e-05,-0.00213359580123027,0.00196330871834145,-0.11743977081057,0.19939594051213,-0.126272117111103,-0.000110956127194141,-0.00209507043913255,0.00266094888945901,0.0189747865090394,0.00213072483462452,-0.0612748563653828,0.000136207542055503,-5.98980327322386e-15,-0.000132174793821639,0.000975956067695904,-0.00709076226793235,0.0322844891336116,0.244702607832262,-5.59983632470026e-06,2.23410657304985e-05,8.20335055480107e-16,-1.99484057682061e-05,4.60678467476883e-05,5.90601193032607e-07,3.72667364972501e-06,-2.69203309708156e-16,4.44379860048658e-16,3.8913621067796e-16,3.13155610210661e-06,-2.63537055601173e-16,-0.00316078103272296,-1.49377539875431e-16,-6.09719225010014e-17,-4.38818095504849e-16,-4.69617499147137e-16,1.31809218557181e-16,0.000630070055309611,2.33876048227228e-06,5.53690705093882e-16,-5.19253405785958e-05,-3.30538008247666e-16,-3.47668520829905e-16,6.42252167322977e-06,7.1326275769803e-16,1.05542722570559e-15,9.11746849361702e-06,-2.93912485143197e-15,-1.31782742036399e-06,-3.85664808714232e-15,-3.81630622599149e-14,-0.707106781186546,1.21231290151266e-05,-4.36419155844045e-07,-5.79535612032931e-15,1.91118422942516e-15,-5.85466415547942e-16,2.62682214742315e-17,-1.53088793063047e-15,-1.79951369117064e-16,1.11856680828055e-06,2.00074451718133e-16,2.14650351163961e-16,-1.84034164208706e-16,4.00257849183765e-16,2.16651733225953e-16
"t76",0.09330219394615,-0.00296006940801649,0.104714482126006,0.187047522109323,-0.0548056505035089,0.00255174620464793,-0.00201779233491339,0.00340131136610661,-0.000112734712078916,-0.000252228982217245,0.000334797441295623,0.00624470158411626,-0.0331726422410487,0.031608113992924,-3.1075490108258e-05,-0.538697883280343,0.036124889529261,0.0185350546120155,-0.00042493473079086,0.052617086254449,-0.000659188209995305,9.33631180435562e-05,-0.0175041783763437,0.00547307758735302,-0.00194625832316819,0.000169945274891116,-0.00848706992221086,9.17847402839654e-07,4.62314311800956e-05,-0.00213359580123046,0.0019633087183412,-0.11743977081057,0.199395940512129,-0.126272117111102,-0.000110956127194346,-0.00209507043913222,0.00266094888945864,0.0189747865090391,0.00213072483462459,-0.0612748563653821,0.0001362075420569,-5.34630765017136e-15,-0.000132174793821244,0.00097595606769485,-0.00709076226793222,0.0322844891336117,0.24470260783226,-5.59983632544814e-06,2.23410657300112e-05,9.30375365893127e-16,-1.99484057683171e-05,4.6067846747848e-05,5.90601192644567e-07,3.726673649804e-06,-7.17535598034795e-16,-6.12449263819095e-16,2.51375972607508e-16,3.1315561022307e-06,-3.76145030543515e-16,-0.00316078103272212,2.37261359762155e-16,4.00937483153392e-16,5.33703224540955e-16,3.98122103422584e-16,-7.51859925931984e-16,0.000630070055310592,2.33876048200785e-06,-5.19974250746541e-16,-5.19253405779047e-05,-2.73806364804068e-16,4.01902970433212e-16,6.42252167199865e-06,-6.06079495509468e-16,-9.97591613946783e-16,9.11746849584291e-06,2.82747520392682e-15,-1.31782741892804e-06,3.75238679201917e-15,3.80027796450029e-14,0.707106781186548,1.21231290438162e-05,-4.36419158478789e-07,5.67560180675186e-15,-1.90314473556522e-15,4.84319515157135e-16,-5.07481270713339e-16,1.39807071317538e-15,1.14583443448347e-16,1.11856680938641e-06,2.96888175635776e-16,-5.29252493774221e-16,5.15696525991689e-17,-4.66689704854199e-16,-1.32391836875348e-16
"t51",0.0967329763758242,-0.00316574105466284,0.124390348771286,0.23460303005139,-0.081843913152755,0.00522748985467311,-0.00479567267901428,0.00921930517251566,-0.00208105097975366,0.0121299791853917,-0.000350981839550975,-0.0045967836412648,0.0109580126364445,-0.0096268995235799,6.14423019620024e-06,0.0489088265650134,-0.00278446939635154,-0.000136142840505338,-1.76144797164879e-06,-0.000115504480218377,6.0456695629295e-06,-2.11811737121741e-06,0.000534562456118681,-0.000300930434860389,0.000189470625738215,-2.29542945215054e-05,0.00127401707759518,-3.93134197176481e-07,-2.14191787784721e-05,0.00100375444561069,-0.00128423107079444,0.102761687688861,-0.184496810344316,0.122084632157976,0.000254534999129872,0.00496153485511535,-0.00678814905357427,-0.0597195133088669,-0.00827890449999182,0.548646817746535,-0.00303398592631969,-6.8280017980762e-15,-0.00204904253677449,0.0113333516807478,-0.0270934376654658,0.0419703925361244,0.187581466487953,8.06174321938498e-06,-3.42660665851673e-05,-8.4021765213578e-16,5.8763884183376e-05,-0.000153477870281542,-1.99903215601719e-06,-1.94697167772766e-05,-7.63390800479621e-16,1.17746093581378e-17,-5.63183406533567e-16,-4.77777764062646e-05,4.13679001694044e-14,0.643206852054654,9.87171752492365e-16,1.00560069270619e-15,-9.88574412294767e-17,1.51302656412847e-15,2.04109253053856e-14,-0.29017212000418,2.00978287738282e-05,-5.31248871676555e-16,-0.000354922190717608,6.77746063736125e-16,-8.26903449525249e-16,3.51037441054165e-05,-8.6869062710642e-17,-1.37328611794033e-16,0.00300579485226415,-4.44504745233447e-16,-5.0204726611612e-06,5.08629834878003e-16,-1.32922466214665e-16,-4.44497862719775e-16,3.84826968839148e-05,-1.35606523842982e-06,-4.81397068350779e-17,5.96880834991426e-16,-2.61770697776192e-16,-5.36683207490867e-16,-3.44580688080805e-16,2.01607607169746e-16,2.77596789632917e-06,-9.92383417929207e-17,-2.14764542758739e-16,-6.37345256671268e-17,6.46440128138183e-17,-1.0985683329524e-16
"t70",0.0991084220588391,-0.00329919432429819,0.135366913183614,0.259712544583724,-0.0944515019777157,0.00632544197634355,-0.00589238629500521,0.011454367749643,-0.00274185993872875,0.0161788306088175,-0.000528511981416457,-0.00721362948355898,0.0196644219878477,-0.0175743941208658,1.24377550924492e-05,0.126065936919594,-0.00762505580583831,-0.00135179456125873,7.96079268222671e-06,0.000197160339341991,-7.17478794319982e-06,1.57553453253827e-06,-0.000319245183249604,9.70563301404927e-05,-1.63946707263368e-05,-7.43493940101592e-07,8.68036277795817e-05,-1.41474321019084e-07,-8.09113006259268e-06,0.000382620482349521,-0.000579886358285166,0.0522816160137131,-0.0958095151033701,0.064398671778463,0.000169113806794585,0.00331514305489155,-0.00459232025199476,-0.0416103428439503,-0.0058988557992888,0.409103484229234,-0.00229986542832508,-5.40242130267328e-15,-0.00158722138725292,0.00881064775851223,-0.0215526316583576,0.03449890820857,0.156449873312469,7.93719844040291e-06,-3.41791900171067e-05,1.28963550666411e-15,7.42914518760161e-05,-0.000208382379288946,-2.74112645382146e-06,-3.72425713285069e-05,-3.33583821665635e-17,-4.13921954123894e-17,-8.36533277929135e-16,6.01277213033371e-05,-1.87525139117194e-14,-0.289200818958198,-5.81324538529997e-16,-1.27341159297516e-15,5.31931372722036e-16,-1.71836969646056e-15,-5.03167858339198e-14,0.742949750549835,-7.55231933411177e-06,1.01608339351037e-15,2.6969105413635e-05,-3.2111542840032e-15,2.38616965425803e-15,3.46582828557807e-06,-8.36922983087147e-17,5.35964650093341e-16,-0.143930291648957,-8.73498049652749e-17,-1.35725458831678e-06,-3.59590849872153e-16,-1.26363558884272e-17,-2.98456698919915e-16,1.29494015118008e-05,-4.66213545271193e-07,-1.47352072851169e-16,3.54429995000056e-16,6.23085305312507e-16,1.17282379232342e-16,4.40576826040222e-17,1.66644005140512e-17,1.15713563014329e-06,2.19867527604905e-16,-1.05929415910955e-16,-1.17526241941039e-16,2.21066634661257e-16,-3.18133187298035e-16
"t64",0.101633475548386,-0.0034415434712801,0.147170799542429,0.286795279418437,-0.108141969592485,0.00752597559390278,-0.00709405804621968,0.0139069211142371,-0.00347217556361186,0.020659740136353,-0.000727338284308737,-0.0101544420062262,0.029541418679659,-0.02659987702512,1.96256514776172e-05,0.21507676884743,-0.0132203548839225,-0.00278424696783192,1.9610014833138e-05,0.000576867697880642,-2.33460499641756e-05,6.14171490429536e-06,-0.00138029993203523,0.000598796199325042,-0.000281540373568053,2.83609367697796e-05,-0.00147918499438535,2.28962735502198e-07,1.1782548323595e-05,-0.000545997091885277,0.000544762072885022,-0.0346151810423546,0.059393197275009,-0.0379166837747115,-3.94548823416049e-05,-0.000751991431398559,0.000977923794710733,0.00756163932695425,0.000941440068554931,-0.0484296802599756,0.000240590981975356,4.86765326795718e-16,0.000138669800376657,-0.000745281971839026,0.00145304939650926,-0.00153791999745984,-0.00547458155795826,4.34212057486049e-07,-2.06855919493302e-06,-7.83582517536585e-16,1.08288655962915e-05,-3.4530872529838e-05,-4.61372474446418e-07,-8.89551524412292e-06,-4.26123151694981e-16,-1.64901429248955e-16,7.69119560018927e-16,3.83535480413861e-05,-2.02475329703115e-14,-0.312637861299472,-1.06765995173001e-15,-3.77042007973971e-16,-7.49244861017306e-16,-6.36934471831243e-17,2.84252644379254e-14,-0.427838749966928,3.43376945976951e-06,-5.16003266503899e-16,-9.23249073047449e-06,-1.22837225329028e-15,-8.41824590929666e-16,-7.62932711204973e-07,-7.68142528926639e-18,-4.99772947283476e-15,-0.724752300009208,-2.78547957686781e-16,-1.82331197568549e-08,1.23753859774574e-16,7.45773922716207e-16,1.60977828932163e-15,1.12865927274731e-06,-4.46143101987114e-08,-2.50102519509917e-16,1.45407867091693e-16,2.51268018312025e-16,-1.10530161090372e-15,4.19010862008221e-16,-1.93218756167466e-16,2.13678840052089e-07,5.69879292301453e-16,-1.01556067070983e-16,4.58256710987147e-16,-2.35391573271438e-16,-1.06951383944831e-16
"t90",0.102630317705012,-0.00349790515559254,0.151876547864132,0.297619052063811,-0.1136441860184,0.00801122363532519,-0.00758059069709704,0.0149010966579941,-0.00376993911365556,0.0224887249888706,-0.000809268115973094,-0.0113695373271983,0.0336526801066573,-0.0303597556140759,2.26332128437229e-05,0.252607968033457,-0.0155831424004665,-0.00339790736441453,2.46618373447582e-05,0.000743124857285385,-3.04628253848839e-05,8.16613883142248e-06,-0.00185242885489108,0.00082424506700733,-0.000402387714306948,4.17753762262602e-05,-0.00220400721938202,4.11935662690783e-07,2.16685476563169e-05,-0.00100858759707149,0.00112446405008429,-0.0810344676118216,0.142915466878787,-0.0933041755286854,-0.000166218243843099,-0.00323245713230956,0.00440127421082421,0.0383500256516863,0.00528686706355456,-0.34799536058117,0.00192253899532301,4.21065510567406e-15,0.00129829071031315,-0.00718170937856235,0.0171951784059946,-0.0267604595520293,-0.11995307132848,-5.50414761420442e-06,2.35652458661501e-05,4.09108330542389e-16,-4.77587876777192e-05,0.000132393082350143,1.73910948498468e-06,2.30383673493171e-05,2.89883359123134e-16,1.17805530025034e-16,-5.59425505357774e-16,-4.32870716790103e-05,1.75359105990333e-14,0.276757198320572,2.21008862959547e-16,2.60018263492083e-16,1.93881235853391e-16,3.52132659496596e-16,-1.16588146621135e-14,0.161403842586598,-1.15659381297564e-06,8.5733531924491e-16,2.64414785278058e-06,2.70495274521223e-16,5.26165837560084e-17,1.52979707620485e-07,1.35514710270149e-16,1.22164285874737e-15,0.103996732869632,-1.80643107487214e-16,2.76926432306313e-10,-1.60143470261994e-16,-4.65568428853977e-16,-3.98087627731566e-16,1.0379475600021e-07,-4.680935796195e-09,6.86001688964951e-16,2.16492824583212e-15,-2.48594701854378e-16,-0.707106781186546,-5.92859393587834e-16,-1.2593514902144e-15,5.23773283838487e-08,7.80807050427096e-16,9.06535384848805e-17,4.59901717138887e-16,-2.42123505455581e-16,-8.1957252932939e-17
