"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95"
"t1",-0.0399275705569032,-0.00622821506999094,0.0213675751342542,0.00642529027835412,-0.044928039334104,0.180886071220175,-0.0253179481766059,0.424598268455891,-0.00271079167379592,0.0397850626450117,-0.0358776386152102,0.0232712225957773,-0.0191649593031661,0.084577781759,-0.21226607789729,0.066151447178143,-0.00685409901033353,0.582920741937955,-0.0352613376611063,0.00158220423114472,-0.0121962560562394,0.000357341826527989,-0.00321758097381751,0.00191820722502766,-9.0460712385424e-05,0.00148359165717046,-7.59817418434321e-05,0.00373128024875375,-1.67574235581936e-07,-0.000176574259801533,0.00726082742426469,-0.0734681862803307,0.000196536359777603,-3.35709683254826e-05,-0.000584219331084406,0.00609879938255437,-0.0216040974381943,0.000217951587468164,0.00210102156736958,-4.76663920028659e-05,-1.12162344818031e-12,-0.02167507553559,0.603064756013114,-0.000380511671123273,-4.17484757989471e-15,-0.00122906462865074,-0.00550582871448632,0.00051036092692731,-1.40651923187233e-05,-1.51465859940632e-15,-1.74120523735612e-05,-1.12608557011287e-05,1.43907726738125e-05,1.97225822007056e-16,1.93737949539772e-16,5.45887933475688e-16,7.2699975636108e-17,2.85479889144789e-09,8.50626773906378e-17,1.64422031332721e-17,3.88605447451013e-17,7.74694739984896e-17,-5.27746233799436e-17,4.580123863152e-07,1.89209191905737e-07,-0.000453616042565882,-1.41189263338767e-16,3.12495239165814e-05,2.65818966929599e-06,6.38616742326722e-18,4.35488332234455e-17,-5.1635509582678e-05,5.89809527165847e-17,2.3149566341368e-17,3.21245395815787e-07,-1.21178044995277e-05,3.01600245974934e-17,2.73513774896497e-17,-2.8860974503672e-17,-5.23533130131591e-17,3.65557846311997e-06,-5.74837650730267e-17,8.06570337602568e-17,1.47243203181465e-16,7.79968467038984e-17,9.69571884387719e-17,-8.79574360751303e-17,5.18408609356666e-17,2.0481534753018e-17,-1.21139715720988e-05,3.13788854973063e-17,-3.45145799458328e-17,-4.14828719583077e-17,-2.28655584135954e-17,4.31222523544288e-17
"t11",-0.0396872178951673,-0.00615101814107892,0.0208869781958869,0.00623527339083145,-0.0429385011913384,0.172391875921076,-0.0239747819971367,0.396938341343289,-0.0025203969504194,0.0361991628164071,-0.0324441991190211,0.020798509466141,-0.0164624826216241,0.0712635293626784,-0.162658355364778,0.0250364348776995,-0.000751378731818261,-0.503704040325802,-0.0624172396171783,0.00211661082968806,-0.015081348422808,0.000405776198493806,-0.00350837404670825,0.00194044290537047,-8.67462059378361e-05,0.00136974563725897,-6.85768247855684e-05,0.00283531792263085,-1.2500326801887e-07,-0.00012946167273801,0.00515160098632517,-0.0505156661437145,0.000129536366863525,-2.01536896656997e-05,-0.000343800714185131,0.00345852652768211,-0.0110809902247413,0.000100702559122155,0.000678030020969117,-1.14888740898807e-05,-1.3366404266406e-13,-0.00211805680918528,0.0443382578205682,-7.46499875582168e-06,-4.52294605164033e-16,7.31392358425961e-06,0.000688893251927782,-0.0001170923862689,5.01785134745044e-06,-0.707106781186548,1.95245305624859e-05,1.38131310320164e-05,-2.16332867032488e-05,8.53008535808829e-16,1.45818370086984e-16,3.16858668061968e-16,2.40678967779396e-15,1.86490780161007e-05,5.37145258700504e-16,1.70491642647979e-16,1.28347272057739e-15,-4.54194361853899e-16,9.8197752602597e-17,2.67654795497881e-06,1.02799464757484e-06,-0.00218723092254793,-4.79947725559521e-16,0.000132888742379533,1.01186102397798e-05,2.51815667297195e-16,-6.46590740001497e-16,-0.000175517916666774,-5.6507072631327e-16,4.52063651243426e-16,9.4498459999391e-07,-3.01321807667337e-05,-2.83483674081102e-16,1.50270003188522e-16,-1.28370090050452e-16,-7.15813848827744e-16,7.7992080644678e-06,-2.16020541885794e-16,4.46980841329553e-16,-1.98918578302932e-16,4.87227582952367e-17,-1.56459025446076e-16,-3.43145039423947e-17,-1.2573359592759e-16,2.05427263051108e-16,-2.21625035071794e-05,1.23172494452694e-16,8.34628398501932e-17,-6.69752436569582e-17,-1.50069112147166e-16,1.78443070197499e-17
"t12",-0.0396872178951672,-0.00615101814107921,0.0208869781958871,0.00623527339083159,-0.0429385011913382,0.172391875921076,-0.0239747819971367,0.396938341343289,-0.0025203969504194,0.0361991628164074,-0.032444199119021,0.0207985094661412,-0.0164624826216237,0.0712635293626783,-0.162658355364779,0.0250364348776994,-0.000751378731817729,-0.503704040325802,-0.0624172396171787,0.00211661082968805,-0.015081348422808,0.000405776198494113,-0.00350837404670854,0.00194044290537086,-8.67462059378684e-05,0.0013697456372593,-6.85768247856843e-05,0.00283531792263034,-1.25003268463792e-07,-0.00012946167273773,0.00515160098632404,-0.050515666143714,0.000129536366863455,-2.01536896645852e-05,-0.000343800714185376,0.00345852652768183,-0.0110809902247401,0.00010070255912239,0.0006780300209724,-1.14888740904012e-05,-1.36666552332611e-13,-0.00211805680918685,0.0443382578205712,-7.46499875237838e-06,-8.9347556696502e-17,7.31392358601117e-06,0.000688893251925852,-0.000117092386273105,5.01785134714446e-06,0.707106781186549,1.95245305693051e-05,1.38131310262956e-05,-2.16332867090264e-05,-9.27739185591901e-16,-8.00625863232569e-17,-5.88114686389125e-17,-2.33381425300873e-15,1.86490780154756e-05,-4.20461401690677e-16,-1.29327337641084e-16,-1.13471682907772e-15,4.47049150861348e-16,-1.65903125756231e-16,2.67654795414922e-06,1.02799464926562e-06,-0.00218723092254829,5.31373998587711e-16,0.000132888742379794,1.01186102418766e-05,-2.82111566148548e-16,6.21020007316155e-16,-0.000175517916667656,5.42646508568224e-16,-4.30878413859539e-16,9.44984599975408e-07,-3.01321807665904e-05,2.91465895007132e-16,2.08157717926458e-17,3.48267933532562e-17,6.9397283193683e-16,7.79920806450009e-06,1.2675989812276e-16,-3.77901373098047e-16,2.69274500733153e-16,-1.30970885845507e-16,2.13381109605122e-16,-1.08196427131328e-16,3.01167803559183e-16,-1.58221428086956e-16,-2.21625035071524e-05,-5.33035371370777e-18,-3.74790896298341e-17,-1.96277741680759e-17,1.03043358670341e-16,3.81782615061426e-17
"t3",-0.00688042011619207,-0.00371811339720707,0.025567893447152,0.00618019690684543,-0.0249101594991214,0.0784896162943617,-0.0101332941190648,0.138444830186313,-0.000798126538632811,-0.00332996021782471,-0.0047038502321473,-0.00661845186365117,0.00288705408748357,-0.0597711251308726,0.111577536088729,-0.158976508713911,-0.00878988540727137,-0.00256187875653441,0.188473400185034,0.011001394913179,0.0570371278179563,0.000519210287515836,0.0150319877677514,-0.0094133593948297,0.000476451878193857,-0.00167422752188855,0.000104388675900503,-0.0180891746462005,9.39370339642685e-07,0.00114287850826789,-0.0834871358616969,0.913397471536275,-0.00270135578488007,0.000560266312072609,-0.0107979216350566,-0.110512183655446,-0.160542852705997,-0.0113446328831614,0.00469493092243118,-0.0011878146008568,-4.35860029124074e-12,-0.00514097448928994,0.0455894335901547,0.0012604171805148,3.47571361576938e-16,0.00574383348381557,0.00602194978350011,-0.000836506215896832,0.000243199034775333,-4.30793819497718e-16,0.000623463545151272,0.000429554379803645,-0.000636032197679496,1.0291439858765e-16,1.36722577176523e-16,1.53955304457297e-16,-1.11092921825878e-16,0.000383813676780235,2.11571924937854e-16,3.40786183746169e-18,-2.33385751345636e-17,4.93094265717926e-17,8.65068267734191e-17,4.7283435112107e-05,1.77976629599045e-05,-0.00803318596066917,-1.72452810439322e-16,0.000480702631786403,0.000167495026958862,-8.76996442507094e-17,-1.0895125645987e-16,-0.000613144253623628,-6.79283394490414e-17,1.36908838341871e-16,1.42600025615748e-05,-9.76860922642312e-05,-6.83787154786627e-18,2.45021485979219e-17,-4.6533845363554e-16,-1.01613782788567e-16,2.39281854734271e-05,-3.34254714012408e-16,-4.95791255476483e-17,1.70318544220755e-16,3.85820602962692e-17,-6.03137437732988e-17,-1.03561280809245e-16,2.18898389551222e-16,-8.13450110806502e-17,-6.29937483596846e-05,6.44517949372392e-18,1.35429682120774e-17,3.62015770834691e-17,-1.02283839791089e-16,3.47297896925971e-17
"t22",0.0828122931347389,0.00119450691250778,0.174466076592067,-0.081356889133881,0.01101946608156,-0.0062067957980978,0.000457590147959114,0.00329567378802864,-4.07427163005955e-05,-0.0118758733968023,-0.00078463381324393,-0.0152373376962487,0.00311143348173651,-0.368170998037256,-0.0715614242540482,0.0912320577569332,0.00863923721319133,-0.00160189176453908,-0.0311417233805922,-0.00313411542765142,-0.00293120661067812,-0.000173878818535207,0.00048409378185979,-0.000920423914104439,7.05633769459336e-05,-8.65487525177905e-05,3.21595088019732e-06,-1.20520450070153e-05,1.60292488569846e-09,3.92001715291165e-06,-0.0316384581003335,0.000539476890509545,0.000231836182097328,-0.000296696885745305,-0.000562052844562073,0.114966841784302,0.00268577885646527,0.187243152628292,1.13384934275736e-05,-0.0056499691377347,-2.57860803590994e-12,-0.000166360484648492,0.00198810339501354,0.0313201560580695,7.39280702831593e-14,0.848700489393252,-0.000188656871103933,1.34042483115679e-05,-0.000276003721516499,-7.0776206250222e-16,0.000323640119779119,0.15502268598668,1.31989887369267e-05,2.71949895701845e-16,7.65949482810811e-17,-1.18913810687577e-15,7.49824093944877e-16,0.0205731064451049,1.59535346079215e-16,-1.50380646911418e-16,9.73133159891319e-17,1.10543430720041e-16,-1.29023667907079e-16,2.65923319768764e-05,1.00973077773125e-05,-9.54397216668859e-05,4.04395679062488e-16,5.99689950164186e-06,0.000101859989260742,-8.97959493737438e-18,3.13616664078959e-16,-8.49053685391977e-06,4.95525109020128e-16,5.85103297865092e-18,0.000395818475453623,-1.65182827171653e-06,-2.42722616407059e-16,3.6533989568679e-16,2.69492928038779e-16,3.83277202194824e-17,4.62190823641937e-07,-9.51813314666206e-16,2.22343191082563e-16,-1.88645471347512e-16,1.29459077136886e-16,6.49604516553362e-17,8.68043618056435e-19,3.23645144380908e-16,9.57308593664865e-17,-1.4436837673275e-06,-5.22720500269957e-17,2.59446772375846e-16,-2.36754476323031e-16,2.07002320109033e-16,5.13122830657493e-17
"t75",0.0840295824942795,0.00123095740624965,0.184245039080889,-0.0874000719639311,0.0122628752529482,-0.0069511950387518,0.000519894333518699,0.00385112056520812,-4.81660906894977e-05,-0.0146701860221238,-0.00098075857290738,-0.0194640033489913,0.004239261321139,-0.515080219162888,-0.109757744852875,0.160879082431999,0.0156005206740327,-0.00297150094039197,-0.0619596744859082,-0.00653400273428613,-0.00628114084534706,-0.000390970657723428,0.00112715340720045,-0.00237731619182648,0.000207759998326672,-0.000294528227578371,1.23155653087153e-05,0.000142431556887705,-1.26109477256552e-08,-2.34677458795225e-05,0.130069905600767,-0.00170701627268129,-0.000560675629454491,0.000476008314201893,0.000842782912233649,-0.153983811246628,-0.00281540077137174,-0.162045612193107,-6.51656845330703e-06,0.00268431578774308,9.64490751430022e-13,5.9702025786975e-05,-0.000683876107168913,-0.00984365419173462,-2.27322493877076e-14,-0.256017367456768,4.76097506043405e-05,-2.9345714130091e-06,5.1494256285184e-05,4.57492790257538e-16,-2.73214576497646e-05,-0.0118619565211642,-7.823690843303e-07,1.37085916894711e-16,6.14234867430778e-17,-8.44341123313861e-17,-5.79263047472815e-16,0.00131918333300196,2.0043666699797e-16,5.20746355009511e-16,2.68855160948839e-16,5.68073529620267e-16,-3.75044267971836e-16,3.15349553567344e-06,1.24561530188106e-06,-1.26217428729512e-05,-5.5196722958838e-16,8.59395637050773e-07,1.57717576691446e-05,-8.48634917971572e-16,-1.4538495013713e-16,-1.43280489849647e-06,2.89131403302082e-16,3.85577546522726e-16,7.54100422196292e-05,-3.69094809653455e-07,-3.35665757293721e-16,-1.61678450947851e-15,-1.76395215347468e-15,1.14670828296154e-14,1.21902028266329e-07,-0.707106781186547,4.0694393020217e-15,-1.35529856384916e-15,-1.11535252690109e-15,-4.31785020492082e-17,4.61216696947004e-16,-8.05254291069115e-16,4.44776841276158e-16,-4.60772431909687e-07,-1.51942996840974e-16,-1.93351761276146e-16,1.37325985259439e-16,1.34496749765961e-16,-1.58502068641783e-16
"t76",0.0840295824942795,0.00123095740624952,0.184245039080889,-0.0874000719639309,0.0122628752529482,-0.00695119503875163,0.000519894333518919,0.00385112056520814,-4.81660906894183e-05,-0.0146701860221238,-0.000980758572907334,-0.0194640033489912,0.00423926132113901,-0.515080219162887,-0.109757744852875,0.160879082431999,0.0156005206740325,-0.00297150094039222,-0.0619596744859083,-0.00653400273428617,-0.00628114084534697,-0.000390970657723274,0.00112715340720053,-0.00237731619182624,0.000207759998326661,-0.000294528227578357,1.23155653083494e-05,0.000142431556887661,-1.26109475434591e-08,-2.34677458793787e-05,0.130069905600767,-0.00170701627268086,-0.000560675629454369,0.000476008314201943,0.000842782912233548,-0.153983811246628,-0.0028154007713717,-0.162045612193106,-6.51656845345513e-06,0.00268431578774289,9.64820316463828e-13,5.97020257869819e-05,-0.000683876107169135,-0.00984365419173481,-2.19546189533917e-14,-0.256017367456766,4.76097506041575e-05,-2.93457141291764e-06,5.14942562854589e-05,1.811665065864e-16,-2.73214576498599e-05,-0.0118619565211634,-7.82369084171825e-07,-8.5330439166057e-17,-1.75344095296782e-16,2.61951946439581e-16,-1.04388687746753e-16,0.00131918333300197,-4.4387878000517e-16,-3.519622806152e-16,-3.35169289888404e-16,-4.94913689994609e-16,2.46535775093176e-16,3.15349553697295e-06,1.24561530210207e-06,-1.26217428729576e-05,2.85035089608352e-16,8.59395637403823e-07,1.5771757668799e-05,7.6315114813066e-16,-8.55071634957648e-17,-1.43280489962697e-06,-7.43444309514335e-16,-3.74666921423621e-16,7.54100422193377e-05,-3.69094807270158e-07,3.05563904544764e-16,1.59753463156988e-15,1.17602813255743e-15,-1.15856292069363e-14,1.21902043124532e-07,0.707106781186549,-4.09975380373042e-15,1.63460824268801e-15,1.02837686084415e-15,-2.8639003883104e-17,-6.96290736011766e-16,5.60913912087039e-16,-4.97140704594127e-16,-4.60772429754661e-07,2.74404357806598e-16,2.89032453759752e-16,-1.17473272906523e-16,-3.1402018912137e-16,1.08425845968332e-16
"t51",0.0872698412679964,0.00134638666323501,0.226449207617553,-0.121064223526558,0.026749840684152,-0.0174884779031047,0.00216180426283713,-0.0239350068019058,0.000128914288603437,0.00946012869689666,0.000487973254439333,0.00628534062770628,-0.000417489350731388,0.0297939111203753,-0.00038172106523171,0.00152329970109168,0.000101529474378972,-7.20422408193033e-06,0.000668515249820721,0.000136956883639065,0.000171193239006393,1.51145979502561e-05,-5.31093704147392e-05,0.000172586717040283,-2.16834636429079e-05,4.06130553783851e-05,-2.01506084012645e-06,-8.92107313777112e-05,9.57900449525794e-09,2.22019511400617e-05,-0.242607851316103,-0.0259444291269428,-0.000415624898861749,-1.71824946623789e-05,-7.96849413043187e-05,0.0275017173926855,0.000917466732437579,0.0681705335044844,3.68468079568881e-06,-0.00156793839383192,-4.9854750720713e-13,-2.87772823001717e-05,0.000304176557548802,0.00332087761475885,5.26385286220997e-15,0.0700394873342108,7.25354741038138e-06,-2.17532095763749e-06,9.45301878987595e-05,-4.03914412368863e-15,-0.0012048117463198,-0.855634584079982,-0.00110856235444989,-3.77153508032718e-16,2.33051989387326e-15,7.59000044151517e-15,1.13182129873222e-15,-0.331200153069034,3.54961258794082e-15,2.47323287033376e-16,-5.90707984432624e-17,-5.02188829244723e-16,-1.89811794180713e-16,3.83920877312356e-05,1.42058317754515e-05,-0.000128665437107064,-4.63642843508373e-16,7.72409770403072e-06,0.000125921010455283,2.98617162521951e-16,1.5612263727002e-16,-1.00570901165916e-05,3.76173046253117e-16,3.31766131270822e-16,0.0418143464977299,-1.71777577828508e-06,9.78244153789271e-16,-8.55146239654445e-16,-8.07008923542072e-16,1.17828160927005e-16,4.49442011413039e-07,-1.96624599784202e-16,-1.55391682395317e-16,2.82796886011297e-16,-2.95083415769063e-16,-1.88928993435453e-16,1.71092303317444e-16,-2.27338008453042e-16,3.0674474942867e-17,-1.30683037422766e-06,8.82112710925771e-16,-3.586857913425e-16,1.70288752593079e-16,1.21883597119809e-16,-5.06934782126544e-17
"t69",0.090242055184409,0.00144414186988568,0.258046543044558,-0.14422948891117,0.0351581206761074,-0.0234217600612654,0.00302529404386348,-0.0367326225676983,0.000206128857664779,0.0180100414111249,0.000979921804623085,0.0140551750250792,-0.00143623997194836,0.133469165690095,0.0116602626399888,-0.00286010839968615,-0.000158677628208516,9.32158222460844e-06,-0.000558469214380353,-8.71305989692812e-05,-9.28476525706504e-05,-6.144169540193e-06,1.72577394104076e-05,-2.36905834065716e-05,-6.44324741185822e-07,6.70290113933495e-06,-5.08904663098044e-07,-0.000106743730633606,1.30821912028923e-08,3.44255855743506e-05,-0.48672862072097,-0.0688830833249018,-0.00178267688759195,0.000663089269800717,0.0010818531310296,-0.175377290543845,-0.00260077885738063,-0.130722575343097,-3.96866101871012e-06,0.00137760273305103,3.45814165688726e-13,1.96263735461194e-05,-0.000200472379196071,-0.00204116580882075,-4.35932300029255e-15,-0.0417623744541418,-3.82533946876673e-06,1.05087586538841e-06,-4.17870343387374e-05,1.00031366465835e-15,0.000391952150873415,0.271528125570492,0.000333388974319744,5.99384925715291e-16,-3.01928365875769e-16,3.78512829622588e-16,4.71804528715144e-16,-0.0830473122342681,1.12958612318715e-15,3.15417556605491e-16,-1.33380462461806e-16,2.20196176499234e-16,1.086033595301e-15,-1.25794409873473e-06,-4.44789771923324e-07,3.53308957705932e-06,-2.89647315055833e-16,-1.63627261238019e-07,-1.69139140331782e-06,5.23944345736617e-16,-7.5022157386236e-16,2.87071529644071e-08,-1.18301239057709e-15,-4.5669703432632e-16,0.0232213177619348,-7.13100626548657e-08,3.86846141262838e-15,2.24531510759887e-16,0.707106781186547,2.55794101949152e-14,3.50758214492673e-08,-1.42749401921744e-15,-3.20622769568156e-15,8.26609929322552e-16,-5.23924822495352e-16,-1.87803637854566e-16,-1.42728163248142e-15,-1.72255790048475e-16,-5.29371231011394e-16,-1.69020827161882e-07,-3.09679518807412e-16,2.48562905564342e-16,-1.21604268946187e-16,4.44297974912474e-16,-4.56445729207493e-16
"t70",0.090242055184409,0.00144414186988571,0.258046543044558,-0.144229488911169,0.0351581206761079,-0.0234217600612653,0.00302529404386348,-0.0367326225676983,0.000206128857664743,0.018010041411125,0.000979921804622808,0.014055175025079,-0.00143623997194852,0.133469165690096,0.0116602626399888,-0.00286010839968631,-0.000158677628208458,9.32158222470558e-06,-0.000558469214380325,-8.71305989693719e-05,-9.28476525706434e-05,-6.14416954020037e-06,1.72577394101014e-05,-2.36905834066926e-05,-6.44324741280852e-07,6.70290113997246e-06,-5.08904662828945e-07,-0.000106743730633532,1.30821908508938e-08,3.44255855742017e-05,-0.48672862072097,-0.068883083324902,-0.00178267688759167,0.000663089269800773,0.00108185313102971,-0.175377290543845,-0.00260077885738084,-0.130722575343098,-3.9686610189037e-06,0.0013776027330506,3.47139915362599e-13,1.96263735469775e-05,-0.000200472379195869,-0.00204116580882012,-2.95544526926921e-15,-0.0417623744541413,-3.82533946926894e-06,1.05087586500254e-06,-4.17870343380053e-05,5.84079069995519e-16,0.000391952150873361,0.271528125570493,0.000333388974320029,5.03142803726457e-16,2.03621206703969e-16,8.50223398087643e-16,7.0030812979129e-18,-0.0830473122342672,6.13091402435332e-16,-9.20919079462312e-17,8.47489835664066e-16,-1.09768115343273e-16,-8.69185207463574e-16,-1.25794409823879e-06,-4.44789771606777e-07,3.53308957825216e-06,9.18305742937245e-16,-1.6362726169375e-07,-1.69139140469144e-06,-1.25623283636139e-16,6.19840236671973e-16,2.87071542253207e-08,3.91228761058682e-16,1.27774423424325e-15,0.0232213177619346,-7.13100619350435e-08,-3.6713516571542e-15,-4.55167427761393e-16,-0.707106781186547,-2.59021132300854e-14,3.50758484394258e-08,1.25993681436444e-15,3.27751225138861e-15,-5.66578399731537e-16,2.03904601622325e-16,2.87828416451781e-16,1.34286699959944e-15,-1.80457922614435e-16,5.42584358405643e-17,-1.69020826998029e-07,6.35043642227993e-16,-4.94315826815001e-16,-2.31660712095792e-16,-1.00431518400997e-15,6.93032001944957e-16
