,0,1,2,3,4,5,6,7,8,9,10,11
t1,-0.24038814,-0.29159185,8.450845,2.1584127,5.650813,4.2916484,7.781329,4.931669,10.271064,8.292687,7.7239056,4.549983
t2,-0.18011291,-0.20644362,8.508369,2.0778246,5.698503,4.1755114,7.8515487,4.901964,10.19326,8.346079,7.564714,4.4673104
t3,-0.12912266,-0.23518386,8.531253,2.122111,5.6520824,4.200002,7.827748,4.8727026,10.150816,8.377301,7.5334167,4.4345865
t4,-1.2250092,-0.71387523,7.7688165,2.05014,5.823252,4.8885126,7.5839677,5.447388,11.219836,7.573268,9.248169,5.405999
t5,0.22374482,-0.14614865,8.561783,2.3304412,5.475426,4.141184,7.6819534,4.9245205,9.860357,8.423114,7.503758,4.285857
t6,10.647021,5.7680173,7.556256,4.8119135,2.8675315,0.5325915,2.0618384,6.2660728,4.1415076,10.155088,7.478212,5.2450953
t7,10.7787,5.7101865,7.5858307,4.7898145,2.677518,0.5108563,1.9407512,6.2994313,4.2297482,10.117309,7.39606,5.0878997
t8,9.859656,3.868884,7.7360516,4.3338256,3.6784272,1.7686514,3.0540802,6.850512,5.250095,10.890605,7.259333,4.7571993
t9,9.581022,4.5970035,7.906488,4.712559,3.3913333,1.9518021,1.9690663,6.0675755,5.084952,9.937467,6.5553594,4.161028
t10,8.441284,4.3478866,8.983132,5.2125163,5.1013994,1.1691481,2.4337358,7.559739,4.283853,9.492257,6.355595,5.42102
t11,1.4814262,12.543445,5.342229,-0.58869696,4.8396406,6.1123824,6.483263,9.944466,2.3334305,2.7718883,8.880582,5.4559197
t12,-1.1075723,-0.70593125,7.7778783,2.1559954,5.7612567,4.8603373,7.5639997,5.301938,11.216295,7.5791845,9.119774,5.395242
t13,-1.0308912,-0.7709915,7.707999,2.0629318,5.8246627,4.9196954,7.5443535,5.3309937,11.241066,7.6333714,9.049556,5.462893
t14,1.2181425,11.884001,5.308841,0.05442329,4.7881703,5.4386287,6.376058,9.461285,2.784034,3.0002947,8.151915,5.116845
t15,10.009434,4.3699355,7.6365623,4.4839745,3.4377513,1.5039283,2.626569,6.610044,5.0059986,10.416772,7.1221786,4.7306185
t16,9.934337,4.4089026,7.696462,4.5480676,3.4539213,1.4767863,2.5546727,6.631201,4.9712768,10.4600315,7.0441813,4.758655
t17,9.828549,3.7484803,7.776006,4.4533663,3.8369126,1.907447,3.1200843,6.867736,5.210092,10.98624,7.165024,4.6151767
t18,1.3300474,12.342796,5.3963175,-0.50407374,4.706453,6.006954,6.346774,9.946417,2.302529,2.953453,8.67846,5.0955863
t19,1.4199482,12.498962,5.3558183,-0.54372567,4.8058195,6.1335783,6.4568615,9.9825325,2.2985668,2.7324545,8.858631,5.509557
t20,-0.02450608,-0.34215167,8.6470585,1.8954732,5.662624,4.173764,7.9052157,4.6913238,10.092867,8.596701,7.18244,4.3518653
t21,-0.010438432,-0.3179944,8.825612,1.7962424,5.7576838,4.1419425,7.793199,4.635481,10.012263,8.571548,7.078995,4.3199387
t22,10.834197,5.4872313,7.7056985,4.748948,2.5999825,0.6324452,1.87408,6.4008536,4.419236,10.116988,7.2065973,4.927045
t23,0.10774292,-0.19925833,8.650987,2.2425497,5.5811453,4.126554,7.779264,4.803745,9.935686,8.498141,7.3630247,4.2390656
t24,12.9563675,4.7040577,-0.36650163,2.6526568,2.823005,3.586802,6.4023137,8.946444,8.053238,9.125715,5.2716846,6.6549954
t25,13.026921,4.659363,-0.49517223,2.677542,2.806413,3.5843432,6.35088,8.777582,7.881411,9.193371,5.2818604,6.684345
t26,10.565862,5.9164877,7.5172105,4.5048623,2.4948227,0.43115976,1.6142629,6.3666487,4.288754,10.098898,7.233711,5.074676
t27,8.423741,4.3391323,9.210663,5.5705094,5.514313,1.2913079,2.2336662,7.6321754,4.3098245,9.4743805,6.247406,5.4980965
t28,10.8112755,5.3806667,7.5955067,4.9991035,2.6092374,0.6190006,2.0128953,6.4769497,4.421767,10.033637,7.335081,4.8696046
t29,9.798996,3.7513127,7.5118213,4.2638197,3.8333538,1.8647194,3.0660956,6.7933083,5.29046,11.024627,7.052381,4.7689896
t30,8.505955,4.266861,9.078043,5.447977,5.3557973,1.1912916,2.2861326,7.6072483,4.353228,9.550212,6.311511,5.497252
t31,8.430418,4.345301,9.138881,5.3849387,5.337324,1.231067,2.3505683,7.5899544,4.262934,9.489867,6.2811456,5.4462347
t32,-0.17301029,-0.31941321,8.786316,1.8588278,5.8153462,4.1872153,7.8366714,4.656811,10.144391,8.560664,7.1644087,4.3068376
t33,-0.10633172,-0.23242709,8.674509,1.8466607,5.8059764,4.0637317,7.992251,4.671176,10.078762,8.553237,7.0952764,4.293887
