,0,1,2,3,4,5,6,7,8,9,10,11
t1,0.29521134,-0.34723666,6.127108,11.700144,-2.3952692,-1.6700746,-0.9379279,6.0801888,-0.47056293,17.390902,0.09214105,-0.39574942
t2,0.69072187,-0.3128868,1.0068578,6.935688,-1.3055959,-1.0999131,-0.5162807,3.2604058,-0.35534316,10.089494,0.037204858,-0.15308806
t3,0.7233615,-0.30316097,0.984769,6.87731,-1.3576096,-1.1608578,-0.5044584,3.1225207,-0.36352217,10.5079565,0.039479807,-0.1842107
t4,0.3966508,-0.6981514,11.656187,21.083849,-4.090058,-2.7960474,-1.647568,10.178385,-0.76438075,29.463146,0.13185953,-0.39941135
t5,0.69756967,-0.4193569,-1.4387745,0.2755184,-0.77206427,-0.18117869,-0.34717336,1.4698778,0.3737257,-0.49436924,1.51113,1.0480926
t6,3.3652701,-1.3053715,-1.8242885,-1.4374344,-0.80943877,-1.3052514,-0.10900979,-2.2712564,-0.042105716,-1.9030603,0.2979745,2.8196359
t7,2.6872628,-1.1102389,-1.2699665,-1.2330202,-0.58903146,-1.0385246,-0.083667435,-1.7855204,-0.04878544,-1.5864629,0.23565094,1.4269814
t8,1.1765972,-0.46636292,-0.56475705,-0.48267183,-0.17778118,-0.47728148,-0.053622335,-0.71881354,-0.019738276,-0.6885052,0.11839977,0.33297056
t9,0.8464857,-0.4241115,-0.1317202,-0.5382567,-0.101290405,-0.34343868,-0.017877169,-0.47061637,-0.019347696,-0.61322975,0.097743124,-0.18697485
t10,0.60776716,-0.23955481,-0.22090355,-0.2958956,0.04613861,-0.20924632,-0.071279384,-0.3311639,-0.02154861,-0.41253737,0.061425705,-0.072537616
t11,1.738587,-0.5590205,-1.7326345,-0.41580275,-0.82158047,-0.64347416,-0.11359668,-1.8706658,2.39379,-1.0969012,0.10772285,6.049961
t12,0.42421657,-0.7529127,11.729159,20.808022,-4.101292,-2.820779,-1.7016348,10.560833,-0.7846176,29.760324,0.14097631,-0.40517366
t13,0.38813758,-0.5307629,9.631598,17.784986,-3.2036862,-2.384366,-1.302427,8.104257,-0.68518716,25.27489,0.13007553,-0.3638566
t14,1.375268,-0.43636772,-1.2590414,-0.30887046,-0.46595937,-0.50411916,-0.08042167,-1.331591,0.9325135,-0.85383826,0.07823248,3.8156378
t15,0.51437634,-0.27899742,-0.09410113,-0.32787186,-0.091570504,-0.22710453,-0.019014316,-0.3180305,-0.005556703,-0.40566579,0.05677935,-0.06391317
t16,0.56039965,-0.28960696,-0.13016184,-0.35720152,-0.115398146,-0.24077703,-0.01946079,-0.33743373,0.013309136,-0.40928188,0.06373155,-0.046235316
t17,1.3259765,-0.52574,-0.67910683,-0.47841245,-0.1711009,-0.5412819,-0.07475208,-0.8199417,-0.023464974,-0.7850482,0.13779914,0.63087636
t18,0.54419035,-0.17852323,-0.9288482,-0.012531147,-0.5260627,-0.20556186,-0.06953506,-1.0683782,2.6330097,-0.50359523,0.014086573,4.3125587
t19,1.8206474,-0.59006417,-1.8085756,-0.43528005,-0.85975045,-0.6764473,-0.122173026,-1.9092697,2.3189476,-1.1279624,0.10992673,6.323771
t20,0.43314347,-0.836333,-1.4351248,0.8072491,-0.9565082,-0.0433918,-0.6831545,6.633353,-0.028697522,-0.43330303,3.120257,-0.32763293
t21,0.58235174,-1.1868467,-1.6655688,0.7787409,-1.3063452,-0.106738,-0.9440852,9.28583,-0.079421155,-0.24222606,3.3093863,-0.37886164
t22,1.2625477,-0.67799383,-0.13624345,-0.88633764,-0.11207076,-0.56431997,-0.06668252,-0.78164005,-0.044765174,-0.975429,0.18015777,-0.33481866
t23,0.46689647,-0.8877233,-1.3812141,0.9988135,-1.0577939,-0.027662907,-0.6834936,7.052153,-0.03587884,-0.42124546,2.8290699,-0.228016
t24,1.2183819,-0.6407662,-0.17688443,-0.8994837,-0.16017732,-0.5843772,-0.027351812,-0.7529504,-0.017343843,-0.9692147,0.18383977,-0.34288633
t25,1.2183398,-0.6372757,-0.15637004,-0.9015558,-0.15515268,-0.5920814,-0.017536145,-0.77900255,-0.014795527,-0.99308836,0.18417954,-0.34690964
t26,1.3851476,-0.7560205,-0.14788842,-0.9080503,-0.15013994,-0.60052913,-0.069910966,-0.80057555,-0.057963327,-1.0739888,0.15276839,-0.29247603
t27,1.138586,-0.4366474,-0.59469056,-0.42504743,-0.089151844,-0.4030502,-0.10323116,-0.6864943,-0.039719578,-0.6641731,0.1007284,0.47748455
t28,1.2728769,-0.7208269,-0.10284435,-0.89337116,-0.1321032,-0.5877117,-0.06160252,-0.7434649,-0.050095867,-1.0142179,0.17614451,-0.3435658
t29,0.6709557,-0.3211856,-0.18506895,-0.24968964,-0.027156197,-0.2930041,-0.054316025,-0.35278162,-0.006331539,-0.50437874,0.08903687,-0.069806375
t30,0.74243724,-0.31196958,-0.30482486,-0.33569723,0.08235939,-0.28057447,-0.104305096,-0.43148407,-0.031231318,-0.49797648,0.08611097,-0.054097787
t31,0.7274646,-0.3123278,-0.2871804,-0.3348735,0.04046754,-0.27419442,-0.098271675,-0.4132761,-0.028995954,-0.49324542,0.085409544,-0.06024511
t32,0.53947014,-1.1553912,-1.5826297,0.76284313,-1.2792215,-0.087262556,-0.9446475,9.307257,-0.08266254,-0.22064343,3.0270383,-0.3907443
t33,0.5249438,-1.160347,-1.5744948,0.5180735,-1.2932028,-0.08043606,-0.95215607,9.310331,-0.0741309,-0.25091755,3.144439,-0.39417103
t34,0.7092505,-0.27630556,-0.2974636,-0.2883324,0.06552267,-0.24006227,-0.088177375,-0.42489865,-0.028467787,-0.47878477,0.068284065,-0.03832444
t35,1.5415695,-0.57229304,-0.8423659,-0.5867706,-0.20489246,-0.54478353,-0.10324928,-0.9999136,-0.041186422,-0.8598184,0.12968601,1.000076
t36,1.1921318,-0.6294009,-0.15983349,-0.88778794,-0.18174633,-0.5714671,-0.015641877,-0.7583009,-0.008383816,-0.97539735,0.17950857,-0.33909512
t37,0.74723846,-0.29946744,-0.32031846,-0.29130805,-0.015047147,-0.25746202,-0.086457714,-0.44101235,-0.039494433,-0.4644517,0.06994379,-0.022274777
t38,1.1665058,-0.5811755,-0.21935293,-0.7455713,-0.17404076,-0.4970971,-0.03292186,-0.74028933,-0.026391486,-0.87834954,0.123792045,-0.18272752
t39,1.0547645,-0.53298664,-0.15635902,-0.6806928,-0.14789298,-0.4440231,-0.030164406,-0.6265238,-0.027000953,-0.79161495,0.11151432,-0.19867672
t40,1.3090364,-0.41003788,-1.5398929,-0.22989541,-0.7895252,-0.492075,-0.10356667,-1.7048482,2.9060185,-0.9218478,0.061675183,6.238539
t41,0.74991125,-0.21956234,-1.1451824,-0.04496738,-0.64404106,-0.2867153,-0.07013296,-1.3216144,3.0066137,-0.63266605,0.018127287,5.319618
t42,0.70764244,-0.2095435,-1.1024963,-0.024447862,-0.6066612,-0.2640373,-0.0812152,-1.3037963,3.0822935,-0.6363188,0.019271176,5.152938
t43,0.72667307,-0.22680163,-1.1084843,-0.047632847,-0.60702133,-0.27609882,-0.08581026,-1.2962264,2.930017,-0.65814936,0.016060675,5.138313
t44,0.8016081,-0.44986436,-0.049699564,-0.58166546,-0.12413319,-0.357834,-0.02996162,-0.43297166,-0.014083513,-0.654085,0.1037598,-0.21951783
t45,0.75756687,-0.22997908,-1.1620771,-0.07557945,-0.63014734,-0.29111388,-0.068234526,-1.4007155,3.0809524,-0.6594937,0.020077964,5.3172297
t46,1.4108794,-0.5317181,-0.74192744,-0.5323835,-0.1746414,-0.48879212,-0.10308568,-0.9316207,-0.040651515,-0.8051429,0.11955745,0.8048697
t47,0.741144,-0.29205692,-0.3054487,-0.2980805,0.0098267235,-0.24531932,-0.09743788,-0.44444105,-0.03501861,-0.475722,0.070353836,-0.03312822
t48,0.76878196,-0.23700242,-1.1682351,-0.07431636,-0.64685374,-0.29880163,-0.0782761,-1.3802838,3.0532722,-0.6610262,0.020320648,5.405963
t49,0.4804955,-0.69190216,12.266183,21.256304,-4.027107,-2.8806458,-1.682871,10.545219,-0.80269545,30.509546,0.19985212,-0.29899472
t50,0.60468674,-1.2040062,-1.7261243,0.72010976,-1.307473,-0.09580282,-0.93940645,9.34957,-0.07367025,-0.28558877,3.361931,-0.3974855
t51,0.5548941,-1.0916402,-1.4278842,1.0421519,-1.318562,-0.069524325,-0.82685536,8.533454,-0.067374244,-0.28334245,3.0579355,-0.25545812
t52,0.56769645,-1.0791868,-1.4221755,1.2070125,-1.3304089,-0.10007616,-0.8137129,8.469628,-0.067646705,-0.2624883,3.219319,-0.25298476
t53,0.2769438,-0.06394605,-0.51115566,0.5217748,-0.2128637,-0.11515039,-0.047808565,-0.6620255,1.3554306,-0.33612847,0.29564476,2.0427852
t54,0.59663,-0.18927312,-0.96714205,-0.03435886,-0.5117412,-0.23372997,-0.0984883,-1.1493084,2.694546,-0.58347553,0.017702807,4.5515103
t55,0.5949302,-0.18206923,-0.9696845,-0.038706567,-0.5145479,-0.23496282,-0.09858434,-1.1453409,2.6772463,-0.58646613,0.015588212,4.5398355
t56,0.94879377,-0.30519924,-0.98345,-0.1095592,-0.3490427,-0.34387177,-0.074526995,-1.0574223,1.0407538,-0.6715457,0.04237731,3.3371897
t57,0.7809661,-0.25663823,-0.86346716,-0.05291998,-0.30593428,-0.28102717,-0.067002274,-0.94019234,1.0840222,-0.58988297,0.027731566,3.094339
t58,0.90051454,-0.28992933,-0.9541471,-0.08886237,-0.3394503,-0.3253921,-0.07286054,-1.0254551,1.0585952,-0.6498447,0.036156923,3.3125632
t59,0.45797408,-0.670367,12.409651,21.298893,-4.0374975,-2.875611,-1.6829666,10.460146,-0.79997903,30.50573,0.20090972,-0.2921111
t60,0.46770063,-0.684028,12.269913,21.316826,-4.049753,-2.8812225,-1.6915091,10.538392,-0.80139893,30.496382,0.19829059,-0.3101887
t61,0.3097531,-0.09701831,-0.5555782,0.453125,-0.25620884,-0.115719534,-0.060153298,-0.6424965,1.4608476,-0.36467046,0.3508062,2.1310418
t62,0.2875189,-0.09252507,-0.5670332,0.45300743,-0.22517265,-0.10237432,-0.060546223,-0.66076124,1.4222754,-0.36238825,0.3222198,2.1550243
t63,1.3298182,-0.7313408,-0.15031633,-0.8989157,-0.11915857,-0.60929894,-0.0726467,-0.8441795,-0.04773547,-1.051771,0.19259441,-0.31991902
t64,0.6792557,-0.21835475,-1.0891293,-0.043662127,-0.61610323,-0.26352477,-0.089457765,-1.3268242,3.1521938,-0.64959663,0.0137679195,5.2709804
t65,0.75840485,-0.23394966,-1.1834937,-0.07042166,-0.6528216,-0.29547644,-0.07779459,-1.4107724,3.1232011,-0.6601125,0.018222753,5.522142
t66,0.8518105,-0.4293747,-0.17065233,-0.4875364,-0.015975071,-0.34700638,-0.052444648,-0.47725812,-0.022307666,-0.7212795,0.08842801,-0.19604148
t67,0.59560436,-1.2330663,-1.793131,0.77271307,-1.296896,-0.090036206,-0.9353349,9.331202,-0.075796634,-0.29006654,3.444757,-0.4199004
t68,0.84115046,-0.42123327,-0.18398468,-0.48931956,-0.032121964,-0.33863086,-0.05484987,-0.45624417,-0.022531208,-0.69193345,0.087013796,-0.18452673
t69,1.4443992,-0.82063514,-0.08449504,-0.99072903,-0.1406241,-0.6564631,-0.07830152,-0.8419633,-0.061760962,-1.183065,0.17305416,-0.36651793
t70,1.3159859,-0.7320443,-0.1229825,-0.90897524,-0.119908184,-0.60595506,-0.06759203,-0.8294414,-0.048332024,-1.0533519,0.18999965,-0.3374735
t71,1.4635737,-0.8271698,-0.0932667,-0.99125934,-0.1455993,-0.6598149,-0.07795901,-0.83789015,-0.06620628,-1.1800578,0.17377193,-0.372545
t72,1.4147235,-0.7998391,-0.11346103,-0.93974495,-0.15569335,-0.61324066,-0.07512265,-0.86008394,-0.062373303,-1.1508139,0.14971772,-0.3072272
t73,1.2615154,-0.65231615,-0.15173556,-0.9651138,-0.18851134,-0.6044384,-0.008397979,-0.8151545,-0.011524113,-1.0223131,0.18835025,-0.37831792
t74,1.2666332,-0.64822257,-0.1792883,-0.9728651,-0.19146696,-0.60662675,-0.010810663,-0.81734675,-0.012026906,-1.0068337,0.19157346,-0.3702818
t75,1.4479017,-0.82735324,-0.074056074,-0.9938033,-0.14596604,-0.6594393,-0.075352944,-0.8382838,-0.06485332,-1.1845903,0.1734111,-0.3773263
t76,1.0322243,-0.5965258,-0.13194662,-0.77198005,-0.09761308,-0.44673756,-0.07857199,-0.6552854,-0.04056955,-0.83929557,0.12853265,-0.24502091
t77,1.0363538,-0.59850043,-0.12546715,-0.76641077,-0.0834858,-0.45117497,-0.08332401,-0.65559447,-0.042963438,-0.8517739,0.13064542,-0.25579736
t78,0.7510002,-0.22847046,-1.1848648,-0.06600928,-0.6472819,-0.2839095,-0.073460326,-1.421301,3.1870525,-0.6616269,0.01331954,5.5305543
t79,0.7750823,-0.23331888,-1.2010323,-0.07497925,-0.6531595,-0.2967686,-0.077170365,-1.433122,3.1327815,-0.67101336,0.015855346,5.570248
t80,1.4576602,-0.8183785,-0.13355578,-0.95401746,-0.15876256,-0.6322318,-0.07643144,-0.8785306,-0.06484418,-1.1742455,0.15440166,-0.30719635
t81,1.4110092,-0.7950126,-0.12035074,-0.9368298,-0.15328543,-0.6110839,-0.074274935,-0.8485473,-0.06207219,-1.1427077,0.15039228,-0.31006768
t82,0.61923784,-0.27113327,-0.18969697,-0.24562337,-0.013450317,-0.2702422,-0.047556058,-0.33745986,-0.010585904,-0.48095787,0.07371868,-0.08324003
t83,1.3043685,-0.7290129,-0.11381768,-0.91172653,-0.10954459,-0.6038593,-0.0744829,-0.8401142,-0.048456293,-1.0584648,0.1921878,-0.34662285
t84,1.3116283,-0.7251701,-0.12706631,-0.92354494,-0.11411218,-0.60655755,-0.07348322,-0.8298878,-0.04615926,-1.044945,0.19500375,-0.345296
t85,0.5896913,-0.2348404,-0.21108174,-0.20830843,-0.016547903,-0.28375044,-0.028793354,-0.32573423,-0.019258102,-0.40798447,0.065458186,-0.04309109
t86,0.6140831,-0.23928039,-0.22707485,-0.20528571,-0.013884074,-0.2884369,-0.033431057,-0.335203,-0.020392673,-0.41670442,0.06519879,-0.030936142
t87,1.2493954,-0.63959044,-0.19150339,-0.9461022,-0.18031701,-0.6076696,-0.015099891,-0.8548601,-0.02358769,-0.9806125,0.19449146,-0.36446878
t88,1.2484983,-0.636986,-0.20388348,-0.9443453,-0.1825346,-0.6053546,-0.017308945,-0.85417545,-0.023818467,-0.97460526,0.19175893,-0.35236093
t89,0.5768958,-1.2170515,-1.7619553,0.77073795,-1.2975467,-0.10312569,-0.9440477,9.454961,-0.07890088,-0.2548612,3.1879482,-0.3866593
t90,0.57590103,-1.2248633,-1.7799525,0.74772465,-1.2893335,-0.098408036,-0.9358456,9.423622,-0.07826241,-0.25919476,3.2123454,-0.39636496
t91,0.7959243,-0.4440236,-0.0749962,-0.5718547,-0.1354447,-0.35833463,-0.019881645,-0.4712928,-0.008594774,-0.6481444,0.10213251,-0.17996828
t92,0.8000806,-0.4483916,-0.08167318,-0.5785591,-0.13814084,-0.35745403,-0.019242188,-0.48125726,-0.007979703,-0.64764017,0.10143501,-0.17350955
t93,1.4616795,-0.831823,-0.082388006,-0.9982003,-0.14308059,-0.6660651,-0.07889953,-0.84399396,-0.06373653,-1.1856545,0.17988889,-0.37972558
t94,1.4653269,-0.83324194,-0.07998383,-1.0011243,-0.14158134,-0.6674096,-0.07859497,-0.84920543,-0.06343795,-1.1932124,0.17986724,-0.3813116
t95,0.68815154,-0.22583328,-1.0832958,-0.06298069,-0.6178444,-0.2663954,-0.08636378,-1.3515555,3.2430303,-0.6643393,0.016083768,5.246729
t96,0.59802586,-1.2372859,-1.8197592,0.76314884,-1.3067299,-0.08758095,-0.9450073,9.403035,-0.07365743,-0.3141671,3.5171733,-0.42843267
t97,0.6063041,-1.2313277,-1.8117687,0.7811372,-1.3047587,-0.08840189,-0.9399193,9.372068,-0.073357336,-0.3146129,3.510515,-0.42471328
t98,0.45713863,-0.7527905,12.120341,21.004097,-4.017298,-2.8895373,-1.6418896,10.411626,-0.80122083,30.533333,0.18102635,-0.28953314
t99,0.45859283,-0.74857897,12.142651,21.00956,-4.0153046,-2.8896809,-1.6397135,10.403134,-0.8012262,30.543222,0.18128534,-0.2887968
t100,1.2684023,-0.6636486,-0.15951413,-0.9462442,-0.17556615,-0.61492866,-0.019841744,-0.8341137,-0.025852779,-1.0106889,0.18895482,-0.36883673
t101,1.2702469,-0.6647055,-0.1530718,-0.9470064,-0.17504132,-0.6153394,-0.017560417,-0.8271178,-0.026154656,-1.0128483,0.18887728,-0.37560463
t102,0.25828856,-0.036995597,-0.43201992,0.18186124,-0.23183012,-0.094713755,-0.003502377,-0.57055676,1.5663881,-0.24823411,0.08454088,2.0872889
t103,0.26118007,-0.036884483,-0.43486387,0.17083485,-0.23045653,-0.095139444,-0.004511572,-0.57349485,1.5605872,-0.24865548,0.074162036,2.0939713
t104,1.2710755,-0.6458982,-0.18438067,-0.9757173,-0.18736018,-0.6118066,-0.011107541,-0.818776,-0.009268627,-1.0145714,0.19565229,-0.3738269
t105,1.2763151,-0.64642274,-0.18246895,-0.9778728,-0.18634313,-0.6148544,-0.0108479485,-0.82478386,-0.009636503,-1.0185475,0.19583908,-0.37503946
t106,0.6235867,-0.26988453,-0.20569137,-0.25260612,-0.014864748,-0.26966453,-0.049844865,-0.3424709,-0.012340901,-0.47733095,0.07106001,-0.07632982
t107,0.63280785,-0.27530023,-0.20712943,-0.25418466,-0.0155787775,-0.27498963,-0.05060607,-0.34419578,-0.012250534,-0.48454863,0.071543224,-0.07300013
t108,0.6654084,-0.30529287,-0.21682467,-0.21317765,-0.028037688,-0.27761146,-0.05671434,-0.3248034,-0.009787263,-0.47934046,0.08012326,-0.05327412
t109,0.6656674,-0.3053649,-0.21140867,-0.21343285,-0.023597775,-0.27869606,-0.057520635,-0.33077288,-0.0094565675,-0.4847529,0.08112982,-0.056329835
t110,1.2632734,-0.64513916,-0.2056058,-0.95776516,-0.18688747,-0.6143986,-0.013901485,-0.85254145,-0.023793189,-0.9849891,0.19473799,-0.35873818
t111,1.2638354,-0.6459561,-0.19851252,-0.9613876,-0.18755908,-0.6132864,-0.012947379,-0.8547835,-0.02305913,-0.9867391,0.19525942,-0.36256763
t112,0.8635117,-0.4229235,-0.20561928,-0.46413058,-0.026723977,-0.35154763,-0.058452625,-0.47471195,-0.027050713,-0.71164167,0.083663136,-0.16954538
t113,0.8622872,-0.42340738,-0.2019575,-0.4635214,-0.028536966,-0.35067847,-0.058439735,-0.47254145,-0.026694637,-0.7141084,0.083216324,-0.17024338
t114,1.3314294,-0.7533275,-0.109909944,-0.9391357,-0.112161234,-0.6218721,-0.077299304,-0.8459926,-0.050390784,-1.0839728,0.19629143,-0.35527244
t115,1.333357,-0.75422823,-0.1083353,-0.9384559,-0.111490496,-0.6230273,-0.07730449,-0.85079986,-0.050882183,-1.0878971,0.19642052,-0.35597232
t116,0.7686644,-0.26092482,-0.33884355,-0.22760086,0.011019554,-0.26424053,-0.06937597,-0.41206396,-0.01936062,-0.4607196,0.07382581,0.048164062
t117,0.7671875,-0.26065537,-0.33776066,-0.22676086,0.013588171,-0.2641423,-0.06948865,-0.41253784,-0.019485883,-0.46078426,0.07374619,0.048708104
t118,0.61934566,-0.2831555,-0.19770563,-0.31060222,-0.048658527,-0.25198197,-0.035148952,-0.38728216,-0.011791183,-0.44085678,0.06750693,-0.03502413
t119,0.6188374,-0.28289166,-0.19693153,-0.310747,-0.048047494,-0.25127387,-0.035454143,-0.38800082,-0.011807855,-0.4412856,0.067139596,-0.035090942
