"accepted_species","trait_ARD"
"t2","0"
"t38","0"
"t39","1"
"t52","0"
"t53","0"
"t61","0"
"t62","0"
"t93","0"
"t94","0"
"t47","1"
"t48","0"
"t17","0"
"t1","0"
"t58","0"
"t59","0"
"t88","0"
"t89","0"
"t49","0"
"t50","1"
"t32","1"
"t16","1"
"t7","0"
"t26","1"
"t27","0"
"t24","1"
"t23","0"
"t28","1"
"t40","0"
"t41","0"
"t86","1"
"t87","1"
"t25","0"
"t91","1"
"t92","1"
"t31","0"
"t11","0"
"t12","0"
"t55","1"
"t56","1"
"t20","0"
"t18","0"
"t19","1"
"t74","0"
"t79","0"
"t80","0"
"t81","0"
"t60","1"
"t34","0"
"t90","0"
"t97","0"
"t98","0"
"t99","0"
"t100","0"
"t72","0"
"t73","0"
"t67","0"
"t63","0"
"t64","0"
"t35","0"
"t70","0"
"t71","0"
"t54","0"
"t57","0"
"t82","0"
"t83","0"
"t42","0"
"t9","1"
"t75","0"
"t76","0"
"t3","1"
"t14","0"
"t15","0"
"t65","0"
"t66","0"
"t43","0"
"t44","0"
"t45","1"
"t46","0"
"t8","1"
"t13","1"
"t36","1"
"t37","1"
"t21","1"
"t10","1"
"t6","1"
"t4","0"
"t22","1"
"t30",NA
"t95",NA
"t96","1"
"t5","0"
"t29",NA
"t68",NA
"t69",NA
"t33",NA
"t51",NA
"t84",NA
"t85",NA
"t77","0"
"t78",NA
