"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95"
"t1",-0.0595107397105634,0.0976259359830314,-0.00993621383763451,0.000935334962171922,-0.0645681137631654,0.00632051187688075,-0.404706480540005,0.0295513714339798,-0.0317602298423943,0.00350899336094772,-0.560982581711388,0.239476992157522,-0.114072107264744,-0.164140688330073,0.000361555457703993,-0.00167964006083492,0.0057055079164655,-0.0267814183890184,0.0466815020273183,-0.00252420104791433,0.0488518491906848,-2.64168943550962e-05,0.00157122589876459,-0.00123247651777395,0.00296959966726769,-2.08162153243707e-05,-0.000893687067887752,0.0159251946853672,-2.00819535521581e-05,-0.000950666808136831,0.00364290051995187,-3.45159261591543e-16,-0.00309700237822866,0.000142899101909168,-0.00278513981573983,0.00104941297670489,-0.00308440127630147,1.77142573035184e-16,0.0252086307779332,-0.623081763688078,0.0016579754479061,0.00320513179125505,-1.55805880576018e-12,-2.78444866303833e-16,-2.38258973341705e-16,-1.44148805702316e-16,-9.96169948390045e-17,-0.000112833715624358,-1.12202874872583e-05,0.000125042020259215,6.33789871601976e-06,-1.41228664645978e-05,-1.62927672808113e-17,-1.87483482221205e-05,-1.45759983713232e-05,0.0013554716043235,6.53098345294606e-17,1.14343955969741e-16,9.39741597077147e-17,9.52681011894156e-18,-2.4905294203257e-05,-8.89821379156062e-06,1.27213907924146e-17,0.00016151675097045,3.90318953553642e-17,2.52426655838389e-05,-7.92333845547764e-05,-2.18728110486108e-07,2.69725867693929e-17,2.93366349162329e-18,-2.70531875261585e-17,-7.96010327972542e-17,-7.11278042384971e-17,6.10623301440344e-06,-3.85550257753404e-05,1.99662151636251e-05,6.51305001675362e-17,6.01895803418263e-07,1.1602674846407e-16,-5.99494692003286e-06,-5.97518667070885e-17,-1.43830400486407e-16,-5.12319942146479e-17,-1.39492163309883e-17,-2.08745737292902e-14,1.67815759034551e-17,3.88637161886255e-06,9.36762436303362e-17,-1.10828292490041e-16,1.99321760798027e-18,2.06805164400595e-17,1.98233509800757e-16,3.0335426226107e-17,-6.1528548101018e-17,5.58285133891216e-17
"t11",-0.0602268778831337,0.102017001106427,-0.01066790220132,0.00101069745901219,-0.0738540233139416,0.0074484031140236,-0.511913145886322,0.0379266737457115,-0.0460912732137393,0.0171755875059657,0.441943371145733,-0.0647158083994138,-0.0178546940870291,-0.0476878850348028,0.000120332986788284,-0.000688959654921844,0.00248921947685471,-0.0133342668539262,0.0233827216091695,-0.00130179686214798,0.0262243983961533,-1.43029906106685e-05,0.000858300468920638,-0.000671374469637022,0.00160378699814911,-1.112725634242e-05,-0.000474269944690067,0.0081905996097784,-1.01807939657562e-05,-0.00048141645798228,0.00179357202284481,7.00527824894708e-17,-0.0014756242926767,6.60976835505997e-05,-0.00101657536734662,0.000317934887634565,-0.000743327540637802,-0.707106781186548,0.00360280739745346,-0.019021676034933,-0.000146131342586254,-0.000283636328744853,3.71096513481394e-13,9.31746516112129e-17,-5.41068098748457e-16,8.17572902190531e-16,1.19224080373918e-17,0.000169845948126939,1.88293164895263e-05,-0.000251938524427306,-1.95898194595976e-05,-0.000266667966534569,-3.05045605820734e-16,-0.000216371645967919,-0.000108961557891822,0.00645063878921487,1.28563578427634e-16,-1.33840973394332e-17,1.92348787167958e-16,2.15698666700447e-16,-6.67967441810541e-05,-2.17372428472024e-05,-8.67232569947954e-17,0.000365361598837505,-7.32593076411171e-17,5.54046795278962e-05,-0.000165012490086774,-4.47069593306385e-07,-3.62058734969531e-17,1.42691442059719e-16,-5.61025796199494e-17,5.23884716272482e-18,7.18732912741187e-17,1.02758159656466e-05,-6.22724938914221e-05,3.20565644658977e-05,-3.34066912884903e-18,9.56374680327682e-07,1.28159532577036e-16,-8.94856495749432e-06,6.12842588476147e-17,3.47593036594943e-17,-8.2605888179507e-17,-1.06834763398986e-16,-3.03424664336042e-14,-1.73637524107727e-16,5.4981115862252e-06,-5.10817676065184e-17,-1.4601105806747e-16,8.18500644733997e-18,7.42238782969638e-17,-1.66681675162082e-16,8.4616095219785e-17,-1.02312950160782e-16,5.36817801477036e-17
"t12",-0.0602268778831338,0.102017001106427,-0.0106679022013198,0.00101069745901227,-0.0738540233139415,0.00744840311402354,-0.511913145886322,0.0379266737457113,-0.0460912732137394,0.0171755875059656,0.441943371145732,-0.0647158083994133,-0.0178546940870291,-0.0476878850348033,0.000120332986788221,-0.000688959654921973,0.00248921947685487,-0.0133342668539264,0.0233827216091699,-0.0013017968621479,0.0262243983961536,-1.43029906108001e-05,0.000858300468921003,-0.000671374469636928,0.00160378699814942,-1.11272563430739e-05,-0.000474269944689946,0.00819059960977885,-1.01807939660774e-05,-0.000481416457981455,0.00179357202284486,1.05283169262868e-16,-0.00147562429267735,6.60976835523485e-05,-0.00101657536734838,0.000317934887633037,-0.000743327540634641,0.707106781186548,0.00360280739745088,-0.0190216760349322,-0.00014613134258474,-0.000283636328743311,3.71360883692945e-13,-3.82351508921687e-17,4.6477612613906e-16,-9.04671039775067e-16,-3.65202171910848e-17,0.000169845948127274,1.88293164887777e-05,-0.000251938524427637,-1.95898194597668e-05,-0.000266667966535705,3.43714016334046e-16,-0.000216371645967453,-0.000108961557891904,0.00645063878921469,-1.70218505656062e-16,-6.30274440375816e-18,-1.59791325314437e-16,-2.42504006100312e-16,-6.67967441808641e-05,-2.17372428473581e-05,1.15585645796038e-16,0.000365361598838344,6.53381579760952e-17,5.54046795278599e-05,-0.000165012490087121,-4.47069592279265e-07,6.88019503568036e-17,-8.65733483851102e-17,2.62163533935428e-17,-3.856458820823e-17,-1.24526123546757e-16,1.0275815965429e-05,-6.22724938913578e-05,3.20565644661474e-05,-1.09381402201432e-16,9.56374679818319e-07,-9.94471518426911e-17,-8.9485649574996e-06,-6.66800613754583e-17,2.86489371897256e-16,3.72274308261964e-17,4.65971016535079e-17,-3.0101409680156e-14,1.96565471053489e-16,5.49811158633852e-06,1.908414845038e-16,3.93977999488749e-17,-3.90540693771282e-17,-7.40768520246553e-17,2.01127080953096e-16,9.9581411188215e-18,-4.8848848751231e-17,2.17838710440766e-18
"t3",-0.0256665749068969,0.0580481768259893,-0.0294339150404601,0.00162839632702062,-0.0204015962225906,0.00325721749965785,-0.0776020720050091,0.00422724158012924,-0.00161132836196816,-0.00931763728377491,-0.0656024928952925,-0.0729517603673334,0.0479025396532183,0.113611657483368,8.90464066775497e-06,0.0117058702877158,-0.00857776464348283,0.106611655055585,-0.139802699868236,0.0364388976624143,-0.956496853430395,0.0370047515594659,0.0349205898676142,-0.02210094384155,0.0103503365999483,-0.00021708449142308,-0.00832639191748822,0.0373717838796526,-0.000152950909546653,-0.00712422892744285,0.00722879222245087,-2.88177749156188e-16,-0.0165027586505329,0.000235635306792295,-0.0081976058467522,0.000901137479880438,-0.0020116863550267,3.25105415670547e-16,0.0211059671495923,-0.0142544168999338,-0.00116911582070141,-0.000873553236650324,1.03878387927542e-12,-4.07026909820048e-17,-1.31922988590599e-16,-2.43741404721893e-16,5.04508098817238e-17,0.0010233489262057,0.000112626902086485,-0.00148978263299965,-0.000113186868838335,-0.00140771700858954,3.62037300776265e-18,-0.00112086343067911,-0.000540519165812994,0.0144871607866468,3.62674740923202e-17,-5.92257548346648e-17,1.27078665944354e-16,4.25108206049148e-18,-0.000363133925666734,-0.000115572650010549,1.07430771271586e-17,0.000783108640654422,-3.06099751205202e-17,0.000287961603013602,-0.000350155924003292,-2.28374244974579e-06,6.23037291809233e-17,-2.37522453385477e-18,-5.61289296475348e-17,-4.16440107460476e-18,-2.73732537485208e-17,4.96768922803372e-05,-0.000126349249560629,0.000152459725345196,-1.4928030091321e-18,4.53067249054118e-06,-2.0177657853445e-16,-4.13208520334057e-05,8.72655006240639e-17,-2.61254749909083e-16,4.28859542886158e-17,-4.6232908441278e-17,-5.97162806617948e-14,3.85135109207934e-17,1.0730901668228e-05,1.0813495085012e-16,-1.68798915391025e-17,2.76341158011621e-18,5.88974702275365e-17,4.32320111205008e-18,1.36066607817331e-16,-1.53420729488142e-16,-7.96546951952235e-17
"t22",0.0852728664888539,-0.0272624795224753,0.0421726478356098,0.163230531693978,0.000365836485806847,-0.0140775740887188,0.00121829396238338,0.00217413126683556,9.84566370624239e-06,-0.00409273888807918,-0.00331467552768366,-0.0107522234419292,-0.00013444517006185,0.00241805338560369,0.000126776467890066,0.0376765293430426,-0.00024995569669458,0.148592527319506,0.0528208487535319,0.336809952053131,0.0294517743887469,-0.000632057307363036,0.0328541954253723,-0.0208176919516325,7.4713677634306e-05,-0.000193310666219991,-0.000897605068563525,0.000645387826396756,-3.99705685806695e-05,-0.00557410811654823,0.00013051469004024,-1.01513501255367e-15,-0.00831986014116471,3.88807380215321e-07,0.0746077750375703,3.97523138204352e-05,-3.68651839713248e-05,-5.15908207410934e-16,-0.00287933878802494,0.00143949464508308,0.894710492358506,-0.0621174315840991,2.61175576573553e-13,-1.82467097413631e-15,-7.15349575832187e-16,-1.66580323216938e-15,1.31039770952613e-16,0.00416608342179431,0.000447471747622621,-0.00570869624335646,-0.000406303232983044,-0.00071628470673471,5.9925693150152e-17,-0.00335808934309584,-0.00153904464164521,0.00124677327690981,-3.06090504298571e-16,-8.66478075431392e-17,1.29869428210928e-16,3.45769318131621e-17,-0.0194377108392417,-0.000308855454092251,-1.08894505438212e-16,6.74140280906655e-05,3.38004283299735e-16,0.0137707087383181,-2.74020483337781e-05,-5.7717595344196e-06,2.1707013589201e-16,-1.24170442807254e-16,-1.90222018577659e-16,-2.23049173797263e-16,-1.14708860627541e-16,0.0019475879292282,-1.02851186149812e-05,0.000367846146454254,-9.0796639964602e-17,0.000168482362945129,-1.5259093741648e-16,-9.73296775556358e-05,-3.68966907033293e-17,-1.97797631081302e-16,-3.93440605405117e-17,-9.75383046057477e-17,-4.81322783284813e-15,-1.32626324794844e-16,8.82506983207734e-07,6.43075696411378e-17,1.17305534273073e-17,-3.45217034575604e-17,-1.56705946412541e-16,-1.3264549824763e-16,8.5903831108554e-17,1.6851884066901e-17,-6.24326082028684e-17
"t75",0.0868445599911651,-0.0286268288423386,0.0450357861930495,0.174894546420983,0.00040096287092195,-0.0155634982271661,0.00136796925101157,0.00244750894446667,1.12679836543478e-05,-0.00487946309509008,-0.00407424762156092,-0.0133709264523708,-0.000171627696411117,0.00314888346111672,0.000166681235423412,0.0508435989182328,-0.000341784812574486,0.214208286052311,0.0764588493122468,0.499738583831254,0.0465159860553128,-0.00102468233269008,0.063776704087937,-0.0417926845974105,0.000162223823235954,-0.000453979478981958,-0.00222036505319867,0.0019926418153259,-0.000137444980397778,-0.0193328733014569,0.000573077248120185,2.70562045246595e-16,-0.051547736582077,3.73546513250119e-06,-0.24482488744742,-6.76915959051589e-05,4.1130229890116e-05,1.81718245694478e-17,0.00197632411541112,-0.00064138393628424,-0.269601795731983,0.0186968385971553,-5.06776366078062e-14,5.90018428531575e-16,2.35182340095127e-16,1.72758930289846e-16,-1.5167941967377e-16,0.000288279568630249,3.61353174379709e-05,-0.000563104599860466,-5.40820626387801e-05,-0.000163440338851811,3.32233399739445e-17,-0.000800638872323001,-0.000389910079754268,0.000348024423830631,1.55414856561704e-16,-2.95793536929274e-16,-3.29190862594619e-16,3.54257475870816e-17,-0.00664756324811612,-0.000110521998720761,-6.14861180750187e-16,2.51244961294234e-05,1.48568012582445e-16,0.00521931709155508,-1.07085438946127e-05,-2.28128109931011e-06,1.57691952637617e-16,-1.33266639409114e-16,2.5345659625277e-16,-3.88149915581934e-16,-1.69551328483557e-16,0.000878648380537039,-4.79029363334529e-06,0.000172142848694734,1.61667153249522e-16,7.95088363441672e-05,2.49161663522135e-16,-4.84161143534252e-05,2.98233570051815e-14,-0.707106781186547,-1.03918317800728e-15,-1.09773305374256e-15,-1.52524949769144e-15,-8.36562747049763e-17,4.60929718240921e-07,-2.60867305876147e-16,-8.49110743284423e-16,1.96915687708145e-17,5.7570141599075e-16,1.99072166689842e-17,-6.89505070818384e-17,-3.58676134943623e-16,5.40113372202024e-16
"t76",0.0868445599911651,-0.0286268288423385,0.0450357861930496,0.174894546420983,0.000400962870921673,-0.0155634982271661,0.00136796925101174,0.00244750894446672,1.12679836541119e-05,-0.00487946309509009,-0.00407424762156106,-0.0133709264523709,-0.000171627696411047,0.00314888346111686,0.000166681235423371,0.0508435989182329,-0.000341784812574571,0.214208286052311,0.0764588493122468,0.499738583831254,0.0465159860553125,-0.00102468233269003,0.0637767040879369,-0.0417926845974103,0.000162223823235792,-0.000453979478981848,-0.00222036505319844,0.00199264181532599,-0.000137444980397951,-0.0193328733014568,0.000573077248120182,2.26982031518877e-16,-0.0515477365820769,3.73546513247631e-06,-0.24482488744742,-6.76915959051724e-05,4.11302298899997e-05,-1.18663262019122e-16,0.00197632411541115,-0.00064138393628492,-0.269601795731983,0.018696838597155,-5.05712951928112e-14,8.45612640810194e-16,4.68142663961664e-17,3.18368681760919e-17,-1.33844807321173e-16,0.000288279568630319,3.61353174379534e-05,-0.000563104599860488,-5.4082062638771e-05,-0.000163440338851754,-1.13612506694293e-16,-0.000800638872323394,-0.000389910079754424,0.000348024423830056,7.80664211171956e-17,2.29418626702834e-16,3.06075504763576e-16,-2.73160308179929e-17,-0.00664756324811649,-0.000110521998720461,3.92847963519509e-16,2.51244961301577e-05,-1.96482528980749e-16,0.00521931709155385,-1.07085438943376e-05,-2.28128109915182e-06,-1.95238659224769e-16,9.41303107239017e-17,1.41964315079866e-16,5.21083577457237e-16,1.7831709974771e-16,0.000878648380537976,-4.79029363317516e-06,0.000172142848695154,-3.70226581780247e-16,7.9508836344295e-05,-1.51968725657022e-16,-4.84161143605941e-05,-2.96341909948174e-14,0.707106781186548,9.53606017427408e-16,1.21956389827277e-15,-3.38320054404297e-15,3.2846901993806e-16,4.60929719992106e-07,4.11878309888851e-16,2.46952286602655e-16,-7.23646440611854e-17,-3.4156535983467e-16,2.62270164147003e-16,2.39592346081428e-16,1.19896035197507e-16,-3.00632549945274e-16
"t51",0.0951881929965047,-0.0384199386841924,0.0702639381029807,0.282420072827783,0.000868013841841209,-0.0392056902333531,0.00500372596405263,0.00971002310208041,0.000103906883274423,0.0162230567675183,0.00614769502008644,0.016396706564724,0.000143953124373861,-0.00208177925278019,-9.93250088361636e-05,-0.0234184584544841,0.000139710372204459,-0.0569239683605833,-0.0196956353830812,-0.10725029477796,-0.00643995205471753,0.000118544498244436,-0.00174544104299229,0.000760691369915543,-2.29695868145252e-07,-4.90066688916865e-06,-3.79902358290142e-05,6.86002268496938e-05,-5.41783236694947e-06,-0.000768567982877971,2.66637042614752e-05,-7.61730363623415e-17,-0.00265329021075554,2.02608767848776e-07,-0.0134182719757771,-3.26346532788938e-06,1.64593674957091e-06,4.0669017113055e-17,5.24854337807714e-05,-8.31620305089681e-06,-0.000817787350687181,5.63263830403065e-05,1.6185681386347e-16,-3.00482000584701e-16,-4.01059816357153e-17,4.80191252823464e-16,1.36944539409022e-17,-0.000134387504464731,-1.63365677508661e-05,0.000251916489611456,2.57772890170198e-05,0.000133337355988495,-5.42677988564836e-16,0.000714971163230023,0.000403761878347025,-0.000495912459282897,-1.47620411859729e-16,2.02299780327113e-15,1.82676430791673e-15,-8.3758636501558e-16,0.509824008070107,-0.000122272077726343,2.90825611893531e-15,-0.000186093664280372,-1.04739286735865e-14,-0.779836561203958,-7.61660957620261e-05,-1.23341856212856e-05,-3.23879274647632e-15,-1.23380995979715e-15,-7.88273813609248e-16,-2.00203349013878e-17,4.56603931992922e-16,0.0900630304488689,-6.54670275813339e-06,0.000232169357744098,4.39576369931347e-16,0.0051085007418211,1.85533910522298e-15,-5.42065181810191e-05,-1.90060753021546e-16,-5.33464384069956e-16,2.96638954048813e-16,4.45474023374224e-17,-2.5107456721213e-15,9.74312985217366e-18,4.54959557075964e-07,-1.45911274622731e-17,3.00468786697909e-16,2.01356824437421e-16,1.61778967487821e-16,-7.86615149842617e-17,-1.22752763382902e-16,-4.88846344419773e-16,8.0869591924746e-17
"t69",0.0964183831429627,-0.0397330680171971,0.0734747462267434,0.295964515691619,0.00092286373902728,-0.0419087819537152,0.00539989806693447,0.0104951187908886,0.00011342165295869,0.0181305980824531,0.00698675574182495,0.0187510460044623,0.000166891158771887,-0.00243800273215183,-0.000116876811473759,-0.0279087282178143,0.000167544918356988,-0.0699317920371004,-0.0242401671212359,-0.133418389607957,-0.00821978431054393,0.000152856938038493,-0.00239577448630354,0.00105492952311748,-3.25816054719263e-07,-7.0968760859695e-06,-5.57220005929469e-05,0.000105468372678497,-8.49055893567703e-06,-0.00120619186173517,4.33250424380499e-05,-3.8619159693208e-17,-0.0044764617975756,3.5299835676782e-07,-0.0292004734627005,-8.24293060552178e-06,4.88477261552378e-06,1.20511763583793e-16,0.000209229753901197,-5.1719236592522e-05,-0.0110884869506253,0.00076633701762546,1.58677504295357e-15,4.33463439905377e-16,2.89101537870322e-17,2.49168804345046e-16,2.17184752576425e-16,0.000217962624103155,2.4225694470794e-05,-0.000324308327497485,-2.48659140023639e-05,-4.09128765331105e-05,-5.33307203520661e-16,-0.000176872400953351,-6.5342070320387e-05,5.35007064438042e-06,2.13996160191097e-16,7.73124192104381e-16,2.861513961594e-15,4.20744754244289e-16,0.391032913468424,-0.000570544450661823,-1.83892011670554e-17,0.000180438691801963,4.78716519098338e-15,0.438301499643996,1.83121783957619e-05,2.09790777751642e-06,1.42928376926871e-16,1.7345024177403e-15,9.300778569605e-16,1.54242185040081e-15,-6.92126242480655e-16,0.113576339202152,-1.35081393380111e-06,5.10687276873695e-05,4.55230835661061e-16,0.00618228393962061,0.707106781186547,-1.79104502617102e-05,4.530679403072e-15,9.89408583562605e-16,-8.27999971301312e-16,-2.6557871374939e-15,-1.24095474973231e-16,4.8904212103648e-16,1.80829109062332e-07,-5.33183197615877e-17,-3.49843312583346e-16,7.54080386013915e-16,-2.54722877113981e-16,1.89326345220625e-16,-4.88008567693068e-16,-1.23771579200997e-16,-8.40236859456227e-17
"t70",0.0964183831429627,-0.0397330680171971,0.0734747462267434,0.295964515691619,0.000922863739027148,-0.0419087819537154,0.00539989806693457,0.0104951187908887,0.000113421652958468,0.0181305980824532,0.00698675574182472,0.0187510460044619,0.000166891158772151,-0.00243800273215161,-0.000116876811473595,-0.0279087282178143,0.000167544918356837,-0.0699317920371006,-0.0242401671212359,-0.133418389607957,-0.00821978431054371,0.000152856938038562,-0.00239577448630337,0.00105492952311731,-3.25816054462524e-07,-7.09687608597428e-06,-5.57220005929712e-05,0.000105468372678719,-8.49055893596044e-06,-0.00120619186173542,4.33250424381887e-05,3.19664699261126e-16,-0.00447646179757581,3.52998356641619e-07,-0.0292004734627005,-8.24293060550096e-06,4.88477261577358e-06,-1.17078026730827e-17,0.000209229753901002,-5.17192365925481e-05,-0.0110884869506255,0.000766337017625546,1.67806760045598e-15,1.6485913305342e-16,7.24736641025409e-17,5.84739399642805e-16,2.7928083060666e-16,0.000217962624102493,2.42256944706837e-05,-0.000324308327497994,-2.48659140024196e-05,-4.09128765335128e-05,1.53376480447698e-17,-0.000176872400953376,-6.53420703206434e-05,5.35007064322163e-06,1.05837975862342e-16,1.28214579565404e-15,2.84098354869163e-15,-5.64981801030353e-16,0.391032913468425,-0.000570544450661812,6.56793343824554e-16,0.000180438691802214,4.69475797418187e-15,0.438301499643993,1.8312178395756e-05,2.09790777767327e-06,4.83696237842282e-16,1.96518421240271e-15,4.36289445778264e-16,-6.76396604245881e-16,3.97637213157417e-17,0.113576339202152,-1.35081393193401e-06,5.1068727686837e-05,4.58025986393154e-16,0.00618228393962208,-0.707106781186548,-1.79104502341128e-05,-4.64928674248759e-15,-1.22796461279375e-16,9.93373775674922e-16,2.20993862438565e-15,-1.62848118571508e-15,-6.97052216158555e-16,1.80829106165723e-07,8.09608993032547e-16,-3.2693341901718e-16,-8.98093585599008e-16,6.40998810035152e-16,-2.89778095992596e-16,4.25751927660313e-16,-1.41450519646084e-16,3.42105062504986e-16
