accepted_species,estimate
t947,0.02917717
t414,0.7875227
t92,-0.41794416
t230,-0.73771
t432,-0.035208642
t468,0.08953221
t794,-1.162389
t402,-0.767811
t970,-0.60258746
t234,-0.8478873
t598,-1.7653164
t194,-1.1767694
t662,0.37913588
t779,0.5906294
t443,0.3866311
t893,0.17896254
t721,0.33614382
t544,0.36489496
t183,0.6948457
t357,0.4853348
t412,1.0058599
t843,-0.54368037
t923,-0.84248024
t124,-0.6586166
t852,-0.8127752
t275,0.07569744
t552,-1.1838276
t187,-0.7101822
t406,-1.3486431
t595,-0.503262
t892,-1.0487844
t503,0.4789579
t229,-1.0818356
t915,-0.4578734
t57,-0.59683084
t137,-0.6907682
t590,0.1629743
t273,-0.35898653
t332,-0.3319327
t226,0.27009252
t389,-0.52617145
t567,0.78367734
t568,0.78367734
t610,-0.6910226
t864,-0.5655642
t784,-0.54914165
t385,0.06466827
t546,-0.45617595
t169,-0.54303706
t440,-0.8953389
t957,-0.28546345
t455,-1.0965836
t242,-0.68692344
t785,-0.6330885
t572,-0.95449644
t829,-0.87518406
t309,-0.5974498
t510,-0.8526289
t888,-0.64507884
t940,-1.0868907
t787,-0.73826396
t927,-0.73826396
t842,-0.39268866
t997,-0.44009966
t762,-0.89179844
t394,-0.5641483
t702,-0.5985503
t457,-0.8240224
t878,-0.17360747
t228,-0.46199822
t717,-0.48089215
t920,0.118763655
t260,0.60364866
t987,0.9899549
t373,0.9458998
t536,1.4179373
t130,1.0240631
t316,0.70314926
t24,2.146511
t492,1.7238631
t809,1.5441196
t862,1.5441196
t289,1.920252
t731,1.9677924
t732,1.9677924
t82,2.1375248
t359,2.4714534
t946,2.5292501
t288,2.5370479
t664,2.44617
t298,1.3678287
t790,1.9073622
t791,1.9073622
t868,1.8940002
t711,1.9073622
t174,1.6779908
t707,1.9319897
t186,0.08946911
t33,0.41331315
t136,0.911014
