"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123"
"t4",-0.0498952429964825,0.00319447778344385,-0.0661280780331901,0.0389036476959908,-0.00195059284865384,0.00342811442452037,-0.00244433109327606,0.0321613297557639,-0.000518797404293138,0.030232193365206,-0.00101857607012859,0.0110944400050543,-0.0928056810114034,0.0387595294374765,-0.159762696099981,1.28326692416713e-15,0.00597987271598624,-0.000210674412490536,-0.00176854694237837,0.00374015843009484,0.0409096954910252,-0.00997944515708074,7.25541131451613e-16,-0.110090819278905,0.0893358457776723,-0.0126234687984986,0.156035497437902,-0.0645266329715633,0.121575779332194,-0.0856260677802111,0.0426473320274719,-0.0186606114291856,0.038157531393359,-0.018776733249026,0.00837589460386988,-0.296785516310297,9.36424288120084e-15,3.69800289293935e-15,0.17830903102658,-0.0425890700148189,0.0542740609660403,-0.518374693853613,0.00772339401698256,-0.00268204317485526,0.0746277446161304,-0.00155474821645591,-0.0167261632330196,0.0452605995393482,-0.0215554748842671,-0.00295375990862257,-0.000960154729108645,-0.00162258288907273,-0.00202214876605681,-0.000374737067882858,-3.98124993367634e-13,0.0905860800730544,-0.000487630582282478,-0.0523852223776373,0.112657279260942,0.0077302996447236,-0.646015192262602,0.00313301304393504,0.075407538738223,0.014826836776473,-0.0208552221265251,-0.00089006166706725,-0.116642349864408,-0.015057417188907,0.0110898391147063,0.00731716721685049,7.67217844261622e-05,3.75131262522861e-17,-0.0613799605272695,0.0223007739113732,0.0397908945485588,-2.44924019025278e-05,-0.00297949785897077,-0.00207641119179017,-0.000112233219064589,-0.000127110295489966,-5.95651179788139e-05,0.00206437986798546,0.000127489052329697,0.00113338248961325,2.38883637254675e-15,-0.000455692726604071,-2.50652555327678e-15,-1.02782365951626e-16,-5.95091467422981e-17,1.10588621593521e-16,1.84314369322536e-17,3.17427291049444e-16,-4.39779506214433e-17,6.98768300166908e-17,8.91214185783085e-17,9.35395424311869e-17,7.86859726681355e-17,-6.50521303491303e-19,3.71620459014774e-16,6.00648003556969e-17,-7.26415455565288e-18,-6.70850094225406e-17,-2.64274279543342e-19,3.07472959853311e-17,-1.15982527401637e-16,-3.56295938933049e-17,1.07986536379556e-16,-1.35010275528757e-16,8.71427496135224e-18,-4.45646268165353e-17,1.22298005056365e-16,2.28658238177193e-16,-2.82705716475595e-17,1.0131869301877e-16,-1.14112278654099e-17,6.98836062802688e-17,1.79706510089472e-17,-1.07715485836435e-16,-1.21430643318376e-16,1.66316613259276e-16,-2.36723473036701e-15,-1.42640348317624e-16,-3.68628738645072e-18
"t8",-0.00167168095043224,0.00963223174824454,-0.0380283682799476,-0.0224123552580398,-0.01852353389848,0.00220925806841046,-0.00539229599635045,0.0220536529606911,-0.000390275178099049,0.0758382083529579,-0.000684603391691945,0.0183308396509996,-0.0998666459458895,0.0605139386797204,-0.0375499433700172,1.21375933084404e-15,0.0634977826440548,-0.0104918206638677,-0.00826655158274772,0.0146905146139287,0.0397647701193471,-0.0186644234911287,4.14331191786778e-16,-0.131577675240171,0.174383365305156,-0.017168388798259,0.113462486069658,-0.137941187412448,0.214137085091213,-0.190246659477095,0.12220805769175,-0.0208800716317811,-0.0894451682403638,0.0557540894741303,0.0318070886800695,0.0775044500682627,-4.23051184514045e-15,-2.76404537267236e-16,-0.170033069711406,0.0783906020455354,-0.000856418522184557,0.00542542095773776,-0.0359342535079604,5.37656623742883e-05,-0.404660519563938,0.0081083727698478,-0.0316329591984763,0.0234428314872823,0.224860283282909,0.0364839562545916,-0.000920535824884535,-0.00156679158537771,-0.0212841041378712,-0.0673497094550655,2.23497834821373e-13,-0.0519313163926199,0.00443380574850502,-0.0044988037553255,-0.00988062981024265,-0.248608576078232,0.0103789383520528,-0.00527505902859378,-0.00146757862757502,0.010144475911169,-8.63016999593045e-06,0.00873724995124807,0.00353362800200204,-0.0201295489695126,-0.000107159263510367,-0.0638557398257542,-0.000668505945143763,3.91576855587854e-14,0.378791853833353,-0.123780541931295,0.0330476326738421,-0.00297241657083375,0.461806978119102,-0.25118979914778,0.011705985761689,-7.18117360192835e-05,-3.38772923975559e-05,-0.000269711661192861,-0.0032463092093411,0.0396898010629669,1.5400773057585e-14,-0.000188543511439008,-1.53907855767429e-15,-4.8957941830904e-16,7.66968740442035e-17,-1.29689283700766e-15,1.30173423531176e-15,-6.78508679670009e-16,-3.73748431132403e-16,2.38327637346241e-16,-4.9625613468975e-16,-9.04617725903387e-16,9.57603486699688e-17,5.96720465324404e-16,4.73924660702437e-17,9.73699041219676e-16,-2.55276933898317e-16,-3.47181282208539e-17,4.83490042090191e-16,5.69058871309506e-16,1.58278152901557e-16,-5.88107194335444e-16,6.70185943103566e-16,1.54528382278792e-16,1.21138082447193e-15,-2.01351807184318e-16,9.74299580455088e-16,1.12964530603349e-15,6.22572253808793e-16,6.06618329511335e-16,1.62635807438033e-16,-8.79809808862939e-16,-1.13166641132293e-15,-1.39350388449823e-16,1.04730968817976e-16,-8.50712468562386e-16,-1.01487748965747e-15,-1.85330051929929e-16,-7.99356055607645e-17
"t10",0.0217087823889917,0.0121947673886991,-0.0231421127053731,-0.01533726327547,-0.0292983896393201,0.00150647181685206,-0.00701802631176889,0.016546715346279,-0.00032012393477332,0.0974164003257743,-0.000506358727195697,0.0210748722253136,-0.0917096399623656,0.0820935742302662,-0.00917582789491539,9.73497878528051e-16,0.0439516324265456,-0.0185750700305926,-0.0108872958309597,0.0187189218444428,0.031910642405324,-0.0196542706512569,5.89963947327926e-16,-0.117506476077517,0.182662860752124,-0.0163213006393456,0.0844299114838521,-0.121783873122914,0.193453232561759,-0.182210722649753,0.121884875366585,-0.0154443778997916,-0.0967725456613072,0.0603462643992343,0.0271059303427141,0.225255479542551,-7.25592876408858e-15,-1.03516685913467e-15,-0.162993730822684,0.218662282637661,0.00596845716511406,-0.00584145450395335,-0.0362983459889622,2.75930335920571e-05,-0.311134688231679,0.00503650549534235,-0.0763607218236176,0.0154585277342356,0.175293482255063,0.0227822962754559,-0.00109401104494316,-0.00187804694618276,-0.0298300097496738,-0.0275453558255146,4.7347001161971e-13,-0.106406756587544,0.00113625325409529,0.00617961920234356,0.00734291957122635,-0.0268623626725071,0.0366734629795438,0.00179064516564728,0.110897253405322,0.0228577609370905,0.00022174014898434,-0.00135181698476072,-0.00605501880063496,0.00389507290821735,0.000752418508724058,0.0329427770221207,0.000385248094200446,-3.18440048098507e-14,-0.489966944771802,0.173585183651741,-0.0344043365164903,0.00236437625746238,-0.424590399356029,0.220323455970064,-0.0118099186878384,6.09558061448772e-05,2.86534454186682e-05,0.000221511847864162,0.00404559582360784,-0.0326214878261911,-1.81471115456556e-14,0.000116313765816976,6.86003175491603e-16,-6.15158576833546e-16,-8.78928871363762e-16,1.23925458484371e-15,-4.57328331787007e-16,-1.49647330545091e-16,-6.74908457933801e-16,-1.00457943877758e-15,6.19271443795275e-16,2.13990956563374e-16,-4.0436421084166e-16,-4.88963114088447e-16,-3.72162592363603e-16,-1.07486244970716e-15,-4.63173564810696e-16,4.33100910173498e-16,-4.04739648639475e-16,1.61536818980687e-16,-2.58719083246215e-16,5.18078991559675e-16,-8.44225350937312e-16,1.0766308232867e-15,-5.91586434840158e-16,-1.60709100242384e-16,-1.31894269482597e-15,-6.8102853189758e-16,-3.66080711905267e-16,-1.0131656545246e-15,-3.38576345266391e-17,-1.28069312371396e-16,3.14160561374544e-16,9.65121845924949e-16,6.32910803530196e-16,1.59223286521181e-17,1.9257222939941e-16,2.6366918686464e-16,7.30350790367061e-16
"t12",0.0527433056250435,0.0460425983189604,0.00149812689556961,-0.00401351584654142,-0.0289906042863671,0.000608626314877861,-0.00734142583569495,0.00925336921933301,-0.000235940215951782,0.163971670300918,-0.000139163494359781,0.0159394876025879,-0.0797102522782561,0.133786140938912,0.0543789939823404,4.25212794907448e-16,-0.00568496962840348,0.000694853921053338,-0.0156723308454724,0.00573320121579779,0.00827480823304281,-0.00898732461209097,3.77875742009507e-16,-0.0440165307793789,0.0915222221903565,0.00929852986876666,0.0199433040853879,-0.0464807175757777,0.0775117861644915,-0.0816044158434666,0.058438393126648,-0.00351959686919981,-0.0523278078580733,0.0326488089247643,0.00958959740278345,0.240996402080043,-8.00465991845503e-15,-2.25113527743236e-15,-0.0655332638873515,0.257028642160733,0.0111741770058556,-0.0179310492006397,0.0268635126057531,-5.24041865509967e-05,0.317942576764821,0.184138155904914,0.0124181699262329,-0.0169149973584396,-0.159667453507567,0.24268032929291,0.000222076021036558,0.000410729415833807,0.00858593002369827,-0.0353991171929117,4.84577641368815e-15,0.00144805905170186,-0.0034180861817633,0.00885476639863844,0.017219669493995,0.37450193091927,-0.0223999500830847,-0.525337965611436,-0.0129390997252297,-0.115389093376106,-8.33540097365101e-05,0.028850548337969,0.00909641907521894,-0.0527842331174073,-0.000136483462673239,0.295654430816077,-0.00741384842491845,-8.65778099714891e-14,0.128083331573697,-0.0248245492188951,0.00726024894714124,0.00141614213942913,0.0826016526950225,-0.0414186804532246,0.00992480041407246,-1.13152390778749e-05,-5.30017112943479e-06,-4.05104794245832e-05,0.000667144779535195,0.00584625431258322,-8.58762538396206e-15,-1.71341436310819e-05,-4.73423807973203e-16,1.81062972759976e-16,1.7064504603656e-16,5.78921837570771e-16,-4.08542269810693e-17,-4.22679964976221e-17,4.66493994644076e-16,9.05884087616753e-19,5.39809821952001e-16,7.65327435062654e-17,-1.75353778802052e-16,8.54490141574932e-16,-3.14269333143209e-16,7.31219708492811e-16,2.84777011753093e-16,-5.38868466853083e-16,1.50911129361547e-16,-2.04733351085735e-16,6.6630511705355e-17,1.09761171994814e-16,1.13330677578267e-17,5.0847845782622e-16,-4.87271880781653e-16,-1.57675540011423e-17,-5.64377953602999e-16,-1.11271214505508e-15,-3.58982360698742e-17,1.0921625163431e-16,7.7134917095821e-16,-5.75486552269407e-16,-4.95855071225028e-17,-4.43226082484383e-18,9.42552623219859e-16,-5.44681731071173e-16,1.16315179296404e-16,-5.25283276239639e-17,7.76997025015734e-16
"t18",0.0610762741271061,0.0791493785369106,0.0113656557641283,7.12703519999414e-05,-0.0192430591030338,0.000479376681965148,-0.0067998846808831,0.00878328926922023,-0.000268653512836373,0.260476899813615,2.7410058868171e-05,0.0120079976939081,-0.114406355761252,0.246165592294904,0.136216716101763,7.26180145254741e-17,-0.0578744546438164,0.0536021849443716,-0.0436396087137719,-0.0255552534196337,-0.0142637277096715,0.00961133191834587,-2.3321464934181e-16,0.0427402407793273,-0.0875204390280332,-0.110226295777616,-0.003535105985214,0.0151202706985201,-0.0243954302722034,0.0220671037607314,-0.0138901808247597,0.000753797064913441,0.00942753774783193,-0.00587722093328143,-0.00163656214859154,-0.00277064135686794,8.27628067263908e-16,4.30297911677439e-16,-0.00368315645499322,0.0260064525856028,0.00147900375108516,-0.00281804597825847,0.0141102038940976,-1.4744835465592e-05,0.119247541943406,0.0930216636296681,0.0284926443280997,-0.00393765501801117,-0.0495029892723632,0.135409152775167,0.000140943030460354,0.000263763487397559,0.00699212872015115,-0.04891113531697,-8.62017161097803e-14,0.0192104063912315,0.00174470854665077,-0.0030827770394235,-0.00509981984799234,-0.0752001508339715,-0.00373637009180922,-0.161007505728379,-0.0232306090459386,0.00433691131863305,-5.16347676436883e-05,0.0261947834469773,0.0104780312829478,-0.0613711053343577,-0.000236963573254752,-0.836555383804952,0.0121470200764443,2.5433596483182e-13,-0.0534677277664193,0.00998473371329458,-0.00234058507811397,0.00342044392583342,-0.0234285208477417,0.0114139134471148,0.0119804800484149,2.80953059503475e-06,1.32285415131966e-06,1.00341909090505e-05,-0.000165115020332321,-0.00144531565547662,-1.04415837020663e-14,3.21243004439817e-06,3.75372228683385e-16,6.63546746874962e-16,1.64206877171285e-16,1.18290449874213e-15,-7.39487989425018e-16,-9.76841854811994e-16,-7.78381016756416e-16,-1.28868986678382e-15,-5.10013719881087e-16,8.34772979624564e-16,1.76887841685274e-16,6.06780070778419e-16,-2.72477714677589e-15,-5.25251925273394e-16,-7.28705802407468e-16,1.68887519425665e-16,-6.61385984135098e-16,3.67886299874791e-16,-4.10489144800921e-16,-1.0874262884933e-15,6.36810772924974e-16,7.75147979159429e-16,-1.46336313751787e-15,1.12713841303206e-15,-2.71923473814365e-15,-2.02463505569428e-15,8.08680303409911e-17,-7.84404889936452e-16,-7.41603315230117e-16,-8.37689279586764e-16,-1.50083001475054e-15,1.76749667722888e-15,-1.41475500016311e-16,-4.36653695553407e-16,1.46641034862965e-15,-1.53146601265898e-15,-5.06719588945457e-16
"t133",0.061622126859278,0.0805711611818183,0.0116301424886844,7.34375754110062e-05,-0.0201419154530503,0.000507292584910217,-0.00732750371838823,0.00949617480777006,-0.000298016892205137,0.29939983545034,3.27546965753728e-05,0.0144884392003131,-0.141017827967502,0.308727639839758,0.174846877810768,4.0793469695209e-16,-0.0788767525445795,0.0743637433889115,-0.0633897073103085,-0.0377943580738293,-0.0227713124504089,0.0167786581776869,-5.28991998182023e-16,0.0769089227566918,-0.168010142416713,-0.220547688486969,-0.00732263726202222,0.0344655339878775,-0.0573458040341504,0.0573197410524386,-0.0390628575811717,0.00226349780941183,0.031714756640115,-0.0197824162362038,-0.0057129176760039,-0.105514837106242,2.5307800508069e-15,9.44554973988693e-16,0.0255949917236258,-0.0952430034142913,-0.00405382523532772,0.00645947322660509,-0.0216832115877974,1.97284815360138e-05,-0.135129196617904,-0.0951519500179965,-0.0270750160801048,0.00358219421969024,0.0444801087905845,-0.112262936545728,-0.000113677194044241,-0.000212202528217406,-0.00536162744326615,0.0346998427077332,5.56095911328965e-14,-0.012406578030624,-0.000925104541961579,0.00155809672027124,0.00252716093877885,0.0356993847498386,0.00145249165247097,0.0595555770741351,0.00809947991690054,-0.00150648074835691,1.76288454228329e-05,-0.00874966540031939,-0.00345292641187243,0.0202141212609356,7.65938453501343e-05,0.250497556482959,-0.00354878397694943,-7.55374924650895e-14,0.012833115707025,-0.00237127521596854,0.000517199800174353,-0.000728629157946195,0.00492280141298673,-0.0023502946882183,-0.00244562719471843,-5.70102955330686e-07,-2.68008397736806e-07,-2.00783310279936e-06,3.30232097033917e-05,0.000288873169911683,8.01489418900927e-16,-5.56992885826507e-07,0.0441150529671918,0.0139962658534103,-0.0406512784012973,0.136736562187912,-0.0164316609133168,-0.0895226072642989,-0.178774058921423,-0.0575710005892646,-0.0931716585722693,0.0559138149631335,-0.00912496413327477,-0.0179707224613472,-0.23853834557484,-0.0708117856729709,-0.0451631850938621,0.00981119742530677,-0.09750873705019,0.0360082436789043,-0.0607501557903701,-0.0318413977667256,-0.0228809473887646,0.23704604793178,-0.22461911283218,0.178192053871253,-0.268598251893448,-0.249181844197422,0.0531701246604333,-0.123279674837894,-0.0628092950144126,-0.0501344235354052,-0.104404785158607,0.103994681575436,0.0131025035508053,-0.101403559101478,0.0170472751073948,-0.10774599247436,0.0215953605030696
"t134",0.061622126859278,0.0805711611818184,0.0116301424886846,7.34375754111449e-05,-0.0201419154530502,0.000507292584910196,-0.00732750371838847,0.00949617480776932,-0.000298016892205216,0.299399835450339,3.27546965753747e-05,0.014488439200313,-0.141017827967502,0.308727639839758,0.174846877810768,3.44135638508795e-16,-0.078876752544579,0.0743637433889108,-0.0633897073103082,-0.0377943580738291,-0.0227713124504089,0.0167786581776868,-5.6210427353064e-16,0.0769089227566923,-0.168010142416711,-0.220547688486969,-0.00732263726202233,0.0344655339878772,-0.0573458040341494,0.0573197410524384,-0.039062857581171,0.00226349780941234,0.0317147566401172,-0.0197824162362048,-0.00571291767600357,-0.10551483710624,2.97052517219949e-15,6.82644191388579e-16,0.0255949917236236,-0.0952430034142915,-0.00405382523532754,0.0064594732266042,-0.0216832115877947,1.97284815349747e-05,-0.135129196617902,-0.095151950017994,-0.027075016080105,0.00358219421969103,0.0444801087905846,-0.112262936545723,-0.000113677194042617,-0.000212202528217166,-0.00536162744325982,0.0346998427077297,5.5871582353765e-14,-0.0124065780306245,-0.000925104541963039,0.00155809672027351,0.00252716093878249,0.0356993847498373,0.00145249165247166,0.0595555770741312,0.00809947991690177,-0.00150648074835116,1.76288454281619e-05,-0.00874966540032011,-0.0034529264118662,0.0202141212609361,7.65938453566361e-05,0.250497556482952,-0.00354878397694834,-7.53352989447103e-14,0.0128331157070287,-0.00237127521596501,0.000517199800182631,-0.000728629157943194,0.00492280141298084,-0.00235029468820938,-0.00244562719471412,-5.70102954604819e-07,-2.68008397290572e-07,-2.00783310325234e-06,3.30232097043573e-05,0.000288873169921756,4.91793957861613e-15,-5.56992882035838e-07,-0.044115052967193,-0.0139962658534111,0.0406512784012974,-0.136736562187913,0.016431660913317,0.0895226072643005,0.178774058921424,0.0575710005892658,0.0931716585722701,-0.0559138149631346,0.00912496413327482,0.0179707224613467,0.238538345574843,0.0708117856729712,0.0451631850938627,-0.00981119742530695,0.0975087370501908,-0.0360082436789046,0.0607501557903706,0.0318413977667264,0.0228809473887644,-0.237046047931781,0.224619112832182,-0.178192053871255,0.268598251893451,0.249181844197424,-0.0531701246604337,0.123279674837895,0.0628092950144133,0.0501344235354057,0.104404785158609,-0.103994681575437,-0.0131025035508049,0.101403559101478,-0.0170472751073961,0.107745992474361,-0.0215953605030691
"t19",0.0669601581318977,0.10589577065114,0.0200520166039667,0.00414639998090159,-0.00551082910612083,0.000226809770330461,-0.00394104490078983,0.00518549973829247,-0.000173571329959961,0.1894190780353,0.000171240882399336,-0.00244849629501259,-0.0368836100990544,0.0960326391190118,0.0570209642427256,-6.22263382424024e-16,-0.0239419360279321,0.0217771091571021,0.00803835843624956,-0.00771289759428475,-0.00328590744918676,0.00054951199030762,1.16606203680884e-16,-0.00149163956121517,0.0377994823893342,0.18391842451002,-0.0129081963453505,0.0059551157419469,-0.00642543923179412,-0.000376767207897089,0.00272582901376373,-0.000256059075063292,-0.00561643104120598,0.00350904313884022,0.0011179566344563,0.0657417359480167,-2.75860733035862e-15,-5.88296385518553e-16,-0.0233477415371492,0.109071215754663,0.00535440886922763,-0.00946640661370564,0.0737986555691335,-4.18580068259178e-05,0.346962736745584,0.290484910889602,0.123554385614572,-0.00112079562637452,-0.0643937235832234,0.323049079511472,0.000350133171055472,0.000657271286090438,0.018293690819467,-0.136475407501881,-2.77015000278405e-13,0.0583898659190653,0.00736420849457445,-0.0151696192634051,-0.0272133396328113,-0.507188842251325,0.0193822624490711,0.436066609325321,0.00727720411425624,0.11635983926146,7.66026084500146e-05,-0.0285528820428009,-0.00975848316090527,0.0568317195659912,0.000176994833101777,0.215518258352201,-0.00179170379269178,-7.21606779704365e-14,-0.019568848829712,0.00382083289362733,-0.00111543723343551,-0.0113438679586658,-0.0121188952283797,0.00527288783569318,-0.0486900378229343,2.09038745787384e-06,9.40035040579909e-07,6.434506172536e-06,-0.00010576203868933,-0.00092448297185708,2.63017611157814e-14,2.25732051435201e-06,1.17648955813925e-15,-4.89464607321999e-16,-4.63259500450769e-17,4.50582644873613e-16,1.1172527211713e-15,-3.042042938441e-16,-4.35224152724346e-16,-7.35939233042264e-16,5.85396829837434e-16,-2.81794213089704e-16,-5.94341583329023e-16,-8.90942049788191e-16,5.10206246155517e-17,-4.73948860474348e-16,-3.85458354801414e-16,9.33518379634134e-16,-3.80031082898933e-16,3.68006827586542e-16,4.60175027898859e-16,4.29818955507371e-16,-8.85876494901263e-16,8.19068764865087e-16,6.69183907885054e-16,-8.74099834082679e-16,2.89969543103268e-17,-1.27202789523443e-16,-2.62699719576507e-16,-4.05960583129106e-16,-6.04837745635993e-16,-9.03334210125481e-17,6.49466136103737e-16,1.6542254062615e-15,4.47603876560941e-15,-2.3117796505725e-15,-1.62699354300554e-16,2.78136727388962e-16,2.07927756803678e-15
"t55",0.0881664091645171,0.200765355682137,0.0505965644049117,0.0183231116463158,0.0413197631233851,-0.000626468040218986,0.00567898661609215,-0.00693711536922192,0.00016159236124172,-0.160625609436073,-0.000329931493197598,0.0164678150105029,-0.0316331882769979,0.0315185257864972,0.00698502337231957,0.17098990992798,0.000651958799186625,-0.00121536638867531,-0.036449556818528,-0.00112496450452225,-3.76408564239164e-05,1.24079234378391e-07,4.1539194971677e-17,-8.3842410375512e-08,9.64890693190001e-05,0.00109505256427528,-0.000130217158517604,0.000202059683366118,-0.000332792328340603,0.000348008453508658,-0.000247734486240429,1.47554301532064e-05,0.000212468565485686,-0.000132539488461359,-3.84183324696162e-05,-0.000148771947285103,-1.90571275345453e-16,3.19077108951284e-16,-0.000329275118988656,0.0036240375717906,0.000302547831481521,-0.000836017836718982,0.498836371695139,1.66933348725303e-05,-0.083363631927405,-0.0799254800960709,-0.0663994293388217,-0.0111844068113441,-0.0775066310924537,0.0380290548955812,2.71022594967421e-05,4.90759612406593e-05,0.000712578720004648,-0.00177331193601701,0.50347116239209,-1.13820331543099e-05,-6.93265315621816e-05,0.000156927089885735,0.000290405459865584,0.00574003309779889,-0.000324898870654289,-0.0103548419883395,-0.0089568289191933,0.0373536414063283,3.10407249714227e-06,-0.000456133039718475,-0.000103010955242303,0.000591463625685313,1.11457205006962e-06,0.000167811590408075,-4.89440057620634e-07,5.30361986382553e-15,-0.000106846622992523,2.56521650313125e-05,-4.59989793098539e-05,0.361497581282444,0.0030337799807696,-0.00169595578484244,-0.0568672400420528,3.81004085855632e-07,1.33660399108405e-07,2.45151757611532e-07,-3.86722981364313e-06,-3.19921868216636e-05,-0.466132212298753,-1.25315246571594e-08,-2.24167956557448e-15,-5.29520123588798e-16,2.8732309236974e-16,-8.98845800951649e-16,5.43146980619245e-16,5.96564379716419e-16,3.30397437743666e-16,-3.00229978800606e-16,4.18213919566071e-16,3.61701361629666e-17,1.50737021233205e-16,4.18562241854781e-16,-3.4084279199531e-16,1.49968601876404e-15,1.72164858978195e-16,-1.99209665000035e-16,-7.41136097840466e-16,4.42440354486554e-16,2.83144827087904e-16,1.85145258183626e-16,2.3685796803599e-16,7.67259429969491e-16,1.04652698532165e-16,-5.58287613456372e-16,1.30820632780788e-16,-7.55040115374984e-16,-4.87544947005403e-17,-1.73203616399691e-16,4.62716612085968e-16,-1.19937128105779e-15,-3.95434178456156e-16,4.7848561637213e-16,8.00183018538066e-16,-6.92066923328602e-16,1.26570201750402e-15,-8.47246086370219e-16,1.15140954035995e-15
"t57",0.089360829448517,0.206291159597299,0.052412198403632,0.0191898004307646,0.0443832627486198,-0.000685224949076801,0.00640676281419875,-0.00787145067051463,0.000192043315717112,-0.204470430569274,-0.000456068067518562,0.0232650970583535,-0.0470004464200556,0.0489014578155776,0.0115276196353668,0.320312683546414,0.00129364022994819,-0.00256905777985156,-0.0930680691213294,-0.00313224682215796,-0.000173663270837322,3.04869306280681e-06,7.34738655322324e-17,3.8838901518512e-06,-0.000606065313820993,-0.00436327135643828,0.000394569621985238,-0.000360774330413982,0.000521639707792121,-0.00038452758070126,0.000218369958307464,-1.10421436429649e-05,-0.000123857684495417,7.71744670104019e-05,2.07939736380893e-05,4.06813604186818e-06,-4.52011784293588e-17,7.55415459007294e-16,-3.930587460374e-05,0.000721092918588922,7.454679725496e-05,-0.000233913378501593,0.183981984188055,6.77407169375217e-06,-0.0380317745157066,-0.0392928925071669,-0.0345099508938295,-0.0060127571601638,-0.0420757949973557,0.0220333713751897,1.60689729228207e-05,2.9159321423855e-05,0.000441291831489908,-0.00117853713946458,0.366251126988649,-8.29822004471542e-06,-6.37628819604557e-05,0.000154434011920307,0.000294368405748091,0.00622912292262017,-0.000539205825238143,-0.0199841960365053,-0.0216048342002652,0.0915655009244938,8.23541253192235e-06,-0.00135302393487974,-0.000329876411520089,0.00189967646028856,4.03324012377988e-06,0.00129432534410644,-6.06354197799523e-06,-4.95560618182279e-15,0.000311345118506917,-6.97333082609764e-05,8.49038726533323e-05,-0.570045478135182,-0.00453159902065225,0.00234808189118144,0.0763079716087099,-5.00571669546105e-07,-1.74642891411238e-07,-3.06953064171901e-07,4.8341389212452e-06,3.99016808997695e-05,0.513088585664386,1.03537110688928e-08,2.3996932298101e-16,-4.42338904022875e-16,-9.60199996978107e-16,1.19284576262417e-15,-6.21701192854785e-16,-2.62248971489577e-16,-6.06935969327035e-16,-4.18100151715311e-16,-3.31260371143663e-16,7.18580584321566e-17,-4.87019839216855e-16,-4.37560357689777e-16,-4.10494671304721e-16,-6.39839973331161e-16,-5.38911985959374e-16,5.75452246626085e-16,-1.50581220397444e-16,-6.51173081196417e-16,-1.23825908085273e-16,2.04461384771644e-16,2.33339514003433e-16,-8.30641865909745e-16,-1.07705001171625e-15,1.27760566965176e-15,-1.03486322736641e-15,-4.97406727602644e-16,3.79419453197561e-16,1.67081814286536e-16,3.64819996162549e-16,3.75720031024569e-16,-4.57492307337415e-16,-6.76317127546388e-16,-4.7401691667311e-16,2.50534886949878e-16,-7.55424236707925e-16,5.65798939853636e-16,-5.82030905382119e-16
