"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124"
"t4",-0.0460844081198903,0.0363758950711967,-0.061377346568339,0.00190529656173552,-0.00635940624761852,0.0153605847829121,-0.00848006537018201,0.000120547951320621,-0.00324972879371527,0.0225971757561267,-0.00491429499976844,0.0442785609595348,-0.189937204648255,0.00148993666675559,-0.000436941917759173,0.0259097977407394,-0.0675571420013103,0.023190682922904,0.000889704406123486,0.000130886183710139,-0.0100507171408475,0.132238835571736,0.0645183716433365,-0.0960515823558495,0.00253484749159498,-0.0273532725738965,0.00259866765626975,-0.136683704578952,0.000391624622914006,-0.0203716983164458,0.0517659216419391,-0.119406274420831,0.0219426892914699,-0.0630851791942741,0.00476417961154259,-0.355386400961046,4.98493220037615e-14,4.52177476196625e-14,0.394046761058457,-0.157047611948873,0.0448986847260589,-0.11097315827434,0.0101650128232142,-0.00298682153750971,-0.0313753441185271,0.0823532689108697,-0.00520383524512178,0.118976700824601,0.0139824192210561,-0.0936688294591799,0.00846423188439302,0.00915138852277169,0.01049829487946,-0.00203608315120273,-0.00910533736081912,-0.0519959631109204,0.11986963306228,-0.046810807282991,-0.0120070513863656,0.0363651392112123,0.156959614624644,-0.662272765624836,0.0140081266827458,0.159227528504613,-0.010636981771105,-0.0432292909384087,-0.0052118091794644,0.00785711972300845,0.0425417546699468,0.00288807600795797,0.0110214314340403,0.00099400643635863,0.000205854715602306,0.00016209957449675,0.00605118185579752,-0.0479034431588212,0.00120835566812256,-0.000820738132622689,-0.000380165697450755,-0.000144811912375884,-7.19022640020124e-05,-1.49477930670286e-05,-0.00041006921114167,0.000582080739928958,0.000150121256823349,-0.000525015550993107,-0.000784414308729296,-2.45702638219261e-15,2.9506562124193e-16,3.50414142147315e-16,1.19302896554874e-16,1.66851938081941e-16,-2.90281579155838e-16,-1.04788139970724e-16,1.93340352408478e-16,2.70698177415318e-16,1.08908108226169e-16,-2.37819746534695e-16,-2.69966340948891e-17,2.4142471875821e-16,5.34511671035354e-17,1.45662561873428e-16,-2.90024081139872e-17,3.1116602350334e-17,2.25730892311482e-16,-4.44143419958687e-16,-5.28277508543562e-17,-4.1552048260507e-17,3.34306963622327e-17,-4.16333634234434e-17,-1.07281804967441e-16,2.95953311770653e-17,4.78743021788131e-17,-1.00952774785557e-16,-6.3629114997743e-17,-1.70822828538669e-16,-1.70558554259126e-16,-1.83311482312987e-16,-1.83284377258675e-16,1.16267130471914e-16,-1.9805663185879e-16,2.65439796878764e-16,-3.60336686178566e-15,1.30808992110376e-16
"t7",-0.0235469270912947,0.0420718976456814,-0.00499316475848555,0.0114074141405887,-0.0110949988123249,0.0146478635924277,-0.00827446644484815,0.000266882191184935,-0.00298429049292705,0.0300826986396271,-0.00383110444028914,0.0383768189599825,-0.132569762471999,0.0898967012060436,-0.00125325069141049,0.0296284636942847,-0.0862910819315834,0.00742326032583969,0.000101873528309538,0.000569804717871304,-0.0109146550865305,0.185647469778206,0.0197946505837547,-0.0308642272679047,-0.000978899457960942,-0.0573095200586407,0.00451059281531625,-0.182855696336465,-0.000694577212585714,-0.030284094496118,0.0904391619946573,-0.193871853998697,0.039669878440658,0.0286049812086561,-0.0456222107689754,-0.209310156300414,2.97308243294101e-14,2.66646864505093e-14,0.103838294728458,0.0256778978042368,0.00888576993781904,-0.0277026623109245,0.00580437425098203,-0.00110295861476092,0.0119034780347602,-0.1253018429396,0.00925049360909783,-0.207081365392134,-0.0777912078115592,0.231291828935342,-0.0200185460149496,-0.03109630914111,-0.130584661289169,0.00819691532134877,0.142750550458059,-0.145399085350745,0.0424134863568558,0.154309836622054,-0.058248617183512,0.604602162129715,0.0560491128265366,0.242983712019736,-0.0184826072686555,-0.267201475730327,-0.0163988682958027,0.091121913462789,0.0112581765201455,-0.0227496011472797,0.00345442088809854,-0.0074469310905824,0.00756198895049304,-0.00269918695244834,-0.000563345001202325,0.000125143767146839,-0.0283793546248471,0.235914797373134,-0.00686859493500877,0.00485480712319772,-0.000511124460873047,-0.000188498990653011,0.000434801388234424,9.03967719688011e-05,-0.000515007831402197,0.000659497436795423,-0.00109881803864824,-0.000633362369567826,8.88787310085305e-05,-3.98882338898009e-16,1.91093087421463e-16,-3.25449200175772e-16,3.52260905113552e-16,-2.83330694043886e-16,3.97313084887692e-16,8.76402613445032e-17,8.11892933357195e-17,1.38212865878662e-16,7.27534515976387e-16,-7.8209565742218e-16,1.82099169309857e-16,1.55679173146245e-16,-6.76703355319614e-16,5.7251697705201e-17,-2.30638786885863e-17,4.25884572849053e-16,-4.44766457371995e-16,2.00926346871492e-16,-7.56893092073126e-17,-2.54443816707711e-16,2.99222025301818e-16,7.45184893735487e-16,2.50156434972841e-17,1.76682624878508e-16,4.96880340357417e-16,-3.32870101375864e-16,-3.70697944317199e-16,-1.08073227748911e-16,-1.00519521737718e-16,5.43579563054111e-16,1.53919199792299e-16,-3.42166269230547e-16,-4.58388138621e-16,-1.4486097131583e-16,5.82059590393985e-16,-1.01649777790637e-15
"t8",0.0155964924712135,0.0446408244157822,0.0129075227733081,0.0404621841966715,-0.0201260606200763,0.00178253805420046,-0.00295863788863904,0.0006026497108733,-0.00152160568496768,0.0292500508782392,-0.00272982237595404,0.0389903722011313,-0.0945053439553151,0.121549802116114,-0.022456260581188,0.0148416305436186,-0.0833343786666823,-0.0487508872954449,-0.00250035392302444,0.00153058857903954,-0.00699348121331783,0.250995718093858,-0.0465156915551352,0.0190532965428995,0.00195476264984208,-0.0736497157390355,0.00505098337693838,-0.142083594626788,-0.00260166230683478,-0.0301619975305734,0.105955646389999,-0.222193654314833,0.0503161090839258,0.0902105889120187,-0.0632600677285696,0.145805331185639,-2.01164953912056e-14,-2.12728947913697e-14,-0.187281257584306,-0.143896397519459,0.00618699048469646,-0.000536392379443779,2.88474592547057e-06,-4.65439958574837e-07,-3.27411276933171e-05,-0.296268715739402,0.0116194153927206,-0.139573520722647,-0.144258814091922,-0.191006596294507,-0.0231383263871355,0.0166267388405437,0.041932957609901,0.0300445198888469,0.196412261588523,-0.0181840411344396,-0.118169031895128,-0.103446294499764,0.0107225266959864,-0.0758842171023001,-0.0836281060499862,-0.0313232534511581,0.0176464062484471,3.47826483443128e-05,-8.08122910820643e-05,-0.00138135221760379,-0.0197430623129353,-0.00146984251406175,0.000241880947206334,0.0116991000367195,0.000254305311668055,0.00480923979445758,0.00101142982717934,1.54001215426396e-05,0.0622879620712275,-0.419911403708469,0.527065668943518,0.0494007847629955,9.37419821409026e-05,7.75755131765183e-05,-0.0046969145304201,-0.00097598399319368,0.00020230624209421,-0.000154562877899132,-0.00230641037668306,0.000144491890871203,-2.02759475903651e-05,2.31662160594574e-16,1.00048656729991e-15,4.20327265697155e-16,1.12161686754009e-16,-6.54048874354522e-16,1.1483976309194e-15,1.61480149568e-16,-7.46473689956583e-16,-2.9365188550056e-16,-5.58640401468212e-16,-3.99377680032074e-17,2.827536762927e-16,2.6129886493845e-16,-2.13035355152126e-16,-4.16303084848274e-16,1.09286019676602e-15,-1.95817451270064e-16,1.48667344741215e-15,5.13153657237607e-16,-8.30960863639879e-16,1.3063741418972e-16,6.78737366973627e-16,1.07689043400174e-15,-5.79608777069937e-16,-3.99450984451851e-16,-6.03790285622413e-16,8.05170994506686e-16,-1.04751584104006e-15,8.95817931896796e-16,-6.32987528591639e-16,6.13865009295785e-16,3.84864981341592e-16,-6.87884174118838e-16,2.95911335653398e-16,-1.36631464880866e-15,1.12282782948949e-16,-1.04848021743613e-15
"t10",0.0353105447595682,0.0308031136534439,0.0104534957458798,0.0631652273453737,-0.0272073317119163,-0.00312653162783949,-0.00119184108973502,0.000816851239658209,-0.000992494183547517,0.0213979433842747,-0.00214322776925266,0.0379292641937327,-0.0712619076011936,0.102096132841671,-0.0405644153484654,0.0123675026393873,-0.086287409623447,-0.0730636442070413,-0.00363020215223716,0.00193164498241963,-0.00516970583394546,0.253061369390804,-0.0700913699496749,0.0392091010489666,0.00581606094636057,-0.0662676455948032,0.00418859357968314,-0.0873158645765473,-0.00283615643610797,-0.021731218641434,0.0803404846609051,-0.171102213798873,0.0399931348606419,0.0866995218882409,-0.0469467846002883,0.265139179523612,-3.68685628615169e-14,-3.65696802195263e-14,-0.168431173217797,-0.298751205594477,0.0156110200172387,-0.00346240767683618,3.99230179218683e-05,-6.49297105159621e-06,-0.024596569662272,-0.209788650681063,0.00615598895796341,-0.0442569027354383,-0.0780515161275735,-0.183018571192077,-0.0241340479370904,0.0176907548257536,0.0602888370015679,0.0103966383697014,0.0237201059443197,0.0418511781751928,-0.0477120667116877,-0.0778029530540872,0.0217178210987681,-0.226475138337811,-0.00691172526672507,-0.106602806028566,0.00284892635218678,-0.00486352328247062,0.00213709535276352,0.00995244903899559,0.00172846908243081,0.00679274471140496,-0.00104045190197422,-0.00205903042222968,-0.00220965134463012,-0.00118245932144319,-0.000255899403855004,-4.97596086927286e-05,-0.0602158541179216,0.486557241414282,-0.477140660625483,-0.0418092232788245,-7.92594838399551e-05,-6.52382659187954e-05,0.0052296587354746,0.0010868694495688,-0.00016310259141706,9.52116076911511e-05,0.00141344349563942,-8.76976507856329e-05,1.23060843335729e-05,-1.40323968590001e-15,-8.45672095997591e-16,-1.2750147547882e-15,-2.90569386963989e-16,-4.31247950807333e-17,1.06404091240474e-17,6.52734316973715e-16,-2.331098428752e-16,-1.24279814749607e-16,-9.98131094976089e-16,6.27978012672136e-16,-2.66063657846346e-16,-1.15407336106029e-17,-4.86876544927423e-16,4.47503313034057e-16,-4.06536953000336e-16,-7.55184182397815e-16,-3.21494283452469e-16,-2.75901698225478e-16,-1.1756584007961e-16,-6.38106816705061e-16,-5.23722589493297e-16,9.17716945095615e-17,-3.49741637925793e-16,-2.15047563314722e-16,3.00606471603821e-16,-3.79344597541403e-16,8.43541697964892e-16,-9.08453394803355e-16,-2.11860216330356e-16,-5.42312429429928e-16,-9.53213371980007e-17,6.53818184892062e-16,-2.99841945029344e-16,3.14546999847846e-16,-1.02406025729998e-15,1.00525329408779e-15
"t12",0.0575994193993704,0.0191266731237096,0.00953324806934575,0.122554661438504,-0.0814673999572256,-0.0208782674616592,0.00281329768115304,-0.00348483989703481,-1.56224755784931e-05,0.00643801626418691,-0.000863515750426161,0.0214507510333888,-0.0273569636525578,0.0539399320242712,-0.044214687846916,0.00737845545978559,-0.085987268277491,-0.11767484217865,-0.00591625767378682,-0.0184673755845137,-0.000571769832367223,0.18501098632551,-0.0886094736660035,0.0609336979582498,0.0104494407800229,-0.0889276333746095,0.00777427120288664,0.0672893928824312,0.00272293774781148,0.00573901270153411,-0.0110869459304447,0.017603045724719,-0.00142109615699971,0.0270558202638489,0.01672086267551,0.16733273143933,-2.35306313501747e-14,-2.21887194526704e-14,-0.0403563751346918,-0.220140412957096,0.0127154012805521,-0.00362809411647898,4.51722139201268e-05,-7.35049190842799e-06,-0.0296244169888226,0.10379122797671,-0.00796677128387968,0.143642447010102,0.106507238073974,0.0454216966899593,0.00314066783291219,-0.0018309009107865,0.016006575229567,-0.0534866317004068,-0.523371538362035,0.149635799455971,0.316110946943605,0.228013115214195,-0.0236279453341738,0.224422396139517,-0.349273827014168,-0.0296720679485715,-0.31933522470699,0.00189382171553693,-0.000782992869174767,-0.00444276886806627,-0.0638743690265567,0.000218471198195869,-0.000143634474451971,-0.0793488810304334,0.00161836606820788,0.0128526602173915,0.00262751729519979,1.38337808892097e-05,0.0280092998330782,-0.0947219698477651,0.0831445935918921,0.00702580229276663,1.33120957550158e-05,1.09252650537308e-05,0.000397831166416908,8.28927021265736e-05,2.66370457639648e-05,-1.31969277807899e-05,-0.000195254114870235,1.20383424722545e-05,-1.68925359759234e-06,3.48453385575547e-15,-8.99274948691776e-16,1.5867457273848e-15,1.1686642935083e-16,5.86088246148502e-16,1.19220333768026e-15,7.47403009292718e-16,-1.54387115247609e-15,-1.97064196230867e-15,-1.80847333394102e-15,1.73063488673782e-15,-1.93570531942766e-16,-1.67641536163792e-15,-8.87690005878678e-16,-3.26122667915209e-16,1.28707390134088e-15,-1.14141927354276e-15,-1.78142469251815e-16,1.32583582477588e-15,-8.56240698050388e-16,-4.39076789804473e-16,1.05338136188826e-17,3.15307519900328e-15,-2.54919975814486e-15,1.00285300729801e-16,-2.73921723670154e-16,-5.30816040336911e-16,-4.48537285754557e-16,-1.79905767894568e-16,-1.01527563066648e-15,4.89548504697278e-16,-1.17763491786822e-16,-4.4631794259045e-16,1.82302445586124e-15,4.54628828079739e-16,9.62546542486412e-16,-6.74016650267386e-16
"t55",0.0638636847759017,0.0249074616636288,0.0134862234476195,0.214893747380714,-0.202157562016025,-0.0535574345650711,0.00845657867118071,-0.0152250364592937,0.00110627571071497,-0.0119387925030556,0.00103880015703236,-0.0245142296953975,0.0289851292300485,-0.0420388113631184,0.0321410383391259,-0.00545194042693605,0.0786912901163709,0.129282979472482,0.00666574566230639,0.0421018933313518,-0.0025408668763475,0.00319393646213113,-0.000411457754598266,0.000699320345533733,0.000170928887316355,-0.00906158746572183,0.00130132399871078,0.0226254467188069,0.0018360485610829,0.00502373712767134,-0.0193705643627065,0.0423449684500145,-0.0107369678124958,-0.265028466778496,-0.530830587348614,0.000429951948189691,7.33671190449351e-17,-2.25568078227018e-16,0.00105483455198083,0.00783048439828221,-0.000460448238516554,0.000134684662858597,-1.68320923397448e-06,2.73900181737164e-07,0.00110631340965189,-0.00379684592311873,0.000288987693691053,-0.00519661098907509,-0.00384707644254616,-0.00163423774216361,-0.000112960506250889,6.58490805208545e-05,-0.000576273051530655,0.00195765716866969,0.0196391062043619,-0.00574992182708904,-0.0122649868259028,-0.00901778315782469,0.00116840260009301,-0.0132757584593341,0.043465677714677,0.0066779167712151,-0.0832520089855051,0.000234105658122548,-8.27055028305036e-05,-0.000404653385404396,-0.00596294011599614,-0.00150854683280304,0.000306048515242716,0.0543657133173984,-0.00065715904416257,-0.000382572178969854,-6.49318758283028e-05,-4.3053526817174e-08,-6.52806447299784e-05,0.000255914922206694,-0.000293984630314791,-2.60528841841432e-05,-4.93940841473533e-08,-4.06759517443454e-08,-1.50492115851809e-06,-3.13586185708379e-07,-1.01680198809784e-07,5.52823945032337e-08,8.18618720456289e-07,-5.0547531504295e-08,7.09298419949772e-09,0.147074107648573,-0.0272040201910247,-0.0696469646292683,0.113265633508901,-0.0242078078582544,0.117630752415006,0.150380356073329,-0.201721238016335,-0.229065432144302,-0.21133032377754,0.131639197988692,0.0318028410072266,-0.14216109365758,-0.0502306435714103,-0.127097268702152,0.0411940356843665,-0.159656549282495,0.241080002841763,0.149520029645783,-0.0615130753262878,0.0135171763831721,0.093035345386836,0.138791857350106,-0.105810115862408,-0.0333432863074769,-0.0240630295302376,-0.0289705708823804,-0.0752863804190729,0.00432269746125131,-0.0693900473209337,0.0675418348419822,0.134520934335073,-0.0159542173779293,0.0174327018923479,-0.129069745536174,0.0653713898537941,-0.141200999315457
"t137",0.0638636847759015,0.0249074616636284,0.0134862234476194,0.214893747380713,-0.202157562016024,-0.0535574345650711,0.00845657867118088,-0.0152250364592935,0.00110627571071517,-0.0119387925030557,0.00103880015703242,-0.0245142296953971,0.0289851292300486,-0.0420388113631177,0.0321410383391254,-0.00545194042693567,0.0786912901163686,0.12928297947248,0.0066657456623066,0.0421018933313507,-0.00254086687634761,0.00319393646213073,-0.000411457754597472,0.000699320345533605,0.000170928887315726,-0.00906158746572125,0.00130132399871046,0.0226254467188079,0.00183604856108279,0.00502373712767172,-0.0193705643627073,0.0423449684500148,-0.0107369678124966,-0.265028466778492,-0.530830587348606,0.00042995194819119,1.00864767891313e-16,-2.23871178884095e-16,0.001054834551982,0.00783048439827464,-0.000460448238516547,0.000134684662857414,-1.68320923421214e-06,2.73900180806593e-07,0.00110631340965299,-0.00379684592312352,0.000288987693688674,-0.00519661098907713,-0.00384707644254571,-0.00163423774216281,-0.000112960506254718,6.58490805204304e-05,-0.000576273051531184,0.0019576571686699,0.0196391062043596,-0.00574992182708743,-0.0122649868259008,-0.00901778315782526,0.00116840260009557,-0.0132757584593298,0.0434656777146688,0.00667791677121776,-0.0832520089855046,0.00023410565813399,-8.27055028311428e-05,-0.000404653385407162,-0.00596294011599556,-0.0015085468328065,0.00030604851523805,0.054365713317389,-0.000657159044160764,-0.00038257217896897,-6.49318758317439e-05,-4.30535287480839e-08,-6.52806447347318e-05,0.000255914922210613,-0.000293984630307628,-2.60528841738958e-05,-4.93940839750464e-08,-4.06759499057825e-08,-1.50492116163589e-06,-3.13586185292806e-07,-1.01680197998476e-07,5.52823963896371e-08,8.18618687385548e-07,-5.05475346346848e-08,7.09298730492379e-09,-0.147074107648574,0.0272040201910252,0.0696469646292694,-0.113265633508903,0.0242078078582552,-0.117630752415008,-0.150380356073332,0.201721238016339,0.229065432144306,0.211330323777543,-0.131639197988694,-0.0318028410072271,0.142161093657583,0.050230643571411,0.127097268702154,-0.0411940356843668,0.159656549282498,-0.241080002841767,-0.149520029645785,0.0615130753262884,-0.0135171763831728,-0.093035345386837,-0.138791857350108,0.10581011586241,0.0333432863074776,0.0240630295302382,0.0289705708823807,0.0752863804190738,-0.00432269746125117,0.0693900473209348,-0.0675418348419834,-0.134520934335075,0.0159542173779291,-0.017432701892348,0.129069745536175,-0.0653713898537955,0.141200999315459
"t81",0.0641221572122563,0.0251565649570969,0.013660033535884,0.219145552132082,-0.208050122125952,-0.0551604966631973,0.00873918714301442,-0.0158359643120837,0.00117045308780105,-0.013271841413362,0.00120162360780937,-0.0285614931337265,0.0341855916195295,-0.0543711028483696,0.044637348868158,-0.00809176351556813,0.130675926746492,0.224471796194332,0.011629763740463,0.0794518565364837,-0.00521370529680155,0.0198008263723952,0.00376396540355241,-0.00389532079926905,-0.000780522576107202,0.0145135202446459,-0.00158818746797487,-0.0195569055593758,-0.00119746892201719,-0.00300237862836583,0.00962947537969627,-0.0197468008362197,0.00433953667187634,0.0486951784420511,0.0911586470339272,-2.39653780848004e-08,-2.5954331647109e-15,2.1079610553817e-15,-1.71759500229157e-05,-0.000586617429602114,4.09904930872207e-05,-1.69987875027443e-05,2.31053188509429e-07,-3.76182430143865e-08,-0.000161522053767208,0.0016676417937695,-0.000153055529290556,0.00294669358004884,0.00228273631892598,0.00114721805722373,8.23454771965368e-05,-4.84343509589212e-05,0.000481255961099423,-0.00214599950442326,-0.0255517681285577,0.00833597136921255,0.0184409985719004,0.0144474935109226,-0.00282728547654345,0.0383248480598398,-0.179223754005746,-0.0311317905026903,0.511597829744418,-0.00169701445678924,0.000642737624732472,0.00379054587438686,0.0581748087989507,0.019263448450964,-0.00392392524787475,-0.705375177885244,0.00862444780583114,0.00624728825510635,0.00109448053708208,1.22697887010191e-06,-0.00075327149067659,0.00253345175471616,-0.00206215324407234,-0.000168871521057034,-3.19815830288696e-07,-2.61776716424823e-07,-9.40599209375683e-06,-1.95974364853104e-06,-6.24549091935561e-07,2.63435918141069e-07,3.8843908461512e-06,-2.37962866701184e-07,3.33913063341011e-08,2.11850513118328e-15,2.00162222658673e-16,-6.41357235016388e-16,7.11077933094268e-16,-1.47102374794511e-15,6.75993233111754e-16,1.51218760722404e-15,-2.22999186315345e-15,-1.7831636942077e-15,-2.27076788085481e-15,3.90894030028384e-16,1.00493150058557e-15,-9.76462845053077e-16,-1.22104698688517e-15,-1.26867758228371e-15,-5.31219494889692e-16,-1.07161028729119e-15,-6.05132999177834e-16,9.6039338198293e-16,-5.51048712263563e-16,-6.91045529019226e-16,9.06379711853668e-16,1.77491011264853e-17,-1.08061568370866e-15,-7.0415449953337e-16,-2.47233443635693e-16,9.03102967543021e-17,-5.42622037376177e-16,1.91551659380733e-16,-1.84402652699013e-16,2.77215216378397e-16,1.48236477803287e-15,1.33851982435452e-15,-3.29112232101389e-16,-1.46429347220308e-15,8.0468850167422e-16,-1.72271702337885e-15
"t84",0.0646310254120636,0.0256364621067456,0.0139915614051963,0.22707528972478,-0.2187372820466,-0.0580614846839104,0.00924569214609638,-0.0169116770019016,0.00127876267139487,-0.015311200785423,0.00143591033558536,-0.034327738986652,0.0414765483115514,-0.0700235633339875,0.0595995158147934,-0.0111139305597681,0.186665858501565,0.324931076884262,0.0168576513324285,0.117572176738546,-0.00786430375917281,0.0336478187465114,0.00689748175727216,-0.00726268242596494,-0.0014689672347636,0.0297351519843386,-0.00336984023942436,-0.0438028952227596,-0.00282739266207945,-0.0072177512238819,0.0241055479335297,-0.0501722952793362,0.0114156584315865,0.160718928737726,0.307574055788271,-3.22804741870186e-06,1.24215459044694e-15,-7.28282267067888e-16,0.000122879729915398,0.0017869464768241,-0.000112990336662015,3.82067202653429e-05,-4.94267622117256e-07,8.04473598151122e-08,0.000333186506087076,-0.00179666466114725,0.000148117622841295,-0.00274361595270368,-0.00207191744061319,-0.000948783281051222,-6.67179834760528e-05,3.90523617665888e-05,-0.000362534081039044,0.00140617232065933,0.015412358567129,-0.0047826319583286,-0.0104077212092752,-0.00792764348752441,0.00131414610566786,-0.0167468577787605,0.0703230159273703,0.0118315232319825,-0.182589679596802,0.000586575028618974,-0.000219437388004496,-0.00125588433420556,-0.0191599799784001,-0.00612746623185695,0.00124757216373811,0.223962308543245,-0.00273479147166195,-0.00193706635911276,-0.000338373093191013,-3.65221113377608e-07,0.000179161636003478,-0.00058409682453657,0.000431266355863257,3.42822155582643e-05,6.48967114358768e-08,5.2990483908683e-08,1.88121819529684e-06,3.91934421936607e-07,1.23986821261871e-07,-4.56770794451402e-08,-6.71631972818987e-07,4.09293858339506e-08,-5.74323139913846e-09,0.538139279511858,0.0168579981108576,-0.0549548685665306,-0.0648036774694496,-0.0652803690288017,-0.0132440597937368,-0.024614075817865,-0.0257545364202075,0.0455221085446224,0.00598765743524293,-0.0564739116910499,0.0695820652703832,0.0480988942381153,0.0536443290507166,-0.0187353733761024,0.00973259918217946,0.0438284353128441,-0.307349640748314,-0.0101112559135556,0.0319323135775451,0.019265310105198,0.136476039204173,-0.118338635454298,0.0160605595345075,-0.0111302279409434,0.0144140054007004,0.00889663180765892,0.0187302551470911,-0.00431111663739168,0.049158423493052,-0.0437053140763668,0.0937610977053778,0.0176173807323378,-0.0899131447638094,-0.0990650031767693,0.0538492159384003,-0.125093415358145
"t85",0.0646310254120636,0.0256364621067455,0.0139915614051963,0.227075289724779,-0.2187372820466,-0.0580614846839099,0.00924569214609661,-0.0169116770019017,0.00127876267139534,-0.0153112007854229,0.00143591033558561,-0.0343277389866517,0.0414765483115515,-0.0700235633339872,0.0595995158147932,-0.0111139305597683,0.186665858501564,0.324931076884263,0.0168576513324284,0.117572176738546,-0.00786430375917245,0.0336478187465106,0.00689748175727202,-0.0072626824259645,-0.00146896723476365,0.0297351519843396,-0.00336984023942438,-0.0438028952227599,-0.00282739266207883,-0.00721775122388113,0.0241055479335285,-0.0501722952793364,0.0114156584315867,0.160718928737725,0.307574055788269,-3.22804741842431e-06,1.02528591710162e-15,-6.43221098638352e-16,0.000122879729918507,0.0017869464768202,-0.000112990336661591,3.82067202672962e-05,-4.94267622989063e-07,8.04473533806433e-08,0.000333186506087589,-0.00179666466114274,0.000148117622844985,-0.00274361595270773,-0.00207191744061027,-0.000948783281051314,-6.67179834746075e-05,3.90523617640522e-05,-0.000362534081038932,0.00140617232065896,0.0154123585671303,-0.0047826319583273,-0.0104077212092763,-0.00792764348752783,0.00131414610566355,-0.0167468577787603,0.070323015927368,0.0118315232319887,-0.182589679596807,0.00058657502862007,-0.000219437388000813,-0.00125588433421148,-0.0191599799783921,-0.00612746623185214,0.00124757216373297,0.223962308543236,-0.00273479147166281,-0.00193706635911663,-0.000338373093196126,-3.65221111831631e-07,0.000179161636015737,-0.000584096824535019,0.000431266355865103,3.42822155544971e-05,6.48966999536066e-08,5.29904987981805e-08,1.88121819416419e-06,3.91934406477921e-07,1.23986808596736e-07,-4.56770856215147e-08,-6.71631969889256e-07,4.09293954262667e-08,-5.74323091276537e-09,-0.53813927951186,-0.0168579981108572,0.0549548685665313,0.0648036774694498,0.0652803690288025,0.013244059793737,0.0246140758178641,0.025754536420209,-0.0455221085446216,-0.00598765743524165,0.0564739116910493,-0.0695820652703839,-0.0480988942381145,-0.0536443290507157,0.0187353733761032,-0.00973259918217873,-0.0438284353128434,0.307349640748315,0.0101112559135553,-0.031932313577545,-0.0192653101051973,-0.136476039204174,0.118338635454298,-0.0160605595345071,0.011130227940944,-0.0144140054007002,-0.00889663180765889,-0.0187302551470909,0.00431111663739161,-0.0491584234930523,0.0437053140763668,-0.0937610977053786,-0.0176173807323388,0.0899131447638101,0.09906500317677,-0.0538492159384011,0.125093415358146
